指數,收盤指數,漲跌(+/-),漲跌點數,漲跌百分比(%),特殊處理註記
寶島股價指數,"16,925.24",+,90.97,0.54,
發行量加權股價指數,"14,824.13",+,92.49,0.63,
臺灣公司治理100指數,"8,536.88",+,90.32,1.07,
臺灣50指數,"11,470.03",+,134.87,1.19,
臺灣50權重上限30%指數,"10,829.58",+,75.08,0.70,
臺灣中型100指數,"12,806.69",-,29.64,-0.23,
臺灣資訊科技指數,"19,603.10",+,282.88,1.46,
臺灣發達指數,"9,708.92",-,4.07,-0.04,
臺灣高股息指數,"6,079.49",-,8.08,-0.13,
臺灣就業99指數,"9,049.58",+,11.77,0.13,
臺灣高薪100指數,"8,130.36",+,11.17,0.14,
未含金融指數,"12,742.07",+,89.09,0.70,
未含電子指數,"17,371.85",+,19.94,0.11,
未含金融電子指數,"14,471.90",+,18.79,0.13,
小型股300指數,"8,174.13",-,34.74,-0.42,
水泥窯製類指數,630.16,+,6.56,1.05,
塑膠化工類指數,827.38,+,3.22,0.39,
機電類指數,"3,854.90",+,34.40,0.90,
水泥類指數,161.80,+,2.11,1.32,
食品類指數,"1,831.26",+,2.54,0.14,
塑膠類指數,244.38,+,1.41,0.58,
紡織纖維類指數,588.06,+,5.74,0.99,
電機機械類指數,229.52,-,3.08,-1.32,
電器電纜類指數,105.77,-,0.56,-0.53,
化學生技醫療類指數,115.12,+,0.41,0.36,
化學類指數,129.83,-,0.21,-0.16,
生技醫療類指數,69.71,+,0.58,0.84,
玻璃陶瓷類指數,58.47,-,0.27,-0.46,
造紙類指數,299.59,-,4.06,-1.34,
鋼鐵類指數,144.79,-,0.15,-0.10,
橡膠類指數,231.82,-,1.88,-0.80,
汽車類指數,332.65,+,0.96,0.29,
電子工業類指數,687.83,+,6.62,0.97,
半導體類指數,332.70,+,5.77,1.76,
電腦及週邊設備類指數,124.29,+,0.40,0.32,
光電類指數,31.87,-,0.79,-2.42,
通信網路類指數,125.44,-,0.29,-0.23,
電子零組件類指數,154.22,-,0.62,-0.40,
電子通路類指數,170.46,+,0.27,0.16,
資訊服務類指數,123.92,-,0.39,-0.31,
其他電子類指數,93.82,-,0.15,-0.16,
建材營造類指數,347.39,-,1.45,-0.42,
航運類指數,159.03,+,0.31,0.20,
觀光類指數,118.63,+,0.21,0.18,
金融保險類指數,"1,536.59",+,1.24,0.08,
貿易百貨類指數,294.15,-,0.19,-0.06,
油電燃氣類指數,108.04,+,0.59,0.55,
其他類指數,363.52,+,0.02,0.01,
臺指日報酬兩倍指數,"27,445.85",+,340.35,1.26,
臺指反向一倍指數,"4,610.67",-,29.13,-0.63,
電子類兩倍槓桿指數,"25,932.23",+,494.41,1.94,
電子類反向指數,"4,162.20",-,40.85,-0.97,
價格指數(跨市場),,,,,
指數,收盤指數,漲跌(+/-),漲跌點數,漲跌百分比(%),特殊處理註記
臺灣生技指數,"4,152.51",+,41.56,1.01,
臺灣中小型公司治理指數,"6,815.10",-,28.00,-0.41,
臺灣IPO指數,"4,766.40",-,15.26,-0.32,
智慧中立指數,"3,445.15",+,21.33,0.62,
臺灣5G指數,"7,382.89",-,3.83,-0.05,
臺灣企業社會責任中小型指數,"8,036.67",-,9.18,-0.11,
特選臺灣電動車代表指數,"5,550.70",-,3.56,-0.06,
臺灣5G+通訊指數,"5,529.26",+,12.56,0.23,
臺灣全市場指數,"5,029.28",+,32.93,0.66,
臺灣全市場半導體指數,"4,717.89",+,3.62,0.08,
臺灣電動車與自駕科技永續概念指數,"4,122.11",-,2.88,-0.07,
臺灣智慧移動與電動車指數,"3,744.23",-,19.13,-0.51,
特選小資高價30指數,"4,450.58",-,10.32,-0.23,
特選臺灣綠能及電動車指數,"4,342.60",+,3.97,0.09,
特選臺灣智能車供應鏈聯盟指數,"4,139.27",+,16.79,0.41,
臺灣全市場半導體精選30指數,"3,754.08",+,2.32,0.06,
特選臺灣高股息30指數,"3,753.26",-,19.04,-0.50,
臺灣友善環境指數,"4,472.19",+,26.83,0.60,
台灣永續價值指數,"4,244.89",+,38.42,0.91,
特選臺灣IC設計指數,"2,827.65",-,22.51,-0.79,
特選臺灣環境永續高股息指數,"4,113.75",+,1.46,0.04,
臺灣友善環境50指數,"3,882.37",+,21.86,0.57,
特選台灣策略高股息30指數,"3,736.80",-,9.96,-0.27,
特選臺灣IC設計產業代表指數,"3,327.80",-,35.08,-1.04,
特選臺灣綠能指數,"4,769.54",-,27.64,-0.58,
特選臺灣成長高股息指數,"3,931.20",-,33.12,-0.84,
特選臺灣智慧50指數,"3,743.04",+,10.51,0.28,
特選臺灣標竿PCB指數,"3,486.60",-,13.01,-0.37,
臺灣晶圓製造指數,"4,353.46",-,10.14,-0.23,
臺灣精選高息指數,"3,734.14",-,20.98,-0.56,
臺灣多因子優選高股息30指數,"4,769.52",-,3.13,-0.07,
特選臺灣優利高填息30指數,"4,433.28",+,0.22,--,
臺灣多因子優選成長30指數,"5,375.29",+,38.66,0.72,
價格指數(臺灣指數公司),,,,,
指數,收盤指數,漲跌(+/-),漲跌點數,漲跌百分比(%),特殊處理註記
金融類日報酬兩倍指數,"26,054.15",+,42.02,0.16,
金融類日報酬反向一倍指數,"4,962.02",-,4.01,-0.08,
漲升股利150指數,"7,779.44",+,15.33,0.20,
藍籌30指數,"7,283.01",+,30.38,0.42,
工業菁英30指數,"7,727.08",+,17.27,0.22,
電子菁英30指數,"7,486.95",-,15.29,-0.20,
低波動股利精選30指數,"6,357.05",+,17.75,0.28,
中小型A級動能50指數,"13,720.04",-,52.63,-0.38,
特選高息低波指數,"6,522.05",+,7.48,0.11,
臺灣永續指數,"7,589.36",+,61.40,0.82,
特選內需高收益指數,"5,765.39",+,10.16,0.18,
價值投資指數,"5,598.19",-,38.24,-0.68,
存股雙十等權重指數,"6,658.04",-,4.41,-0.07,
特選大蘋果指數,"6,529.18",-,26.63,-0.41,
中小型300指數,"8,244.40",-,21.21,-0.26,
特股高息20指數,"5,711.88",-,0.69,-0.01,
臺灣500指數,"7,638.53",+,42.38,0.56,
臺灣勞工權益指數,"7,106.83",-,6.49,-0.09,
微波高息精選20指數,"6,222.56",+,16.07,0.26,
特選世代行動通訊指數,"5,713.91",-,101.85,-1.75,
智慧投資多因子30指數,"4,802.19",+,46.17,0.97,
臺股期貨指數,"7,824.33",+,34.11,0.44,
特選價值成長指數,"6,291.66",-,30.19,-0.48,
臺灣上櫃永續指數,"5,662.20",-,29.70,-0.52,
特選台股領航指數,"6,572.60",-,15.42,-0.23,
特選Smart多因子指數,"5,503.20",+,33.89,0.62,
特選ESG高股息指數,"3,994.04",-,14.90,-0.37,
特選上櫃ESG成長指數,"4,043.17",-,15.39,-0.38,
特選上櫃ESG電子菁英指數,"4,153.28",-,22.66,-0.54,
新臺灣高股息指數,"4,457.95",-,8.12,-0.18,
臺灣優息存股指數,"4,740.07",+,18.37,0.39,
特選上櫃ESG永續高股息指數,"5,720.58",-,22.72,-0.40,
特選臺灣金融高股息存股指數,"4,952.10",-,0.21,--,
特選臺灣產業龍頭存股等權重指數,"5,296.30",+,10.67,0.20,
上櫃ESG 30指數,"5,141.62",-,41.26,-0.80,
臺灣ESG低碳50指數,"4,935.10",+,26.77,0.55,
報酬指數(臺灣證券交易所),,,,,
報酬指數,收盤指數,漲跌(+/-),漲跌點數,漲跌百分比(%),特殊處理註記
寶島股價報酬指數,"23,682.41",+,127.29,0.54,
發行量加權股價報酬指數,"30,816.23",+,192.27,0.63,
臺灣公司治理100報酬指數,"11,734.64",+,124.16,1.07,
臺灣50報酬指數,"24,039.85",+,282.67,1.19,
臺灣50權重上限30%報酬指數,"22,918.87",+,158.90,0.70,
臺灣中型100報酬指數,"25,037.86",-,57.96,-0.23,
臺灣資訊科技股報酬指數,"38,602.31",+,557.04,1.46,
臺灣發達報酬指數,"18,718.70",-,7.86,-0.04,
臺灣高股息報酬指數,"16,781.30",-,22.29,-0.13,
臺灣就業99報酬指數,"14,121.04",+,18.37,0.13,
臺灣高薪100報酬指數,"11,727.19",+,16.11,0.14,
未含金融電子報酬指數,"30,790.20",+,39.97,0.13,
小型股300報酬指數,"10,828.23",-,46.02,-0.42,
水泥類報酬指數,321.53,+,4.19,1.32,
食品類報酬指數,"2,863.33",+,3.97,0.14,
塑膠類報酬指數,448.58,+,2.60,0.58,
紡織纖維類報酬指數,961.98,+,9.40,0.99,
電機機械類報酬指數,346.83,-,4.65,-1.32,
電器電纜類報酬指數,163.20,-,0.87,-0.53,
化學生技醫療類報酬指數,180.66,+,0.64,0.36,
