指數,收盤指數,漲跌(+/-),漲跌點數,漲跌百分比(%),特殊處理註記
寶島股價指數,"19,720.51",+,295.44,1.52,
發行量加權股價指數,"17,216.60",+,261.23,1.54,
臺灣公司治理100指數,"9,854.27",+,174.98,1.81,
臺灣50指數,"13,138.63",+,261.62,2.03,
臺灣50權重上限30%指數,"12,264.75",+,194.41,1.61,
臺灣中型100指數,"15,968.56",+,217.84,1.38,
臺灣資訊科技指數,"23,764.05",+,639.80,2.77,
臺灣發達指數,"10,527.66",+,36.22,0.35,
臺灣高股息指數,"7,502.26",+,106.81,1.44,
臺灣就業99指數,"10,816.36",+,115.46,1.08,
臺灣高薪100指數,"9,465.05",+,100.78,1.08,
未含金融指數,"14,963.99",+,254.76,1.73,
未含電子指數,"18,825.22",+,11.91,0.06,
未含金融電子指數,"15,784.71",+,10.90,0.07,
小型股300指數,"9,655.93",+,50.23,0.52,
水泥窯製類指數,657.06,+,0.79,0.12,
塑膠化工類指數,874.71,-,1.24,-0.14,
機電類指數,"4,682.96",+,108.31,2.37,
水泥類指數,173.45,-,0.25,-0.14,
食品類指數,"2,070.20",+,1.21,0.06,
塑膠類指數,251.47,-,0.92,-0.36,
紡織纖維類指數,591.34,-,0.20,-0.03,
電機機械類指數,306.07,+,1.43,0.47,
電器電纜類指數,113.27,-,0.01,-0.01,
化學生技醫療類指數,127.99,+,0.13,0.10,
化學類指數,147.77,+,1.01,0.69,
生技醫療類指數,75.75,-,0.36,-0.47,
玻璃陶瓷類指數,51.08,+,1.01,2.02,
造紙類指數,379.75,-,3.28,-0.86,
鋼鐵類指數,143.35,-,0.80,-0.55,
橡膠類指數,252.62,+,1.54,0.61,
汽車類指數,450.15,+,5.58,1.26,
電子工業類指數,834.45,+,19.89,2.44,
半導體類指數,396.85,+,11.36,2.95,
電腦及週邊設備類指數,187.88,+,5.00,2.73,
光電類指數,37.07,+,0.13,0.35,
通信網路類指數,143.94,+,1.21,0.85,
電子零組件類指數,187.31,+,2.91,1.58,
電子通路類指數,189.63,+,0.73,0.39,
資訊服務類指數,176.21,+,3.31,1.91,
其他電子類指數,109.59,+,1.94,1.80,
建材營造類指數,390.87,+,1.42,0.36,
航運類指數,168.28,+,1.39,0.83,
觀光類指數,162.45,+,0.85,0.53,
金融保險類指數,"1,640.54",+,0.82,0.05,
貿易百貨類指數,293.96,+,2.21,0.76,
油電燃氣類指數,116.14,-,1.59,-1.35,
其他類指數,377.10,-,1.00,-0.26,
臺指日報酬兩倍指數,"36,771.29",+,"1,099.19",3.08,
臺指反向一倍指數,"3,942.85",-,61.70,-1.54,
電子類兩倍槓桿指數,"37,697.28",+,"1,755.27",4.88,
電子類反向指數,"3,387.49",-,84.79,-2.44,
價格指數(跨市場),,,,,
指數,收盤指數,漲跌(+/-),漲跌點數,漲跌百分比(%),特殊處理註記
臺灣生技指數,"4,297.33",+,5.92,0.14,
臺灣中小型公司治理指數,"8,538.26",+,196.85,2.36,
臺灣IPO指數,"5,238.27",+,17.16,0.33,
智慧中立指數,"3,468.26",+,2.97,0.09,
臺灣5G指數,"8,528.97",+,162.70,1.94,
臺灣企業社會責任中小型指數,"9,954.12",+,115.29,1.17,
特選臺灣電動車代表指數,"8,062.84",+,138.82,1.75,
臺灣5G+通訊指數,"6,673.75",+,161.84,2.49,
臺灣全市場指數,"5,870.84",+,97.95,1.70,
