指數,收盤指數,漲跌(+/-),漲跌點數,漲跌百分比(%),特殊處理註記
寶島股價指數,"17,977.87",+,223.64,1.26,
發行量加權股價指數,"15,673.90",+,198.85,1.28,
臺灣公司治理100指數,"8,898.51",+,115.74,1.32,
臺灣50指數,"11,806.55",+,160.36,1.38,
臺灣50權重上限30%指數,"11,214.35",+,134.02,1.21,
臺灣中型100指數,"14,272.91",+,166.74,1.18,
臺灣資訊科技指數,"20,486.69",+,302.92,1.50,
臺灣發達指數,"10,222.22",+,117.92,1.17,
臺灣高股息指數,"6,674.04",+,68.16,1.03,
臺灣就業99指數,"9,807.01",+,97.27,1.00,
臺灣高薪100指數,"8,655.08",+,90.31,1.05,
未含金融指數,"13,506.66",+,177.88,1.33,
未含電子指數,"18,241.32",+,188.65,1.04,
未含金融電子指數,"15,274.11",+,165.90,1.10,
小型股300指數,"9,030.44",+,93.35,1.04,
水泥窯製類指數,650.42,+,4.39,0.68,
塑膠化工類指數,865.97,+,9.35,1.09,
機電類指數,"4,110.94",+,59.00,1.46,
水泥類指數,171.32,+,1.13,0.66,
食品類指數,"2,038.45",+,11.87,0.59,
塑膠類指數,250.64,+,2.65,1.07,
紡織纖維類指數,579.71,+,2.76,0.48,
電機機械類指數,284.79,+,5.06,1.81,
電器電纜類指數,111.60,+,1.84,1.68,
化學生技醫療類指數,124.53,+,1.24,1.01,
化學類指數,141.71,+,1.18,0.84,
生技醫療類指數,74.74,+,0.86,1.16,
玻璃陶瓷類指數,51.36,+,0.41,0.80,
造紙類指數,341.83,+,0.86,0.25,
鋼鐵類指數,141.05,+,0.60,0.43,
橡膠類指數,251.90,+,3.66,1.47,
汽車類指數,397.17,+,12.49,3.25,
電子工業類指數,730.57,+,10.40,1.44,
半導體類指數,340.84,+,5.54,1.65,
電腦及週邊設備類指數,154.62,+,2.88,1.90,
光電類指數,34.76,+,0.59,1.73,
通信網路類指數,139.99,+,0.95,0.68,
電子零組件類指數,170.72,+,1.95,1.16,
電子通路類指數,183.49,+,1.01,0.55,
資訊服務類指數,163.55,+,1.85,1.14,
其他電子類指數,99.22,+,0.34,0.34,
建材營造類指數,376.17,+,3.30,0.89,
航運類指數,158.42,-,0.07,-0.04,
觀光類指數,145.77,+,1.08,0.75,
金融保險類指數,"1,594.74",+,14.57,0.92,
貿易百貨類指數,294.03,+,2.06,0.71,
油電燃氣類指數,117.08,+,3.64,3.21,
其他類指數,367.04,+,2.71,0.74,
臺指日報酬兩倍指數,"30,519.50",+,764.68,2.57,
臺指反向一倍指數,"4,337.12",-,56.46,-1.29,
電子類兩倍槓桿指數,"28,984.62",+,813.64,2.89,
電子類反向指數,"3,881.46",-,56.87,-1.44,
價格指數(跨市場),,,,,
指數,收盤指數,漲跌(+/-),漲跌點數,漲跌百分比(%),特殊處理註記
臺灣生技指數,"4,235.08",+,37.82,0.90,
臺灣中小型公司治理指數,"7,532.14",+,68.19,0.91,
臺灣IPO指數,"4,901.68",+,54.88,1.13,
智慧中立指數,"3,482.69",-,5.08,-0.15,
臺灣5G指數,"7,657.96",+,76.21,1.01,
臺灣企業社會責任中小型指數,"8,908.28",+,82.28,0.93,
特選臺灣電動車代表指數,"6,727.01",+,73.20,1.10,
臺灣5G+通訊指數,"5,846.27",+,70.93,1.23,
臺灣全市場指數,"5,309.87",+,66.24,1.26,
臺灣全市場半導體指數,"4,947.78",+,59.81,1.22,
臺灣智慧移動與電動車指數,"4,065.83",+,51.70,1.29,
特選小資高價30指數,"4,894.47",+,61.99,1.28,
特選臺灣綠能及電動車指數,"4,755.70",+,45.00,0.96,
特選臺灣智能車供應鏈聯盟指數,"4,404.51",+,52.00,1.19,
臺灣全市場半導體精選30指數,"3,946.97",+,45.08,1.16,
特選臺灣高股息30指數,"4,019.33",+,39.20,0.98,
臺灣友善環境指數,"4,734.70",+,53.62,1.15,
台灣永續價值指數,"4,449.85",+,49.86,1.13,
特選臺灣IC設計指數,"3,218.01",+,29.76,0.93,
特選臺灣環境永續高股息指數,"4,502.89",+,27.13,0.61,
臺灣友善環境50指數,"4,023.09",+,44.91,1.13,
特選臺灣IC設計產業代表指數,"3,981.89",+,31.05,0.79,
特選臺灣綠能指數,"5,072.44",+,17.71,0.35,
特選臺灣智慧50指數,"3,899.52",+,52.20,1.36,
特選臺灣標竿PCB指數,"3,713.65",+,66.83,1.83,
臺灣晶圓製造指數,"4,515.99",+,54.23,1.22,
臺灣精選高息指數,"4,064.19",+,20.30,0.50,
臺灣多因子優選高股息30指數,"5,291.55",+,39.21,0.75,
特選臺灣優利高填息30指數,"4,921.09",+,39.74,0.81,
臺灣多因子優選成長30指數,"5,824.33",+,58.49,1.01,
特選臺灣科技優息指數,"5,870.64",+,66.62,1.15,
臺灣半導體收益指數,"4,905.02",+,57.84,1.19,
價格指數(臺灣指數公司),,,,,
指數,收盤指數,漲跌(+/-),漲跌點數,漲跌百分比(%),特殊處理註記
金融類日報酬兩倍指數,"27,973.32",+,506.52,1.84,
金融類日報酬反向一倍指數,"4,765.82",-,44.35,-0.92,
漲升股利150指數,"8,257.27",+,90.37,1.11,
藍籌30指數,"7,536.31",+,79.06,1.06,
