指數,收盤指數,漲跌(+/-),漲跌點數,漲跌百分比(%),特殊處理註記
寶島股價指數,"24,427.93",-,326.71,-1.32,
發行量加權股價指數,"21,732.02",-,313.72,-1.42,
臺灣公司治理100指數,"13,135.41",-,235.55,-1.76,
臺灣50指數,"18,551.59",-,375.52,-1.98,
臺灣50權重上限30%指數,"15,882.56",-,171.01,-1.07,
臺灣中型100指數,"18,100.13",-,55.81,-0.31,
臺灣資訊科技指數,"36,784.10",-,849.17,-2.26,
臺灣發達指數,"9,352.35",-,21.43,-0.23,
臺灣高股息指數,"9,023.67",-,41.96,-0.46,
臺灣就業99指數,"12,720.20",-,58.71,-0.46,
臺灣高薪100指數,"11,538.09",-,75.15,-0.65,
未含金融指數,"18,839.65",-,296.38,-1.55,
未含電子指數,"18,122.63",-,86.85,-0.48,
未含金融電子指數,"13,076.22",-,67.69,-0.51,
小型股300指數,"10,060.50",-,46.62,-0.46,
水泥窯製類指數,517.14,-,3.68,-0.71,
塑膠化工類指數,558.46,-,1.37,-0.24,
機電類指數,"6,703.91",-,121.15,-1.78,
水泥類指數,134.63,-,1.23,-0.91,
食品類指數,"2,040.59",+,10.25,0.50,
塑膠類指數,95.37,+,0.24,0.25,
紡織纖維類指數,514.19,-,8.09,-1.55,
電機機械類指數,366.61,-,1.68,-0.46,
電器電纜類指數,81.25,-,0.51,-0.62,
化學生技醫療類指數,131.82,-,0.45,-0.34,
化學類指數,151.10,-,0.30,-0.20,
生技醫療類指數,75.07,-,0.31,-0.41,
玻璃陶瓷類指數,43.99,+,0.25,0.57,
造紙類指數,232.67,-,5.34,-2.24,
鋼鐵類指數,114.33,+,0.12,0.11,
橡膠類指數,215.02,-,2.50,-1.15,
汽車類指數,316.87,-,2.68,-0.84,
電子工業類指數,"1,205.04",-,22.21,-1.81,
半導體類指數,618.46,-,16.89,-2.66,
電腦及週邊設備類指數,267.01,-,0.71,-0.27,
光電類指數,33.93,-,0.31,-0.91,
通信網路類指數,168.28,-,0.34,-0.20,
電子零組件類指數,224.71,+,0.88,0.39,
電子通路類指數,236.85,-,7.78,-3.18,
資訊服務類指數,204.68,-,1.91,-0.92,
其他電子類指數,150.98,+,0.98,0.65,
建材營造類指數,493.80,-,4.61,-0.92,
航運類指數,191.65,-,2.89,-1.49,
觀光餐旅類指數,110.69,-,0.86,-0.77,
金融保險類指數,"2,114.63",-,8.82,-0.42,
貿易百貨類指數,256.15,-,1.04,-0.40,
油電燃氣類指數,57.42,+,1.73,3.11,
綠能環保類指數,102.75,-,0.68,-0.66,
數位雲端類指數,50.44,-,0.60,-1.18,
運動休閒類指數,74.28,-,0.81,-1.08,
居家生活類指數,112.32,-,1.39,-1.22,
其他類指數,288.06,-,0.43,-0.15,
臺指日報酬兩倍指數,"53,405.35",-,"1,564.49",-2.85,
臺指反向一倍指數,"2,847.30",+,39.95,1.42,
電子類兩倍槓桿指數,"68,883.82",-,"2,586.86",-3.62,
電子類反向指數,"2,059.12",+,36.60,1.81,
價格指數(跨市場),,,,,
指數,收盤指數,漲跌(+/-),漲跌點數,漲跌百分比(%),特殊處理註記
臺灣生技指數,"3,666.99",-,19.68,-0.53,
臺灣中小型公司治理指數,"9,288.01",-,55.72,-0.60,
臺灣IPO指數,"5,990.81",-,30.21,-0.50,
智慧中立指數,"3,785.12",-,3.30,-0.09,
臺灣5G指數,"11,235.56",-,35.98,-0.32,
臺灣企業社會責任中小型指數,"10,236.32",-,73.94,-0.72,
特選臺灣電動車代表指數,"9,273.98",-,18.55,-0.20,
臺灣科技龍頭通訊指數,"9,820.64",-,88.49,-0.89,
臺灣全市場指數,"7,487.64",-,90.21,-1.19,
臺灣全市場半導體指數,"7,296.87",-,69.99,-0.95,
臺灣智慧移動與電動車指數,"5,616.04",-,13.78,-0.24,
特選小資高價30指數,"7,910.66",-,71.70,-0.90,
特選臺灣綠能及電動車指數,"5,618.86",-,30.31,-0.54,
特選臺灣智能車供應鏈聯盟指數,"6,884.46",-,66.87,-0.96,
臺灣全市場半導體精選30指數,"5,779.03",-,57.28,-0.98,
特選臺灣高股息30指數,"4,645.41",-,39.91,-0.85,
臺灣友善環境指數,"6,680.00",-,82.70,-1.22,
台灣永續價值指數,"6,181.27",-,72.19,-1.15,
特選臺灣IC設計指數,"4,228.12",+,8.57,0.20,
特選臺灣環境永續高股息指數,"6,361.13",-,53.72,-0.84,
臺灣友善環境50指數,"5,580.26",-,58.32,-1.03,
特選臺灣IC設計產業代表指數,"5,370.40",-,2.37,-0.04,
特選臺灣綠能指數,"4,958.68",+,18.10,0.37,
特選臺灣智慧50指數,"5,150.82",-,80.32,-1.54,
臺灣晶圓製造指數,"5,727.22",-,62.16,-1.07,
臺灣精選高息指數,"5,283.16",-,17.16,-0.32,
臺灣多因子優選高股息30指數,"7,780.15",-,79.88,-1.02,
特選臺灣優利高填息30指數,"7,167.86",-,15.69,-0.22,
特選臺灣科技優息指數,"8,334.44",-,34.59,-0.41,
臺灣半導體收益指數,"6,398.31",-,19.64,-0.31,
臺灣優選成長高股息指數,"7,281.76",-,1.24,-0.02,
特選臺灣ESG低碳高息40指數,"7,711.42",-,14.64,-0.19,
臺灣優選多因子30指數,"8,487.26",-,124.88,-1.45,
臺灣創新科技50指數,"7,281.57",-,76.36,-1.04,
臺灣全市場新經濟產業指數,"4,069.03",-,37.15,-0.90,
臺灣ESG永續高股息等權重指數,"5,455.98",-,36.19,-0.66,
臺灣永續高息中小型指數,"5,209.12",+,14.11,0.27,
特選臺灣高息優質成長指數,"5,415.17",-,5.32,-0.10,
特選臺灣高息動能指數,"6,254.62",-,34.22,-0.54,
臺灣電子成長高息等權重指數,"5,267.45",-,32.52,-0.61,
特選臺灣優利成長指數,"4,631.12",-,39.04,-0.84,
臺灣價值高息指數,"5,167.45",-,25.21,-0.49,
特選臺灣IC設計動能指數,"4,515.63",-,3.27,-0.07,
臺灣科技高股息指數,"4,645.72",-,57.24,-1.22,
臺灣趨勢動能高股息指數,"5,410.71",-,33.48,-0.61,
特選臺灣科技高息成長指數,"4,994.93",+,24.16,0.49,
特選臺灣AI優息動能指數,"4,602.84",+,4.32,0.09,
臺灣優選AI 50指數,"4,568.25",-,10.23,-0.22,
臺灣AI供應鏈聯盟指數,"5,579.39",+,10.38,0.19,
台灣旗艦動能50指數,"5,019.75",+,6.82,0.14,
特選臺灣動能趨勢指數,"6,695.06",-,46.91,-0.70,
價格指數(臺灣指數公司),,,,,
指數,收盤指數,漲跌(+/-),漲跌點數,漲跌百分比(%),特殊處理註記
