指數,收盤指數,漲跌(+/-),漲跌點數,漲跌百分比(%),特殊處理註記
寶島股價指數,"18,775.13",+,52.06,0.28,
發行量加權股價指數,"16,437.61",+,56.12,0.34,
臺灣公司治理100指數,"9,265.92",+,41.59,0.45,
臺灣50指數,"12,222.25",+,51.78,0.43,
臺灣50權重上限30%指數,"11,485.50",+,36.29,0.32,
臺灣中型100指數,"16,954.94",+,150.31,0.89,
臺灣資訊科技指數,"22,865.25",+,199.44,0.88,
臺灣發達指數,"9,700.50",+,5.42,0.06,
臺灣高股息指數,"8,125.81",+,73.81,0.92,
臺灣就業99指數,"10,794.27",+,16.13,0.15,
臺灣高薪100指數,"9,029.40",+,33.88,0.38,
未含金融指數,"14,239.60",+,62.86,0.44,
未含電子指數,"17,525.59",-,67.11,-0.38,
未含金融電子指數,"14,365.10",-,51.92,-0.36,
小型股300指數,"9,425.07",-,26.43,-0.28,
水泥窯製類指數,609.77,-,2.38,-0.39,
塑膠化工類指數,780.01,-,4.88,-0.62,
機電類指數,"4,535.14",+,32.44,0.72,
水泥類指數,159.45,-,0.53,-0.33,
食品類指數,"1,985.98",-,10.30,-0.52,
塑膠類指數,215.97,-,1.79,-0.82,
紡織纖維類指數,579.10,+,2.45,0.42,
電機機械類指數,299.33,-,0.50,-0.17,
電器電纜類指數,99.07,-,1.52,-1.51,
化學生技醫療類指數,120.68,-,0.55,-0.45,
化學類指數,146.70,+,0.04,0.03,
生技醫療類指數,67.55,-,0.66,-0.97,
玻璃陶瓷類指數,50.57,-,0.39,-0.77,
造紙類指數,329.51,-,3.30,-0.99,
鋼鐵類指數,135.16,-,1.74,-1.27,
橡膠類指數,240.53,+,0.12,0.05,
汽車類指數,392.78,-,2.86,-0.72,
電子工業類指數,808.55,+,6.12,0.76,
半導體類指數,360.29,+,2.45,0.68,
電腦及週邊設備類指數,248.75,+,4.79,1.96,
光電類指數,34.37,-,0.15,-0.43,
通信網路類指數,140.33,+,0.31,0.22,
電子零組件類指數,193.94,+,1.80,0.94,
電子通路類指數,180.52,-,0.63,-0.35,
資訊服務類指數,169.32,-,1.38,-0.81,
其他電子類指數,103.60,+,0.30,0.29,
建材營造類指數,373.02,-,1.10,-0.29,
航運類指數,140.74,+,0.72,0.51,
觀光餐旅類指數,129.05,-,1.64,-1.25,
金融保險類指數,"1,607.44",-,6.91,-0.43,
貿易百貨類指數,278.18,-,0.56,-0.20,
油電燃氣類指數,107.09,+,0.58,0.54,
綠能環保類指數,86.79,-,0.47,-0.54,
數位雲端類指數,84.45,+,0.08,0.09,
運動休閒類指數,90.23,-,0.63,-0.69,
居家生活類指數,90.52,-,0.14,-0.15,
其他類指數,349.96,-,1.31,-0.37,
臺指日報酬兩倍指數,"33,494.11",+,227.93,0.69,
臺指反向一倍指數,"4,115.91",-,14.15,-0.34,
