指數,收盤指數,漲跌(+/-),漲跌點數,漲跌百分比(%),特殊處理註記
寶島股價指數,"24,582.53",+,124.22,0.51,
發行量加權股價指數,"21,843.69",+,113.44,0.52,
臺灣公司治理100指數,"13,080.21",+,55.98,0.43,
臺灣50指數,"18,402.36",+,86.35,0.47,
臺灣50權重上限30%指數,"15,874.31",+,71.45,0.45,
臺灣中型100指數,"18,409.47",+,94.77,0.52,
臺灣資訊科技指數,"36,312.79",+,90.41,0.25,
臺灣發達指數,"9,725.59",+,73.24,0.76,
臺灣高股息指數,"9,353.58",+,49.42,0.53,
臺灣就業99指數,"12,886.01",+,66.50,0.52,
臺灣高薪100指數,"11,880.47",+,132.38,1.13,
未含金融指數,"18,964.68",+,74.60,0.39,
未含電子指數,"18,943.15",+,232.41,1.24,
未含金融電子指數,"14,090.19",+,148.50,1.07,
小型股300指數,"10,516.43",+,62.21,0.60,
水泥窯製類指數,570.49,+,1.12,0.20,
塑膠化工類指數,584.43,+,5.12,0.88,
機電類指數,"6,634.47",+,14.13,0.21,
水泥類指數,151.41,+,0.34,0.23,
食品類指數,"2,119.22",+,11.83,0.56,
塑膠類指數,107.14,+,0.65,0.61,
紡織纖維類指數,559.18,+,4.01,0.72,
電機機械類指數,376.09,+,0.60,0.16,
電器電纜類指數,86.33,+,1.06,1.24,
化學生技醫療類指數,127.39,+,1.61,1.28,
化學類指數,157.75,+,2.95,1.91,
生技醫療類指數,69.58,+,0.63,0.91,
玻璃陶瓷類指數,42.40,,--,--,
造紙類指數,266.63,+,5.72,2.19,
鋼鐵類指數,123.22,-,0.64,-0.52,
橡膠類指數,266.18,+,0.14,0.05,
汽車類指數,360.76,+,0.11,0.03,
電子工業類指數,"1,191.17",+,2.49,0.21,
半導體類指數,611.00,+,1.98,0.33,
電腦及週邊設備類指數,260.85,-,0.31,-0.12,
光電類指數,35.84,+,0.12,0.34,
通信網路類指數,166.47,-,0.76,-0.45,
電子零組件類指數,217.83,+,0.93,0.43,
電子通路類指數,244.02,+,1.38,0.57,
資訊服務類指數,221.35,-,3.14,-1.40,
其他電子類指數,150.81,-,0.33,-0.22,
建材營造類指數,526.02,+,7.50,1.45,
航運類指數,221.97,+,9.60,4.52,
觀光餐旅類指數,117.41,+,1.70,1.47,
金融保險類指數,"2,100.44",+,32.11,1.55,
貿易百貨類指數,265.78,+,4.14,1.58,
油電燃氣類指數,58.35,-,0.50,-0.85,
綠能環保類指數,105.05,+,0.45,0.43,
數位雲端類指數,55.37,-,0.13,-0.23,
運動休閒類指數,83.70,-,1.61,-1.89,
居家生活類指數,123.77,+,1.33,1.09,
其他類指數,302.23,+,3.09,1.03,
臺指日報酬兩倍指數,"54,098.59",+,558.99,1.04,
臺指反向一倍指數,"2,840.30",-,14.91,-0.52,
電子類兩倍槓桿指數,"67,582.30",+,281.96,0.42,
電子類反向指數,"2,091.76",-,4.39,-0.21,
價格指數(跨市場),,,,,
指數,收盤指數,漲跌(+/-),漲跌點數,漲跌百分比(%),特殊處理註記
臺灣生技指數,"3,486.34",+,25.63,0.74,
臺灣中小型公司治理指數,"9,583.41",+,18.36,0.19,
臺灣IPO指數,"5,538.36",+,59.68,1.09,
智慧中立指數,"3,851.05",+,24.81,0.65,
臺灣5G指數,"11,022.43",-,15.12,-0.14,
臺灣企業社會責任中小型指數,"11,048.74",+,81.88,0.75,
特選臺灣電動車代表指數,"9,285.17",-,20.45,-0.22,
臺灣科技龍頭通訊指數,"9,682.25",-,10.72,-0.11,
臺灣全市場指數,"7,542.89",+,37.94,0.51,
臺灣全市場半導體指數,"7,378.70",+,4.45,0.06,
臺灣智慧移動與電動車指數,"5,507.94",-,0.36,-0.01,
特選小資高價30指數,"7,623.76",+,8.04,0.11,
特選臺灣綠能及電動車指數,"5,731.70",+,8.55,0.15,
特選臺灣智能車供應鏈聯盟指數,"6,905.10",+,3.72,0.05,
