指數,收盤指數,漲跌(+/-),漲跌點數,漲跌百分比(%),特殊處理註記
寶島股價指數,"17,010.88",-,127.05,-0.74,
發行量加權股價指數,"14,939.02",-,111.26,-0.74,
臺灣公司治理100指數,"8,646.70",-,85.33,-0.98,
臺灣50指數,"11,587.78",-,127.67,-1.09,
臺灣50權重上限30%指數,"10,977.09",-,91.42,-0.83,
臺灣中型100指數,"12,515.73",-,64.65,-0.51,
臺灣資訊科技指數,"19,512.71",-,308.84,-1.56,
臺灣發達指數,"9,854.14",-,35.83,-0.36,
臺灣高股息指數,"6,172.43",-,67.09,-1.08,
臺灣就業99指數,"8,930.98",-,24.40,-0.27,
臺灣高薪100指數,"8,261.92",-,35.82,-0.43,
未含金融指數,"12,800.60",-,119.57,-0.93,
未含電子指數,"17,550.93",+,2.31,0.01,
未含金融電子指數,"14,492.74",-,36.50,-0.25,
小型股300指數,"8,106.30",+,28.13,0.35,
水泥窯製類指數,624.62,-,0.56,-0.09,
塑膠化工類指數,808.08,+,3.96,0.49,
機電類指數,"3,866.05",-,46.36,-1.18,
水泥類指數,166.50,-,0.24,-0.14,
食品類指數,"1,802.88",-,11.80,-0.65,
塑膠類指數,235.94,+,1.21,0.52,
紡織纖維類指數,537.39,-,8.79,-1.61,
電機機械類指數,220.19,+,0.61,0.28,
電器電纜類指數,82.83,+,0.39,0.47,
化學生技醫療類指數,111.85,+,0.72,0.65,
化學類指數,133.95,+,0.78,0.59,
生技醫療類指數,63.63,+,0.44,0.70,
玻璃陶瓷類指數,45.59,+,0.13,0.29,
造紙類指數,290.55,+,0.48,0.17,
鋼鐵類指數,133.28,-,0.09,-0.07,
橡膠類指數,247.09,-,0.07,-0.03,
汽車類指數,321.58,-,0.62,-0.19,
電子工業類指數,691.97,-,8.63,-1.23,
半導體類指數,329.03,-,7.03,-2.09,
電腦及週邊設備類指數,123.48,-,1.03,-0.83,
光電類指數,32.50,+,0.10,0.31,
通信網路類指數,137.13,+,0.49,0.36,
電子零組件類指數,155.36,+,0.50,0.32,
電子通路類指數,170.43,-,0.71,-0.41,
資訊服務類指數,124.66,-,0.16,-0.13,
其他電子類指數,100.98,+,1.02,1.02,
建材營造類指數,349.78,+,1.40,0.40,
航運類指數,208.01,-,2.87,-1.36,
觀光類指數,95.47,+,0.09,0.09,
金融保險類指數,"1,583.75",+,9.62,0.61,
貿易百貨類指數,288.23,-,3.31,-1.14,
油電燃氣類指數,108.00,-,0.86,-0.79,
其他類指數,354.55,+,0.70,0.20,
臺指日報酬兩倍指數,"28,347.22",-,425.41,-1.48,
臺指反向一倍指數,"4,652.64",+,34.14,0.74,
電子類兩倍槓桿指數,"26,950.96",-,680.73,-2.46,
電子類反向指數,"4,248.43",+,51.70,1.23,
價格指數(跨市場),,,,,
指數,收盤指數,漲跌(+/-),漲跌點數,漲跌百分比(%),特殊處理註記
臺灣生技指數,"3,915.59",-,4.49,-0.11,
臺灣中小型公司治理指數,"6,448.27",-,61.30,-0.94,
臺灣IPO指數,"4,885.57",-,36.99,-0.75,
智慧中立指數,"3,731.50",-,24.41,-0.65,
臺灣5G指數,"7,247.93",-,98.22,-1.34,
臺灣企業社會責任中小型指數,"7,701.14",-,46.17,-0.60,
特選臺灣電動車代表指數,"5,536.86",-,4.75,-0.09,
臺灣5G+通訊指數,"5,579.10",-,60.73,-1.08,
臺灣全市場指數,"5,060.01",-,41.97,-0.82,
臺灣全市場半導體指數,"4,547.16",-,104.82,-2.25,
臺灣電動車與自駕科技永續概念指數,"4,012.78",-,53.89,-1.33,
臺灣智慧移動與電動車指數,"3,698.01",-,39.03,-1.04,
特選小資高價30指數,"4,196.40",-,73.19,-1.71,
特選臺灣綠能及電動車指數,"4,249.07",-,5.34,-0.13,
特選臺灣智能車供應鏈聯盟指數,"4,099.88",-,43.44,-1.05,
臺灣全市場半導體精選30指數,"3,570.52",-,91.76,-2.51,
特選臺灣高股息30指數,"3,706.12",-,36.65,-0.98,
臺灣友善環境指數,"4,480.98",-,30.57,-0.68,
台灣永續價值指數,"4,216.79",-,17.85,-0.42,
