指數,收盤指數,漲跌(+/-),漲跌點數,漲跌百分比(%),特殊處理註記
寶島股價指數,"24,310.19",-,324.78,-1.32,
發行量加權股價指數,"21,364.48",-,298.02,-1.38,
臺灣公司治理100指數,"12,304.25",-,187.73,-1.50,
臺灣50指數,"16,814.28",-,281.72,-1.65,
臺灣50權重上限30%指數,"15,146.42",-,210.79,-1.37,
臺灣中型100指數,"20,230.03",-,223.75,-1.09,
臺灣資訊科技指數,"33,508.25",-,637.54,-1.87,
臺灣發達指數,"10,141.64",-,69.18,-0.68,
臺灣高股息指數,"9,932.31",-,104.50,-1.04,
臺灣就業99指數,"13,057.37",-,149.47,-1.13,
臺灣高薪100指數,"11,721.67",-,105.02,-0.89,
未含金融指數,"18,716.85",-,275.93,-1.45,
未含電子指數,"19,937.05",-,114.61,-0.57,
未含金融電子指數,"16,031.89",-,81.91,-0.51,
小型股300指數,"11,777.97",-,105.90,-0.89,
水泥窯製類指數,603.68,-,5.25,-0.86,
塑膠化工類指數,766.10,-,3.07,-0.40,
機電類指數,"6,311.81",-,111.73,-1.74,
水泥類指數,157.45,-,2.03,-1.27,
食品類指數,"2,152.47",+,2.43,0.11,
塑膠類指數,183.42,-,0.95,-0.52,
紡織纖維類指數,632.51,+,0.72,0.11,
電機機械類指數,411.35,-,5.45,-1.31,
電器電纜類指數,116.98,-,1.60,-1.35,
化學生技醫療類指數,134.25,-,1.13,-0.83,
化學類指數,168.60,-,0.78,-0.46,
生技醫療類指數,72.46,-,0.82,-1.12,
玻璃陶瓷類指數,50.73,+,0.94,1.89,
造紙類指數,341.81,-,1.05,-0.31,
鋼鐵類指數,144.32,-,1.15,-0.79,
橡膠類指數,316.53,+,4.45,1.43,
汽車類指數,407.26,-,2.43,-0.59,
電子工業類指數,"1,127.02",-,20.12,-1.75,
半導體類指數,547.28,-,10.35,-1.86,
電腦及週邊設備類指數,285.86,-,5.88,-2.02,
光電類指數,39.33,-,0.38,-0.96,
通信網路類指數,155.34,+,0.46,0.30,
電子零組件類指數,226.16,-,5.23,-2.26,
電子通路類指數,279.73,-,2.05,-0.73,
資訊服務類指數,196.14,-,0.08,-0.04,
其他電子類指數,158.28,-,3.05,-1.89,
建材營造類指數,589.32,+,0.16,0.03,
航運類指數,200.89,+,0.36,0.18,
觀光餐旅類指數,135.13,-,3.90,-2.81,
金融保險類指數,"1,905.67",-,13.52,-0.70,
貿易百貨類指數,292.00,-,2.23,-0.76,
油電燃氣類指數,92.81,-,0.61,-0.65,
綠能環保類指數,109.29,-,1.10,-1.00,
數位雲端類指數,69.15,-,0.75,-1.07,
運動休閒類指數,98.23,-,0.80,-0.81,
居家生活類指數,110.48,-,0.19,-0.17,
其他類指數,363.43,-,3.08,-0.84,
臺指日報酬兩倍指數,"55,739.17",-,"1,577.05",-2.75,
臺指反向一倍指數,"3,119.37",+,42.33,1.38,
電子類兩倍槓桿指數,"66,832.56",-,"2,429.62",-3.51,
電子類反向指數,"2,434.92",+,41.97,1.75,
價格指數(跨市場),,,,,
指數,收盤指數,漲跌(+/-),漲跌點數,漲跌百分比(%),特殊處理註記
臺灣生技指數,"4,066.72",-,39.38,-0.96,
臺灣中小型公司治理指數,"10,395.47",-,62.74,-0.60,
臺灣IPO指數,"5,566.44",-,80.10,-1.42,
智慧中立指數,"3,765.91",+,8.93,0.24,
臺灣5G指數,"10,897.84",-,121.96,-1.11,
臺灣企業社會責任中小型指數,"12,691.59",-,159.28,-1.24,
特選臺灣電動車代表指數,"9,833.11",-,196.62,-1.96,
臺灣5G+通訊指數,"9,313.07",-,141.09,-1.49,
臺灣全市場指數,"7,381.84",-,104.26,-1.39,
臺灣全市場半導體指數,"7,516.03",-,85.48,-1.12,
臺灣智慧移動與電動車指數,"5,759.65",-,81.23,-1.39,
特選小資高價30指數,"7,361.97",-,107.26,-1.44,
特選臺灣綠能及電動車指數,"6,018.16",-,79.39,-1.30,
特選臺灣智能車供應鏈聯盟指數,"6,715.20",-,112.73,-1.65,
臺灣全市場半導體精選30指數,"5,955.86",-,62.06,-1.03,
特選臺灣高股息30指數,"5,804.02",-,7.23,-0.12,
臺灣友善環境指數,"6,490.51",-,87.68,-1.33,
台灣永續價值指數,"5,791.83",-,87.75,-1.49,
特選臺灣IC設計指數,"4,647.05",-,22.28,-0.48,
特選臺灣環境永續高股息指數,"8,182.17",-,5.99,-0.07,
臺灣友善環境50指數,"5,443.63",-,76.68,-1.39,
特選臺灣IC設計產業代表指數,"6,020.54",-,28.30,-0.47,
特選臺灣綠能指數,"5,647.66",-,72.79,-1.27,
特選臺灣智慧50指數,"4,911.95",-,55.56,-1.12,
臺灣晶圓製造指數,"6,136.75",-,39.42,-0.64,
臺灣精選高息指數,"5,736.44",-,0.89,-0.02,
臺灣多因子優選高股息30指數,"8,727.62",-,64.89,-0.74,
特選臺灣優利高填息30指數,"7,522.93",-,49.42,-0.65,
特選臺灣科技優息指數,"9,510.11",-,72.11,-0.75,
臺灣半導體收益指數,"7,131.48",-,54.64,-0.76,
臺灣優選成長高股息指數,"7,878.93",+,1.60,0.02,
特選臺灣ESG低碳高息40指數,"8,870.72",-,75.92,-0.85,
臺灣優選多因子30指數,"8,144.36",-,108.33,-1.31,
臺灣創新科技50指數,"7,087.50",-,101.87,-1.42,
臺灣全市場新經濟產業指數,"4,912.00",-,31.97,-0.65,
臺灣ESG永續高股息等權重指數,"6,606.76",-,51.54,-0.77,
臺灣永續高息中小型指數,"6,448.74",-,39.43,-0.61,
特選臺灣高息優質成長指數,"6,281.21",-,35.91,-0.57,
特選臺灣高息動能指數,"6,843.01",-,73.86,-1.07,
臺灣電子成長高息等權重指數,"6,118.24",-,56.23,-0.91,
特選臺灣優利成長指數,"5,559.04",-,42.27,-0.75,
臺灣價值高息指數,"5,738.78",-,35.34,-0.61,
特選臺灣IC設計動能指數,"5,204.65",-,52.76,-1.00,
臺灣科技高股息指數,"6,009.34",-,43.39,-0.72,
臺灣趨勢動能高股息指數,"5,816.63",-,35.30,-0.60,
特選臺灣科技高息成長指數,"5,854.14",-,29.15,-0.50,
價格指數(臺灣指數公司),,,,,
指數,收盤指數,漲跌(+/-),漲跌點數,漲跌百分比(%),特殊處理註記
金融類日報酬兩倍指數,"39,333.13",-,562.10,-1.41,
金融類日報酬反向一倍指數,"3,926.63",+,27.47,0.70,
漲升股利150指數,"10,215.92",-,98.61,-0.96,
藍籌30指數,"10,050.48",-,117.77,-1.16,
工業菁英30指數,"10,754.41",-,174.48,-1.60,
低波動股利精選30指數,"8,018.26",-,47.62,-0.59,
中小型A級動能50指數,"26,329.17",-,284.47,-1.07,
特選高息低波指數,"10,375.58",-,73.20,-0.70,
臺灣永續指數,"11,077.33",-,167.15,-1.49,
價值投資指數,"8,376.27",-,90.59,-1.07,
存股雙十等權重指數,"9,907.23",-,114.13,-1.14,
特選大蘋果指數,"10,917.91",-,233.73,-2.10,
中小型300指數,"12,236.16",-,125.59,-1.02,
臺灣500指數,"10,918.84",-,145.49,-1.31,
臺灣勞工權益指數,"9,783.18",-,88.68,-0.90,
微波高息精選20指數,"8,978.62",-,71.45,-0.79,
特選世代行動通訊指數,"8,849.43",-,53.20,-0.60,
智慧投資多因子30指數,"7,254.93",-,74.78,-1.02,
臺股期貨指數,"11,606.16",-,179.59,-1.52,
特選價值成長指數,"10,112.58",-,144.02,-1.40,
臺灣上櫃永續指數,"7,496.96",-,8.92,-0.12,
特選台股領航指數,"10,411.10",-,119.44,-1.13,
特選Smart多因子指數,"8,519.80",-,130.51,-1.51,
特選ESG高股息指數,"7,149.37",-,69.59,-0.96,
特選上櫃ESG成長指數,"5,428.08",+,0.69,0.01,
特選上櫃ESG電子菁英指數,"5,466.47",-,2.23,-0.04,
臺灣優息存股指數,"5,338.47",-,18.12,-0.34,
特選上櫃ESG永續高股息指數,"7,788.61",+,37.93,0.49,
特選臺灣金融高股息存股指數,"6,120.87",-,44.02,-0.71,
特選臺灣產業龍頭存股等權重指數,"7,014.39",-,68.37,-0.97,
上櫃ESG 30指數,"6,746.70",-,43.92,-0.65,
臺灣ESG低碳50指數,"7,480.03",-,104.41,-1.38,
臺灣創新板指數,"5,766.69",-,53.61,-0.92,
特選上櫃ESG龍頭指數,"6,347.43",-,17.49,-0.27,
報酬指數(臺灣證券交易所),,,,,
報酬指數,收盤指數,漲跌(+/-),漲跌點數,漲跌百分比(%),特殊處理註記
寶島股價報酬指數,"35,373.59",-,471.33,-1.31,
發行量加權股價報酬指數,"46,207.63",-,642.79,-1.37,
臺灣公司治理100報酬指數,"17,632.79",-,269.03,-1.50,
臺灣50報酬指數,"36,668.35",-,614.37,-1.65,
臺灣50權重上限30%報酬指數,"33,519.24",-,466.48,-1.37,
臺灣中型100報酬指數,"40,907.34",-,452.43,-1.09,
臺灣資訊科技股報酬指數,"68,565.36",-,"1,304.55",-1.87,
臺灣發達報酬指數,"20,514.09",-,139.94,-0.68,
臺灣高股息報酬指數,"28,972.87",-,304.84,-1.04,
臺灣就業99報酬指數,"21,160.11",-,242.23,-1.13,
臺灣高薪100報酬指數,"18,294.55",-,163.91,-0.89,
未含金融電子報酬指數,"35,774.74",-,182.53,-0.51,
小型股300報酬指數,"16,226.13",-,141.22,-0.86,
水泥類報酬指數,321.97,-,4.14,-1.27,
食品類報酬指數,"3,485.13",+,3.93,0.11,
塑膠類報酬指數,348.62,-,1.81,-0.52,
紡織纖維類報酬指數,"1,089.37",+,1.24,0.11,
電機機械類報酬指數,635.32,-,8.42,-1.31,
電器電纜類報酬指數,187.83,-,2.57,-1.35,
化學生技醫療類報酬指數,217.68,-,1.84,-0.84,
化學類報酬指數,296.60,-,1.36,-0.46,
生技醫療類報酬指數,104.77,-,1.19,-1.12,
玻璃陶瓷類報酬指數,64.37,+,1.20,1.90,
造紙類報酬指數,544.08,-,1.68,-0.31,
鋼鐵類報酬指數,255.00,-,2.03,-0.79,
橡膠類報酬指數,524.68,+,7.36,1.42,
汽車類報酬指數,665.38,-,3.98,-0.59,
電子工業類報酬指數,"2,205.97",-,39.25,-1.75,
半導體類報酬指數,"1,003.51",-,18.96,-1.85,
電腦及週邊設備類報酬指數,663.60,-,13.66,-2.02,
光電類報酬指數,60.01,-,0.59,-0.97,
通信網路類報酬指數,338.07,+,1.02,0.30,
電子零組件類報酬指數,436.44,-,9.85,-2.21,
電子通路類報酬指數,720.76,-,5.26,-0.72,
資訊服務類報酬指數,479.10,-,0.19,-0.04,
其他電子類報酬指數,268.19,-,5.17,-1.89,
建材營造類報酬指數,"1,241.17",+,0.46,0.04,
航運類報酬指數,385.72,+,0.69,0.18,
觀光餐旅類報酬指數,191.11,-,5.52,-2.81,
金融保險類報酬指數,"3,389.59",-,24.05,-0.70,
貿易百貨類報酬指數,469.91,-,3.60,-0.76,
油電燃氣類報酬指數,149.01,-,0.99,-0.66,
綠能環保類報酬指數,112.12,-,1.13,-1.00,
數位雲端類報酬指數,69.43,-,0.75,-1.07,
運動休閒類報酬指數,101.99,-,0.83,-0.81,
居家生活類報酬指數,114.45,-,0.20,-0.17,
其他類報酬指數,638.08,-,5.42,-0.84,
報酬指數(跨市場),,,,,
報酬指數,收盤指數,漲跌(+/-),漲跌點數,漲跌百分比(%),特殊處理註記
臺灣生技報酬指數,"4,579.39",-,44.34,-0.96,
臺灣中小型公司治理報酬指數,"14,261.54",-,86.07,-0.60,
臺灣IPO報酬指數,"6,707.51",-,96.52,-1.42,
智慧中立報酬指數,"4,705.61",+,11.15,0.24,
加權指數掩護性臺指買權價外5%報酬指數,"9,098.13",-,102.91,-1.12,
臺灣5G報酬指數,"12,890.34",-,144.26,-1.11,
臺灣企業社會責任中小型報酬指數,"15,554.35",-,186.70,-1.19,
特選臺灣電動車代表報酬指數,"11,467.58",-,229.30,-1.96,
臺灣5G+通訊報酬指數,"10,666.59",-,161.60,-1.49,
臺灣全市場報酬指數,"8,271.30",-,116.52,-1.39,
臺灣全市場半導體報酬指數,"8,564.67",-,97.24,-1.12,
