指數,收盤指數,漲跌(+/-),漲跌點數,漲跌百分比(%),特殊處理註記
寶島股價指數,"22,746.13",-,8.62,-0.04,
發行量加權股價指數,"19,928.51",+,13.96,0.07,
臺灣公司治理100指數,"11,471.61",+,53.21,0.47,
臺灣50指數,"15,658.63",+,100.03,0.64,
臺灣50權重上限30%指數,"14,142.15",+,63.51,0.45,
臺灣中型100指數,"19,277.51",-,218.10,-1.12,
臺灣資訊科技指數,"31,028.73",+,109.87,0.36,
臺灣發達指數,"9,776.20",-,36.96,-0.38,
臺灣高股息指數,"9,541.56",+,9.76,0.10,
臺灣就業99指數,"12,487.79",+,27.18,0.22,
臺灣高薪100指數,"10,825.55",+,21.73,0.20,
未含金融指數,"17,441.44",-,7.89,-0.05,
未含電子指數,"18,772.18",+,16.54,0.09,
未含金融電子指數,"15,100.59",-,56.06,-0.37,
小型股300指數,"10,631.59",-,50.89,-0.48,
水泥窯製類指數,581.82,-,5.82,-0.99,
塑膠化工類指數,750.74,-,9.33,-1.23,
機電類指數,"5,857.39",+,5.35,0.09,
水泥類指數,151.07,-,1.16,-0.76,
食品類指數,"2,149.14",+,24.39,1.15,
塑膠類指數,189.12,-,2.97,-1.55,
紡織纖維類指數,634.89,-,1.01,-0.16,
電機機械類指數,377.95,+,5.15,1.38,
電器電纜類指數,102.57,-,0.67,-0.65,
化學生技醫療類指數,129.31,-,1.51,-1.15,
化學類指數,168.86,-,2.17,-1.27,
生技醫療類指數,67.69,-,0.72,-1.05,
玻璃陶瓷類指數,50.45,-,1.27,-2.46,
造紙類指數,334.37,-,1.03,-0.31,
鋼鐵類指數,140.66,-,0.80,-0.57,
橡膠類指數,266.08,+,0.07,0.03,
汽車類指數,410.05,-,7.19,-1.72,
電子工業類指數,"1,046.55",+,0.65,0.06,
半導體類指數,514.60,+,2.78,0.54,
電腦及週邊設備類指數,265.97,-,5.44,-2.00,
光電類指數,37.93,-,0.31,-0.81,
通信網路類指數,149.05,-,0.41,-0.27,
電子零組件類指數,217.42,-,1.88,-0.86,
電子通路類指數,276.39,-,1.49,-0.54,
