指數,收盤指數,漲跌(+/-),漲跌點數,漲跌百分比(%),特殊處理註記
寶島股價指數,"18,259.02",+,281.15,1.56,
發行量加權股價指數,"15,925.29",+,251.39,1.60,
臺灣公司治理100指數,"9,056.74",+,158.23,1.78,
臺灣50指數,"12,023.89",+,217.34,1.84,
臺灣50權重上限30%指數,"11,388.22",+,173.87,1.55,
臺灣中型100指數,"14,421.37",+,148.46,1.04,
臺灣資訊科技指數,"20,899.12",+,412.43,2.01,
臺灣發達指數,"10,339.01",+,116.79,1.14,
臺灣高股息指數,"6,719.52",+,45.48,0.68,
臺灣就業99指數,"9,923.30",+,116.29,1.19,
臺灣高薪100指數,"8,755.31",+,100.23,1.16,
未含金融指數,"13,735.90",+,229.24,1.70,
未含電子指數,"18,477.19",+,235.87,1.29,
未含金融電子指數,"15,496.39",+,222.28,1.46,
小型股300指數,"9,152.86",+,122.42,1.36,
水泥窯製類指數,653.85,+,3.43,0.53,
塑膠化工類指數,878.39,+,12.42,1.43,
機電類指數,"4,183.56",+,72.62,1.77,
水泥類指數,171.78,+,0.46,0.27,
食品類指數,"2,070.00",+,31.55,1.55,
塑膠類指數,253.76,+,3.12,1.24,
紡織纖維類指數,581.54,+,1.83,0.32,
電機機械類指數,286.83,+,2.04,0.72,
電器電纜類指數,112.21,+,0.61,0.55,
化學生技醫療類指數,127.24,+,2.71,2.18,
化學類指數,143.85,+,2.14,1.51,
生技醫療類指數,76.84,+,2.10,2.81,
玻璃陶瓷類指數,52.55,+,1.19,2.32,
造紙類指數,346.33,+,4.50,1.32,
鋼鐵類指數,142.78,+,1.73,1.23,
橡膠類指數,253.20,+,1.30,0.52,
汽車類指數,421.68,+,24.51,6.17,
電子工業類指數,743.78,+,13.21,1.81,
半導體類指數,348.90,+,8.06,2.36,
電腦及週邊設備類指數,156.65,+,2.03,1.31,
光電類指數,35.03,+,0.27,0.78,
通信網路類指數,141.03,+,1.04,0.74,
電子零組件類指數,172.37,+,1.65,0.97,
電子通路類指數,185.03,+,1.54,0.84,
資訊服務類指數,167.89,+,4.34,2.65,
其他電子類指數,99.92,+,0.70,0.71,
建材營造類指數,381.54,+,5.37,1.43,
航運類指數,159.58,+,1.16,0.73,
觀光類指數,147.63,+,1.86,1.28,
金融保險類指數,"1,609.36",+,14.62,0.92,
貿易百貨類指數,294.94,+,0.91,0.31,
油電燃氣類指數,118.99,+,1.91,1.63,
其他類指數,372.14,+,5.10,1.39,
臺指日報酬兩倍指數,"31,498.49",+,978.99,3.21,
臺指反向一倍指數,"4,267.56",-,69.56,-1.60,
電子類兩倍槓桿指數,"30,032.81",+,"1,048.19",3.62,
電子類反向指數,"3,811.28",-,70.18,-1.81,
價格指數(跨市場),,,,,
指數,收盤指數,漲跌(+/-),漲跌點數,漲跌百分比(%),特殊處理註記
臺灣生技指數,"4,298.68",+,63.60,1.50,
臺灣中小型公司治理指數,"7,594.57",+,62.43,0.83,
臺灣IPO指數,"4,977.91",+,76.23,1.56,
智慧中立指數,"3,485.66",+,2.97,0.09,
臺灣5G指數,"7,756.67",+,98.71,1.29,
臺灣企業社會責任中小型指數,"9,000.48",+,92.20,1.03,
特選臺灣電動車代表指數,"6,858.34",+,131.33,1.95,
臺灣5G+通訊指數,"5,923.82",+,77.55,1.33,
臺灣全市場指數,"5,395.10",+,85.23,1.61,
臺灣全市場半導體指數,"5,030.31",+,82.53,1.67,
臺灣智慧移動與電動車指數,"4,113.19",+,47.36,1.16,
特選小資高價30指數,"4,962.10",+,67.63,1.38,
特選臺灣綠能及電動車指數,"4,815.51",+,59.81,1.26,
特選臺灣智能車供應鏈聯盟指數,"4,468.95",+,64.44,1.46,
臺灣全市場半導體精選30指數,"4,013.07",+,66.10,1.67,
特選臺灣高股息30指數,"4,051.49",+,32.16,0.80,
臺灣友善環境指數,"4,799.88",+,65.18,1.38,
台灣永續價值指數,"4,519.54",+,69.69,1.57,
特選臺灣IC設計指數,"3,249.68",+,31.67,0.98,
特選臺灣環境永續高股息指數,"4,535.67",+,32.78,0.73,
臺灣友善環境50指數,"4,084.37",+,61.28,1.52,
特選臺灣IC設計產業代表指數,"4,014.03",+,32.14,0.81,
特選臺灣綠能指數,"5,129.50",+,57.06,1.12,
特選臺灣智慧50指數,"3,954.56",+,55.04,1.41,
特選臺灣標竿PCB指數,"3,744.51",+,30.86,0.83,
臺灣晶圓製造指數,"4,586.07",+,70.08,1.55,
臺灣精選高息指數,"4,085.09",+,20.90,0.51,
臺灣多因子優選高股息30指數,"5,330.21",+,38.66,0.73,
特選臺灣優利高填息30指數,"4,947.83",+,26.74,0.54,
臺灣多因子優選成長30指數,"5,919.94",+,95.61,1.64,
特選臺灣科技優息指數,"5,935.69",+,65.05,1.11,
臺灣半導體收益指數,"4,966.44",+,61.42,1.25,
價格指數(臺灣指數公司),,,,,
指數,收盤指數,漲跌(+/-),漲跌點數,漲跌百分比(%),特殊處理註記
金融類日報酬兩倍指數,"28,486.22",+,512.90,1.83,
金融類日報酬反向一倍指數,"4,722.13",-,43.69,-0.92,
漲升股利150指數,"8,356.16",+,98.89,1.20,
藍籌30指數,"7,645.63",+,109.32,1.45,
工業菁英30指數,"8,110.58",+,123.90,1.55,
電子菁英30指數,"8,349.90",+,105.70,1.28,
低波動股利精選30指數,"6,859.82",+,59.44,0.87,
中小型A級動能50指數,"15,601.56",+,207.02,1.34,
特選高息低波指數,"7,368.00",+,72.84,1.00,
臺灣永續指數,"8,062.48",+,116.27,1.46,
價值投資指數,"6,290.74",+,79.79,1.28,
存股雙十等權重指數,"7,014.89",+,35.80,0.51,
特選大蘋果指數,"7,288.72",+,70.37,0.97,
中小型300指數,"9,254.19",+,106.50,1.16,
臺灣500指數,"8,201.91",+,125.70,1.56,
臺灣勞工權益指數,"7,630.56",+,71.09,0.94,
微波高息精選20指數,"6,768.98",+,55.91,0.83,
特選世代行動通訊指數,"6,403.76",+,12.16,0.19,
智慧投資多因子30指數,"5,207.05",+,75.14,1.46,
臺股期貨指數,"8,487.87",+,130.45,1.56,
特選價值成長指數,"6,887.64",+,47.59,0.70,
臺灣上櫃永續指數,"6,099.39",+,76.64,1.27,
特選台股領航指數,"6,968.15",+,74.07,1.07,
特選Smart多因子指數,"5,884.32",+,85.71,1.48,
特選ESG高股息指數,"4,424.91",+,33.67,0.77,
特選上櫃ESG成長指數,"4,303.76",+,59.20,1.39,
特選上櫃ESG電子菁英指數,"4,402.88",+,61.53,1.42,
臺灣優息存股指數,"4,898.98",+,55.87,1.15,
特選上櫃ESG永續高股息指數,"6,136.43",+,95.76,1.59,
特選臺灣金融高股息存股指數,"5,184.88",+,50.26,0.98,
特選臺灣產業龍頭存股等權重指數,"5,836.05",+,87.32,1.52,
上櫃ESG 30指數,"5,713.36",+,87.12,1.55,
臺灣ESG低碳50指數,"5,256.28",+,75.43,1.46,
報酬指數(臺灣證券交易所),,,,,
報酬指數,收盤指數,漲跌(+/-),漲跌點數,漲跌百分比(%),特殊處理註記
寶島股價報酬指數,"25,629.54",+,394.65,1.56,
發行量加權股價報酬指數,"33,211.32",+,524.25,1.60,
臺灣公司治理100報酬指數,"12,487.57",+,218.17,1.78,
臺灣50報酬指數,"25,286.22",+,457.08,1.84,
臺灣50權重上限30%報酬指數,"24,167.63",+,368.97,1.55,
臺灣中型100報酬指數,"28,302.40",+,291.37,1.04,
臺灣資訊科技股報酬指數,"41,350.14",+,816.03,2.01,
臺灣發達報酬指數,"19,968.35",+,225.56,1.14,
臺灣高股息報酬指數,"18,643.28",+,126.19,0.68,
臺灣就業99報酬指數,"15,523.78",+,181.93,1.19,
臺灣高薪100報酬指數,"12,673.07",+,145.08,1.16,
未含金融電子報酬指數,"33,021.64",+,473.66,1.46,
小型股300報酬指數,"12,167.59",+,162.74,1.36,
水泥類報酬指數,341.36,+,0.92,0.27,
食品類報酬指數,"3,237.44",+,49.33,1.55,
塑膠類報酬指數,465.96,+,5.73,1.25,
紡織纖維類報酬指數,956.96,+,3.01,0.32,
電機機械類報酬指數,434.21,+,3.08,0.71,
電器電纜類報酬指數,173.77,+,0.94,0.54,
化學生技醫療類報酬指數,200.60,+,4.26,2.17,
化學類報酬指數,244.48,+,3.63,1.51,
生技醫療類報酬指數,108.74,+,2.97,2.81,
玻璃陶瓷類報酬指數,66.43,+,1.50,2.31,
造紙類報酬指數,538.83,+,6.99,1.31,
鋼鐵類報酬指數,243.00,+,2.94,1.22,
橡膠類報酬指數,408.39,+,2.10,0.52,
汽車類報酬指數,676.94,+,39.34,6.17,
電子工業類報酬指數,"1,406.66",+,24.99,1.81,
半導體類報酬指數,619.45,+,14.32,2.37,
電腦及週邊設備類報酬指數,351.29,+,4.54,1.31,
光電類報酬指數,52.01,+,0.39,0.76,
通信網路類報酬指數,296.18,+,2.18,0.74,
電子零組件類報酬指數,321.12,+,3.07,0.97,
電子通路類報酬指數,445.94,+,3.70,0.84,
資訊服務類報酬指數,394.21,+,10.21,2.66,
其他電子類報酬指數,161.71,+,1.13,0.70,
建材營造類報酬指數,770.42,+,10.85,1.43,
航運類報酬指數,255.16,+,1.85,0.73,
觀光類報酬指數,205.29,+,2.59,1.28,
金融保險類報酬指數,"2,794.42",+,25.39,0.92,
貿易百貨類報酬指數,458.27,+,1.41,0.31,
油電燃氣類報酬指數,188.35,+,3.02,1.63,
其他類報酬指數,633.51,+,8.69,1.39,
報酬指數(跨市場),,,,,
報酬指數,收盤指數,漲跌(+/-),漲跌點數,漲跌百分比(%),特殊處理註記
臺灣生技報酬指數,"4,767.39",+,70.52,1.50,
臺灣中小型公司治理報酬指數,"10,033.41",+,82.48,0.83,
臺灣IPO報酬指數,"5,845.75",+,89.52,1.56,
智慧中立報酬指數,"4,051.00",+,3.45,0.09,
加權指數掩護性臺指買權價外5%報酬指數,"6,804.14",+,107.62,1.61,
臺灣5G報酬指數,"8,700.13",+,110.73,1.29,
臺灣企業社會責任中小型報酬指數,"10,528.26",+,107.86,1.04,
特選臺灣電動車代表報酬指數,"7,779.37",+,148.96,1.95,
臺灣5G+通訊報酬指數,"6,482.72",+,84.87,1.33,
臺灣全市場報酬指數,"5,827.66",+,92.06,1.61,
臺灣全市場半導體報酬指數,"5,454.21",+,89.48,1.67,
臺灣智慧移動與電動車報酬指數,"4,474.29",+,51.52,1.16,
特選小資高價30報酬指數,"5,337.11",+,72.74,1.38,
特選臺灣綠能及電動車報酬指數,"5,255.77",+,65.29,1.26,
特選臺灣智能車供應鏈聯盟報酬指數,"4,830.09",+,69.64,1.46,
臺灣全市場半導體精選30報酬指數,"4,278.92",+,70.47,1.67,
特選臺灣高股息30報酬指數,"4,675.11",+,37.10,0.80,
臺灣友善環境報酬指數,"5,115.77",+,69.47,1.38,
台灣永續價值報酬指數,"4,744.60",+,73.16,1.57,
特選臺灣IC設計報酬指數,"3,537.10",+,34.47,0.98,
特選臺灣環境永續高股息報酬指數,"5,113.71",+,36.95,0.73,
臺灣友善環境50報酬指數,"4,329.55",+,64.96,1.52,
