指數,收盤指數,漲跌(+/-),漲跌點數,漲跌百分比(%),特殊處理註記
寶島股價指數,"19,567.90",-,396.57,-1.99,
發行量加權股價指數,"17,178.63",-,343.87,-1.96,
臺灣公司治理100指數,"9,982.94",-,186.39,-1.83,
臺灣50指數,"13,342.67",-,259.08,-1.90,
臺灣50權重上限30%指數,"12,698.21",-,239.45,-1.85,
臺灣中型100指數,"14,447.49",-,328.67,-2.22,
臺灣資訊科技指數,"22,433.88",-,503.73,-2.20,
臺灣發達指數,"11,134.69",-,184.10,-1.63,
臺灣高股息指數,"7,683.00",-,153.61,-1.96,
臺灣就業99指數,"10,508.92",-,201.27,-1.88,
臺灣高薪100指數,"9,820.07",-,177.09,-1.77,
未含金融指數,"14,630.04",-,304.45,-2.04,
未含電子指數,"20,385.51",-,349.63,-1.69,
未含金融電子指數,"16,584.65",-,303.98,-1.80,
小型股300指數,"9,143.56",-,202.12,-2.16,
水泥窯製類指數,741.16,-,11.22,-1.49,
塑膠化工類指數,961.29,-,13.34,-1.37,
機電類指數,"4,405.18",-,95.85,-2.13,
水泥類指數,192.74,-,2.38,-1.22,
食品類指數,"1,878.85",-,7.07,-0.37,
塑膠類指數,292.48,-,2.82,-0.95,
紡織纖維類指數,587.46,-,8.71,-1.46,
電機機械類指數,231.18,-,2.83,-1.21,
電器電纜類指數,84.90,-,2.21,-2.54,
化學生技醫療類指數,122.76,-,2.63,-2.10,
化學類指數,151.67,-,4.88,-3.12,
生技醫療類指數,66.81,-,0.44,-0.65,
玻璃陶瓷類指數,63.69,-,2.03,-3.09,
造紙類指數,381.35,-,7.46,-1.92,
鋼鐵類指數,184.05,-,3.76,-2.00,
橡膠類指數,271.65,-,6.77,-2.43,
汽車類指數,313.06,-,6.96,-2.17,
電子工業類指數,790.37,-,17.35,-2.15,
半導體類指數,388.52,-,9.18,-2.31,
電腦及週邊設備類指數,137.91,-,2.67,-1.90,
光電類指數,36.79,-,1.25,-3.29,
通信網路類指數,137.02,-,0.92,-0.67,
電子零組件類指數,182.71,-,3.47,-1.86,
電子通路類指數,203.59,-,3.51,-1.69,
資訊服務類指數,131.99,-,0.11,-0.08,
其他電子類指數,96.81,-,2.17,-2.19,
建材營造類指數,378.45,-,4.30,-1.12,
航運類指數,252.79,-,10.01,-3.81,
觀光類指數,94.93,-,1.68,-1.74,
金融保險類指數,"1,899.59",-,27.82,-1.44,
貿易百貨類指數,310.84,-,3.70,-1.18,
油電燃氣類指數,122.17,-,2.25,-1.81,
其他類指數,387.88,-,4.74,-1.21,
臺指日報酬兩倍指數,"38,072.02",-,"1,555.33",-3.92,
臺指反向一倍指數,"4,108.71",+,79.08,1.96,
電子類兩倍槓桿指數,"35,924.89",-,"1,612.63",-4.30,
電子類反向指數,"3,799.65",+,79.90,2.15,
價格指數(跨市場),,,,,
指數,收盤指數,漲跌(+/-),漲跌點數,漲跌百分比(%),特殊處理註記
臺灣生技指數,"4,259.53",-,51.09,-1.19,
臺灣中小型公司治理指數,"7,543.41",-,210.06,-2.71,
臺灣IPO指數,"6,880.70",-,115.74,-1.65,
智慧中立指數,"3,972.40",-,12.02,-0.30,
臺灣5G指數,"8,664.00",-,201.63,-2.27,
臺灣企業社會責任中小型指數,"8,784.55",-,161.65,-1.81,
特選臺灣電動車代表指數,"6,010.87",-,141.95,-2.31,
臺灣5G+通訊指數,"6,303.64",-,140.81,-2.18,
臺灣全市場指數,"5,833.33",-,122.52,-2.06,
臺灣全市場半導體指數,"5,801.55",-,162.36,-2.72,
臺灣電動車與自駕科技永續概念指數,"4,691.69",-,112.12,-2.33,
臺灣智慧移動與電動車指數,"4,536.91",-,108.62,-2.34,
特選小資高價30指數,"5,135.36",-,144.71,-2.74,
特選臺灣綠能及電動車指數,"4,780.24",-,102.74,-2.10,
特選臺灣智能車供應鏈聯盟指數,"4,647.09",-,106.33,-2.24,
