指數,收盤指數,漲跌(+/-),漲跌點數,漲跌百分比(%),特殊處理註記
寶島股價指數,"24,835.46",+,77.30,0.31,
發行量加權股價指數,"21,858.41",+,54.64,0.25,
臺灣公司治理100指數,"12,637.90",+,2.20,0.02,
臺灣50指數,"17,297.35",-,34.04,-0.20,
臺灣50權重上限30%指數,"15,556.23",-,10.70,-0.07,
臺灣中型100指數,"20,546.48",+,187.25,0.92,
臺灣資訊科技指數,"34,473.63",-,20.56,-0.06,
臺灣發達指數,"10,313.01",+,5.21,0.05,
臺灣高股息指數,"10,117.70",-,8.92,-0.09,
臺灣就業99指數,"13,333.36",+,28.66,0.22,
臺灣高薪100指數,"11,982.01",+,32.48,0.27,
未含金融指數,"19,145.27",+,50.18,0.26,
未含電子指數,"20,273.03",+,108.79,0.54,
未含金融電子指數,"16,239.32",+,117.66,0.73,
小型股300指數,"11,904.87",+,123.56,1.05,
水泥窯製類指數,618.94,+,3.23,0.52,
塑膠化工類指數,777.55,+,3.54,0.46,
機電類指數,"6,476.10",+,5.86,0.09,
水泥類指數,162.58,+,0.74,0.46,
食品類指數,"2,177.72",-,10.17,-0.46,
塑膠類指數,187.68,+,1.22,0.65,
紡織纖維類指數,635.18,+,6.16,0.98,
電機機械類指數,420.81,-,3.68,-0.87,
電器電纜類指數,120.26,+,0.52,0.43,
化學生技醫療類指數,135.57,+,0.46,0.34,
化學類指數,169.81,+,1.38,0.82,
生技醫療類指數,73.32,-,0.01,-0.01,
玻璃陶瓷類指數,49.57,+,0.47,0.96,
造紙類指數,345.02,+,1.75,0.51,
鋼鐵類指數,146.97,+,1.74,1.20,
橡膠類指數,316.42,+,0.23,0.07,
汽車類指數,411.34,+,2.17,0.53,
電子工業類指數,"1,156.43",+,1.32,0.11,
半導體類指數,562.74,+,0.26,0.05,
電腦及週邊設備類指數,293.89,-,0.83,-0.28,
光電類指數,39.49,+,0.40,1.02,
通信網路類指數,154.81,+,0.02,0.01,
電子零組件類指數,231.53,+,0.76,0.33,
電子通路類指數,285.13,+,4.62,1.65,
資訊服務類指數,197.47,+,1.56,0.80,
其他電子類指數,164.36,+,0.72,0.44,
建材營造類指數,582.41,+,6.52,1.13,
航運類指數,202.78,+,3.16,1.58,
觀光餐旅類指數,139.96,+,4.07,3.00,
金融保險類指數,"1,953.50",+,2.83,0.15,
貿易百貨類指數,295.73,+,1.50,0.51,
油電燃氣類指數,94.65,+,1.74,1.87,
綠能環保類指數,110.92,-,0.65,-0.58,
數位雲端類指數,70.20,-,0.65,-0.92,
運動休閒類指數,99.43,+,0.70,0.71,
居家生活類指數,111.37,+,0.57,0.51,
其他類指數,368.14,+,6.53,1.81,
臺指日報酬兩倍指數,"58,362.39",+,291.05,0.50,
臺指反向一倍指數,"3,049.71",-,7.66,-0.25,
電子類兩倍槓桿指數,"70,393.16",+,160.52,0.23,
電子類反向指數,"2,373.88",-,2.72,-0.11,
價格指數(跨市場),,,,,
指數,收盤指數,漲跌(+/-),漲跌點數,漲跌百分比(%),特殊處理註記
臺灣生技指數,"4,112.75",+,22.66,0.55,
臺灣中小型公司治理指數,"10,446.77",+,125.61,1.22,
臺灣IPO指數,"5,701.19",+,62.35,1.11,
智慧中立指數,"3,760.03",-,15.94,-0.42,
臺灣5G指數,"11,104.14",+,58.78,0.53,
臺灣企業社會責任中小型指數,"12,917.67",+,67.89,0.53,
特選臺灣電動車代表指數,"10,199.47",-,0.19,--,
臺灣5G+通訊指數,"9,542.49",+,15.75,0.17,
臺灣全市場指數,"7,551.30",+,17.77,0.24,
臺灣全市場半導體指數,"7,661.14",+,68.09,0.90,
臺灣智慧移動與電動車指數,"5,885.74",+,68.29,1.17,
特選小資高價30指數,"7,494.62",+,35.32,0.47,
特選臺灣綠能及電動車指數,"6,161.58",+,13.96,0.23,
特選臺灣智能車供應鏈聯盟指數,"6,894.16",+,0.48,0.01,
臺灣全市場半導體精選30指數,"6,072.74",+,58.40,0.97,
特選臺灣高股息30指數,"5,857.14",-,5.34,-0.09,
臺灣友善環境指數,"6,654.02",+,4.70,0.07,
台灣永續價值指數,"5,957.76",-,9.10,-0.15,
特選臺灣IC設計指數,"4,705.26",+,114.48,2.49,
特選臺灣環境永續高股息指數,"8,251.55",+,31.37,0.38,
臺灣友善環境50指數,"5,601.42",+,3.23,0.06,
特選臺灣IC設計產業代表指數,"6,090.88",+,168.19,2.84,
特選臺灣綠能指數,"5,786.60",+,9.41,0.16,
特選臺灣智慧50指數,"5,028.02",-,0.83,-0.02,
臺灣晶圓製造指數,"6,222.32",+,49.20,0.80,
臺灣精選高息指數,"5,726.16",+,8.00,0.14,
臺灣多因子優選高股息30指數,"8,849.57",+,4.46,0.05,
特選臺灣優利高填息30指數,"7,630.92",-,16.76,-0.22,
特選臺灣科技優息指數,"9,600.47",+,21.45,0.22,
臺灣半導體收益指數,"7,205.68",+,56.39,0.79,
臺灣優選成長高股息指數,"7,893.85",+,32.06,0.41,
特選臺灣ESG低碳高息40指數,"8,957.96",+,27.20,0.30,
臺灣優選多因子30指數,"8,395.45",-,8.10,-0.10,
臺灣創新科技50指數,"7,230.24",+,35.81,0.50,
臺灣全市場新經濟產業指數,"4,965.39",+,20.50,0.41,
臺灣ESG永續高股息等權重指數,"6,688.73",+,46.90,0.71,
臺灣永續高息中小型指數,"6,457.21",+,23.32,0.36,
特選臺灣高息優質成長指數,"6,359.93",-,3.30,-0.05,
特選臺灣高息動能指數,"6,924.84",+,20.04,0.29,
臺灣電子成長高息等權重指數,"6,220.12",+,34.45,0.56,
特選臺灣優利成長指數,"5,593.24",+,17.99,0.32,
臺灣價值高息指數,"5,798.38",-,16.82,-0.29,
特選臺灣IC設計動能指數,"5,315.70",+,120.13,2.31,
