指數,收盤指數,漲跌(+/-),漲跌點數,漲跌百分比(%),特殊處理註記
寶島股價指數,"19,757.62",-,187.28,-0.94,
發行量加權股價指數,"17,323.64",-,161.51,-0.92,
臺灣公司治理100指數,"9,982.23",-,85.52,-0.85,
臺灣50指數,"13,618.61",-,119.42,-0.87,
臺灣50權重上限30%指數,"12,863.42",-,122.01,-0.94,
臺灣中型100指數,"13,815.57",-,149.14,-1.07,
臺灣資訊科技指數,"23,476.57",-,237.42,-1.00,
臺灣發達指數,"11,743.93",-,126.55,-1.07,
臺灣高股息指數,"7,546.36",-,64.49,-0.85,
臺灣就業99指數,"9,959.13",-,87.58,-0.87,
臺灣高薪100指數,"9,002.44",-,80.85,-0.89,
未含金融指數,"15,184.12",-,151.96,-0.99,
未含電子指數,"19,566.94",-,164.44,-0.83,
未含金融電子指數,"17,097.22",-,175.34,-1.02,
小型股300指數,"9,179.66",-,80.66,-0.87,
水泥窯製類指數,794.48,-,10.76,-1.34,
塑膠化工類指數,951.47,-,13.89,-1.44,
機電類指數,"4,583.05",-,44.66,-0.97,
水泥類指數,195.48,-,1.59,-0.81,
食品類指數,"1,948.83",+,1.07,0.05,
塑膠類指數,286.37,-,4.37,-1.50,
紡織纖維類指數,641.15,-,4.84,-0.75,
電機機械類指數,238.43,-,0.19,-0.08,
電器電纜類指數,82.25,-,1.48,-1.77,
化學生技醫療類指數,113.43,-,1.08,-0.94,
化學類指數,126.42,-,1.16,-0.91,
生技醫療類指數,69.80,-,0.69,-0.98,
玻璃陶瓷類指數,90.08,-,3.26,-3.49,
造紙類指數,445.16,-,8.26,-1.82,
鋼鐵類指數,185.82,-,3.20,-1.69,
橡膠類指數,330.91,-,6.61,-1.96,
汽車類指數,326.66,-,4.06,-1.23,
電子工業類指數,822.78,-,8.14,-0.98,
半導體類指數,414.70,-,3.14,-0.75,
電腦及週邊設備類指數,128.95,-,1.49,-1.14,
光電類指數,44.15,-,0.99,-2.19,
通信網路類指數,132.69,+,0.22,0.17,
電子零組件類指數,176.29,-,2.63,-1.47,
電子通路類指數,172.61,-,1.32,-0.76,
資訊服務類指數,125.59,-,0.15,-0.12,
其他電子類指數,100.79,-,2.68,-2.59,
建材營造類指數,353.51,-,1.27,-0.36,
航運類指數,269.28,-,5.56,-2.02,
觀光類指數,98.66,-,0.18,-0.18,
金融保險類指數,"1,539.82",-,5.44,-0.35,
貿易百貨類指數,394.78,-,4.19,-1.05,
油電燃氣類指數,125.42,-,0.21,-0.17,
其他類指數,379.70,+,0.71,0.19,
臺指日報酬兩倍指數,"39,300.74",-,739.71,-1.85,
臺指反向一倍指數,"4,135.31",+,37.85,0.92,
電子類兩倍槓桿指數,"39,735.05",-,794.08,-1.96,
電子類反向指數,"3,725.22",+,36.14,0.98,
價格指數(跨市場),,,,,
指數,收盤指數,漲跌(+/-),漲跌點數,漲跌百分比(%),特殊處理註記
臺灣生技指數,"4,526.72",-,23.05,-0.51,
臺灣中小型公司治理指數,"8,025.78",-,61.72,-0.76,
臺灣IPO指數,"7,560.98",-,41.64,-0.55,
智慧中立指數,"4,345.90",-,2.69,-0.06,
臺灣企業社會責任中小型指數,"8,427.60",-,47.63,-0.56,
臺灣5G+通訊指數,"6,742.81",-,72.34,-1.06,
臺灣全市場指數,"5,898.22",-,56.83,-0.95,
臺灣全市場半導體指數,"6,350.79",-,59.08,-0.92,
臺灣電動車與自駕科技永續概念指數,"4,980.87",-,51.02,-1.01,
特選小資高價30指數,"5,480.00",-,38.96,-0.71,
特選臺灣綠能及電動車指數,"4,930.51",-,63.45,-1.27,
特選臺灣智能車供應鏈聯盟指數,"4,954.19",-,64.79,-1.29,
價格指數(臺灣指數公司),,,,,
指數,收盤指數,漲跌(+/-),漲跌點數,漲跌百分比(%),特殊處理註記
金融類日報酬兩倍指數,"27,184.09",-,192.76,-0.70,
金融類日報酬反向一倍指數,"5,144.44",+,18.05,0.35,
漲升股利150指數,"9,220.09",-,96.26,-1.03,
漲升股利100指數,"8,012.93",-,68.99,-0.85,
藍籌30指數,"8,576.57",-,59.09,-0.68,
工業菁英30指數,"9,567.93",-,102.96,-1.06,
電子菁英30指數,"9,327.67",-,110.48,-1.17,
低波動股利精選30指數,"6,889.86",-,19.33,-0.28,
低貝塔100指數,"7,460.16",-,30.90,-0.41,
中小型精選50指數,"7,946.21",-,121.82,-1.51,
中小型A級動能50指數,"16,471.30",-,175.98,-1.06,
特選高息低波指數,"7,364.72",-,23.88,-0.32,
臺灣永續指數,"8,741.98",-,78.04,-0.88,
特選內需高收益指數,"6,231.10",-,11.40,-0.18,
價值投資指數,"8,347.37",-,136.20,-1.61,
中小型300指數,"9,079.13",-,85.42,-0.93,
臺灣勞工權益指數,"7,729.65",-,52.25,-0.67,
智慧投資多因子30指數,"6,313.54",-,29.21,-0.46,
臺股期貨指數,"8,428.79",-,51.16,-0.60,
臺灣上櫃永續指數,"6,605.25",-,72.65,-1.09,
特選Smart多因子指數,"6,887.45",-,73.24,-1.05,
報酬指數(臺灣證券交易所),,,,,
報酬指數,收盤指數,漲跌(+/-),漲跌點數,漲跌百分比(%),特殊處理註記
寶島股價報酬指數,"26,106.35",-,233.73,-0.89,
發行量加權股價報酬指數,"33,988.85",-,300.86,-0.88,
