指數,收盤指數,漲跌(+/-),漲跌點數,漲跌百分比(%),特殊處理註記
寶島股價指數,"19,844.12",+,106.83,0.54,
發行量加權股價指數,"17,334.98",+,96.84,0.56,
臺灣公司治理100指數,"9,897.34",+,34.84,0.35,
臺灣50指數,"13,160.88",+,34.80,0.27,
臺灣50權重上限30%指數,"12,306.33",+,36.44,0.30,
臺灣中型100指數,"16,352.38",+,291.61,1.82,
臺灣資訊科技指數,"23,864.94",+,146.13,0.62,
臺灣發達指數,"10,694.79",+,100.78,0.95,
臺灣高股息指數,"7,618.70",+,89.80,1.19,
臺灣就業99指數,"10,945.60",+,96.85,0.89,
臺灣高薪100指數,"9,574.13",+,48.21,0.51,
未含金融指數,"15,079.54",+,98.84,0.66,
未含電子指數,"18,993.54",+,81.35,0.43,
未含金融電子指數,"15,985.21",+,112.00,0.71,
小型股300指數,"9,710.26",+,47.82,0.49,
水泥窯製類指數,658.92,+,1.58,0.24,
塑膠化工類指數,878.41,+,3.58,0.41,
機電類指數,"4,714.04",+,33.51,0.72,
水泥類指數,173.56,-,0.08,-0.05,
食品類指數,"2,076.49",+,1.56,0.08,
塑膠類指數,251.93,+,0.52,0.21,
紡織纖維類指數,602.84,+,9.56,1.61,
電機機械類指數,318.09,+,10.25,3.33,
電器電纜類指數,115.22,+,1.16,1.02,
化學生技醫療類指數,128.62,+,0.90,0.70,
化學類指數,148.37,+,0.83,0.56,
生技醫療類指數,76.19,+,0.63,0.83,
玻璃陶瓷類指數,52.02,+,1.17,2.30,
造紙類指數,378.59,+,3.02,0.80,
鋼鐵類指數,144.89,+,0.72,0.50,
橡膠類指數,256.99,+,2.11,0.83,
汽車類指數,454.97,+,2.70,0.60,
電子工業類指數,839.16,+,5.34,0.64,
半導體類指數,396.02,+,0.77,0.19,
電腦及週邊設備類指數,195.10,+,5.67,2.99,
光電類指數,37.16,+,0.02,0.05,
通信網路類指數,145.11,+,1.00,0.69,
電子零組件類指數,192.64,+,3.67,1.94,
電子通路類指數,189.58,-,0.11,-0.06,
資訊服務類指數,180.57,+,1.93,1.08,
其他電子類指數,109.33,-,0.14,-0.13,
建材營造類指數,387.91,-,2.87,-0.73,
航運類指數,176.75,+,3.31,1.91,
