指數,收盤指數,漲跌(+/-),漲跌點數,漲跌百分比(%),特殊處理註記
寶島股價指數,"17,851.46",+,25.65,0.14,
發行量加權股價指數,"15,563.00",+,11.77,0.08,
臺灣公司治理100指數,"8,876.36",-,7.27,-0.08,
臺灣50指數,"11,900.03",-,10.15,-0.09,
臺灣50權重上限30%指數,"11,254.36",-,5.77,-0.05,
臺灣中型100指數,"13,806.04",+,15.22,0.11,
臺灣資訊科技指數,"20,616.21",+,2.19,0.01,
臺灣發達指數,"10,074.84",+,46.79,0.47,
臺灣高股息指數,"6,444.21",+,30.43,0.47,
臺灣就業99指數,"9,565.87",-,29.56,-0.31,
臺灣高薪100指數,"8,500.40",-,3.00,-0.04,
未含金融指數,"13,422.71",+,28.64,0.21,
未含電子指數,"18,027.27",-,1.15,-0.01,
未含金融電子指數,"15,104.99",+,60.27,0.40,
小型股300指數,"8,851.97",+,40.62,0.46,
水泥窯製類指數,665.91,+,2.16,0.33,
塑膠化工類指數,861.96,+,3.16,0.37,
機電類指數,"4,090.52",+,6.87,0.17,
水泥類指數,171.16,+,0.45,0.26,
食品類指數,"1,857.18",+,7.13,0.39,
塑膠類指數,249.25,+,0.69,0.28,
紡織纖維類指數,587.68,-,0.36,-0.06,
電機機械類指數,262.68,+,5.31,2.06,
電器電纜類指數,125.41,-,1.15,-0.91,
化學生技醫療類指數,125.44,+,0.43,0.34,
化學類指數,137.34,+,0.46,0.34,
生技醫療類指數,77.99,+,0.27,0.35,
玻璃陶瓷類指數,61.42,+,0.43,0.71,
造紙類指數,311.13,-,0.99,-0.32,
鋼鐵類指數,150.72,+,0.20,0.13,
橡膠類指數,243.49,+,2.51,1.04,
汽車類指數,351.63,-,1.32,-0.37,
電子工業類指數,727.64,+,0.94,0.13,
半導體類指數,349.96,+,0.24,0.07,
電腦及週邊設備類指數,132.72,+,0.21,0.16,
光電類指數,36.10,+,0.34,0.95,
通信網路類指數,129.82,-,0.44,-0.34,
電子零組件類指數,166.25,+,0.97,0.59,
電子通路類指數,180.18,-,0.11,-0.06,
資訊服務類指數,135.72,-,0.46,-0.34,
其他電子類指數,98.98,+,0.07,0.07,
建材營造類指數,360.08,+,0.22,0.06,
航運類指數,164.51,+,3.68,2.29,
觀光類指數,136.24,-,0.82,-0.60,
金融保險類指數,"1,573.50",-,14.89,-0.94,
貿易百貨類指數,294.42,-,4.82,-1.61,
油電燃氣類指數,112.56,+,1.20,1.08,
其他類指數,371.51,-,0.61,-0.16,
臺指日報酬兩倍指數,"30,172.75",+,45.60,0.15,
臺指反向一倍指數,"4,380.14",-,3.32,-0.08,
電子類兩倍槓桿指數,"28,879.66",+,74.52,0.26,
電子類反向指數,"3,914.34",-,5.07,-0.13,
價格指數(跨市場),,,,,
指數,收盤指數,漲跌(+/-),漲跌點數,漲跌百分比(%),特殊處理註記
臺灣生技指數,"4,572.84",+,16.10,0.35,
臺灣中小型公司治理指數,"7,372.01",+,42.90,0.59,
臺灣IPO指數,"5,284.32",+,82.44,1.58,
智慧中立指數,"3,432.66",+,20.53,0.60,
臺灣5G指數,"7,830.00",+,18.04,0.23,
臺灣企業社會責任中小型指數,"8,524.53",+,10.57,0.12,
特選臺灣電動車代表指數,"5,948.59",+,8.84,0.15,
臺灣5G+通訊指數,"5,863.04",+,13.30,0.23,
臺灣全市場指數,"5,297.68",+,5.39,0.10,
臺灣全市場半導體指數,"5,122.19",+,28.38,0.56,
臺灣智慧移動與電動車指數,"4,095.13",+,40.68,1.00,
特選小資高價30指數,"4,867.03",+,48.71,1.01,
特選臺灣綠能及電動車指數,"4,669.95",+,16.91,0.36,
特選臺灣智能車供應鏈聯盟指數,"4,411.64",+,11.31,0.26,
臺灣全市場半導體精選30指數,"4,056.94",+,27.65,0.69,
特選臺灣高股息30指數,"4,006.03",+,50.18,1.27,
臺灣友善環境指數,"4,706.39",+,0.77,0.02,
台灣永續價值指數,"4,414.31",-,18.46,-0.42,
