指數,收盤指數,漲跌(+/-),漲跌點數,漲跌百分比(%),特殊處理註記
寶島股價指數,"19,936.87",+,46.64,0.23,
發行量加權股價指數,"17,370.56",+,29.31,0.17,
臺灣公司治理100指數,"9,734.82",+,3.31,0.03,
臺灣50指數,"12,945.77",+,4.68,0.04,
臺灣50權重上限30%指數,"12,159.01",+,12.32,0.10,
臺灣中型100指數,"17,516.30",+,94.03,0.54,
臺灣資訊科技指數,"24,338.76",+,84.12,0.35,
臺灣發達指數,"9,864.78",-,14.63,-0.15,
臺灣高股息指數,"8,399.41",+,63.59,0.76,
臺灣就業99指數,"11,303.68",+,31.79,0.28,
臺灣高薪100指數,"9,463.89",+,17.86,0.19,
未含金融指數,"15,049.56",+,37.63,0.25,
未含電子指數,"18,345.70",-,67.50,-0.37,
未含金融電子指數,"14,978.06",-,48.76,-0.32,
小型股300指數,"10,113.90",+,21.78,0.22,
水泥窯製類指數,611.80,-,3.39,-0.55,
塑膠化工類指數,824.20,-,2.47,-0.30,
機電類指數,"4,814.88",+,21.69,0.45,
水泥類指數,159.71,-,0.80,-0.50,
食品類指數,"2,043.88",+,9.47,0.47,
塑膠類指數,224.70,-,0.96,-0.43,
紡織纖維類指數,633.83,-,2.73,-0.43,
電機機械類指數,308.95,-,0.22,-0.07,
電器電纜類指數,105.18,-,0.75,-0.71,
化學生技醫療類指數,128.15,-,0.06,-0.05,
化學類指數,160.17,-,0.24,-0.15,
生技醫療類指數,69.51,+,0.05,0.07,
玻璃陶瓷類指數,51.22,-,0.47,-0.91,
造紙類指數,340.24,-,0.14,-0.04,
鋼鐵類指數,139.36,-,0.03,-0.02,
橡膠類指數,273.01,-,0.89,-0.32,
汽車類指數,414.45,-,2.88,-0.69,
電子工業類指數,859.09,+,4.06,0.47,
半導體類指數,400.47,+,0.83,0.21,
電腦及週邊設備類指數,219.89,+,3.76,1.74,
光電類指數,35.53,+,0.27,0.77,
通信網路類指數,150.19,+,0.73,0.49,
電子零組件類指數,203.78,+,2.15,1.07,
電子通路類指數,231.42,+,2.43,1.06,
資訊服務類指數,175.56,+,0.99,0.57,
其他電子類指數,101.54,-,0.36,-0.35,
建材營造類指數,415.01,-,3.42,-0.82,
航運類指數,137.96,-,1.45,-1.04,
觀光餐旅類指數,129.81,-,0.54,-0.41,
金融保險類指數,"1,697.10",-,7.79,-0.46,
貿易百貨類指數,282.10,-,1.28,-0.45,
油電燃氣類指數,112.40,-,0.31,-0.28,
綠能環保類指數,91.57,-,0.31,-0.34,
數位雲端類指數,83.21,+,0.70,0.85,
運動休閒類指數,93.15,+,0.17,0.18,
居家生活類指數,100.90,+,0.43,0.43,
其他類指數,371.50,-,0.87,-0.23,
臺指日報酬兩倍指數,"37,238.75",+,125.46,0.34,
臺指反向一倍指數,"3,877.58",-,6.56,-0.17,
電子類兩倍槓桿指數,"39,540.89",+,371.98,0.95,
電子類反向指數,"3,253.27",-,15.52,-0.47,
價格指數(跨市場),,,,,
指數,收盤指數,漲跌(+/-),漲跌點數,漲跌百分比(%),特殊處理註記
臺灣生技指數,"4,222.70",+,13.55,0.32,
臺灣中小型公司治理指數,"9,686.03",+,64.45,0.67,
臺灣IPO指數,"5,229.69",+,59.58,1.15,
智慧中立指數,"3,345.88",+,11.02,0.33,
臺灣5G指數,"8,869.86",+,59.93,0.68,
臺灣企業社會責任中小型指數,"10,987.41",+,83.31,0.76,
特選臺灣電動車代表指數,"8,121.32",+,54.05,0.67,
臺灣5G+通訊指數,"6,937.81",+,30.20,0.44,
臺灣全市場指數,"5,939.18",+,12.14,0.20,
臺灣全市場半導體指數,"6,104.32",+,44.53,0.73,
臺灣智慧移動與電動車指數,"4,621.44",+,38.71,0.84,
特選小資高價30指數,"5,701.73",+,39.42,0.70,
特選臺灣綠能及電動車指數,"5,168.78",+,9.21,0.18,
特選臺灣智能車供應鏈聯盟指數,"5,125.14",+,20.58,0.40,
臺灣全市場半導體精選30指數,"4,854.59",+,32.02,0.66,
特選臺灣高股息30指數,"4,678.34",+,53.31,1.15,
臺灣友善環境指數,"5,232.39",+,10.19,0.20,
台灣永續價值指數,"4,814.11",-,5.79,-0.12,
特選臺灣IC設計指數,"4,267.78",+,33.95,0.80,
特選臺灣環境永續高股息指數,"5,768.61",+,38.12,0.67,
臺灣友善環境50指數,"4,292.49",+,1.38,0.03,
特選臺灣IC設計產業代表指數,"5,519.99",+,75.85,1.39,
特選臺灣綠能指數,"4,994.02",-,27.44,-0.55,
特選臺灣智慧50指數,"4,118.66",+,6.52,0.16,
特選臺灣標竿PCB指數,"5,102.71",+,69.47,1.38,
臺灣晶圓製造指數,"5,106.14",+,42.85,0.85,
臺灣精選高息指數,"4,551.09",+,36.99,0.82,
臺灣多因子優選高股息30指數,"6,845.30",+,61.65,0.91,
特選臺灣優利高填息30指數,"6,074.65",+,45.07,0.75,
特選臺灣科技優息指數,"8,106.60",+,86.40,1.08,
臺灣工業4.0指數,"6,379.11",+,47.96,0.76,
臺灣半導體收益指數,"5,823.94",+,48.77,0.84,
臺灣優選成長高股息指數,"6,683.41",+,80.54,1.22,
特選臺灣ESG低碳高息40指數,"7,392.16",+,43.51,0.59,
臺灣優選多因子30指數,"6,342.01",+,35.37,0.56,
臺灣創新科技50指數,"5,645.93",+,36.98,0.66,
臺灣全市場新經濟產業指數,"4,653.50",+,11.68,0.25,
臺灣ESG永續高股息等權重指數,"5,800.56",+,56.10,0.98,
臺灣永續高息中小型指數,"5,607.74",+,14.74,0.26,
特選臺灣高息優質成長指數,"5,210.03",+,48.67,0.94,
特選臺灣高息動能指數,"5,430.23",+,52.30,0.97,
價格指數(臺灣指數公司),,,,,
指數,收盤指數,漲跌(+/-),漲跌點數,漲跌百分比(%),特殊處理註記
金融類日報酬兩倍指數,"31,466.46",-,290.21,-0.91,
金融類日報酬反向一倍指數,"4,448.22",+,20.23,0.46,
漲升股利150指數,"8,702.50",+,37.95,0.44,
藍籌30指數,"8,338.77",+,13.30,0.16,
工業菁英30指數,"9,145.56",+,65.49,0.72,
電子菁英30指數,"10,216.11",+,50.63,0.50,
低波動股利精選30指數,"7,424.06",-,21.22,-0.29,
中小型A級動能50指數,"23,089.55",+,331.18,1.46,
特選高息低波指數,"8,697.12",+,41.71,0.48,
臺灣永續指數,"8,786.21",+,8.78,0.10,
價值投資指數,"6,775.45",+,82.78,1.24,
存股雙十等權重指數,"7,780.52",+,94.57,1.23,
特選大蘋果指數,"8,965.57",+,104.40,1.18,
中小型300指數,"10,589.03",+,49.64,0.47,
臺灣500指數,"8,937.42",+,16.15,0.18,
臺灣勞工權益指數,"8,062.08",+,33.64,0.42,
微波高息精選20指數,"7,116.07",+,29.91,0.42,
特選世代行動通訊指數,"8,481.15",+,48.66,0.58,
智慧投資多因子30指數,"5,480.05",+,9.88,0.18,
臺股期貨指數,"9,415.89",-,16.30,-0.17,
特選價值成長指數,"7,692.56",+,1.27,0.02,
臺灣上櫃永續指數,"7,040.24",+,63.24,0.91,
特選台股領航指數,"8,096.12",+,24.73,0.31,
特選Smart多因子指數,"6,553.72",+,14.56,0.22,
特選ESG高股息指數,"5,276.17",+,20.94,0.40,
特選上櫃ESG成長指數,"5,156.59",+,49.20,0.96,
特選上櫃ESG電子菁英指數,"5,207.64",+,49.69,0.96,
臺灣優息存股指數,"4,609.99",-,22.15,-0.48,
特選上櫃ESG永續高股息指數,"6,880.76",+,44.65,0.65,
特選臺灣金融高股息存股指數,"5,496.47",-,30.54,-0.55,
特選臺灣產業龍頭存股等權重指數,"6,494.18",+,28.97,0.45,
上櫃ESG 30指數,"6,022.18",+,39.65,0.66,
臺灣ESG低碳50指數,"5,891.89",+,13.24,0.23,
臺灣創新板指數,"4,775.06",-,25.00,-0.52,
特選上櫃ESG龍頭指數,"5,911.97",+,49.68,0.85,
報酬指數(臺灣證券交易所),,,,,
報酬指數,收盤指數,漲跌(+/-),漲跌點數,漲跌百分比(%),特殊處理註記
寶島股價報酬指數,"28,861.77",+,67.62,0.23,
發行量加權股價報酬指數,"37,377.44",+,63.10,0.17,
臺灣公司治理100報酬指數,"13,863.97",+,4.71,0.03,
臺灣50報酬指數,"28,035.43",+,10.15,0.04,
臺灣50權重上限30%報酬指數,"26,749.77",+,27.09,0.10,
臺灣中型100報酬指數,"35,325.10",+,189.62,0.54,
臺灣資訊科技股報酬指數,"49,374.14",+,170.66,0.35,
臺灣發達報酬指數,"19,929.21",-,29.56,-0.15,
臺灣高股息報酬指數,"24,377.57",+,184.57,0.76,
臺灣就業99報酬指數,"18,269.39",+,51.37,0.28,
