指數,收盤指數,漲跌(+/-),漲跌點數,漲跌百分比(%),特殊處理註記
寶島股價指數,"22,213.75",+,87.87,0.40,
發行量加權股價指數,"19,386.92",+,81.61,0.42,
臺灣公司治理100指數,"10,989.17",+,45.87,0.42,
臺灣50指數,"14,898.45",+,66.71,0.45,
臺灣50權重上限30%指數,"13,530.18",+,49.04,0.36,
臺灣中型100指數,"19,523.03",+,106.11,0.55,
臺灣資訊科技指數,"29,620.38",+,211.72,0.72,
臺灣發達指數,"9,742.27",-,27.67,-0.28,
臺灣高股息指數,"9,328.97",+,58.38,0.63,
臺灣就業99指數,"12,071.69",+,32.75,0.27,
臺灣高薪100指數,"10,452.15",+,38.60,0.37,
未含金融指數,"16,995.36",+,77.71,0.46,
未含電子指數,"18,512.05",-,23.26,-0.13,
未含金融電子指數,"15,084.92",-,34.89,-0.23,
小型股300指數,"10,666.50",+,55.89,0.53,
水泥窯製類指數,585.91,-,0.19,-0.03,
塑膠化工類指數,767.41,-,5.40,-0.70,
機電類指數,"5,667.28",+,36.84,0.65,
水泥類指數,151.57,-,0.06,-0.04,
食品類指數,"2,106.95",+,6.28,0.30,
塑膠類指數,192.96,-,2.22,-1.14,
紡織纖維類指數,627.92,-,0.25,-0.04,
電機機械類指數,378.33,-,1.77,-0.47,
電器電纜類指數,103.05,-,0.67,-0.65,
化學生技醫療類指數,133.66,-,0.10,-0.07,
化學類指數,174.56,-,1.05,-0.60,
生技醫療類指數,69.95,+,0.24,0.34,
玻璃陶瓷類指數,52.02,+,0.01,0.02,
造紙類指數,335.11,-,2.77,-0.82,
鋼鐵類指數,140.73,-,0.09,-0.06,
橡膠類指數,263.82,-,2.20,-0.83,
汽車類指數,411.30,-,3.41,-0.82,
電子工業類指數,"1,011.38",+,6.97,0.69,
半導體類指數,490.31,+,2.99,0.61,
電腦及週邊設備類指數,270.86,+,5.93,2.24,
光電類指數,37.67,-,0.26,-0.69,
通信網路類指數,150.93,+,0.09,0.06,
電子零組件類指數,216.02,+,0.75,0.35,
電子通路類指數,278.41,-,0.46,-0.16,
資訊服務類指數,186.19,+,1.92,1.04,
其他電子類指數,107.49,+,0.70,0.66,
建材營造類指數,452.36,+,3.82,0.85,
航運類指數,157.67,+,0.32,0.20,
觀光餐旅類指數,121.18,+,0.25,0.21,
金融保險類指數,"1,719.63",+,1.82,0.11,
貿易百貨類指數,278.22,-,0.15,-0.05,
油電燃氣類指數,97.49,-,0.65,-0.66,
綠能環保類指數,108.06,+,1.04,0.97,
數位雲端類指數,70.90,-,1.14,-1.58,
運動休閒類指數,92.35,-,0.28,-0.30,
居家生活類指數,109.37,-,0.31,-0.28,
其他類指數,362.15,+,0.19,0.05,
臺指日報酬兩倍指數,"46,224.49",+,387.54,0.85,
臺指反向一倍指數,"3,461.82",-,14.70,-0.42,
電子類兩倍槓桿指數,"54,442.37",+,745.25,1.39,
電子類反向指數,"2,744.33",-,19.18,-0.69,
價格指數(跨市場),,,,,
指數,收盤指數,漲跌(+/-),漲跌點數,漲跌百分比(%),特殊處理註記
臺灣生技指數,"4,087.60",-,6.02,-0.15,
臺灣中小型公司治理指數,"10,130.04",+,10.51,0.10,
臺灣IPO指數,"5,865.51",+,16.70,0.29,
智慧中立指數,"3,483.13",+,3.92,0.11,
臺灣5G指數,"9,921.54",+,47.54,0.48,
臺灣企業社會責任中小型指數,"12,127.62",+,87.14,0.72,
特選臺灣電動車代表指數,"8,792.28",+,72.37,0.83,
臺灣5G+通訊指數,"8,079.49",+,59.41,0.74,
臺灣全市場指數,"6,702.69",+,29.00,0.43,
臺灣全市場半導體指數,"7,088.56",+,27.22,0.39,
臺灣智慧移動與電動車指數,"5,150.55",+,28.55,0.56,
特選小資高價30指數,"6,900.00",+,61.66,0.90,
特選臺灣綠能及電動車指數,"5,626.31",+,25.40,0.45,
特選臺灣智能車供應鏈聯盟指數,"5,912.72",+,40.79,0.69,
臺灣全市場半導體精選30指數,"5,655.54",+,30.40,0.54,
特選臺灣高股息30指數,"5,218.61",+,37.54,0.72,
臺灣友善環境指數,"5,827.15",+,25.59,0.44,
台灣永續價值指數,"5,301.39",+,13.12,0.25,
特選臺灣IC設計指數,"5,026.50",+,6.49,0.13,
特選臺灣環境永續高股息指數,"6,796.26",+,41.51,0.61,
臺灣友善環境50指數,"4,784.61",+,18.59,0.39,
特選臺灣IC設計產業代表指數,"6,225.79",+,21.86,0.35,
特選臺灣綠能指數,"5,316.76",+,2.45,0.05,
特選臺灣智慧50指數,"4,531.72",+,0.89,0.02,
特選臺灣標竿PCB指數,"5,496.99",+,50.71,0.93,
臺灣晶圓製造指數,"5,719.92",+,33.23,0.58,
臺灣精選高息指數,"5,370.22",+,52.36,0.98,
臺灣多因子優選高股息30指數,"7,495.51",+,50.57,0.68,
特選臺灣優利高填息30指數,"6,578.63",+,40.72,0.62,
特選臺灣科技優息指數,"9,006.68",+,71.70,0.80,
臺灣工業4.0指數,"7,229.85",+,67.42,0.94,
臺灣半導體收益指數,"6,611.65",+,35.67,0.54,
臺灣優選成長高股息指數,"7,427.72",+,50.84,0.69,
特選臺灣ESG低碳高息40指數,"8,274.63",+,64.25,0.78,
臺灣優選多因子30指數,"6,632.19",+,13.07,0.20,
臺灣創新科技50指數,"6,506.53",+,37.66,0.58,
臺灣全市場新經濟產業指數,"4,712.39",-,5.18,-0.11,
臺灣ESG永續高股息等權重指數,"6,266.30",+,37.80,0.61,
臺灣永續高息中小型指數,"6,033.90",+,69.05,1.16,
特選臺灣高息優質成長指數,"5,796.66",+,44.15,0.77,
特選臺灣高息動能指數,"6,627.45",+,87.97,1.35,
臺灣電子成長高息等權重指數,"5,593.72",+,20.14,0.36,
