指數,收盤指數,漲跌(+/-),漲跌點數,漲跌百分比(%),特殊處理註記
寶島股價指數,"16,732.20",-,125.40,-0.74,
發行量加權股價指數,"14,630.01",-,98.87,-0.67,
臺灣公司治理100指數,"8,368.04",-,50.19,-0.60,
臺灣50指數,"11,197.60",-,63.59,-0.56,
臺灣50權重上限30%指數,"10,662.44",-,58.46,-0.55,
臺灣中型100指數,"12,850.24",-,122.66,-0.95,
臺灣資訊科技指數,"19,108.30",-,204.56,-1.06,
臺灣發達指數,"9,629.53",-,15.12,-0.16,
臺灣高股息指數,"5,911.93",-,64.43,-1.08,
臺灣就業99指數,"9,015.97",-,56.65,-0.62,
臺灣高薪100指數,"8,037.23",-,25.50,-0.32,
未含金融指數,"12,559.06",-,110.72,-0.87,
未含電子指數,"17,203.46",+,3.11,0.02,
未含金融電子指數,"14,294.88",-,46.55,-0.32,
小型股300指數,"8,177.73",-,87.59,-1.06,
水泥窯製類指數,609.18,+,1.33,0.22,
塑膠化工類指數,829.14,-,4.10,-0.49,
機電類指數,"3,796.95",-,42.93,-1.12,
水泥類指數,152.92,-,0.39,-0.25,
食品類指數,"1,795.83",+,10.24,0.57,
塑膠類指數,244.26,-,1.11,-0.45,
紡織纖維類指數,584.66,+,0.50,0.09,
電機機械類指數,227.79,-,1.35,-0.59,
電器電纜類指數,105.77,-,1.84,-1.71,
化學生技醫療類指數,115.74,-,0.55,-0.47,
化學類指數,127.82,-,1.11,-0.86,
生技醫療類指數,71.39,-,0.08,-0.11,
玻璃陶瓷類指數,63.81,+,1.65,2.65,
造紙類指數,296.99,-,0.98,-0.33,
鋼鐵類指數,136.80,-,0.55,-0.40,
橡膠類指數,233.93,-,1.96,-0.83,
汽車類指數,340.93,-,3.07,-0.89,
電子工業類指數,677.26,-,7.72,-1.13,
半導體類指數,319.90,-,3.14,-0.97,
電腦及週邊設備類指數,122.61,-,1.49,-1.20,
光電類指數,33.66,-,0.56,-1.64,
通信網路類指數,125.79,-,0.01,-0.01,
電子零組件類指數,162.96,-,4.84,-2.88,
電子通路類指數,170.00,-,1.70,-0.99,
資訊服務類指數,121.20,-,0.97,-0.79,
其他電子類指數,96.91,-,0.70,-0.72,
建材營造類指數,349.74,-,0.03,-0.01,
航運類指數,156.06,-,0.69,-0.44,
觀光類指數,115.30,-,1.30,-1.11,
金融保險類指數,"1,530.55",+,12.15,0.80,
貿易百貨類指數,282.28,+,5.73,2.07,
