指數,收盤指數,漲跌(+/-),漲跌點數,漲跌百分比(%),特殊處理註記
寶島股價指數,"23,389.31",-,170.90,-0.73,
發行量加權股價指數,"20,560.77",-,139.74,-0.68,
臺灣公司治理100指數,"11,811.84",-,61.98,-0.52,
臺灣50指數,"16,102.21",-,87.28,-0.54,
臺灣50權重上限30%指數,"14,561.41",-,64.32,-0.44,
臺灣中型100指數,"19,530.63",-,178.57,-0.91,
臺灣資訊科技指數,"31,714.72",-,192.13,-0.60,
臺灣發達指數,"10,014.11",-,45.30,-0.45,
臺灣高股息指數,"9,611.32",-,77.35,-0.80,
臺灣就業99指數,"12,645.48",-,72.97,-0.57,
臺灣高薪100指數,"11,051.75",-,21.72,-0.20,
未含金融指數,"17,941.35",-,122.94,-0.68,
未含電子指數,"19,764.93",-,154.75,-0.78,
未含金融電子指數,"15,863.17",-,135.52,-0.85,
小型股300指數,"11,477.03",-,142.61,-1.23,
水泥窯製類指數,606.03,-,5.37,-0.88,
塑膠化工類指數,763.48,-,7.99,-1.04,
機電類指數,"6,013.58",-,39.73,-0.66,
水泥類指數,159.25,-,1.73,-1.07,
食品類指數,"2,132.13",-,13.10,-0.61,
塑膠類指數,190.75,-,1.30,-0.68,
紡織纖維類指數,632.88,-,4.72,-0.74,
電機機械類指數,448.97,-,6.05,-1.33,
電器電纜類指數,117.59,-,2.58,-2.15,
化學生技醫療類指數,130.57,-,1.61,-1.22,
化學類指數,167.73,-,1.26,-0.75,
生技醫療類指數,69.28,-,1.11,-1.58,
玻璃陶瓷類指數,48.41,+,0.24,0.50,
造紙類指數,346.26,-,3.55,-1.01,
鋼鐵類指數,143.34,-,1.57,-1.08,
橡膠類指數,287.60,-,5.74,-1.96,
汽車類指數,409.30,-,3.81,-0.92,
電子工業類指數,"1,069.08",-,6.72,-0.62,
半導體類指數,514.92,-,4.55,-0.88,
電腦及週邊設備類指數,269.33,+,0.53,0.20,
光電類指數,37.52,-,0.39,-1.03,
通信網路類指數,150.78,-,0.31,-0.21,
電子零組件類指數,223.52,+,0.23,0.10,
電子通路類指數,274.95,-,11.95,-4.17,
資訊服務類指數,194.29,-,6.89,-3.42,
其他電子類指數,150.74,+,0.23,0.15,
建材營造類指數,586.17,-,14.76,-2.46,
航運類指數,171.00,+,2.91,1.73,
觀光餐旅類指數,139.19,-,0.81,-0.58,
金融保險類指數,"1,896.80",-,12.02,-0.63,
貿易百貨類指數,291.67,-,2.12,-0.72,
油電燃氣類指數,95.31,-,1.48,-1.53,
綠能環保類指數,112.94,-,1.68,-1.47,
數位雲端類指數,69.39,-,0.35,-0.50,
運動休閒類指數,98.26,-,0.64,-0.65,
居家生活類指數,109.82,-,0.52,-0.47,
其他類指數,359.29,-,3.77,-1.04,
臺指日報酬兩倍指數,"51,670.13",-,707.15,-1.35,
臺指反向一倍指數,"3,244.20",+,21.75,0.67,
電子類兩倍槓桿指數,"60,223.97",-,761.90,-1.25,
電子類反向指數,"2,570.65",+,15.96,0.62,
價格指數(跨市場),,,,,
指數,收盤指數,漲跌(+/-),漲跌點數,漲跌百分比(%),特殊處理註記
臺灣生技指數,"3,935.72",-,50.75,-1.27,
臺灣中小型公司治理指數,"9,577.66",-,72.89,-0.76,
臺灣IPO指數,"5,387.41",-,117.90,-2.14,
智慧中立指數,"3,744.47",-,2.34,-0.06,
臺灣5G指數,"10,249.59",-,37.15,-0.36,
臺灣企業社會責任中小型指數,"12,520.25",-,154.95,-1.22,
特選臺灣電動車代表指數,"9,640.98",-,120.54,-1.23,
臺灣5G+通訊指數,"8,797.84",-,21.47,-0.24,
臺灣全市場指數,"7,084.15",-,49.85,-0.70,
臺灣全市場半導體指數,"6,981.24",-,76.78,-1.09,
臺灣智慧移動與電動車指數,"5,416.83",-,29.30,-0.54,
特選小資高價30指數,"6,937.15",-,61.08,-0.87,
特選臺灣綠能及電動車指數,"5,886.69",-,58.67,-0.99,
特選臺灣智能車供應鏈聯盟指數,"6,357.70",-,32.05,-0.50,
臺灣全市場半導體精選30指數,"5,520.17",-,62.43,-1.12,
特選臺灣高股息30指數,"5,591.03",-,32.61,-0.58,
臺灣友善環境指數,"6,241.87",-,37.70,-0.60,
台灣永續價值指數,"5,624.03",-,33.09,-0.58,
特選臺灣IC設計指數,"4,325.57",-,98.46,-2.23,
特選臺灣環境永續高股息指數,"7,416.25",-,6.88,-0.09,
臺灣友善環境50指數,"5,203.67",-,16.18,-0.31,
特選臺灣IC設計產業代表指數,"5,614.35",-,101.43,-1.77,
特選臺灣綠能指數,"5,705.11",-,94.49,-1.63,
特選臺灣智慧50指數,"4,730.30",-,27.29,-0.57,
特選臺灣標竿PCB指數,"5,497.27",+,35.46,0.65,
臺灣晶圓製造指數,"5,723.25",-,46.53,-0.81,
臺灣精選高息指數,"5,476.05",-,9.61,-0.18,
