指數,收盤指數,漲跌(+/-),漲跌點數,漲跌百分比(%),特殊處理註記
寶島股價指數,"18,519.01",+,71.22,0.39,
發行量加權股價指數,"16,174.92",+,73.04,0.45,
臺灣公司治理100指數,"9,215.89",+,41.61,0.45,
臺灣50指數,"12,238.90",+,47.86,0.39,
臺灣50權重上限30%指數,"11,566.10",+,45.78,0.40,
臺灣中型100指數,"14,727.18",+,162.74,1.12,
臺灣資訊科技指數,"21,380.03",+,133.12,0.63,
臺灣發達指數,"10,415.82",+,23.41,0.23,
臺灣高股息指數,"6,859.65",+,66.38,0.98,
臺灣就業99指數,"10,096.17",+,68.50,0.68,
臺灣高薪100指數,"8,912.30",+,69.85,0.79,
未含金融指數,"13,953.42",+,60.26,0.43,
未含電子指數,"18,641.36",+,42.64,0.23,
未含金融電子指數,"15,596.89",+,10.81,0.07,
小型股300指數,"9,203.32",+,1.37,0.01,
水泥窯製類指數,653.55,+,0.25,0.04,
塑膠化工類指數,882.62,+,1.20,0.14,
機電類指數,"4,268.33",+,24.60,0.58,
水泥類指數,171.83,+,0.19,0.11,
食品類指數,"2,056.46",+,0.98,0.05,
塑膠類指數,254.55,+,0.39,0.15,
紡織纖維類指數,586.69,+,2.28,0.39,
電機機械類指數,296.15,+,1.82,0.62,
電器電纜類指數,111.76,-,1.99,-1.75,
化學生技醫療類指數,128.41,+,0.11,0.09,
化學類指數,145.39,+,1.39,0.97,
生技醫療類指數,77.44,-,0.56,-0.72,
玻璃陶瓷類指數,52.25,-,0.24,-0.46,
造紙類指數,344.44,-,4.34,-1.24,
鋼鐵類指數,142.60,-,0.37,-0.26,
橡膠類指數,253.99,+,0.46,0.18,
汽車類指數,433.41,-,4.39,-1.00,
電子工業類指數,758.75,+,4.52,0.60,
半導體類指數,357.10,+,1.75,0.49,
電腦及週邊設備類指數,160.82,+,2.71,1.71,
光電類指數,35.58,+,0.27,0.76,
通信網路類指數,141.17,+,0.33,0.23,
電子零組件類指數,175.93,+,1.66,0.95,
電子通路類指數,187.37,+,1.43,0.77,
資訊服務類指數,169.67,-,6.31,-3.59,
其他電子類指數,100.52,+,0.07,0.07,
建材營造類指數,380.59,+,0.38,0.10,
航運類指數,160.47,+,1.13,0.71,
觀光類指數,149.31,+,1.90,1.29,
金融保險類指數,"1,632.66",+,9.75,0.60,
貿易百貨類指數,296.30,-,0.46,-0.16,
油電燃氣類指數,119.33,-,0.01,-0.01,
其他類指數,374.28,+,0.71,0.19,
臺指日報酬兩倍指數,"32,489.14",+,292.10,0.91,
臺指反向一倍指數,"4,201.10",-,19.14,-0.45,
電子類兩倍槓桿指數,"31,246.80",+,370.08,1.20,
電子類反向指數,"3,735.21",-,22.52,-0.60,
價格指數(跨市場),,,,,
指數,收盤指數,漲跌(+/-),漲跌點數,漲跌百分比(%),特殊處理註記
臺灣生技指數,"4,240.81",-,57.33,-1.33,
臺灣中小型公司治理指數,"7,731.99",+,72.68,0.95,
臺灣IPO指數,"4,912.02",-,48.88,-0.99,
智慧中立指數,"3,482.33",+,11.40,0.33,
臺灣5G指數,"7,878.06",+,37.55,0.48,
臺灣企業社會責任中小型指數,"9,160.53",+,73.51,0.81,
特選臺灣電動車代表指數,"6,982.43",+,66.93,0.97,
臺灣5G+通訊指數,"6,033.43",+,41.82,0.70,
臺灣全市場指數,"5,478.99",+,21.67,0.40,
臺灣全市場半導體指數,"5,131.58",+,31.98,0.63,
臺灣智慧移動與電動車指數,"4,177.83",+,23.97,0.58,
特選小資高價30指數,"5,059.61",+,43.24,0.86,
特選臺灣綠能及電動車指數,"4,901.95",+,19.83,0.41,
特選臺灣智能車供應鏈聯盟指數,"4,551.07",+,24.81,0.55,
臺灣全市場半導體精選30指數,"4,102.13",+,33.00,0.81,
特選臺灣高股息30指數,"4,115.95",+,34.02,0.83,
臺灣友善環境指數,"4,879.66",+,24.45,0.50,
台灣永續價值指數,"4,595.77",+,22.19,0.49,
特選臺灣IC設計指數,"3,325.73",+,62.49,1.91,
特選臺灣環境永續高股息指數,"4,603.61",+,32.14,0.70,
臺灣友善環境50指數,"4,141.93",+,13.01,0.32,
特選臺灣IC設計產業代表指數,"4,147.58",+,87.26,2.15,
特選臺灣綠能指數,"5,195.15",-,2.69,-0.05,
特選臺灣智慧50指數,"3,999.90",+,11.27,0.28,
特選臺灣標竿PCB指數,"3,921.37",+,109.91,2.88,
臺灣晶圓製造指數,"4,675.25",+,10.96,0.23,
臺灣精選高息指數,"4,132.97",+,17.45,0.42,
臺灣多因子優選高股息30指數,"5,445.93",+,61.02,1.13,
特選臺灣優利高填息30指數,"5,056.89",+,53.01,1.06,
臺灣多因子優選成長30指數,"6,015.26",+,25.04,0.42,
特選臺灣科技優息指數,"6,078.36",+,67.29,1.12,
臺灣半導體收益指數,"5,038.06",+,5.38,0.11,
價格指數(臺灣指數公司),,,,,
指數,收盤指數,漲跌(+/-),漲跌點數,漲跌百分比(%),特殊處理註記
金融類日報酬兩倍指數,"29,313.94",+,348.04,1.20,
金融類日報酬反向一倍指數,"4,654.24",-,28.13,-0.60,
漲升股利150指數,"8,473.23",+,39.13,0.46,
藍籌30指數,"7,762.03",+,43.29,0.56,
工業菁英30指數,"8,229.26",+,49.93,0.61,
電子菁英30指數,"8,497.82",+,80.78,0.96,
低波動股利精選30指數,"6,932.09",+,43.85,0.64,
中小型A級動能50指數,"16,331.09",+,384.12,2.41,
特選高息低波指數,"7,490.97",+,74.52,1.00,
臺灣永續指數,"8,195.86",+,39.95,0.49,
價值投資指數,"6,377.98",+,32.49,0.51,
