指數,收盤指數,漲跌(+/-),漲跌點數,漲跌百分比(%),特殊處理註記
寶島股價指數,"25,667.39",-,170.41,-0.66,
發行量加權股價指數,"22,688.36",-,160.44,-0.70,
臺灣公司治理100指數,"13,518.15",-,109.93,-0.81,
臺灣50指數,"18,929.16",-,157.74,-0.83,
臺灣50權重上限30%指數,"16,326.10",-,73.68,-0.45,
臺灣中型100指數,"19,349.45",-,120.71,-0.62,
臺灣資訊科技指數,"37,676.44",-,389.50,-1.02,
臺灣發達指數,"10,062.98",-,7.31,-0.07,
臺灣高股息指數,"9,368.67",-,47.02,-0.50,
臺灣就業99指數,"13,326.61",-,66.85,-0.50,
臺灣高薪100指數,"12,006.82",-,40.73,-0.34,
未含金融指數,"19,798.28",-,150.92,-0.76,
未含電子指數,"19,706.23",-,64.63,-0.33,
未含金融電子指數,"15,017.17",-,56.02,-0.37,
小型股300指數,"11,311.18",-,52.46,-0.46,
水泥窯製類指數,611.46,-,2.45,-0.40,
塑膠化工類指數,662.51,-,2.06,-0.31,
機電類指數,"6,889.40",-,60.92,-0.88,
水泥類指數,160.27,-,0.39,-0.24,
食品類指數,"2,268.36",+,19.82,0.88,
塑膠類指數,135.16,-,1.92,-1.40,
紡織纖維類指數,633.47,-,6.01,-0.94,
電機機械類指數,389.34,-,5.78,-1.46,
電器電纜類指數,98.78,-,0.67,-0.67,
化學生技醫療類指數,134.98,+,1.57,1.18,
化學類指數,166.12,-,0.03,-0.02,
生技醫療類指數,73.98,+,1.45,2.00,
玻璃陶瓷類指數,49.72,-,0.74,-1.47,
造紙類指數,303.76,-,1.64,-0.54,
鋼鐵類指數,129.93,-,0.57,-0.44,
橡膠類指數,287.39,-,6.26,-2.13,
汽車類指數,385.26,+,0.98,0.26,
電子工業類指數,"1,236.46",-,10.77,-0.86,
半導體類指數,624.43,-,8.26,-1.31,
電腦及週邊設備類指數,274.40,+,0.97,0.35,
光電類指數,38.80,-,0.47,-1.20,
通信網路類指數,160.40,-,0.34,-0.21,
電子零組件類指數,225.97,-,0.98,-0.43,
電子通路類指數,257.57,-,2.75,-1.06,
資訊服務類指數,198.71,-,1.14,-0.57,
其他電子類指數,183.94,+,1.19,0.65,
建材營造類指數,551.87,-,4.52,-0.81,
航運類指數,208.25,+,0.54,0.26,
觀光餐旅類指數,117.84,-,0.80,-0.67,
金融保險類指數,"2,092.71",-,5.15,-0.25,
貿易百貨類指數,296.49,+,0.91,0.31,
油電燃氣類指數,63.93,-,0.46,-0.71,
綠能環保類指數,111.72,-,1.36,-1.20,
數位雲端類指數,64.31,-,0.17,-0.26,
運動休閒類指數,96.17,-,0.27,-0.28,
居家生活類指數,120.79,-,2.46,-2.00,
其他類指數,332.70,-,2.74,-0.82,
臺指日報酬兩倍指數,"60,984.84",-,868.65,-1.40,
臺指反向一倍指數,"2,853.96",+,19.90,0.70,
電子類兩倍槓桿指數,"76,937.67",-,"1,352.09",-1.73,
電子類反向指數,"2,126.98",+,18.21,0.86,
價格指數(跨市場),,,,,
指數,收盤指數,漲跌(+/-),漲跌點數,漲跌百分比(%),特殊處理註記
臺灣生技指數,"4,033.52",+,61.38,1.55,
臺灣中小型公司治理指數,"10,015.84",-,22.01,-0.22,
臺灣IPO指數,"5,417.51",+,55.46,1.03,
智慧中立指數,"3,731.21",-,2.47,-0.07,
臺灣5G指數,"11,052.52",-,83.08,-0.75,
臺灣企業社會責任中小型指數,"11,781.84",-,85.60,-0.72,
特選臺灣電動車代表指數,"10,230.17",-,12.83,-0.13,
臺灣5G+通訊指數,"10,105.18",-,35.58,-0.35,
臺灣全市場指數,"7,857.59",-,50.01,-0.63,
臺灣全市場半導體指數,"7,549.75",-,65.74,-0.86,
臺灣智慧移動與電動車指數,"5,731.24",-,23.11,-0.40,
特選小資高價30指數,"8,008.38",-,17.52,-0.22,
特選臺灣綠能及電動車指數,"6,158.97",-,33.29,-0.54,
特選臺灣智能車供應鏈聯盟指數,"7,245.52",-,40.94,-0.56,
臺灣全市場半導體精選30指數,"5,921.46",-,47.25,-0.79,
特選臺灣高股息30指數,"5,087.88",-,12.69,-0.25,
臺灣友善環境指數,"6,965.77",-,41.84,-0.60,
台灣永續價值指數,"6,334.71",-,47.72,-0.75,
特選臺灣IC設計指數,"4,156.73",-,8.89,-0.21,
特選臺灣環境永續高股息指數,"6,761.95",-,5.51,-0.08,
臺灣友善環境50指數,"5,872.98",-,24.41,-0.41,
特選臺灣IC設計產業代表指數,"5,516.50",-,9.60,-0.17,
特選臺灣綠能指數,"5,303.56",-,56.88,-1.06,
特選臺灣智慧50指數,"5,342.20",-,30.42,-0.57,
臺灣晶圓製造指數,"5,990.71",-,50.73,-0.84,
臺灣精選高息指數,"5,281.18",-,9.47,-0.18,
臺灣多因子優選高股息30指數,"8,618.52",-,6.38,-0.07,
特選臺灣優利高填息30指數,"7,451.36",-,4.91,-0.07,
特選臺灣科技優息指數,"8,474.78",-,46.97,-0.55,
臺灣半導體收益指數,"6,577.11",-,48.83,-0.74,
臺灣優選成長高股息指數,"7,446.22",-,34.47,-0.46,
特選臺灣ESG低碳高息40指數,"8,066.11",-,15.11,-0.19,
臺灣優選多因子30指數,"8,804.07",+,18.51,0.21,
臺灣創新科技50指數,"7,454.95",-,53.76,-0.72,
