指數,收盤指數,漲跌(+/-),漲跌點數,漲跌百分比(%),特殊處理註記
寶島股價指數,"27,034.71",+,121.80,0.45,
發行量加權股價指數,"24,135.50",+,114.24,0.48,
臺灣公司治理100指數,"14,653.45",+,68.26,0.47,
臺灣50指數,"20,989.08",+,106.72,0.51,
臺灣50權重上限30%指數,"17,697.48",+,100.39,0.57,
臺灣中型100指數,"19,903.11",+,97.27,0.49,
臺灣資訊科技指數,"42,073.45",+,244.92,0.59,
臺灣發達指數,"10,557.16",+,24.82,0.24,
臺灣高股息指數,"9,362.25",+,10.41,0.11,
臺灣就業99指數,"13,624.86",+,95.03,0.70,
臺灣高薪100指數,"12,220.86",+,37.20,0.31,
未含金融指數,"21,124.12",+,102.47,0.49,
未含電子指數,"18,611.82",+,24.58,0.13,
未含金融電子指數,"13,436.49",-,2.06,-0.02,
小型股300指數,"10,628.67",+,12.91,0.12,
水泥窯製類指數,530.63,+,1.68,0.32,
塑膠化工類指數,608.88,+,5.99,0.99,
機電類指數,"7,662.66",+,44.39,0.58,
水泥類指數,129.53,-,0.25,-0.19,
食品類指數,"2,036.83",-,17.52,-0.85,
塑膠類指數,118.24,+,5.11,4.52,
紡織纖維類指數,491.01,-,9.89,-1.97,
電機機械類指數,388.98,-,0.40,-0.10,
電器電纜類指數,85.28,-,0.95,-1.10,
化學生技醫療類指數,134.41,-,1.08,-0.80,
化學類指數,152.23,-,0.64,-0.42,
生技醫療類指數,76.99,-,0.76,-0.98,
玻璃陶瓷類指數,63.45,+,1.62,2.62,
造紙類指數,251.63,+,0.75,0.30,
鋼鐵類指數,120.31,+,0.52,0.43,
橡膠類指數,221.46,-,2.62,-1.17,
汽車類指數,325.24,+,0.44,0.14,
電子工業類指數,"1,380.13",+,8.29,0.60,
半導體類指數,699.34,+,2.68,0.38,
電腦及週邊設備類指數,294.45,+,2.42,0.83,
光電類指數,35.51,+,0.07,0.20,
通信網路類指數,177.18,+,1.29,0.73,
電子零組件類指數,303.48,+,4.41,1.47,
電子通路類指數,234.87,-,2.95,-1.24,
資訊服務類指數,220.62,+,1.13,0.51,
其他電子類指數,187.86,+,2.78,1.50,
建材營造類指數,494.56,-,1.29,-0.26,
航運類指數,188.73,-,0.22,-0.12,
觀光餐旅類指數,109.40,-,0.86,-0.78,
金融保險類指數,"2,169.88",+,8.06,0.37,
貿易百貨類指數,257.52,-,1.23,-0.48,
油電燃氣類指數,58.83,+,0.75,1.29,
綠能環保類指數,104.49,-,0.08,-0.08,
數位雲端類指數,52.18,-,0.29,-0.55,
運動休閒類指數,75.68,-,0.87,-1.14,
居家生活類指數,120.84,-,1.32,-1.08,
其他類指數,286.67,-,0.06,-0.02,
臺指日報酬兩倍指數,"65,672.67",+,618.77,0.95,
臺指反向一倍指數,"2,555.90",-,12.21,-0.48,
電子類兩倍槓桿指數,"89,934.12",+,"1,073.96",1.21,
電子類反向指數,"1,789.29",-,10.88,-0.60,
價格指數(跨市場),,,,,
指數,收盤指數,漲跌(+/-),漲跌點數,漲跌百分比(%),特殊處理註記
臺灣生技指數,"3,690.36",-,38.05,-1.02,
臺灣中小型公司治理指數,"9,965.17",-,40.22,-0.40,
臺灣IPO指數,"6,519.31",+,1.32,0.02,
智慧中立指數,"3,515.48",-,20.91,-0.59,
臺灣5G指數,"12,929.74",+,89.32,0.70,
臺灣企業社會責任中小型指數,"10,614.91",-,21.92,-0.21,
特選臺灣電動車代表指數,"11,187.21",+,70.14,0.63,
臺灣科技龍頭通訊指數,"11,471.19",+,89.17,0.78,
臺灣全市場指數,"8,295.29",+,37.85,0.46,
臺灣全市場半導體指數,"7,832.04",+,15.83,0.20,
臺灣智慧移動與電動車指數,"6,466.13",+,25.73,0.40,
特選小資高價30指數,"9,231.59",+,22.13,0.24,
特選臺灣綠能及電動車指數,"6,371.30",+,48.15,0.76,
特選臺灣智能車供應鏈聯盟指數,"8,001.59",+,53.55,0.67,
臺灣全市場半導體精選30指數,"6,228.75",+,14.83,0.24,
特選臺灣高股息30指數,"4,594.97",-,27.29,-0.59,
臺灣友善環境指數,"7,320.40",+,34.95,0.48,
台灣永續價值指數,"6,858.10",+,49.03,0.72,
特選臺灣IC設計指數,"4,404.59",-,15.61,-0.35,
特選臺灣環境永續高股息指數,"6,113.78",-,53.07,-0.86,
臺灣友善環境50指數,"6,232.12",+,44.72,0.72,
特選臺灣IC設計產業代表指數,"5,319.35",-,44.81,-0.84,
特選臺灣綠能指數,"5,805.93",-,1.91,-0.03,
特選臺灣智慧50指數,"5,523.37",+,12.40,0.23,
臺灣晶圓製造指數,"6,088.64",+,3.52,0.06,
臺灣精選高息指數,"5,143.00",-,5.04,-0.10,
臺灣多因子優選高股息30指數,"7,724.09",-,3.26,-0.04,
特選臺灣優利高填息30指數,"7,505.86",+,19.74,0.26,
特選臺灣科技優息指數,"8,563.82",-,18.70,-0.22,
臺灣半導體收益指數,"6,693.65",+,13.20,0.20,
臺灣優選成長高股息指數,"7,738.09",+,2.22,0.03,
特選臺灣ESG低碳高息40指數,"7,764.35",-,33.69,-0.43,
臺灣優選多因子30指數,"8,954.39",+,24.56,0.28,
臺灣創新科技50指數,"8,407.42",+,48.41,0.58,
臺灣全市場新經濟產業指數,"4,152.39",-,42.45,-1.01,
臺灣ESG永續高股息等權重指數,"5,564.32",-,25.18,-0.45,
臺灣永續高息中小型指數,"5,398.95",-,22.66,-0.42,
特選臺灣高息優質成長指數,"5,563.17",-,17.55,-0.31,
特選臺灣高息動能指數,"6,162.89",-,13.87,-0.22,
臺灣電子成長高息等權重指數,"5,466.15",-,29.27,-0.53,
特選臺灣優利成長指數,"4,839.38",-,15.70,-0.32,
臺灣價值高息指數,"5,244.84",-,14.51,-0.28,
特選臺灣IC設計動能指數,"4,747.72",-,17.82,-0.37,
臺灣科技高股息指數,"4,684.30",-,23.84,-0.51,
臺灣趨勢動能高股息指數,"5,408.94",-,48.21,-0.88,
特選臺灣科技高息成長指數,"5,293.35",-,34.08,-0.64,
特選臺灣AI優息動能指數,"4,980.98",+,46.02,0.93,
臺灣優選AI 50指數,"5,043.67",+,62.01,1.24,
臺灣AI供應鏈聯盟指數,"6,828.08",+,110.39,1.64,
台灣旗艦動能50指數,"5,314.45",+,17.48,0.33,
