指數,收盤指數,漲跌(+/-),漲跌點數,漲跌百分比(%),特殊處理註記
寶島股價指數,"24,751.90",+,36.30,0.15,
發行量加權股價指數,"21,796.57",+,23.31,0.11,
臺灣公司治理100指數,"12,780.46",+,4.83,0.04,
臺灣50指數,"17,805.24",+,20.44,0.11,
臺灣50權重上限30%指數,"15,568.25",+,18.59,0.12,
臺灣中型100指數,"19,109.57",-,11.39,-0.06,
臺灣資訊科技指數,"35,184.11",+,93.16,0.27,
臺灣發達指數,"9,957.98",-,27.00,-0.27,
臺灣高股息指數,"9,412.87",-,3.08,-0.03,
臺灣就業99指數,"13,104.58",-,20.97,-0.16,
臺灣高薪100指數,"11,438.34",-,37.03,-0.32,
未含金融指數,"19,012.05",+,34.11,0.18,
未含電子指數,"19,832.56",-,75.14,-0.38,
未含金融電子指數,"15,462.93",-,49.32,-0.32,
小型股300指數,"11,433.54",+,64.64,0.57,
水泥窯製類指數,616.81,+,1.10,0.18,
塑膠化工類指數,715.81,-,4.92,-0.68,
機電類指數,"6,500.29",+,21.21,0.33,
水泥類指數,163.71,+,0.49,0.30,
食品類指數,"2,267.00",+,8.82,0.39,
塑膠類指數,156.58,-,3.77,-2.35,
紡織纖維類指數,635.19,+,2.81,0.44,
電機機械類指數,393.46,+,0.81,0.21,
電器電纜類指數,112.18,+,0.07,0.06,
化學生技醫療類指數,140.34,+,0.96,0.69,
化學類指數,160.91,+,0.13,0.08,
生技醫療類指數,80.65,+,0.85,1.07,
玻璃陶瓷類指數,45.82,-,0.33,-0.72,
造紙類指數,316.35,-,1.34,-0.42,
鋼鐵類指數,133.18,-,0.40,-0.30,
橡膠類指數,283.05,+,1.35,0.48,
汽車類指數,375.94,+,1.13,0.30,
電子工業類指數,"1,163.47",+,3.85,0.33,
半導體類指數,584.41,+,0.69,0.12,
電腦及週邊設備類指數,254.62,+,0.18,0.07,
光電類指數,40.57,+,0.38,0.95,
通信網路類指數,152.31,+,0.04,0.03,
電子零組件類指數,228.06,+,0.54,0.24,
電子通路類指數,260.95,+,2.48,0.96,
資訊服務類指數,190.02,+,0.41,0.22,
其他電子類指數,162.36,+,4.02,2.54,
建材營造類指數,634.62,+,1.45,0.23,
航運類指數,176.26,-,2.10,-1.18,
觀光餐旅類指數,119.86,-,0.65,-0.54,
金融保險類指數,"2,017.54",-,9.99,-0.49,
貿易百貨類指數,307.83,+,1.28,0.42,
油電燃氣類指數,84.54,-,2.24,-2.58,
綠能環保類指數,121.94,-,1.09,-0.89,
數位雲端類指數,66.34,-,1.10,-1.63,
運動休閒類指數,94.25,-,0.27,-0.29,
居家生活類指數,123.41,+,1.41,1.16,
其他類指數,369.91,-,0.33,-0.09,
臺指日報酬兩倍指數,"56,763.39",+,121.28,0.21,
臺指反向一倍指數,"2,995.55",-,3.21,-0.11,
電子類兩倍槓桿指數,"68,996.04",+,455.12,0.66,
電子類反向指數,"2,288.97",-,7.62,-0.33,
價格指數(跨市場),,,,,
指數,收盤指數,漲跌(+/-),漲跌點數,漲跌百分比(%),特殊處理註記
臺灣生技指數,"4,350.34",+,46.55,1.08,
臺灣中小型公司治理指數,"9,806.41",+,9.20,0.09,
臺灣IPO指數,"5,145.34",+,23.49,0.46,
智慧中立指數,"3,851.78",+,4.10,0.11,
臺灣5G指數,"10,869.12",-,16.64,-0.15,
臺灣企業社會責任中小型指數,"11,586.56",-,6.53,-0.06,
特選臺灣電動車代表指數,"9,968.18",+,55.31,0.56,
臺灣5G+通訊指數,"9,502.56",+,27.27,0.29,
臺灣全市場指數,"7,550.88",+,13.62,0.18,
臺灣全市場半導體指數,"7,383.29",+,20.69,0.28,
臺灣智慧移動與電動車指數,"5,612.29",+,20.50,0.37,
特選小資高價30指數,"7,530.34",+,31.06,0.41,
特選臺灣綠能及電動車指數,"5,934.91",+,12.67,0.21,
特選臺灣智能車供應鏈聯盟指數,"6,850.40",+,23.58,0.35,
臺灣全市場半導體精選30指數,"5,827.89",+,10.06,0.17,
特選臺灣高股息30指數,"5,245.41",-,7.18,-0.14,
臺灣友善環境指數,"6,594.86",+,9.43,0.14,
台灣永續價值指數,"6,094.23",-,0.31,-0.01,
特選臺灣IC設計指數,"4,097.65",+,39.90,0.98,
特選臺灣環境永續高股息指數,"6,914.42",-,26.19,-0.38,
臺灣友善環境50指數,"5,539.51",+,6.12,0.11,
特選臺灣IC設計產業代表指數,"5,361.75",+,24.42,0.46,
特選臺灣綠能指數,"5,665.48",-,19.23,-0.34,
特選臺灣智慧50指數,"5,120.88",+,8.37,0.16,
臺灣晶圓製造指數,"6,075.47",+,6.29,0.10,
臺灣精選高息指數,"5,290.67",-,8.19,-0.15,
臺灣多因子優選高股息30指數,"8,620.83",+,8.38,0.10,
特選臺灣優利高填息30指數,"7,104.77",-,7.11,-0.10,
特選臺灣科技優息指數,"8,866.83",+,4.60,0.05,
臺灣半導體收益指數,"6,724.30",+,11.28,0.17,
臺灣優選成長高股息指數,"7,739.59",+,3.10,0.04,
特選臺灣ESG低碳高息40指數,"8,176.92",-,54.25,-0.66,
臺灣優選多因子30指數,"8,425.60",+,42.51,0.51,
