指數,收盤指數,漲跌(+/-),漲跌點數,漲跌百分比(%),特殊處理註記
寶島股價指數,"18,721.94",-,158.99,-0.84,
發行量加權股價指數,"16,381.31",-,135.35,-0.82,
臺灣公司治理100指數,"9,241.89",-,69.47,-0.75,
臺灣50指數,"12,198.49",-,80.61,-0.66,
臺灣50權重上限30%指數,"11,470.04",-,65.38,-0.57,
臺灣中型100指數,"16,701.67",-,284.50,-1.67,
臺灣資訊科技指數,"22,722.46",-,297.54,-1.29,
臺灣發達指數,"9,678.05",-,21.82,-0.22,
臺灣高股息指數,"8,048.17",-,146.43,-1.79,
臺灣就業99指數,"10,757.00",-,83.02,-0.77,
臺灣高薪100指數,"9,014.16",-,56.16,-0.62,
未含金融指數,"14,187.42",-,137.51,-0.96,
未含電子指數,"17,570.80",-,5.79,-0.03,
未含金融電子指數,"14,429.65",-,24.93,-0.17,
小型股300指數,"9,418.02",-,63.66,-0.67,
水泥窯製類指數,608.36,-,6.27,-1.02,
塑膠化工類指數,784.90,-,0.38,-0.05,
機電類指數,"4,505.31",-,57.26,-1.25,
水泥類指數,158.47,-,1.65,-1.03,
食品類指數,"2,000.64",-,7.89,-0.39,
塑膠類指數,218.87,+,1.04,0.48,
紡織纖維類指數,574.49,-,3.06,-0.53,
電機機械類指數,299.24,-,3.06,-1.01,
電器電纜類指數,99.97,-,0.24,-0.24,
化學生技醫療類指數,120.16,-,1.36,-1.12,
化學類指數,145.02,-,1.72,-1.17,
生技醫療類指數,67.78,-,0.73,-1.07,
玻璃陶瓷類指數,51.72,-,0.51,-0.98,
造紙類指數,333.02,-,4.09,-1.21,
鋼鐵類指數,137.28,+,1.99,1.47,
橡膠類指數,239.39,-,0.03,-0.01,
汽車類指數,395.12,-,3.98,-1.00,
電子工業類指數,802.99,-,10.33,-1.27,
半導體類指數,358.73,-,3.27,-0.90,
電腦及週邊設備類指數,244.87,-,9.30,-3.66,
光電類指數,34.48,-,0.31,-0.89,
通信網路類指數,138.17,+,0.35,0.25,
電子零組件類指數,191.69,-,3.27,-1.68,
電子通路類指數,180.35,-,1.29,-0.71,
資訊服務類指數,169.92,-,3.20,-1.85,
其他電子類指數,103.26,-,0.79,-0.76,
建材營造類指數,376.92,-,0.16,-0.04,
航運類指數,141.76,+,2.45,1.76,
觀光餐旅類指數,130.91,-,2.54,-1.90,
金融保險類指數,"1,604.90",+,4.39,0.27,
貿易百貨類指數,278.80,-,3.02,-1.07,
油電燃氣類指數,106.01,+,0.21,0.20,
綠能環保類指數,87.38,-,0.79,-0.90,
數位雲端類指數,84.93,-,0.33,-0.39,
運動休閒類指數,90.33,-,1.54,-1.68,
居家生活類指數,90.76,-,1.13,-1.23,
其他類指數,352.06,-,1.37,-0.39,
臺指日報酬兩倍指數,"33,265.45",-,554.29,-1.64,
臺指反向一倍指數,"4,130.11",+,33.57,0.82,
電子類兩倍槓桿指數,"34,795.15",-,906.91,-2.54,
電子類反向指數,"3,505.70",+,43.97,1.27,
價格指數(跨市場),,,,,
指數,收盤指數,漲跌(+/-),漲跌點數,漲跌百分比(%),特殊處理註記
臺灣生技指數,"4,023.86",-,28.28,-0.70,
臺灣中小型公司治理指數,"8,418.12",-,63.98,-0.75,
臺灣IPO指數,"4,516.50",-,50.95,-1.12,
智慧中立指數,"3,260.34",+,4.05,0.12,
臺灣5G指數,"7,809.05",-,61.42,-0.78,
臺灣企業社會責任中小型指數,"10,215.95",-,125.35,-1.21,
特選臺灣電動車代表指數,"8,730.20",-,229.84,-2.57,
臺灣5G+通訊指數,"6,585.58",-,97.00,-1.45,
臺灣全市場指數,"5,569.01",-,47.86,-0.85,
臺灣全市場半導體指數,"5,059.36",-,39.84,-0.78,
臺灣智慧移動與電動車指數,"4,278.99",-,75.71,-1.74,
特選小資高價30指數,"5,019.18",-,34.25,-0.68,
特選臺灣綠能及電動車指數,"5,147.77",-,64.91,-1.25,
特選臺灣智能車供應鏈聯盟指數,"4,788.37",-,55.20,-1.14,
臺灣全市場半導體精選30指數,"3,997.87",-,22.82,-0.57,
特選臺灣高股息30指數,"4,301.53",-,35.17,-0.81,
臺灣友善環境指數,"4,988.98",-,53.22,-1.06,
台灣永續價值指數,"4,650.36",-,30.53,-0.65,
特選臺灣IC設計指數,"3,233.19",-,6.90,-0.21,
特選臺灣環境永續高股息指數,"4,955.97",+,27.34,0.55,
臺灣友善環境50指數,"4,005.93",-,20.05,-0.50,
特選臺灣IC設計產業代表指數,"4,224.57",-,42.25,-0.99,
特選臺灣綠能指數,"5,017.04",-,29.92,-0.59,
特選臺灣智慧50指數,"3,860.58",-,26.39,-0.68,
特選臺灣標竿PCB指數,"4,761.55",-,110.96,-2.28,
臺灣晶圓製造指數,"4,433.61",-,19.22,-0.43,
臺灣精選高息指數,"4,087.97",-,51.60,-1.25,
臺灣多因子優選高股息30指數,"6,155.85",-,125.30,-1.99,
特選臺灣優利高填息30指數,"5,619.69",-,66.91,-1.18,
臺灣多因子優選成長30指數,"6,540.33",-,59.59,-0.90,
特選臺灣科技優息指數,"7,014.13",-,94.86,-1.33,
臺灣工業4.0指數,"6,262.09",-,149.91,-2.34,
臺灣半導體收益指數,"4,893.21",-,33.39,-0.68,
臺灣優選成長高股息指數,"6,091.55",-,122.21,-1.97,
特選臺灣ESG低碳高息40指數,"6,164.24",-,47.33,-0.76,
臺灣優選多因子30指數,"6,459.35",-,157.21,-2.38,
臺灣創新科技50指數,"4,994.98",-,56.70,-1.12,
臺灣全市場新經濟產業指數,"4,475.92",-,60.31,-1.33,
臺灣ESG永續高股息等權重指數,"5,300.40",-,84.01,-1.56,
價格指數(臺灣指數公司),,,,,
指數,收盤指數,漲跌(+/-),漲跌點數,漲跌百分比(%),特殊處理註記
金融類日報酬兩倍指數,"28,234.30",+,154.04,0.55,
金融類日報酬反向一倍指數,"4,719.57",-,12.98,-0.27,
漲升股利150指數,"8,128.14",-,34.14,-0.42,
藍籌30指數,"7,481.78",-,32.09,-0.43,
工業菁英30指數,"7,934.85",-,60.54,-0.76,
電子菁英30指數,"8,776.64",-,74.28,-0.84,
低波動股利精選30指數,"7,388.87",-,65.22,-0.87,
中小型A級動能50指數,"23,255.59",-,675.49,-2.82,
特選高息低波指數,"8,169.73",-,129.38,-1.56,
臺灣永續指數,"8,353.46",-,69.59,-0.83,
價值投資指數,"6,069.48",-,56.43,-0.92,
存股雙十等權重指數,"7,075.94",-,37.52,-0.53,
特選大蘋果指數,"9,266.35",-,251.47,-2.64,
中小型300指數,"9,958.19",-,129.01,-1.28,
臺灣500指數,"8,440.71",-,69.69,-0.82,
臺灣勞工權益指數,"7,489.09",-,34.74,-0.46,
微波高息精選20指數,"7,278.34",-,68.88,-0.94,
特選世代行動通訊指數,"7,360.81",-,97.00,-1.30,
智慧投資多因子30指數,"5,096.02",-,20.35,-0.40,
臺股期貨指數,"8,896.54",-,55.49,-0.62,
特選價值成長指數,"7,437.04",-,3.33,-0.04,
臺灣上櫃永續指數,"5,936.53",-,45.22,-0.76,
特選台股領航指數,"7,756.88",-,113.76,-1.45,
特選Smart多因子指數,"6,177.79",-,68.77,-1.10,
特選ESG高股息指數,"4,803.43",-,75.72,-1.55,
特選上櫃ESG成長指數,"4,117.11",-,6.66,-0.16,
特選上櫃ESG電子菁英指數,"4,157.86",-,6.73,-0.16,
臺灣優息存股指數,"4,400.67",+,20.45,0.47,
特選上櫃ESG永續高股息指數,"6,056.57",-,90.83,-1.48,
特選臺灣金融高股息存股指數,"5,149.93",+,14.05,0.27,
特選臺灣產業龍頭存股等權重指數,"5,928.57",-,78.78,-1.31,
上櫃ESG 30指數,"5,440.74",-,57.51,-1.05,
臺灣ESG低碳50指數,"5,418.15",-,34.20,-0.63,
臺灣創新板指數,"4,588.67",-,127.23,-2.70,
報酬指數(臺灣證券交易所),,,,,
報酬指數,收盤指數,漲跌(+/-),漲跌點數,漲跌百分比(%),特殊處理註記
寶島股價報酬指數,"27,019.00",-,226.66,-0.83,
發行量加權股價報酬指數,"35,141.00",-,287.05,-0.81,
臺灣公司治理100報酬指數,"13,126.54",-,97.31,-0.74,
臺灣50報酬指數,"26,333.19",-,174.00,-0.66,
臺灣50權重上限30%報酬指數,"25,174.12",-,143.48,-0.57,
臺灣中型100報酬指數,"33,571.45",-,563.40,-1.65,
臺灣資訊科技股報酬指數,"45,895.99",-,597.39,-1.28,
臺灣發達報酬指數,"19,522.22",-,44.01,-0.22,
臺灣高股息報酬指數,"23,284.96",-,405.28,-1.71,
臺灣就業99報酬指數,"17,353.87",-,133.94,-0.77,
臺灣高薪100報酬指數,"13,969.75",-,84.81,-0.60,
未含金融電子報酬指數,"32,051.59",-,52.91,-0.16,
小型股300報酬指數,"12,888.25",-,84.93,-0.65,
水泥類報酬指數,323.82,-,3.36,-1.03,
食品類報酬指數,"3,230.35",-,12.73,-0.39,
塑膠類報酬指數,415.75,+,1.96,0.47,
紡織纖維類報酬指數,972.17,-,5.17,-0.53,
電機機械類報酬指數,458.82,-,4.70,-1.01,
