指數,收盤指數,漲跌(+/-),漲跌點數,漲跌百分比(%),特殊處理註記
寶島股價指數,"16,324.82",+,156.17,0.97,
發行量加權股價指數,"14,349.20",+,132.14,0.93,
臺灣公司治理100指數,"8,209.00",+,66.17,0.81,
臺灣50指數,"10,887.07",+,91.29,0.85,
臺灣50權重上限30%指數,"10,469.49",+,72.94,0.70,
臺灣中型100指數,"12,233.33",+,110.28,0.91,
臺灣資訊科技指數,"17,863.46",+,209.70,1.19,
臺灣發達指數,"10,040.52",-,25.70,-0.26,
臺灣高股息指數,"6,038.93",+,67.82,1.14,
臺灣就業99指數,"8,816.30",+,99.08,1.14,
臺灣高薪100指數,"8,078.05",+,75.45,0.94,
未含金融指數,"12,242.84",+,107.76,0.89,
未含電子指數,"17,751.24",+,108.62,0.62,
未含金融電子指數,"14,799.80",+,52.69,0.36,
小型股300指數,"8,007.97",+,133.12,1.69,
水泥窯製類指數,630.28,+,9.07,1.46,
塑膠化工類指數,859.74,-,25.48,-2.88,
機電類指數,"3,597.45",+,39.45,1.11,
水泥類指數,167.30,+,2.37,1.44,
食品類指數,"1,877.31",+,25.19,1.36,
塑膠類指數,257.45,-,14.25,-5.24,
紡織纖維類指數,541.87,+,2.09,0.39,
電機機械類指數,229.60,-,0.43,-0.19,
電器電纜類指數,88.63,-,0.41,-0.46,
化學生技醫療類指數,113.71,+,2.29,2.06,
化學類指數,133.39,+,2.22,1.69,
生技醫療類指數,66.24,+,1.62,2.51,
玻璃陶瓷類指數,47.42,+,0.76,1.63,
造紙類指數,299.21,+,5.51,1.88,
鋼鐵類指數,136.95,+,2.56,1.90,
橡膠類指數,248.78,+,5.35,2.20,
汽車類指數,328.50,+,2.29,0.70,
電子工業類指數,641.33,+,7.33,1.16,
半導體類指數,300.78,+,3.44,1.16,
電腦及週邊設備類指數,118.47,+,0.88,0.75,
光電類指數,30.71,+,0.71,2.37,
通信網路類指數,137.79,+,0.94,0.69,
電子零組件類指數,140.55,+,1.30,0.93,
電子通路類指數,166.61,+,0.08,0.05,
資訊服務類指數,121.59,+,0.01,0.01,
其他電子類指數,93.58,+,1.79,1.95,
建材營造類指數,350.31,+,3.09,0.89,
航運類指數,194.57,+,7.35,3.93,
觀光類指數,98.55,+,0.99,1.01,
金融保險類指數,"1,567.04",+,18.81,1.21,
貿易百貨類指數,290.66,+,8.00,2.83,
油電燃氣類指數,121.95,-,1.85,-1.49,
其他類指數,348.42,+,3.43,0.99,
臺指日報酬兩倍指數,"26,267.65",+,479.38,1.86,
臺指反向一倍指數,"4,865.20",-,45.64,-0.93,
電子類兩倍槓桿指數,"23,306.09",+,526.73,2.31,
電子類反向指數,"4,615.43",-,53.99,-1.16,
價格指數(跨市場),,,,,
指數,收盤指數,漲跌(+/-),漲跌點數,漲跌百分比(%),特殊處理註記
臺灣生技指數,"3,933.06",+,144.58,3.82,
臺灣中小型公司治理指數,"6,140.76",+,50.86,0.84,
臺灣IPO指數,"5,215.11",+,42.80,0.83,
智慧中立指數,"3,748.36",+,34.92,0.94,
臺灣5G指數,"6,844.09",+,68.35,1.01,
臺灣企業社會責任中小型指數,"7,518.34",+,35.28,0.47,
特選臺灣電動車代表指數,"5,137.55",+,67.94,1.34,
臺灣5G+通訊指數,"5,201.29",+,59.70,1.16,
臺灣全市場指數,"4,814.43",+,48.32,1.01,
臺灣全市場半導體指數,"4,319.54",+,36.50,0.85,
臺灣電動車與自駕科技永續概念指數,"3,704.30",+,33.27,0.91,
臺灣智慧移動與電動車指數,"3,619.38",+,41.30,1.15,
特選小資高價30指數,"3,921.00",+,22.51,0.58,
特選臺灣綠能及電動車指數,"4,049.17",+,13.08,0.32,
特選臺灣智能車供應鏈聯盟指數,"3,763.79",+,44.58,1.20,
臺灣全市場半導體精選30指數,"3,405.77",+,22.49,0.66,
特選臺灣高股息30指數,"3,921.15",-,11.66,-0.30,
臺灣友善環境指數,"4,283.52",+,47.40,1.12,
台灣永續價值指數,"4,054.74",+,46.74,1.17,
特選臺灣IC設計指數,"2,745.22",-,7.94,-0.29,
特選臺灣環境永續高股息指數,"4,043.09",+,41.62,1.04,
臺灣友善環境50指數,"3,752.47",+,25.04,0.67,
特選台灣策略高股息30指數,"3,753.30",+,23.90,0.64,
特選臺灣IC設計產業代表指數,"2,987.33",-,33.10,-1.10,
特選臺灣綠能指數,"4,440.62",+,63.85,1.46,
特選臺灣成長高股息指數,"3,740.71",+,15.92,0.43,
特選臺灣智慧50指數,"3,665.88",+,35.78,0.99,
特選臺灣標竿PCB指數,"3,517.24",+,18.00,0.51,
臺灣晶圓製造指數,"3,859.18",+,16.79,0.44,
臺灣精選高息指數,"3,780.39",+,47.45,1.27,
臺灣多因子優選高股息30指數,"4,650.30",+,42.37,0.92,
特選臺灣優利高填息30指數,"4,347.75",+,21.00,0.49,
價格指數(臺灣指數公司),,,,,
指數,收盤指數,漲跌(+/-),漲跌點數,漲跌百分比(%),特殊處理註記
金融類日報酬兩倍指數,"27,478.49",+,651.85,2.43,
金融類日報酬反向一倍指數,"4,933.93",-,60.68,-1.21,
漲升股利150指數,"7,620.64",+,49.52,0.65,
藍籌30指數,"6,982.98",-,5.60,-0.08,
工業菁英30指數,"7,316.68",-,51.25,-0.70,
電子菁英30指數,"6,848.67",+,34.13,0.50,
低波動股利精選30指數,"6,750.80",+,43.36,0.65,
中小型A級動能50指數,"12,643.34",+,53.04,0.42,
特選高息低波指數,"6,618.73",-,63.14,-0.94,
臺灣永續指數,"7,267.43",+,57.31,0.79,
特選內需高收益指數,"6,072.80",+,39.34,0.65,
價值投資指數,"5,681.72",+,44.64,0.79,
存股雙十等權重指數,"6,646.62",+,53.35,0.81,
特選大蘋果指數,"5,835.79",+,89.56,1.56,
中小型300指數,"7,960.00",+,91.87,1.17,
特股高息20指數,"5,993.95",-,23.56,-0.39,
臺灣500指數,"7,431.54",+,65.84,0.89,
臺灣勞工權益指數,"7,123.57",+,51.13,0.72,
微波高息精選20指數,"6,312.95",+,38.06,0.61,
特選世代行動通訊指數,"5,719.74",+,94.46,1.68,
智慧投資多因子30指數,"4,959.96",+,69.13,1.41,
臺股期貨指數,"7,331.74",+,40.70,0.56,
特選價值成長指數,"6,154.61",+,95.44,1.58,
臺灣上櫃永續指數,"4,885.10",+,27.08,0.56,
特選台股領航指數,"6,391.51",+,57.00,0.90,
特選Smart多因子指數,"5,369.09",+,35.47,0.67,
特選ESG高股息指數,"3,888.54",+,5.96,0.15,
特選上櫃ESG成長指數,"3,416.73",+,9.46,0.28,
特選上櫃ESG電子菁英指數,"3,611.91",-,13.48,-0.37,
新臺灣高股息指數,"4,274.07",+,6.43,0.15,
臺灣優息存股指數,"4,731.62",+,40.69,0.87,
報酬指數(臺灣證券交易所),,,,,
報酬指數,收盤指數,漲跌(+/-),漲跌點數,漲跌百分比(%),特殊處理註記
寶島股價報酬指數,"22,311.73",+,245.28,1.11,
發行量加權股價報酬指數,"29,142.05",+,313.13,1.09,
臺灣公司治理100報酬指數,"11,037.13",+,109.26,1.00,
臺灣50報酬指數,"22,358.51",+,226.46,1.02,
臺灣50權重上限30%報酬指數,"21,654.90",+,199.18,0.93,
臺灣中型100報酬指數,"23,178.16",+,219.54,0.96,
臺灣資訊科技股報酬指數,"34,602.36",+,406.20,1.19,
