指數,收盤指數,漲跌(+/-),漲跌點數,漲跌百分比(%),特殊處理註記
寶島股價指數,"24,123.34",-,35.20,-0.15,
發行量加權股價指數,"21,236.75",-,34.88,-0.16,
臺灣公司治理100指數,"12,250.88",-,13.06,-0.11,
臺灣50指數,"16,743.75",-,7.30,-0.04,
臺灣50權重上限30%指數,"15,026.42",-,61.74,-0.41,
臺灣中型100指數,"19,865.19",-,72.54,-0.36,
臺灣資訊科技指數,"33,016.59",+,96.56,0.29,
臺灣發達指數,"10,199.87",-,86.56,-0.84,
臺灣高股息指數,"9,803.20",-,53.88,-0.55,
臺灣就業99指數,"13,047.13",-,52.11,-0.40,
臺灣高薪100指數,"11,523.02",-,95.46,-0.82,
未含金融指數,"18,533.47",-,3.93,-0.02,
未含電子指數,"20,237.22",-,232.22,-1.13,
未含金融電子指數,"16,182.19",-,169.40,-1.04,
小型股300指數,"11,750.57",-,36.14,-0.31,
水泥窯製類指數,616.05,-,9.41,-1.50,
塑膠化工類指數,784.19,-,7.97,-1.01,
機電類指數,"6,221.25",+,16.10,0.26,
水泥類指數,162.14,-,2.69,-1.63,
食品類指數,"2,199.74",+,17.22,0.79,
塑膠類指數,190.39,-,3.34,-1.72,
紡織纖維類指數,631.63,-,7.88,-1.23,
電機機械類指數,423.45,-,6.79,-1.58,
電器電纜類指數,123.06,-,0.68,-0.55,
化學生技醫療類指數,137.45,-,0.58,-0.42,
化學類指數,170.84,-,1.57,-0.91,
生技醫療類指數,74.76,-,0.05,-0.07,
玻璃陶瓷類指數,48.67,-,0.29,-0.59,
造紙類指數,347.90,-,4.58,-1.30,
鋼鐵類指數,148.85,-,0.17,-0.11,
橡膠類指數,306.79,+,0.08,0.03,
汽車類指數,410.70,-,4.59,-1.11,
電子工業類指數,"1,109.01",+,3.53,0.32,
半導體類指數,541.77,+,2.58,0.48,
電腦及週邊設備類指數,277.21,+,1.20,0.43,
光電類指數,38.69,-,0.39,-1.00,
通信網路類指數,154.49,-,0.10,-0.06,
電子零組件類指數,222.07,+,0.65,0.29,
電子通路類指數,278.94,-,5.05,-1.78,
資訊服務類指數,196.27,-,0.38,-0.19,
其他電子類指數,149.97,+,0.09,0.06,
建材營造類指數,589.14,-,13.85,-2.30,
航運類指數,189.15,-,3.36,-1.75,
觀光餐旅類指數,137.51,-,2.03,-1.45,
金融保險類指數,"1,957.18",-,26.54,-1.34,
貿易百貨類指數,298.59,-,1.72,-0.57,
油電燃氣類指數,95.04,-,0.86,-0.90,
綠能環保類指數,111.43,+,1.15,1.04,
數位雲端類指數,70.17,-,1.13,-1.58,
運動休閒類指數,100.05,-,0.30,-0.30,
居家生活類指數,111.90,-,0.39,-0.35,
其他類指數,366.20,-,3.69,-1.00,
臺指日報酬兩倍指數,"55,109.20",-,181.32,-0.33,
臺指反向一倍指數,"3,140.11",+,5.14,0.16,
電子類兩倍槓桿指數,"64,784.08",+,411.11,0.64,
電子類反向指數,"2,477.20",-,7.94,-0.32,
價格指數(跨市場),,,,,
指數,收盤指數,漲跌(+/-),漲跌點數,漲跌百分比(%),特殊處理註記
臺灣生技指數,"4,144.22",-,9.56,-0.23,
臺灣中小型公司治理指數,"9,987.09",-,99.67,-0.99,
臺灣IPO指數,"5,451.59",-,13.54,-0.25,
智慧中立指數,"3,747.47",+,1.25,0.03,
臺灣5G指數,"10,556.89",-,1.43,-0.01,
臺灣企業社會責任中小型指數,"12,583.62",-,43.78,-0.35,
特選臺灣電動車代表指數,"9,550.93",-,15.81,-0.17,
臺灣5G+通訊指數,"9,046.89",-,5.37,-0.06,
臺灣全市場指數,"7,319.34",-,8.67,-0.12,
臺灣全市場半導體指數,"7,271.07",-,3.03,-0.04,
臺灣智慧移動與電動車指數,"5,523.16",+,2.76,0.05,
