指數,收盤指數,漲跌(+/-),漲跌點數,漲跌百分比(%),特殊處理註記
寶島股價指數,"16,857.01",-,6.33,-0.04,
發行量加權股價指數,"14,734.13",-,5.23,-0.04,
臺灣公司治理100指數,"8,406.83",-,10.61,-0.13,
臺灣50指數,"11,245.62",-,25.74,-0.23,
臺灣50權重上限30%指數,"10,684.23",-,32.06,-0.30,
臺灣中型100指數,"13,022.03",+,37.93,0.29,
臺灣資訊科技指數,"19,263.00",-,65.54,-0.34,
臺灣發達指數,"9,665.53",+,43.74,0.45,
臺灣高股息指數,"6,005.36",+,3.08,0.05,
臺灣就業99指數,"9,014.67",-,7.17,-0.08,
臺灣高薪100指數,"8,058.79",-,12.97,-0.16,
未含金融指數,"12,668.55",-,0.65,-0.01,
未含電子指數,"17,297.11",+,46.04,0.27,
未含金融電子指數,"14,434.53",+,71.28,0.50,
小型股300指數,"8,303.90",+,20.91,0.25,
水泥窯製類指數,613.26,+,0.09,0.01,
塑膠化工類指數,830.43,+,2.63,0.32,
機電類指數,"3,828.04",-,9.02,-0.24,
水泥類指數,153.54,-,0.19,-0.12,
食品類指數,"1,799.26",-,11.49,-0.63,
塑膠類指數,243.69,+,1.96,0.81,
紡織纖維類指數,588.00,+,5.69,0.98,
電機機械類指數,228.56,-,0.92,-0.40,
電器電纜類指數,107.51,+,0.29,0.27,
化學生技醫療類指數,116.91,-,0.81,-0.69,
化學類指數,129.29,+,0.05,0.04,
生技醫療類指數,72.02,-,0.98,-1.34,
玻璃陶瓷類指數,65.08,+,0.46,0.71,
造紙類指數,296.51,+,0.51,0.17,
鋼鐵類指數,140.40,+,1.46,1.05,
橡膠類指數,234.73,-,0.15,-0.06,
汽車類指數,339.18,-,4.63,-1.35,
電子工業類指數,682.84,-,1.61,-0.24,
半導體類指數,322.59,-,1.32,-0.41,
電腦及週邊設備類指數,126.08,+,0.26,0.21,
光電類指數,33.85,-,0.05,-0.15,
通信網路類指數,125.93,+,0.11,0.09,
電子零組件類指數,163.98,+,0.73,0.45,
電子通路類指數,170.81,-,0.17,-0.10,
資訊服務類指數,123.27,+,0.44,0.36,
其他電子類指數,96.65,-,0.53,-0.55,
建材營造類指數,348.58,-,1.80,-0.51,
航運類指數,161.66,+,3.89,2.47,
觀光類指數,118.32,+,1.34,1.15,
金融保險類指數,"1,523.94",-,3.88,-0.25,
貿易百貨類指數,282.02,-,1.32,-0.47,
油電燃氣類指數,108.67,-,0.03,-0.03,
其他類指數,362.47,+,5.46,1.53,
臺指日報酬兩倍指數,"27,167.52",-,19.29,-0.07,
臺指反向一倍指數,"4,648.13",+,1.65,0.04,
電子類兩倍槓桿指數,"25,633.85",-,121.16,-0.47,
電子類反向指數,"4,205.35",+,9.87,0.24,
價格指數(跨市場),,,,,
