指數,收盤指數,漲跌(+/-),漲跌點數,漲跌百分比(%),特殊處理註記
寶島股價指數,"27,463.11",+,172.51,0.63,
發行量加權股價指數,"24,482.52",+,148.04,0.61,
臺灣公司治理100指數,"14,791.37",+,51.79,0.35,
臺灣50指數,"21,190.87",+,82.10,0.39,
臺灣50權重上限30%指數,"17,985.74",+,117.29,0.66,
臺灣中型100指數,"20,210.77",+,216.00,1.08,
臺灣資訊科技指數,"42,296.58",+,168.24,0.40,
臺灣發達指數,"10,945.45",+,105.53,0.97,
臺灣高股息指數,"9,318.94",+,44.34,0.48,
臺灣就業99指數,"13,822.43",+,114.42,0.83,
臺灣高薪100指數,"12,372.71",+,51.22,0.42,
未含金融指數,"21,432.95",+,136.46,0.64,
未含電子指數,"18,998.18",+,111.95,0.59,
未含金融電子指數,"13,785.49",+,103.21,0.75,
小型股300指數,"10,993.13",+,121.25,1.12,
水泥窯製類指數,568.80,+,12.81,2.30,
塑膠化工類指數,647.92,+,17.35,2.75,
機電類指數,"7,755.01",+,48.71,0.63,
水泥類指數,127.60,+,0.29,0.23,
食品類指數,"2,057.23",-,8.40,-0.41,
塑膠類指數,129.35,+,4.76,3.82,
紡織纖維類指數,514.36,+,2.57,0.50,
電機機械類指數,391.77,+,4.61,1.19,
電器電纜類指數,89.63,+,1.87,2.13,
化學生技醫療類指數,141.98,+,3.21,2.31,
化學類指數,160.06,+,4.43,2.85,
生技醫療類指數,81.51,+,1.65,2.07,
玻璃陶瓷類指數,91.89,+,7.55,8.95,
造紙類指數,249.33,-,1.07,-0.43,
鋼鐵類指數,123.84,+,0.71,0.58,
橡膠類指數,221.93,+,2.65,1.21,
汽車類指數,328.51,-,0.17,-0.05,
電子工業類指數,"1,396.69",+,8.52,0.61,
半導體類指數,702.23,+,1.27,0.18,
電腦及週邊設備類指數,288.05,+,2.37,0.83,
光電類指數,36.54,+,0.55,1.53,
通信網路類指數,183.80,+,3.66,2.03,
電子零組件類指數,320.90,+,6.39,2.03,
電子通路類指數,230.84,-,0.02,-0.01,
資訊服務類指數,219.62,+,0.22,0.10,
其他電子類指數,197.35,+,2.40,1.23,
建材營造類指數,498.59,+,0.95,0.19,
航運類指數,192.64,+,1.31,0.68,
觀光餐旅類指數,109.57,+,0.01,0.01,
金融保險類指數,"2,196.53",+,7.18,0.33,
貿易百貨類指數,255.31,+,0.24,0.09,
油電燃氣類指數,60.79,-,0.64,-1.04,
綠能環保類指數,103.09,+,0.60,0.59,
數位雲端類指數,52.16,+,0.17,0.33,
運動休閒類指數,75.50,-,1.44,-1.87,
居家生活類指數,121.82,-,3.65,-2.91,
其他類指數,291.68,+,1.06,0.36,
臺指日報酬兩倍指數,"67,564.03",+,812.18,1.22,
臺指反向一倍指數,"2,519.27",-,15.42,-0.61,
電子類兩倍槓桿指數,"92,077.55",+,"1,116.56",1.23,
電子類反向指數,"1,767.54",-,10.92,-0.61,
價格指數(跨市場),,,,,
指數,收盤指數,漲跌(+/-),漲跌點數,漲跌百分比(%),特殊處理註記
臺灣生技指數,"3,875.39",+,59.81,1.57,
臺灣中小型公司治理指數,"10,105.20",-,9.34,-0.09,
臺灣IPO指數,"6,987.77",+,225.93,3.34,
智慧中立指數,"3,549.00",+,19.12,0.54,
臺灣5G指數,"13,390.14",+,185.40,1.40,
臺灣企業社會責任中小型指數,"10,706.16",+,46.27,0.43,
特選臺灣電動車代表指數,"11,389.27",+,65.63,0.58,
臺灣科技龍頭通訊指數,"11,700.90",+,115.45,1.00,
臺灣全市場指數,"8,442.18",+,59.04,0.70,
臺灣全市場半導體指數,"7,954.62",+,31.01,0.39,
臺灣智慧移動與電動車指數,"6,615.29",+,98.16,1.51,
特選小資高價30指數,"9,406.33",+,70.24,0.75,
特選臺灣綠能及電動車指數,"6,500.13",+,61.38,0.95,
特選臺灣智能車供應鏈聯盟指數,"8,137.73",+,71.97,0.89,
臺灣全市場半導體精選30指數,"6,317.97",+,17.64,0.28,
特選臺灣高股息30指數,"4,645.47",+,20.90,0.45,
臺灣友善環境指數,"7,437.55",+,44.09,0.60,
台灣永續價值指數,"6,969.01",+,29.76,0.43,
特選臺灣IC設計指數,"4,475.93",-,31.78,-0.71,
特選臺灣環境永續高股息指數,"6,184.41",+,19.83,0.32,
臺灣友善環境50指數,"6,340.64",+,44.90,0.71,
特選臺灣IC設計產業代表指數,"5,395.26",-,17.73,-0.33,
