指數,收盤指數,漲跌(+/-),漲跌點數,漲跌百分比(%),特殊處理註記
寶島股價指數,"24,226.54",+,7.84,0.03,
發行量加權股價指數,"21,526.03",+,2.20,0.01,
臺灣公司治理100指數,"12,858.76",-,13.45,-0.10,
臺灣50指數,"18,093.89",-,22.83,-0.13,
臺灣50權重上限30%指數,"15,639.55",+,25.92,0.17,
臺灣中型100指數,"18,171.92",+,35.42,0.20,
臺灣資訊科技指數,"35,597.02",-,75.87,-0.21,
臺灣發達指數,"9,652.23",+,12.91,0.13,
臺灣高股息指數,"9,258.60",+,13.25,0.14,
臺灣就業99指數,"12,747.06",+,42.19,0.33,
臺灣高薪100指數,"11,770.84",+,46.19,0.39,
未含金融指數,"18,668.89",-,10.13,-0.05,
未含電子指數,"18,822.68",+,41.85,0.22,
未含金融電子指數,"13,998.41",+,7.06,0.05,
小型股300指數,"10,440.32",+,27.24,0.26,
水泥窯製類指數,573.27,+,7.38,1.30,
塑膠化工類指數,581.62,-,0.04,-0.01,
機電類指數,"6,515.47",-,6.08,-0.09,
水泥類指數,152.67,+,2.20,1.46,
食品類指數,"2,148.16",-,17.62,-0.81,
塑膠類指數,106.62,+,0.07,0.07,
紡織纖維類指數,546.53,-,6.29,-1.14,
電機機械類指數,370.57,-,2.97,-0.80,
電器電纜類指數,86.87,+,1.29,1.51,
化學生技醫療類指數,127.23,+,0.53,0.42,
化學類指數,156.34,+,0.61,0.39,
生技醫療類指數,69.81,+,0.31,0.45,
玻璃陶瓷類指數,41.49,+,0.02,0.05,
造紙類指數,266.29,-,2.32,-0.86,
鋼鐵類指數,124.82,+,1.99,1.62,
橡膠類指數,261.13,-,4.98,-1.87,
汽車類指數,353.81,-,0.69,-0.19,
電子工業類指數,"1,169.58",-,0.98,-0.08,
半導體類指數,599.11,-,1.62,-0.27,
電腦及週邊設備類指數,257.07,+,1.23,0.48,
光電類指數,35.31,+,0.11,0.31,
通信網路類指數,165.54,+,0.29,0.18,
電子零組件類指數,214.06,+,0.78,0.37,
