指數,收盤指數,漲跌(+/-),漲跌點數,漲跌百分比(%),特殊處理註記
寶島股價指數,"26,912.91",+,20.23,0.08,
發行量加權股價指數,"24,021.26",+,17.49,0.07,
臺灣公司治理100指數,"14,585.19",-,14.22,-0.10,
臺灣50指數,"20,882.36",-,21.54,-0.10,
臺灣50權重上限30%指數,"17,597.09",+,21.29,0.12,
臺灣中型100指數,"19,805.84",+,164.31,0.84,
臺灣資訊科技指數,"41,828.53",-,47.77,-0.11,
臺灣發達指數,"10,532.34",+,70.95,0.68,
臺灣高股息指數,"9,351.84",+,22.01,0.24,
臺灣就業99指數,"13,529.83",+,43.47,0.32,
臺灣高薪100指數,"12,183.66",+,26.94,0.22,
未含金融指數,"21,021.65",+,14.55,0.07,
未含電子指數,"18,587.24",+,3.73,0.02,
未含金融電子指數,"13,438.55",-,4.21,-0.03,
小型股300指數,"10,615.76",+,0.98,0.01,
水泥窯製類指數,528.95,+,2.16,0.41,
塑膠化工類指數,602.89,-,1.14,-0.19,
機電類指數,"7,618.27",+,7.22,0.09,
水泥類指數,129.78,,--,--,
食品類指數,"2,054.35",-,28.57,-1.37,
塑膠類指數,113.13,-,1.14,-1.00,
紡織纖維類指數,500.90,-,2.18,-0.43,
電機機械類指數,389.38,+,1.06,0.27,
電器電纜類指數,86.23,-,0.24,-0.28,
化學生技醫療類指數,135.49,+,0.60,0.44,
化學類指數,152.87,+,0.38,0.25,
生技醫療類指數,77.75,+,0.41,0.53,
玻璃陶瓷類指數,61.83,+,1.37,2.27,
造紙類指數,250.88,+,0.48,0.19,
鋼鐵類指數,119.79,+,1.44,1.22,
橡膠類指數,224.08,-,1.75,-0.77,
汽車類指數,324.80,-,2.32,-0.71,
電子工業類指數,"1,371.84",+,1.27,0.09,
半導體類指數,696.66,-,2.28,-0.33,
電腦及週邊設備類指數,292.03,+,2.08,0.72,
光電類指數,35.44,+,0.01,0.03,
通信網路類指數,175.89,+,1.64,0.94,
電子零組件類指數,299.07,+,6.03,2.06,
電子通路類指數,237.82,-,4.94,-2.03,
資訊服務類指數,219.49,+,0.31,0.14,
其他電子類指數,185.08,+,0.80,0.43,
建材營造類指數,495.85,-,2.00,-0.40,
航運類指數,188.95,+,2.53,1.36,
觀光餐旅類指數,110.26,-,0.48,-0.43,
金融保險類指數,"2,161.82",+,2.25,0.10,
貿易百貨類指數,258.75,-,0.44,-0.17,
油電燃氣類指數,58.08,-,0.70,-1.19,
綠能環保類指數,104.57,-,0.16,-0.15,
數位雲端類指數,52.47,-,0.99,-1.85,
運動休閒類指數,76.55,-,0.23,-0.30,
居家生活類指數,122.16,-,1.69,-1.36,
其他類指數,286.73,-,0.10,-0.03,
臺指日報酬兩倍指數,"65,053.90",+,94.66,0.15,
臺指反向一倍指數,"2,568.11",-,1.87,-0.07,
電子類兩倍槓桿指數,"88,860.16",+,164.37,0.19,
電子類反向指數,"1,800.17",-,1.67,-0.09,
價格指數(跨市場),,,,,
指數,收盤指數,漲跌(+/-),漲跌點數,漲跌百分比(%),特殊處理註記
臺灣生技指數,"3,728.41",+,1.73,0.05,
臺灣中小型公司治理指數,"10,005.39",-,4.95,-0.05,
臺灣IPO指數,"6,517.99",+,42.14,0.65,
智慧中立指數,"3,536.39",+,25.37,0.72,
臺灣5G指數,"12,840.42",+,136.29,1.07,
臺灣企業社會責任中小型指數,"10,636.83",-,6.41,-0.06,
特選臺灣電動車代表指數,"11,117.07",+,60.01,0.54,
臺灣科技龍頭通訊指數,"11,382.02",+,60.71,0.54,
臺灣全市場指數,"8,257.44",+,11.15,0.14,
臺灣全市場半導體指數,"7,816.21",-,13.59,-0.17,
臺灣智慧移動與電動車指數,"6,440.40",+,58.71,0.92,
特選小資高價30指數,"9,209.46",+,77.91,0.85,
特選臺灣綠能及電動車指數,"6,323.15",+,19.92,0.32,
特選臺灣智能車供應鏈聯盟指數,"7,948.04",+,16.93,0.21,
臺灣全市場半導體精選30指數,"6,213.92",-,4.76,-0.08,
特選臺灣高股息30指數,"4,622.26",+,9.20,0.20,
臺灣友善環境指數,"7,285.45",+,18.76,0.26,
台灣永續價值指數,"6,809.07",+,6.11,0.09,
特選臺灣IC設計指數,"4,420.20",-,10.83,-0.24,
特選臺灣環境永續高股息指數,"6,166.85",-,20.26,-0.33,
臺灣友善環境50指數,"6,187.40",+,7.33,0.12,
特選臺灣IC設計產業代表指數,"5,364.16",-,30.54,-0.57,
特選臺灣綠能指數,"5,807.84",+,36.04,0.62,
特選臺灣智慧50指數,"5,510.97",+,13.61,0.25,
臺灣晶圓製造指數,"6,085.12",-,27.68,-0.45,
臺灣精選高息指數,"5,148.04",+,24.01,0.47,
臺灣多因子優選高股息30指數,"7,727.35",-,8.46,-0.11,
特選臺灣優利高填息30指數,"7,486.12",+,100.51,1.36,
特選臺灣科技優息指數,"8,582.52",-,7.52,-0.09,
臺灣半導體收益指數,"6,680.45",+,4.77,0.07,
臺灣優選成長高股息指數,"7,735.87",+,70.49,0.92,
特選臺灣ESG低碳高息40指數,"7,798.04",-,37.61,-0.48,
臺灣優選多因子30指數,"8,929.83",-,12.16,-0.14,
臺灣創新科技50指數,"8,359.01",+,45.67,0.55,
臺灣全市場新經濟產業指數,"4,194.84",-,22.02,-0.52,
臺灣ESG永續高股息等權重指數,"5,589.50",+,12.05,0.22,
臺灣永續高息中小型指數,"5,421.61",+,27.15,0.50,
特選臺灣高息優質成長指數,"5,580.72",+,46.98,0.85,
特選臺灣高息動能指數,"6,176.76",+,24.64,0.40,
臺灣電子成長高息等權重指數,"5,495.42",-,13.12,-0.24,
特選臺灣優利成長指數,"4,855.08",+,38.14,0.79,
臺灣價值高息指數,"5,259.35",+,39.51,0.76,
特選臺灣IC設計動能指數,"4,765.54",+,17.57,0.37,
臺灣科技高股息指數,"4,708.14",-,19.85,-0.42,
臺灣趨勢動能高股息指數,"5,457.15",+,12.13,0.22,
特選臺灣科技高息成長指數,"5,327.43",+,44.69,0.85,
特選臺灣AI優息動能指數,"4,934.96",+,42.50,0.87,
臺灣優選AI 50指數,"4,981.66",+,19.50,0.39,
臺灣AI供應鏈聯盟指數,"6,717.69",+,112.14,1.70,
台灣旗艦動能50指數,"5,296.97",+,17.94,0.34,
特選臺灣動能趨勢指數,"7,519.72",+,22.77,0.30,
價格指數(臺灣指數公司),,,,,
指數,收盤指數,漲跌(+/-),漲跌點數,漲跌百分比(%),特殊處理註記
金融類日報酬兩倍指數,"48,259.22",+,100.35,0.21,
金融類日報酬反向一倍指數,"3,307.57",-,3.45,-0.10,
漲升股利150指數,"10,211.24",+,42.37,0.42,
藍籌30指數,"12,123.93",+,56.74,0.47,
工業菁英30指數,"11,511.63",+,12.65,0.11,
低波動股利精選30指數,"8,808.04",+,19.12,0.22,
中小型A級動能50指數,"19,032.97",+,347.83,1.86,
特選高息低波指數,"9,774.90",+,4.08,0.04,
臺灣永續指數,"12,729.96",+,12.87,0.10,
存股雙十等權重指數,"10,695.82",+,159.22,1.51,
特選大蘋果指數,"12,409.49",+,58.01,0.47,
中小型300指數,"11,415.07",+,59.17,0.52,
微波高息精選20指數,"8,786.10",+,53.71,0.62,
特選世代行動通訊指數,"10,075.18",+,7.52,0.07,
智慧投資多因子30指數,"7,504.87",+,47.69,0.64,
臺股期貨指數,"13,335.28",-,26.73,-0.20,
特選價值成長指數,"9,641.07",+,88.62,0.93,
臺灣上櫃永續指數,"6,970.24",+,7.77,0.11,
特選台股領航指數,"12,218.93",+,33.67,0.28,
特選Smart多因子指數,"9,975.93",+,44.10,0.44,
特選ESG高股息指數,"6,667.49",+,1.67,0.03,
特選上櫃ESG成長指數,"4,871.85",+,5.16,0.11,
臺灣優息存股指數,"5,067.46",+,5.83,0.12,
特選上櫃ESG永續高股息指數,"7,229.71",-,10.77,-0.15,
特選臺灣金融高股息存股指數,"7,021.77",+,18.95,0.27,
特選臺灣產業龍頭存股等權重指數,"6,801.15",+,19.20,0.28,
上櫃ESG 30指數,"6,468.33",+,85.94,1.35,
臺灣ESG低碳50指數,"8,265.39",+,4.20,0.05,
臺灣創新板指數,"9,659.64",+,139.18,1.46,
特選上櫃ESG龍頭指數,"5,992.82",+,57.01,0.96,
臺灣市值動能50指數,"5,303.77",+,15.87,0.30,
臺灣護城河概念優選50指數,"5,357.25",+,8.55,0.16,
特選臺灣中小型精選動能100指數,"4,634.60",+,34.09,0.74,
報酬指數(臺灣證券交易所),,,,,
報酬指數,收盤指數,漲跌(+/-),漲跌點數,漲跌百分比(%),特殊處理註記
寶島股價報酬指數,"40,980.60",+,32.63,0.08,
發行量加權股價報酬指數,"54,367.25",+,42.08,0.08,
臺灣公司治理100報酬指數,"21,833.19",-,21.28,-0.10,
臺灣50報酬指數,"47,388.28",-,48.87,-0.10,
臺灣50權重上限30%報酬指數,"41,001.00",+,49.61,0.12,
臺灣中型100報酬指數,"42,169.34",+,360.21,0.86,
臺灣資訊科技股報酬指數,"88,550.16",-,101.15,-0.11,
臺灣發達報酬指數,"22,598.42",+,157.38,0.70,
臺灣高股息報酬指數,"29,479.55",+,69.38,0.24,
臺灣就業99報酬指數,"23,275.32",+,74.78,0.32,
臺灣高薪100報酬指數,"20,365.41",+,45.02,0.22,
未含金融電子報酬指數,"31,939.61",-,1.35,--,
小型股300報酬指數,"15,474.81",+,1.43,0.01,
水泥類報酬指數,288.40,+,0.01,--,
食品類報酬指數,"3,555.32",-,38.42,-1.07,
塑膠類報酬指數,223.22,-,2.26,-1.00,
紡織纖維類報酬指數,914.69,-,3.98,-0.43,
電機機械類報酬指數,623.60,+,1.69,0.27,
電器電纜類報酬指數,145.95,-,0.41,-0.28,
化學生技醫療類報酬指數,228.12,+,1.00,0.44,
化學類報酬指數,284.75,+,0.71,0.25,
生技醫療類報酬指數,115.45,+,0.62,0.54,
玻璃陶瓷類報酬指數,79.56,+,1.77,2.28,
造紙類報酬指數,416.03,+,0.80,0.19,
鋼鐵類報酬指數,221.51,+,2.96,1.35,
橡膠類報酬指數,396.87,-,3.10,-0.78,
汽車類報酬指數,565.27,-,4.05,-0.71,
