指數,收盤指數,漲跌(+/-),漲跌點數,漲跌百分比(%),特殊處理註記
寶島股價指數,"22,619.11",-,303.74,-1.33,
發行量加權股價指數,"19,857.42",-,274.32,-1.36,
臺灣公司治理100指數,"11,338.50",-,192.66,-1.67,
臺灣50指數,"15,392.70",-,291.82,-1.86,
臺灣50權重上限30%指數,"13,875.82",-,241.59,-1.71,
臺灣中型100指數,"19,109.48",-,150.21,-0.78,
臺灣資訊科技指數,"30,320.96",-,628.12,-2.03,
臺灣發達指數,"9,843.23",-,67.58,-0.68,
臺灣高股息指數,"9,254.77",-,97.61,-1.04,
臺灣就業99指數,"12,218.57",-,140.42,-1.14,
臺灣高薪100指數,"10,531.16",-,135.15,-1.27,
未含金融指數,"17,367.53",-,248.09,-1.41,
未含電子指數,"19,337.65",-,95.22,-0.49,
未含金融電子指數,"15,755.81",-,42.42,-0.27,
小型股300指數,"11,285.06",-,10.90,-0.10,
水泥窯製類指數,595.12,-,0.84,-0.14,
塑膠化工類指數,757.15,-,5.61,-0.74,
機電類指數,"5,783.97",-,103.50,-1.76,
水泥類指數,155.98,-,0.16,-0.10,
食品類指數,"2,107.06",-,15.28,-0.72,
塑膠類指數,188.55,-,2.16,-1.13,
紡織纖維類指數,632.24,+,2.05,0.33,
電機機械類指數,458.03,-,2.95,-0.64,
電器電纜類指數,120.53,-,1.57,-1.29,
化學生技醫療類指數,130.81,-,0.61,-0.46,
化學類指數,165.81,-,0.62,-0.37,
生技醫療類指數,70.14,-,0.38,-0.54,
玻璃陶瓷類指數,48.41,-,0.20,-0.41,
造紙類指數,348.17,+,2.01,0.58,
鋼鐵類指數,143.01,-,0.58,-0.40,
橡膠類指數,279.58,+,0.36,0.13,
汽車類指數,402.25,-,1.07,-0.27,
電子工業類指數,"1,025.82",-,18.79,-1.80,
半導體類指數,495.79,-,10.56,-2.09,
電腦及週邊設備類指數,257.00,-,4.36,-1.67,
光電類指數,37.08,+,0.31,0.84,
通信網路類指數,146.58,-,1.22,-0.83,
電子零組件類指數,212.21,-,2.09,-0.98,
電子通路類指數,276.99,-,5.79,-2.05,
資訊服務類指數,191.94,-,1.75,-0.90,
其他電子類指數,138.90,-,3.15,-2.22,
建材營造類指數,571.89,+,9.55,1.70,
航運類指數,161.85,,--,--,
觀光餐旅類指數,132.59,-,0.28,-0.21,
金融保險類指數,"1,796.79",-,17.64,-0.97,
貿易百貨類指數,290.43,-,0.83,-0.28,
油電燃氣類指數,98.02,-,1.15,-1.16,
綠能環保類指數,113.34,-,0.07,-0.06,
數位雲端類指數,69.39,+,2.60,3.89,
運動休閒類指數,97.89,-,0.47,-0.48,
居家生活類指數,113.70,-,0.84,-0.73,
其他類指數,366.74,-,0.87,-0.24,
臺指日報酬兩倍指數,"48,234.60",-,"1,351.34",-2.73,
臺指反向一倍指數,"3,361.90",+,45.19,1.36,
電子類兩倍槓桿指數,"55,510.47",-,"2,071.52",-3.60,
電子類反向指數,"2,682.08",+,47.39,1.80,
價格指數(跨市場),,,,,
指數,收盤指數,漲跌(+/-),漲跌點數,漲跌百分比(%),特殊處理註記
臺灣生技指數,"3,929.25",-,28.38,-0.72,
臺灣中小型公司治理指數,"9,080.08",-,136.99,-1.49,
