指數,收盤指數,漲跌(+/-),漲跌點數,漲跌百分比(%),特殊處理註記
寶島股價指數,"22,688.75",-,626.25,-2.69,
發行量加權股價指數,"19,901.96",-,547.81,-2.68,
臺灣公司治理100指數,"11,438.90",-,314.03,-2.67,
臺灣50指數,"15,597.84",-,422.55,-2.64,
臺灣50權重上限30%指數,"13,958.56",-,407.15,-2.83,
臺灣中型100指數,"18,972.04",-,520.71,-2.67,
臺灣資訊科技指數,"30,901.32",-,853.65,-2.69,
臺灣發達指數,"9,688.33",-,269.38,-2.71,
臺灣高股息指數,"9,281.79",-,273.83,-2.87,
臺灣就業99指數,"12,267.70",-,375.22,-2.97,
臺灣高薪100指數,"10,507.76",-,320.17,-2.96,
未含金融指數,"17,432.81",-,488.17,-2.72,
未含電子指數,"18,916.24",-,478.09,-2.47,
未含金融電子指數,"15,332.33",-,400.80,-2.55,
小型股300指數,"10,975.01",-,314.26,-2.78,
水泥窯製類指數,590.74,-,3.95,-0.66,
塑膠化工類指數,756.42,-,20.01,-2.58,
機電類指數,"5,857.41",-,168.69,-2.80,
水泥類指數,154.82,-,0.86,-0.55,
食品類指數,"2,072.15",-,47.32,-2.23,
塑膠類指數,187.45,-,4.76,-2.48,
紡織纖維類指數,609.96,-,13.08,-2.10,
電機機械類指數,443.38,-,14.32,-3.13,
電器電纜類指數,118.61,-,4.46,-3.62,
化學生技醫療類指數,131.88,-,3.71,-2.74,
化學類指數,167.38,-,6.05,-3.49,
生技醫療類指數,70.64,-,1.55,-2.15,
玻璃陶瓷類指數,48.07,-,0.72,-1.48,
造紙類指數,332.74,-,8.30,-2.43,
鋼鐵類指數,141.41,-,1.59,-1.11,
橡膠類指數,276.74,-,6.99,-2.46,
汽車類指數,401.23,-,14.28,-3.44,
電子工業類指數,"1,040.61",-,29.79,-2.78,
半導體類指數,510.84,-,13.14,-2.51,
電腦及週邊設備類指數,256.70,-,10.19,-3.82,
光電類指數,36.63,-,1.07,-2.84,
通信網路類指數,148.16,-,3.04,-2.01,
電子零組件類指數,208.83,-,8.22,-3.79,
電子通路類指數,280.31,-,7.51,-2.61,
資訊服務類指數,188.44,-,3.84,-2.00,
其他電子類指數,132.19,-,4.25,-3.11,
建材營造類指數,512.81,-,14.96,-2.83,
航運類指數,153.18,-,5.54,-3.49,
觀光餐旅類指數,128.95,-,3.01,-2.28,
金融保險類指數,"1,777.67",-,41.61,-2.29,
貿易百貨類指數,282.41,-,6.04,-2.09,
油電燃氣類指數,96.75,-,3.17,-3.17,
綠能環保類指數,109.44,-,1.42,-1.28,
數位雲端類指數,63.97,-,1.05,-1.61,
運動休閒類指數,94.78,-,3.01,-3.08,
居家生活類指數,109.27,-,0.60,-0.55,
其他類指數,359.02,-,6.41,-1.75,
臺指日報酬兩倍指數,"48,589.36",-,"2,750.60",-5.36,
臺指反向一倍指數,"3,363.69",+,87.76,2.68,
電子類兩倍槓桿指數,"57,415.89",-,"3,384.22",-5.57,
電子類反向指數,"2,657.11",+,71.95,2.78,
價格指數(跨市場),,,,,
指數,收盤指數,漲跌(+/-),漲跌點數,漲跌百分比(%),特殊處理註記
臺灣生技指數,"3,964.90",-,98.81,-2.43,
臺灣中小型公司治理指數,"9,246.07",-,226.65,-2.39,
臺灣IPO指數,"5,419.03",-,166.01,-2.97,
智慧中立指數,"3,660.47",-,7.03,-0.19,
臺灣5G指數,"9,934.28",-,337.24,-3.28,
臺灣企業社會責任中小型指數,"12,198.93",-,361.40,-2.88,
特選臺灣電動車代表指數,"9,153.87",-,342.53,-3.61,
臺灣5G+通訊指數,"8,366.63",-,272.30,-3.15,
臺灣全市場指數,"6,867.66",-,191.69,-2.72,
臺灣全市場半導體指數,"6,971.19",-,206.40,-2.88,
臺灣智慧移動與電動車指數,"5,142.26",-,182.88,-3.43,
特選小資高價30指數,"6,805.55",-,191.43,-2.74,
特選臺灣綠能及電動車指數,"5,764.03",-,162.84,-2.75,
