指數,收盤指數,漲跌(+/-),漲跌點數,漲跌百分比(%),特殊處理註記
寶島股價指數,"18,734.41",+,49.77,0.27,
發行量加權股價指數,"16,353.74",+,43.38,0.27,
臺灣公司治理100指數,"9,128.66",+,19.97,0.22,
臺灣50指數,"12,059.05",+,27.29,0.23,
臺灣50權重上限30%指數,"11,402.72",+,27.00,0.24,
臺灣中型100指數,"16,739.40",+,42.01,0.25,
臺灣資訊科技指數,"22,409.60",+,71.22,0.32,
臺灣發達指數,"9,604.56",+,4.72,0.05,
臺灣高股息指數,"8,073.05",+,36.32,0.45,
臺灣就業99指數,"10,724.51",+,15.09,0.14,
臺灣高薪100指數,"8,996.33",+,9.63,0.11,
未含金融指數,"14,141.46",+,39.36,0.28,
未含電子指數,"17,673.75",+,19.11,0.11,
未含金融電子指數,"14,484.96",+,11.79,0.08,
小型股300指數,"9,666.94",+,39.49,0.41,
水泥窯製類指數,591.60,+,2.01,0.34,
塑膠化工類指數,797.98,-,0.18,-0.02,
機電類指數,"4,480.88",+,16.08,0.36,
水泥類指數,153.43,+,0.48,0.31,
食品類指數,"1,971.20",+,0.03,--,
塑膠類指數,218.63,+,0.02,0.01,
紡織纖維類指數,582.50,+,1.84,0.32,
電機機械類指數,301.92,+,0.56,0.19,
電器電纜類指數,102.39,+,1.16,1.15,
化學生技醫療類指數,124.54,-,0.14,-0.11,
化學類指數,154.91,-,0.92,-0.59,
生技醫療類指數,67.94,+,0.30,0.44,
玻璃陶瓷類指數,51.70,+,0.26,0.51,
造紙類指數,340.32,+,7.09,2.13,
鋼鐵類指數,134.02,-,0.73,-0.54,
橡膠類指數,254.76,+,0.11,0.04,
汽車類指數,405.28,+,0.94,0.23,
電子工業類指數,798.12,+,2.85,0.36,
半導體類指數,356.88,+,0.33,0.09,
電腦及週邊設備類指數,227.76,+,2.65,1.18,
光電類指數,33.95,+,0.17,0.50,
通信網路類指數,142.50,+,0.33,0.23,
電子零組件類指數,196.59,+,1.19,0.61,
電子通路類指數,208.03,+,4.02,1.97,
資訊服務類指數,169.58,+,1.23,0.73,
其他電子類指數,103.46,+,0.47,0.46,
建材營造類指數,383.49,+,1.86,0.49,
航運類指數,140.08,-,0.72,-0.51,
觀光餐旅類指數,127.52,+,1.80,1.43,
金融保險類指數,"1,621.42",+,2.70,0.17,
貿易百貨類指數,273.33,+,0.07,0.03,
油電燃氣類指數,107.85,+,1.32,1.24,
綠能環保類指數,90.74,+,1.36,1.52,
數位雲端類指數,81.14,-,0.91,-1.11,
運動休閒類指數,89.35,-,0.83,-0.92,
居家生活類指數,92.30,,--,--,
其他類指數,356.55,-,1.11,-0.31,
臺指日報酬兩倍指數,"33,096.20",+,175.12,0.53,
臺指反向一倍指數,"4,129.93",-,11.01,-0.27,
電子類兩倍槓桿指數,"34,270.14",+,243.88,0.72,
電子類反向指數,"3,516.51",-,12.65,-0.36,
價格指數(跨市場),,,,,
指數,收盤指數,漲跌(+/-),漲跌點數,漲跌百分比(%),特殊處理註記
臺灣生技指數,"4,028.52",+,0.61,0.02,
臺灣中小型公司治理指數,"8,912.85",+,51.76,0.58,
臺灣IPO指數,"4,665.71",+,29.51,0.64,
智慧中立指數,"3,287.06",-,13.03,-0.39,
臺灣5G指數,"8,016.38",+,18.91,0.24,
臺灣企業社會責任中小型指數,"10,326.51",-,14.21,-0.14,
特選臺灣電動車代表指數,"8,335.59",+,7.53,0.09,
臺灣5G+通訊指數,"6,535.59",+,30.66,0.47,
臺灣全市場指數,"5,564.25",+,14.76,0.27,
臺灣全市場半導體指數,"5,256.90",+,4.69,0.09,
臺灣智慧移動與電動車指數,"4,311.96",+,1.24,0.03,
特選小資高價30指數,"5,155.40",+,22.20,0.43,
特選臺灣綠能及電動車指數,"5,027.68",+,4.89,0.10,
特選臺灣智能車供應鏈聯盟指數,"4,778.32",+,24.02,0.51,
臺灣全市場半導體精選30指數,"4,157.42",-,0.42,-0.01,
特選臺灣高股息30指數,"4,350.93",+,14.02,0.32,
臺灣友善環境指數,"4,931.54",+,0.55,0.01,
台灣永續價值指數,"4,560.95",+,3.88,0.09,
特選臺灣IC設計指數,"3,610.94",+,10.00,0.28,
特選臺灣環境永續高股息指數,"5,283.99",+,19.22,0.37,
臺灣友善環境50指數,"3,991.78",+,3.89,0.10,
特選臺灣IC設計產業代表指數,"4,576.26",+,1.18,0.03,
特選臺灣綠能指數,"4,945.41",+,1.64,0.03,
特選臺灣智慧50指數,"3,830.07",+,4.39,0.11,
特選臺灣標竿PCB指數,"5,044.50",+,34.35,0.69,
臺灣晶圓製造指數,"4,466.39",-,2.66,-0.06,
臺灣精選高息指數,"4,325.59",+,9.57,0.22,
臺灣多因子優選高股息30指數,"6,492.00",+,54.99,0.85,
特選臺灣優利高填息30指數,"5,720.86",+,19.04,0.33,
臺灣多因子優選成長30指數,"6,362.36",+,5.81,0.09,
特選臺灣科技優息指數,"7,506.20",+,0.03,--,
臺灣工業4.0指數,"6,288.08",+,29.22,0.47,
臺灣半導體收益指數,"5,136.60",-,12.08,-0.23,
臺灣優選成長高股息指數,"5,993.61",+,8.36,0.14,
特選臺灣ESG低碳高息40指數,"6,583.54",+,1.12,0.02,
臺灣優選多因子30指數,"6,261.06",+,44.74,0.72,
臺灣創新科技50指數,"5,075.38",+,10.76,0.21,
臺灣全市場新經濟產業指數,"4,451.64",-,19.94,-0.45,
臺灣ESG永續高股息等權重指數,"5,417.12",+,1.15,0.02,
臺灣永續高息中小型指數,"5,112.45",+,2.19,0.04,
價格指數(臺灣指數公司),,,,,
指數,收盤指數,漲跌(+/-),漲跌點數,漲跌百分比(%),特殊處理註記
金融類日報酬兩倍指數,"28,785.17",+,95.71,0.33,
金融類日報酬反向一倍指數,"4,666.10",-,7.80,-0.17,
漲升股利150指數,"8,222.66",+,4.15,0.05,
藍籌30指數,"7,581.39",+,1.43,0.02,
工業菁英30指數,"8,161.61",-,2.91,-0.04,
電子菁英30指數,"9,104.37",+,21.56,0.24,
低波動股利精選30指數,"7,234.79",+,22.64,0.31,
中小型A級動能50指數,"22,476.80",+,239.63,1.08,
特選高息低波指數,"8,283.90",+,13.71,0.17,
臺灣永續指數,"8,262.93",+,13.23,0.16,
價值投資指數,"6,271.30",+,19.09,0.31,
存股雙十等權重指數,"7,107.66",+,12.44,0.18,
特選大蘋果指數,"9,016.56",+,117.58,1.32,
中小型300指數,"10,101.01",+,30.14,0.30,
臺灣500指數,"8,430.85",+,22.17,0.26,
臺灣勞工權益指數,"7,573.42",-,10.27,-0.14,
微波高息精選20指數,"7,096.06",+,26.45,0.37,
特選世代行動通訊指數,"8,029.33",+,41.47,0.52,
智慧投資多因子30指數,"5,139.86",-,5.60,-0.11,
臺股期貨指數,"8,902.90",+,31.00,0.35,
特選價值成長指數,"7,645.62",+,9.31,0.12,
臺灣上櫃永續指數,"6,258.34",+,19.54,0.31,
特選台股領航指數,"7,714.87",+,58.81,0.77,
特選Smart多因子指數,"6,204.46",+,17.73,0.29,
特選ESG高股息指數,"4,856.46",-,7.93,-0.16,
特選上櫃ESG成長指數,"4,375.64",+,16.99,0.39,
特選上櫃ESG電子菁英指數,"4,418.95",+,17.15,0.39,
臺灣優息存股指數,"4,453.76",-,8.95,-0.20,
特選上櫃ESG永續高股息指數,"6,417.78",-,7.86,-0.12,
特選臺灣金融高股息存股指數,"5,232.94",+,10.62,0.20,
特選臺灣產業龍頭存股等權重指數,"6,217.41",+,22.68,0.37,
上櫃ESG 30指數,"5,633.49",+,5.97,0.11,
臺灣ESG低碳50指數,"5,387.48",+,7.55,0.14,
臺灣創新板指數,"4,657.91",+,95.24,2.09,
特選上櫃ESG龍頭指數,"5,206.84",-,5.28,-0.10,
報酬指數(臺灣證券交易所),,,,,
報酬指數,收盤指數,漲跌(+/-),漲跌點數,漲跌百分比(%),特殊處理註記
寶島股價報酬指數,"27,118.87",+,72.06,0.27,
發行量加權股價報酬指數,"35,186.86",+,93.33,0.27,
臺灣公司治理100報酬指數,"13,000.71",+,28.45,0.22,
臺灣50報酬指數,"26,115.08",+,59.09,0.23,
臺灣50權重上限30%報酬指數,"25,085.89",+,59.41,0.24,
臺灣中型100報酬指數,"33,754.98",+,84.71,0.25,
臺灣資訊科技股報酬指數,"45,460.59",+,144.48,0.32,
臺灣發達報酬指數,"19,402.35",+,9.54,0.05,
臺灣高股息報酬指數,"23,426.64",+,105.39,0.45,
臺灣就業99報酬指數,"17,333.33",+,24.40,0.14,
臺灣高薪100報酬指數,"13,974.25",+,14.96,0.11,
未含金融電子報酬指數,"32,252.78",+,26.25,0.08,
小型股300報酬指數,"13,277.31",+,54.23,0.41,
水泥類報酬指數,313.74,+,0.97,0.31,
食品類報酬指數,"3,191.20",+,0.06,--,
塑膠類報酬指數,415.36,+,0.04,0.01,
紡織纖維類報酬指數,990.80,+,3.13,0.32,
電機機械類報酬指數,465.59,+,0.86,0.19,
電器電纜類報酬指數,163.81,+,1.85,1.14,
化學生技醫療類報酬指數,200.97,-,0.22,-0.11,
化學類報酬指數,270.28,-,1.60,-0.59,
生技醫療類報酬指數,98.07,+,0.43,0.44,
玻璃陶瓷類報酬指數,65.60,+,0.34,0.52,
造紙類報酬指數,541.71,+,11.29,2.13,
鋼鐵類報酬指數,235.18,-,1.28,-0.54,
橡膠類報酬指數,421.34,+,0.19,0.05,
汽車類報酬指數,661.91,+,1.54,0.23,
電子工業類報酬指數,"1,551.03",+,5.54,0.36,
