指數,收盤指數,漲跌(+/-),漲跌點數,漲跌百分比(%),特殊處理註記
寶島股價指數,"18,790.99",+,394.13,2.14,
發行量加權股價指數,"16,396.95",+,358.39,2.23,
臺灣公司治理100指數,"9,244.11",+,223.51,2.48,
臺灣50指數,"12,276.90",+,320.18,2.68,
臺灣50權重上限30%指數,"11,513.38",+,269.25,2.39,
臺灣中型100指數,"16,344.19",+,347.76,2.17,
臺灣資訊科技指數,"22,965.34",+,711.49,3.20,
臺灣發達指數,"9,331.92",+,137.10,1.49,
臺灣高股息指數,"8,004.92",+,174.52,2.23,
臺灣就業99指數,"10,683.98",+,204.97,1.96,
臺灣高薪100指數,"8,979.54",+,171.53,1.95,
未含金融指數,"14,185.82",+,328.87,2.37,
未含電子指數,"17,394.83",+,184.83,1.07,
未含金融電子指數,"14,159.03",+,143.13,1.02,
小型股300指數,"9,504.66",+,122.78,1.31,
水泥窯製類指數,582.46,+,4.56,0.79,
塑膠化工類指數,783.24,+,4.98,0.64,
機電類指數,"4,528.43",+,125.31,2.85,
水泥類指數,151.15,+,0.82,0.55,
食品類指數,"1,944.94",+,18.77,0.97,
塑膠類指數,212.09,+,2.13,1.01,
紡織纖維類指數,611.53,+,11.52,1.92,
電機機械類指數,281.45,+,2.55,0.91,
電器電纜類指數,95.66,+,1.11,1.17,
化學生技醫療類指數,124.16,+,0.16,0.13,
化學類指數,155.44,+,0.30,0.19,
生技醫療類指數,67.22,+,0.03,0.04,
玻璃陶瓷類指數,50.71,+,1.18,2.38,
造紙類指數,318.42,+,1.92,0.61,
鋼鐵類指數,129.54,+,0.74,0.57,
橡膠類指數,255.09,+,0.23,0.09,
汽車類指數,384.17,+,8.02,2.13,
電子工業類指數,808.88,+,22.88,2.91,
半導體類指數,377.00,+,12.16,3.33,
電腦及週邊設備類指數,209.53,+,6.16,3.03,
光電類指數,33.00,+,0.53,1.63,
通信網路類指數,144.94,+,1.88,1.31,
電子零組件類指數,185.44,+,5.49,3.05,
電子通路類指數,225.64,+,0.84,0.37,
資訊服務類指數,167.30,+,1.22,0.73,
其他電子類指數,96.11,+,1.56,1.65,
建材營造類指數,391.19,+,1.56,0.40,
航運類指數,133.68,+,2.00,1.52,
觀光餐旅類指數,124.82,+,1.19,0.96,
金融保險類指數,"1,619.60",+,19.00,1.19,
貿易百貨類指數,271.32,+,3.20,1.19,
油電燃氣類指數,106.23,+,0.63,0.60,
綠能環保類指數,87.85,+,1.03,1.19,
數位雲端類指數,84.08,+,0.91,1.09,
運動休閒類指數,87.82,+,0.85,0.98,
居家生活類指數,90.11,+,2.52,2.88,
其他類指數,351.27,+,3.77,1.08,
臺指日報酬兩倍指數,"33,208.42",+,"1,420.63",4.47,
臺指反向一倍指數,"4,111.22",-,93.97,-2.23,
電子類兩倍槓桿指數,"35,090.45",+,"1,930.53",5.82,
電子類反向指數,"3,458.84",-,103.70,-2.91,
價格指數(跨市場),,,,,
指數,收盤指數,漲跌(+/-),漲跌點數,漲跌百分比(%),特殊處理註記
臺灣生技指數,"4,045.01",-,1.76,-0.04,
臺灣中小型公司治理指數,"9,182.06",+,198.94,2.21,
臺灣IPO指數,"4,654.97",+,66.85,1.46,
智慧中立指數,"3,344.16",+,4.65,0.14,
臺灣5G指數,"8,296.14",+,229.16,2.84,
臺灣企業社會責任中小型指數,"10,407.33",+,160.67,1.57,
特選臺灣電動車代表指數,"7,689.37",+,175.27,2.33,
臺灣5G+通訊指數,"6,560.91",+,183.11,2.87,
臺灣全市場指數,"5,599.84",+,126.91,2.32,
臺灣全市場半導體指數,"5,636.24",+,156.17,2.85,
臺灣智慧移動與電動車指數,"4,316.05",+,112.48,2.68,
特選小資高價30指數,"5,289.51",+,126.06,2.44,
特選臺灣綠能及電動車指數,"4,857.07",+,100.34,2.11,
特選臺灣智能車供應鏈聯盟指數,"4,806.59",+,126.76,2.71,
