指數,收盤指數,漲跌(+/-),漲跌點數,漲跌百分比(%),特殊處理註記
寶島股價指數,"18,968.48",+,234.07,1.25,
發行量加權股價指數,"16,557.31",+,203.57,1.24,
臺灣公司治理100指數,"9,249.07",+,120.41,1.32,
臺灣50指數,"12,238.68",+,179.63,1.49,
臺灣50權重上限30%指數,"11,558.11",+,155.39,1.36,
臺灣中型100指數,"16,932.00",+,192.60,1.15,
臺灣資訊科技指數,"22,853.02",+,443.42,1.98,
臺灣發達指數,"9,673.19",+,68.63,0.71,
臺灣高股息指數,"8,237.65",+,164.60,2.04,
臺灣就業99指數,"10,826.15",+,101.64,0.95,
臺灣高薪100指數,"9,069.98",+,73.65,0.82,
未含金融指數,"14,342.14",+,200.68,1.42,
未含電子指數,"17,693.29",+,19.54,0.11,
未含金融電子指數,"14,513.54",+,28.58,0.20,
小型股300指數,"9,740.54",+,73.60,0.76,
水泥窯製類指數,590.74,-,0.86,-0.15,
塑膠化工類指數,798.87,+,0.89,0.11,
機電類指數,"4,564.85",+,83.97,1.87,
水泥類指數,152.73,-,0.70,-0.46,
食品類指數,"1,971.35",+,0.15,0.01,
塑膠類指數,218.12,-,0.51,-0.23,
紡織纖維類指數,588.99,+,6.49,1.11,
電機機械類指數,304.63,+,2.71,0.90,
電器電纜類指數,103.19,+,0.80,0.78,
化學生技醫療類指數,125.54,+,1.00,0.80,
化學類指數,156.69,+,1.78,1.15,
生技醫療類指數,68.22,+,0.28,0.41,
玻璃陶瓷類指數,52.61,+,0.91,1.76,
造紙類指數,338.41,-,1.91,-0.56,
鋼鐵類指數,134.10,+,0.08,0.06,
橡膠類指數,254.95,+,0.19,0.07,
汽車類指數,404.18,-,1.10,-0.27,
電子工業類指數,813.38,+,15.26,1.91,
半導體類指數,363.29,+,6.41,1.80,
電腦及週邊設備類指數,236.97,+,9.21,4.04,
光電類指數,34.01,+,0.06,0.18,
通信網路類指數,143.19,+,0.69,0.48,
電子零組件類指數,201.91,+,5.32,2.71,
電子通路類指數,207.33,-,0.70,-0.34,
資訊服務類指數,170.63,+,1.05,0.62,
