指數,收盤指數,漲跌(+/-),漲跌點數,漲跌百分比(%),特殊處理註記
寶島股價指數,"19,627.25",-,65.04,-0.33,
發行量加權股價指數,"17,162.55",-,36.34,-0.21,
臺灣公司治理100指數,"9,704.50",-,3.40,-0.04,
臺灣50指數,"12,754.74",-,18.83,-0.15,
臺灣50權重上限30%指數,"11,975.53",-,2.02,-0.02,
臺灣中型100指數,"17,756.74",-,122.10,-0.68,
臺灣資訊科技指數,"23,830.43",-,130.20,-0.54,
臺灣發達指數,"10,117.70",-,31.11,-0.31,
臺灣高股息指數,"8,405.87",+,4.68,0.06,
臺灣就業99指數,"11,263.95",+,41.00,0.37,
臺灣高薪100指數,"9,395.20",+,36.31,0.39,
未含金融指數,"14,859.15",-,62.00,-0.42,
未含電子指數,"18,442.91",+,93.52,0.51,
未含金融電子指數,"15,141.17",+,17.36,0.11,
小型股300指數,"9,746.83",-,52.31,-0.53,
水泥窯製類指數,629.47,+,3.43,0.55,
塑膠化工類指數,826.56,+,2.41,0.29,
機電類指數,"4,717.50",-,31.80,-0.67,
水泥類指數,165.80,+,0.84,0.51,
食品類指數,"2,106.54",+,17.13,0.82,
塑膠類指數,228.82,+,2.51,1.11,
紡織纖維類指數,603.59,+,2.32,0.39,
電機機械類指數,317.10,-,6.79,-2.10,
電器電纜類指數,106.98,-,1.12,-1.04,
化學生技醫療類指數,130.09,-,1.60,-1.21,
化學類指數,154.98,-,0.28,-0.18,
生技醫療類指數,74.43,-,1.77,-2.32,
玻璃陶瓷類指數,49.70,+,0.39,0.79,
造紙類指數,391.65,+,2.63,0.68,
鋼鐵類指數,143.14,-,1.49,-1.03,
橡膠類指數,242.96,-,0.04,-0.02,
汽車類指數,417.75,-,2.58,-0.61,
電子工業類指數,840.38,-,5.29,-0.63,
半導體類指數,376.07,-,2.99,-0.79,
電腦及週邊設備類指數,263.96,+,0.58,0.22,
光電類指數,36.91,-,0.08,-0.22,
通信網路類指數,138.17,-,0.33,-0.24,
電子零組件類指數,195.62,-,2.41,-1.22,
電子通路類指數,179.76,-,0.54,-0.30,
資訊服務類指數,183.04,-,1.46,-0.79,
其他電子類指數,108.33,-,0.72,-0.66,
建材營造類指數,373.46,+,2.90,0.78,
航運類指數,143.57,+,1.25,0.88,
觀光餐旅類指數,140.06,+,0.40,0.29,
金融保險類指數,"1,685.71",+,22.99,1.38,
貿易百貨類指數,289.30,+,1.79,0.62,
油電燃氣類指數,108.20,+,1.16,1.08,
綠能環保類指數,92.40,-,0.67,-0.72,
