指數,收盤指數,漲跌(+/-),漲跌點數,漲跌百分比(%),特殊處理註記
寶島股價指數,"24,593.66",-,"1,118.09",-4.35,
發行量加權股價指數,"21,638.09",-,"1,004.01",-4.43,
臺灣公司治理100指數,"12,561.12",-,630.61,-4.78,
臺灣50指數,"17,402.81",-,942.50,-5.14,
臺灣50權重上限30%指數,"15,365.69",-,759.92,-4.71,
臺灣中型100指數,"19,353.53",-,683.82,-3.41,
臺灣資訊科技指數,"34,164.69",-,"2,115.06",-5.83,
臺灣發達指數,"10,041.82",-,290.42,-2.81,
臺灣高股息指數,"9,425.26",-,302.06,-3.11,
臺灣就業99指數,"13,170.11",-,441.30,-3.24,
臺灣高薪100指數,"11,477.11",-,376.70,-3.18,
未含金融指數,"18,814.41",-,942.85,-4.77,
未含電子指數,"20,279.23",-,455.44,-2.20,
未含金融電子指數,"15,841.77",-,404.79,-2.49,
小型股300指數,"11,738.03",-,433.45,-3.56,
水泥窯製類指數,613.65,-,6.13,-0.99,
塑膠化工類指數,740.07,-,20.93,-2.75,
機電類指數,"6,367.81",-,364.41,-5.41,
水泥類指數,161.07,-,1.06,-0.65,
食品類指數,"2,219.68",-,33.12,-1.47,
塑膠類指數,167.90,-,3.77,-2.20,
紡織纖維類指數,663.57,-,17.33,-2.55,
電機機械類指數,392.70,-,14.48,-3.56,
電器電纜類指數,112.77,-,3.33,-2.87,
化學生技醫療類指數,140.71,-,5.15,-3.53,
化學類指數,168.53,-,5.09,-2.93,
生技醫療類指數,78.58,-,3.22,-3.94,
玻璃陶瓷類指數,49.42,-,1.65,-3.23,
造紙類指數,325.02,-,6.96,-2.10,
鋼鐵類指數,138.05,-,2.04,-1.46,
橡膠類指數,285.95,-,5.84,-2.00,
汽車類指數,396.98,-,7.61,-1.88,
電子工業類指數,"1,139.03",-,65.98,-5.48,
半導體類指數,563.07,-,35.29,-5.90,
電腦及週邊設備類指數,255.46,-,12.93,-4.82,
光電類指數,41.49,-,1.28,-2.99,
通信網路類指數,154.27,-,0.97,-0.62,
電子零組件類指數,228.10,-,14.41,-5.94,
電子通路類指數,259.13,-,6.45,-2.43,
資訊服務類指數,195.39,-,7.20,-3.55,
其他電子類指數,165.04,-,12.07,-6.81,
建材營造類指數,673.65,-,35.90,-5.06,
航運類指數,177.30,-,3.34,-1.85,
觀光餐旅類指數,126.67,-,1.95,-1.52,
金融保險類指數,"2,055.25",-,33.78,-1.62,
貿易百貨類指數,304.09,-,3.64,-1.18,
油電燃氣類指數,89.54,-,0.48,-0.53,
綠能環保類指數,124.97,-,5.27,-4.05,
數位雲端類指數,67.25,-,2.37,-3.40,
運動休閒類指數,97.20,-,2.67,-2.67,
居家生活類指數,120.46,-,2.88,-2.34,
其他類指數,378.77,-,11.63,-2.98,
臺指日報酬兩倍指數,"56,627.09",-,"5,510.71",-8.87,
臺指反向一倍指數,"3,051.08",+,129.55,4.43,
電子類兩倍槓桿指數,"67,160.20",-,"8,259.13",-10.95,
電子類反向指數,"2,371.41",+,123.11,5.48,
價格指數(跨市場),,,,,
指數,收盤指數,漲跌(+/-),漲跌點數,漲跌百分比(%),特殊處理註記
臺灣生技指數,"4,292.11",-,156.30,-3.51,
臺灣中小型公司治理指數,"9,932.38",-,411.37,-3.98,
臺灣IPO指數,"5,388.36",-,234.33,-4.17,
智慧中立指數,"3,861.09",+,105.31,2.80,
臺灣5G指數,"10,605.54",-,598.56,-5.34,
臺灣企業社會責任中小型指數,"11,907.08",-,363.73,-2.96,
特選臺灣電動車代表指數,"9,925.92",-,478.46,-4.60,
臺灣5G+通訊指數,"9,294.08",-,589.94,-5.97,
臺灣全市場指數,"7,483.56",-,349.58,-4.46,
臺灣全市場半導體指數,"7,174.99",-,430.90,-5.67,
臺灣智慧移動與電動車指數,"5,517.76",-,329.26,-5.63,
特選小資高價30指數,"7,257.37",-,431.13,-5.61,
特選臺灣綠能及電動車指數,"5,956.36",-,259.66,-4.18,
特選臺灣智能車供應鏈聯盟指數,"6,694.26",-,404.36,-5.70,
臺灣全市場半導體精選30指數,"5,644.48",-,352.42,-5.88,
特選臺灣高股息30指數,"5,290.84",-,115.25,-2.13,
臺灣友善環境指數,"6,523.01",-,283.13,-4.16,
台灣永續價值指數,"6,010.12",-,234.78,-3.76,
特選臺灣IC設計指數,"3,985.76",-,250.92,-5.92,
特選臺灣環境永續高股息指數,"7,111.28",-,141.86,-1.96,
臺灣友善環境50指數,"5,459.30",-,279.63,-4.87,
特選臺灣IC設計產業代表指數,"5,202.05",-,311.70,-5.65,
特選臺灣綠能指數,"5,755.27",-,239.75,-4.00,
特選臺灣智慧50指數,"5,041.19",-,218.00,-4.15,
臺灣晶圓製造指數,"5,940.89",-,287.45,-4.62,
臺灣精選高息指數,"5,243.05",-,154.44,-2.86,
臺灣多因子優選高股息30指數,"8,637.88",-,177.12,-2.01,
特選臺灣優利高填息30指數,"7,068.86",-,195.75,-2.69,
特選臺灣科技優息指數,"8,785.25",-,228.19,-2.53,
臺灣半導體收益指數,"6,596.66",-,309.18,-4.48,
臺灣優選成長高股息指數,"7,677.13",-,240.79,-3.04,
特選臺灣ESG低碳高息40指數,"8,375.71",-,211.47,-2.46,
臺灣優選多因子30指數,"8,595.29",-,317.35,-3.56,
臺灣創新科技50指數,"6,944.89",-,438.31,-5.94,
臺灣全市場新經濟產業指數,"5,008.86",-,137.42,-2.67,
臺灣ESG永續高股息等權重指數,"6,245.33",-,178.89,-2.78,
