指數,收盤指數,漲跌(+/-),漲跌點數,漲跌百分比(%),特殊處理註記
寶島股價指數,"19,606.54",-,118.30,-0.60,
發行量加權股價指數,"17,116.44",-,111.47,-0.65,
臺灣公司治理100指數,"9,702.67",-,51.72,-0.53,
臺灣50指數,"12,832.26",-,55.32,-0.43,
臺灣50權重上限30%指數,"11,964.62",-,69.71,-0.58,
臺灣中型100指數,"17,324.45",-,248.18,-1.41,
臺灣資訊科技指數,"23,913.05",-,146.01,-0.61,
臺灣發達指數,"10,059.92",-,72.68,-0.72,
臺灣高股息指數,"8,042.76",-,178.95,-2.18,
臺灣就業99指數,"11,047.89",-,163.54,-1.46,
臺灣高薪100指數,"9,244.36",-,86.67,-0.93,
未含金融指數,"14,838.77",-,95.48,-0.64,
未含電子指數,"18,311.62",-,107.24,-0.58,
未含金融電子指數,"15,072.59",-,79.59,-0.53,
小型股300指數,"9,705.01",-,52.00,-0.53,
水泥窯製類指數,643.35,-,0.91,-0.14,
塑膠化工類指數,822.61,+,0.39,0.05,
機電類指數,"4,716.21",-,34.22,-0.72,
水泥類指數,170.14,-,0.12,-0.07,
食品類指數,"2,092.68",-,3.50,-0.17,
塑膠類指數,227.87,-,0.18,-0.08,
紡織纖維類指數,592.68,-,0.77,-0.13,
電機機械類指數,315.01,-,6.13,-1.91,
電器電纜類指數,107.20,-,1.05,-0.97,
化學生技醫療類指數,129.08,+,0.99,0.77,
化學類指數,150.68,-,0.43,-0.28,
生技醫療類指數,75.47,+,1.41,1.90,
玻璃陶瓷類指數,49.38,-,0.31,-0.62,
造紙類指數,363.42,-,5.15,-1.40,
鋼鐵類指數,142.96,-,0.09,-0.06,
橡膠類指數,243.02,-,3.27,-1.33,
汽車類指數,418.08,-,3.78,-0.90,
電子工業類指數,840.29,-,5.79,-0.68,
半導體類指數,386.26,+,0.20,0.05,
電腦及週邊設備類指數,235.13,-,6.65,-2.75,
光電類指數,37.41,-,0.31,-0.82,
通信網路類指數,137.06,-,1.06,-0.77,
電子零組件類指數,195.29,-,2.38,-1.20,
電子通路類指數,187.25,-,1.74,-0.92,
資訊服務類指數,172.88,-,3.06,-1.74,
其他電子類指數,106.47,-,2.53,-2.32,
建材營造類指數,373.58,-,1.53,-0.41,
航運類指數,142.38,-,1.04,-0.73,
觀光餐旅類指數,140.10,-,1.76,-1.24,
金融保險類指數,"1,664.18",-,11.85,-0.71,
貿易百貨類指數,289.13,-,1.81,-0.62,
油電燃氣類指數,107.04,-,0.72,-0.67,
綠能環保類指數,94.00,-,0.82,-0.86,
數位雲端類指數,92.20,-,0.66,-0.71,
運動休閒類指數,98.78,-,0.20,-0.20,
居家生活類指數,94.09,-,4.64,-4.70,
其他類指數,382.71,-,1.18,-0.31,
臺指日報酬兩倍指數,"36,299.52",-,475.90,-1.29,
臺指反向一倍指數,"3,961.03",+,25.46,0.65,
電子類兩倍槓桿指數,"38,154.44",-,529.45,-1.37,
電子類反向指數,"3,357.57",+,22.82,0.68,
價格指數(跨市場),,,,,
指數,收盤指數,漲跌(+/-),漲跌點數,漲跌百分比(%),特殊處理註記
臺灣生技指數,"4,421.32",+,141.23,3.30,
臺灣中小型公司治理指數,"8,868.79",-,30.95,-0.35,
臺灣IPO指數,"5,013.18",+,27.56,0.55,
智慧中立指數,"3,242.99",+,12.06,0.37,
臺灣5G指數,"8,168.49",-,37.47,-0.46,
臺灣企業社會責任中小型指數,"10,655.06",-,165.70,-1.53,
特選臺灣電動車代表指數,"9,149.47",-,171.28,-1.84,
臺灣5G+通訊指數,"6,779.36",-,84.73,-1.23,
臺灣全市場指數,"5,839.12",-,35.17,-0.60,
臺灣全市場半導體指數,"5,452.47",-,3.28,-0.06,
臺灣智慧移動與電動車指數,"4,596.34",-,52.13,-1.12,
特選小資高價30指數,"5,456.85",-,5.66,-0.10,
特選臺灣綠能及電動車指數,"5,446.01",-,73.51,-1.33,
特選臺灣智能車供應鏈聯盟指數,"4,981.33",-,55.76,-1.11,
臺灣全市場半導體精選30指數,"4,345.70",-,5.56,-0.13,
特選臺灣高股息30指數,"4,420.92",-,75.22,-1.67,
臺灣友善環境指數,"5,275.10",-,46.65,-0.88,
台灣永續價值指數,"4,894.46",-,38.64,-0.78,
特選臺灣IC設計指數,"3,527.30",+,24.59,0.70,
特選臺灣環境永續高股息指數,"5,019.23",-,30.70,-0.61,
臺灣友善環境50指數,"4,226.82",-,26.65,-0.63,
特選臺灣IC設計產業代表指數,"4,590.28",+,28.17,0.62,
特選臺灣綠能指數,"5,431.68",-,93.14,-1.69,
特選臺灣智慧50指數,"4,105.58",-,35.30,-0.85,
特選臺灣標竿PCB指數,"4,462.85",-,71.32,-1.57,
臺灣晶圓製造指數,"4,862.94",-,39.11,-0.80,
臺灣精選高息指數,"4,105.33",-,24.74,-0.60,
臺灣多因子優選高股息30指數,"5,903.07",-,55.39,-0.93,
特選臺灣優利高填息30指數,"5,719.38",-,93.12,-1.60,
臺灣多因子優選成長30指數,"6,788.55",-,39.50,-0.58,
特選臺灣科技優息指數,"7,033.44",-,128.48,-1.79,
臺灣工業4.0指數,"6,245.48",-,107.36,-1.69,
臺灣半導體收益指數,"5,227.40",-,31.26,-0.59,
臺灣優選成長高股息指數,"5,962.51",-,70.93,-1.18,
特選臺灣ESG低碳高息40指數,"6,354.51",-,90.08,-1.40,
臺灣優選多因子30指數,"6,351.37",-,82.22,-1.28,
臺灣創新科技50指數,"5,337.46",-,32.11,-0.60,
臺灣全市場新經濟產業指數,"4,816.77",-,52.25,-1.07,
價格指數(臺灣指數公司),,,,,
指數,收盤指數,漲跌(+/-),漲跌點數,漲跌百分比(%),特殊處理註記
金融類日報酬兩倍指數,"30,405.94",-,436.12,-1.41,
金融類日報酬反向一倍指數,"4,558.45",+,32.00,0.71,
漲升股利150指數,"8,461.36",-,59.57,-0.70,
藍籌30指數,"7,910.36",-,5.69,-0.07,
工業菁英30指數,"8,461.09",+,39.10,0.46,
電子菁英30指數,"9,265.65",+,24.29,0.26,
低波動股利精選30指數,"7,442.65",-,108.17,-1.43,
中小型A級動能50指數,"23,319.16",-,432.11,-1.82,
特選高息低波指數,"8,126.07",-,134.05,-1.62,
臺灣永續指數,"8,710.84",-,71.11,-0.81,
價值投資指數,"6,623.52",+,54.20,0.83,
存股雙十等權重指數,"7,351.28",-,68.84,-0.93,
特選大蘋果指數,"9,098.82",-,135.40,-1.47,
中小型300指數,"10,365.00",-,107.29,-1.02,
臺灣500指數,"8,806.16",-,60.54,-0.68,
臺灣勞工權益指數,"7,731.31",-,68.92,-0.88,
微波高息精選20指數,"7,139.37",-,112.03,-1.54,
特選世代行動通訊指數,"7,211.08",-,161.03,-2.18,
智慧投資多因子30指數,"5,255.13",-,3.35,-0.06,
臺股期貨指數,"9,282.13",-,47.27,-0.51,
特選價值成長指數,"7,603.14",-,82.49,-1.07,
臺灣上櫃永續指數,"6,496.73",-,104.80,-1.59,
特選台股領航指數,"7,670.93",-,43.51,-0.56,
特選Smart多因子指數,"6,359.62",-,40.66,-0.64,
特選ESG高股息指數,"4,916.63",-,80.32,-1.61,
特選上櫃ESG成長指數,"4,597.17",-,106.48,-2.26,
特選上櫃ESG電子菁英指數,"4,642.68",-,107.53,-2.26,
臺灣優息存股指數,"4,590.47",-,6.80,-0.15,
特選上櫃ESG永續高股息指數,"6,492.92",-,76.09,-1.16,
特選臺灣金融高股息存股指數,"5,385.96",-,48.21,-0.89,
特選臺灣產業龍頭存股等權重指數,"6,154.90",-,14.59,-0.24,
上櫃ESG 30指數,"5,927.98",-,82.43,-1.37,
臺灣ESG低碳50指數,"5,754.40",-,37.73,-0.65,
報酬指數(臺灣證券交易所),,,,,
報酬指數,收盤指數,漲跌(+/-),漲跌點數,漲跌百分比(%),特殊處理註記
寶島股價報酬指數,"28,134.22",-,160.92,-0.57,
發行量加權股價報酬指數,"36,511.33",-,230.14,-0.63,
臺灣公司治理100報酬指數,"13,709.73",-,73.08,-0.53,
臺灣50報酬指數,"27,573.87",-,118.87,-0.43,
臺灣50權重上限30%報酬指數,"26,097.57",-,152.07,-0.58,
臺灣中型100報酬指數,"34,553.13",-,487.78,-1.39,
臺灣資訊科技股報酬指數,"48,221.72",-,294.44,-0.61,
臺灣發達報酬指數,"20,129.63",-,141.06,-0.70,
臺灣高股息報酬指數,"23,039.94",-,512.63,-2.18,
臺灣就業99報酬指數,"17,687.40",-,261.82,-1.46,
臺灣高薪100報酬指數,"14,198.38",-,133.12,-0.93,
未含金融電子報酬指數,"33,192.20",-,161.04,-0.48,
小型股300報酬指數,"13,190.48",-,58.64,-0.44,
水泥類報酬指數,340.83,-,0.25,-0.07,
食品類報酬指數,"3,293.17",-,4.62,-0.14,
