指數,收盤指數,漲跌(+/-),漲跌點數,漲跌百分比(%),特殊處理註記
寶島股價指數,"22,686.44",-,12.44,-0.05,
發行量加權股價指數,"19,857.20",-,22.65,-0.11,
臺灣公司治理100指數,"11,407.75",+,1.97,0.02,
臺灣50指數,"15,522.63",-,19.00,-0.12,
臺灣50權重上限30%指數,"14,083.65",-,7.99,-0.06,
臺灣中型100指數,"19,355.54",-,126.39,-0.65,
臺灣資訊科技指數,"30,766.20",-,84.64,-0.27,
臺灣發達指數,"9,725.94",+,11.33,0.12,
臺灣高股息指數,"9,666.20",+,40.33,0.42,
臺灣就業99指數,"12,546.30",+,25.51,0.20,
臺灣高薪100指數,"10,760.24",+,63.51,0.59,
未含金融指數,"17,360.12",-,18.69,-0.11,
未含電子指數,"18,761.15",-,40.22,-0.21,
未含金融電子指數,"15,046.66",-,35.59,-0.24,
小型股300指數,"10,732.29",+,51.94,0.49,
水泥窯製類指數,578.58,-,5.93,-1.01,
塑膠化工類指數,750.02,-,3.72,-0.49,
機電類指數,"5,837.83",-,4.37,-0.07,
水泥類指數,150.86,-,1.51,-0.99,
食品類指數,"2,105.90",-,5.80,-0.27,
塑膠類指數,187.50,-,0.89,-0.47,
紡織纖維類指數,631.45,-,8.81,-1.38,
電機機械類指數,397.07,-,0.62,-0.16,
電器電纜類指數,105.77,-,1.23,-1.15,
化學生技醫療類指數,130.10,-,0.20,-0.15,
化學類指數,169.16,-,1.33,-0.78,
生技醫療類指數,68.34,+,0.25,0.37,
玻璃陶瓷類指數,48.83,-,0.57,-1.15,
造紙類指數,332.17,-,1.33,-0.40,
鋼鐵類指數,139.09,-,0.16,-0.11,
橡膠類指數,268.56,-,4.76,-1.74,
汽車類指數,409.83,-,1.85,-0.45,
電子工業類指數,"1,041.29",-,0.68,-0.07,
半導體類指數,504.68,-,2.14,-0.42,
電腦及週邊設備類指數,265.69,+,2.26,0.86,
光電類指數,37.84,-,0.08,-0.21,
通信網路類指數,148.95,-,0.61,-0.41,
電子零組件類指數,221.99,+,2.34,1.07,
電子通路類指數,282.83,+,2.10,0.75,
資訊服務類指數,195.13,+,0.57,0.29,
其他電子類指數,128.04,+,0.54,0.42,
建材營造類指數,467.92,-,1.32,-0.28,
航運類指數,155.59,+,3.73,2.46,
觀光餐旅類指數,125.92,+,0.48,0.38,
金融保險類指數,"1,803.10",-,3.03,-0.17,
貿易百貨類指數,276.97,-,1.94,-0.70,
油電燃氣類指數,95.31,-,1.02,-1.06,
綠能環保類指數,104.11,-,0.45,-0.43,
數位雲端類指數,67.07,-,1.39,-2.03,
運動休閒類指數,95.21,-,0.33,-0.35,
居家生活類指數,106.82,-,1.53,-1.41,
其他類指數,356.31,-,1.75,-0.49,
臺指日報酬兩倍指數,"48,469.10",-,110.70,-0.23,
臺指反向一倍指數,"3,378.07",+,3.84,0.11,
電子類兩倍槓桿指數,"57,654.04",-,75.35,-0.13,
電子類反向指數,"2,662.90",+,1.74,0.07,
價格指數(跨市場),,,,,
指數,收盤指數,漲跌(+/-),漲跌點數,漲跌百分比(%),特殊處理註記
臺灣生技指數,"3,967.37",+,13.47,0.34,
臺灣中小型公司治理指數,"9,749.69",-,64.84,-0.66,
臺灣IPO指數,"5,720.50",-,13.05,-0.23,
智慧中立指數,"3,641.37",+,11.05,0.30,
臺灣5G指數,"10,244.73",+,0.23,--,
臺灣企業社會責任中小型指數,"12,695.50",+,139.85,1.11,
特選臺灣電動車代表指數,"9,302.29",+,87.03,0.94,
臺灣5G+通訊指數,"8,484.55",-,2.61,-0.03,
臺灣全市場指數,"6,872.90",-,4.20,-0.06,
臺灣全市場半導體指數,"7,140.00",-,37.03,-0.52,
臺灣智慧移動與電動車指數,"5,335.21",+,1.43,0.03,
特選小資高價30指數,"6,863.89",-,89.90,-1.29,
特選臺灣綠能及電動車指數,"5,796.52",+,17.75,0.31,
特選臺灣智能車供應鏈聯盟指數,"6,187.93",+,13.12,0.21,
臺灣全市場半導體精選30指數,"5,698.20",-,37.44,-0.65,
特選臺灣高股息30指數,"5,698.83",+,149.60,2.70,
臺灣友善環境指數,"6,059.95",+,21.30,0.35,
台灣永續價值指數,"5,490.98",+,11.62,0.21,
特選臺灣IC設計指數,"4,686.22",-,126.53,-2.63,
特選臺灣環境永續高股息指數,"7,046.80",+,158.93,2.31,
臺灣友善環境50指數,"4,994.19",+,3.93,0.08,
特選臺灣IC設計產業代表指數,"5,932.43",-,108.20,-1.79,
特選臺灣綠能指數,"5,642.93",+,58.62,1.05,
特選臺灣智慧50指數,"4,613.13",-,32.04,-0.69,
特選臺灣標竿PCB指數,"5,404.57",+,30.72,0.57,
臺灣晶圓製造指數,"5,927.03",+,45.15,0.77,
臺灣精選高息指數,"5,785.56",+,147.45,2.62,
臺灣多因子優選高股息30指數,"8,427.62",+,187.44,2.27,
特選臺灣優利高填息30指數,"7,088.01",+,169.65,2.45,
特選臺灣科技優息指數,"9,653.95",+,135.22,1.42,
臺灣工業4.0指數,"7,288.75",-,34.79,-0.48,
臺灣半導體收益指數,"6,928.64",+,45.65,0.66,
臺灣優選成長高股息指數,"7,866.56",+,105.84,1.36,
特選臺灣ESG低碳高息40指數,"8,953.13",+,99.35,1.12,
臺灣優選多因子30指數,"7,400.49",+,28.61,0.39,
臺灣創新科技50指數,"6,693.55",-,11.98,-0.18,
臺灣全市場新經濟產業指數,"4,745.11",-,22.78,-0.48,
臺灣ESG永續高股息等權重指數,"6,513.51",+,102.13,1.59,
臺灣永續高息中小型指數,"6,500.65",+,134.60,2.11,
特選臺灣高息優質成長指數,"6,198.25",+,109.25,1.79,
特選臺灣高息動能指數,"7,011.53",+,92.82,1.34,
臺灣電子成長高息等權重指數,"5,726.34",+,71.22,1.26,
特選臺灣優利成長指數,"5,624.79",+,55.79,1.00,
