指數,收盤指數,漲跌(+/-),漲跌點數,漲跌百分比(%),特殊處理註記
寶島股價指數,"19,497.92",+,167.58,0.87,
發行量加權股價指數,"17,148.88",+,155.48,0.91,
臺灣公司治理100指數,"9,972.90",+,103.04,1.04,
臺灣50指數,"13,304.78",+,136.62,1.04,
臺灣50權重上限30%指數,"12,622.59",+,135.63,1.09,
臺灣中型100指數,"14,416.51",+,92.07,0.64,
臺灣資訊科技指數,"22,403.88",+,230.99,1.04,
臺灣發達指數,"11,326.51",+,94.02,0.84,
臺灣高股息指數,"7,690.30",+,20.19,0.26,
臺灣就業99指數,"10,424.01",+,94.52,0.92,
臺灣高薪100指數,"9,727.68",+,87.90,0.91,
未含金融指數,"14,665.14",+,130.41,0.90,
未含電子指數,"20,398.91",+,143.56,0.71,
未含金融電子指數,"16,832.53",+,93.86,0.56,
小型股300指數,"9,147.03",+,54.97,0.60,
水泥窯製類指數,710.18,+,1.74,0.25,
塑膠化工類指數,956.80,+,6.70,0.71,
機電類指數,"4,398.54",+,46.04,1.06,
水泥類指數,185.21,+,0.98,0.53,
食品類指數,"1,933.92",+,21.70,1.13,
塑膠類指數,288.04,+,2.01,0.70,
紡織纖維類指數,582.09,+,4.19,0.73,
電機機械類指數,228.99,+,0.58,0.25,
電器電纜類指數,112.11,+,3.97,3.67,
化學生技醫療類指數,126.99,+,0.72,0.57,
化學類指數,155.30,+,0.70,0.45,
生技醫療類指數,70.10,+,0.52,0.75,
玻璃陶瓷類指數,59.97,-,0.91,-1.49,
造紙類指數,375.70,+,0.50,0.13,
鋼鐵類指數,185.61,-,2.43,-1.29,
橡膠類指數,264.74,+,2.79,1.07,
汽車類指數,318.66,+,4.35,1.38,
電子工業類指數,787.74,+,8.22,1.05,
半導體類指數,387.64,+,4.31,1.12,
電腦及週邊設備類指數,138.02,+,0.45,0.33,
光電類指數,36.23,+,0.35,0.98,
通信網路類指數,140.19,+,2.14,1.55,
電子零組件類指數,177.69,+,2.58,1.47,
電子通路類指數,205.47,-,1.81,-0.87,
資訊服務類指數,131.60,+,0.29,0.22,
其他電子類指數,96.35,+,0.62,0.65,
建材營造類指數,377.18,+,0.04,0.01,
航運類指數,272.59,+,1.51,0.56,
觀光類指數,94.82,,--,--,
金融保險類指數,"1,843.11",+,18.97,1.04,
貿易百貨類指數,317.20,+,4.30,1.37,
油電燃氣類指數,120.99,+,0.58,0.48,
其他類指數,386.33,+,2.93,0.76,
臺指日報酬兩倍指數,"37,905.08",+,681.16,1.83,
臺指反向一倍指數,"4,112.01",-,37.97,-0.91,
電子類兩倍槓桿指數,"35,634.15",+,736.00,2.11,
電子類反向指數,"3,806.78",-,40.57,-1.05,
價格指數(跨市場),,,,,
指數,收盤指數,漲跌(+/-),漲跌點數,漲跌百分比(%),特殊處理註記
臺灣生技指數,"4,422.87",+,41.05,0.94,
臺灣中小型公司治理指數,"7,332.97",+,16.26,0.22,
臺灣IPO指數,"6,611.05",+,102.49,1.57,
智慧中立指數,"4,068.44",+,25.59,0.63,
臺灣5G指數,"8,578.99",+,123.95,1.47,
臺灣企業社會責任中小型指數,"8,773.00",+,39.57,0.45,
特選臺灣電動車代表指數,"5,928.06",+,10.97,0.19,
臺灣5G+通訊指數,"6,255.86",+,86.14,1.40,
臺灣全市場指數,"5,813.67",+,51.62,0.90,
臺灣全市場半導體指數,"5,668.74",+,67.89,1.21,
臺灣電動車與自駕科技永續概念指數,"4,658.38",+,44.71,0.97,
臺灣智慧移動與電動車指數,"4,425.79",+,74.23,1.71,
特選小資高價30指數,"5,038.50",+,36.20,0.72,
特選臺灣綠能及電動車指數,"4,774.50",+,36.33,0.77,
特選臺灣智能車供應鏈聯盟指數,"4,606.04",+,45.57,1.00,
臺灣全市場半導體精選30指數,"4,487.16",+,52.92,1.19,
特選臺灣高股息30指數,"5,049.19",+,20.33,0.40,
臺灣友善環境指數,"5,321.06",+,58.03,1.10,
台灣永續價值指數,"4,892.15",+,43.30,0.89,
特選臺灣IC設計指數,"3,761.44",+,34.89,0.94,
特選臺灣環境永續高股息指數,"4,938.96",+,8.03,0.16,
臺灣友善環境50指數,"4,561.69",+,48.96,1.08,
特選台灣策略高股息30指數,"4,737.94",+,19.28,0.41,
特選臺灣IC設計產業代表指數,"4,221.94",+,16.86,0.40,
特選臺灣綠能指數,"5,133.92",+,46.63,0.92,
特選臺灣成長高股息指數,"4,713.95",+,41.75,0.89,
特選臺灣智慧50指數,"4,786.43",+,48.64,1.03,
特選臺灣標竿PCB指數,"4,851.00",+,99.89,2.10,
價格指數(臺灣指數公司),,,,,
指數,收盤指數,漲跌(+/-),漲跌點數,漲跌百分比(%),特殊處理註記
