指數,收盤指數,漲跌(+/-),漲跌點數,漲跌百分比(%),特殊處理註記
寶島股價指數,"19,404.19",-,40.28,-0.21,
發行量加權股價指數,"16,987.41",-,54.22,-0.32,
臺灣公司治理100指數,"9,865.38",-,48.28,-0.49,
臺灣50指數,"13,357.30",-,95.28,-0.71,
臺灣50權重上限30%指數,"12,535.31",-,83.16,-0.66,
臺灣中型100指數,"13,826.60",+,24.91,0.18,
臺灣資訊科技指數,"23,228.41",-,188.17,-0.80,
臺灣發達指數,"10,846.22",+,31.65,0.29,
臺灣高股息指數,"7,352.01",+,28.90,0.39,
臺灣就業99指數,"9,739.41",-,23.94,-0.25,
臺灣高薪100指數,"8,992.31",-,51.10,-0.57,
未含金融指數,"14,786.78",-,43.15,-0.29,
未含電子指數,"19,086.00",+,7.65,0.04,
未含金融電子指數,"16,272.45",+,45.41,0.28,
小型股300指數,"9,026.19",+,23.69,0.26,
水泥窯製類指數,721.85,-,2.89,-0.40,
塑膠化工類指數,940.64,-,3.76,-0.40,
機電類指數,"4,506.32",-,24.12,-0.53,
水泥類指數,184.47,-,0.67,-0.36,
食品類指數,"1,851.17",-,11.19,-0.60,
塑膠類指數,288.10,-,1.70,-0.59,
紡織纖維類指數,633.55,+,0.79,0.12,
電機機械類指數,230.64,-,1.02,-0.44,
電器電纜類指數,78.29,+,0.18,0.23,
化學生技醫療類指數,115.33,+,0.55,0.48,
化學類指數,136.92,+,0.09,0.07,
生技醫療類指數,66.04,+,0.64,0.98,
玻璃陶瓷類指數,68.46,-,0.43,-0.62,
造紙類指數,390.59,+,9.33,2.45,
鋼鐵類指數,163.23,-,0.56,-0.34,
橡膠類指數,279.04,-,2.71,-0.96,
汽車類指數,329.94,-,3.27,-0.98,
電子工業類指數,809.45,-,4.39,-0.54,
半導體類指數,409.06,-,3.53,-0.86,
電腦及週邊設備類指數,132.79,-,0.03,-0.02,
光電類指數,39.02,+,0.17,0.44,
通信網路類指數,125.92,+,0.19,0.15,
