指數,收盤指數,漲跌(+/-),漲跌點數,漲跌百分比(%),特殊處理註記
寶島股價指數,"19,653.62",-,185.34,-0.93,
發行量加權股價指數,"17,264.74",-,168.46,-0.97,
臺灣公司治理100指數,"10,033.02",-,108.15,-1.07,
臺灣50指數,"13,456.90",-,169.35,-1.24,
臺灣50權重上限30%指數,"12,777.55",-,125.42,-0.97,
臺灣中型100指數,"14,407.33",-,73.28,-0.51,
臺灣資訊科技指數,"23,056.53",-,343.51,-1.47,
臺灣發達指數,"11,329.19",-,27.86,-0.25,
臺灣高股息指數,"7,984.96",+,0.68,0.01,
臺灣就業99指數,"10,274.85",-,46.51,-0.45,
臺灣高薪100指數,"9,564.61",-,48.33,-0.50,
未含金融指數,"14,914.61",-,152.22,-1.01,
未含電子指數,"19,900.64",-,86.93,-0.43,
未含金融電子指數,"16,729.07",-,59.11,-0.35,
小型股300指數,"9,102.37",-,31.44,-0.34,
水泥窯製類指數,717.82,+,1.00,0.14,
塑膠化工類指數,947.50,-,0.40,-0.04,
機電類指數,"4,507.88",-,58.23,-1.28,
水泥類指數,186.04,-,0.16,-0.09,
食品類指數,"1,876.89",-,4.81,-0.26,
塑膠類指數,288.81,+,0.48,0.17,
紡織纖維類指數,576.60,-,5.23,-0.90,
電機機械類指數,227.67,-,0.04,-0.02,
電器電纜類指數,84.32,-,0.84,-0.99,
化學生技醫療類指數,117.72,-,0.54,-0.46,
化學類指數,146.35,-,0.19,-0.13,
生技醫療類指數,63.52,-,0.59,-0.92,
玻璃陶瓷類指數,62.93,+,0.91,1.47,
造紙類指數,381.68,-,0.03,-0.01,
鋼鐵類指數,184.97,+,1.78,0.97,
橡膠類指數,281.58,-,1.43,-0.51,
汽車類指數,315.08,-,5.46,-1.70,
電子工業類指數,809.63,-,10.69,-1.30,
半導體類指數,400.45,-,7.63,-1.87,
電腦及週邊設備類指數,142.11,-,0.14,-0.10,
光電類指數,39.23,-,0.12,-0.30,
通信網路類指數,134.42,-,0.52,-0.39,
電子零組件類指數,183.18,-,1.12,-0.61,
電子通路類指數,205.76,-,0.74,-0.36,
資訊服務類指數,132.91,-,0.06,-0.05,
其他電子類指數,97.73,+,0.16,0.16,
建材營造類指數,363.36,-,1.49,-0.41,
航運類指數,285.29,+,2.56,0.91,
觀光類指數,94.96,-,0.32,-0.34,
金融保險類指數,"1,723.17",-,10.93,-0.63,
貿易百貨類指數,302.22,-,9.21,-2.96,
油電燃氣類指數,124.44,-,2.81,-2.21,
其他類指數,377.47,-,3.99,-1.05,
臺指日報酬兩倍指數,"38,532.95",-,759.38,-1.93,
臺指反向一倍指數,"4,096.64",+,39.21,0.97,
電子類兩倍槓桿指數,"37,820.29",-,"1,012.09",-2.61,
電子類反向指數,"3,721.53",+,47.87,1.30,
價格指數(跨市場),,,,,
指數,收盤指數,漲跌(+/-),漲跌點數,漲跌百分比(%),特殊處理註記
臺灣生技指數,"4,175.80",-,35.79,-0.85,
臺灣中小型公司治理指數,"7,788.39",-,84.69,-1.08,
臺灣IPO指數,"6,756.81",-,186.66,-2.69,
智慧中立指數,"4,132.55",+,18.73,0.46,
臺灣5G指數,"9,040.41",-,123.38,-1.35,
臺灣企業社會責任中小型指數,"8,667.86",-,31.06,-0.36,
特選臺灣電動車代表指數,"6,233.17",+,27.94,0.45,
臺灣5G+通訊指數,"6,575.72",-,80.92,-1.22,
臺灣全市場指數,"5,871.14",-,56.64,-0.96,
臺灣全市場半導體指數,"6,096.48",-,99.25,-1.60,
臺灣電動車與自駕科技永續概念指數,"4,889.28",-,52.93,-1.07,
臺灣智慧移動與電動車指數,"4,748.75",-,49.49,-1.03,
特選小資高價30指數,"5,300.68",-,65.59,-1.22,
特選臺灣綠能及電動車指數,"4,873.07",-,9.75,-0.20,
特選臺灣智能車供應鏈聯盟指數,"4,809.76",-,42.39,-0.87,
臺灣全市場半導體精選30指數,"4,846.80",-,82.17,-1.67,
特選臺灣高股息30指數,"5,318.87",-,8.69,-0.16,
臺灣友善環境指數,"5,379.14",-,32.62,-0.60,
台灣永續價值指數,"4,832.64",-,35.59,-0.73,
特選臺灣IC設計指數,"4,313.73",-,75.82,-1.73,
價格指數(臺灣指數公司),,,,,
指數,收盤指數,漲跌(+/-),漲跌點數,漲跌百分比(%),特殊處理註記
金融類日報酬兩倍指數,"33,677.64",-,429.96,-1.26,
金融類日報酬反向一倍指數,"4,547.22",+,28.48,0.63,
漲升股利150指數,"8,971.47",-,64.76,-0.72,
藍籌30指數,"8,482.47",-,108.22,-1.26,
工業菁英30指數,"9,344.46",-,140.52,-1.48,
電子菁英30指數,"8,621.34",-,50.69,-0.58,
低波動股利精選30指數,"7,389.95",-,42.36,-0.57,
中小型A級動能50指數,"15,430.15",-,28.98,-0.19,
特選高息低波指數,"7,605.30",-,33.36,-0.44,
臺灣永續指數,"8,803.93",-,79.63,-0.90,
特選內需高收益指數,"6,326.86",-,23.42,-0.37,
價值投資指數,"8,224.45",-,72.46,-0.87,
存股雙十等權重指數,"8,665.37",-,22.67,-0.26,
特選大蘋果指數,"7,223.12",+,0.30,--,
中小型300指數,"9,274.68",-,44.50,-0.48,
特股高息20指數,"6,211.92",-,14.02,-0.23,
臺灣500指數,"8,932.45",-,81.17,-0.90,
臺灣勞工權益指數,"8,028.24",-,58.37,-0.72,
微波高息精選20指數,"6,738.95",-,18.79,-0.28,
特選世代行動通訊指數,"6,032.31",-,25.50,-0.42,
智慧投資多因子30指數,"6,100.41",-,21.29,-0.35,
臺股期貨指數,"8,572.46",-,105.50,-1.22,
特選價值成長指數,"8,739.12",+,4.40,0.05,
臺灣上櫃永續指數,"6,309.40",-,46.47,-0.73,
特選台股領航指數,"8,051.81",-,59.32,-0.73,
特選Smart多因子指數,"6,776.84",-,57.89,-0.85,
特選ESG高股息指數,"4,809.39",-,70.73,-1.45,
特選上櫃ESG成長指數,"4,627.92",-,30.81,-0.66,
特選上櫃ESG電子菁英指數,"4,960.06",-,35.91,-0.72,
新臺灣高股息指數,"5,239.49",-,13.08,-0.25,
臺灣ESG優息存股指數,"5,074.19",-,37.19,-0.73,
報酬指數(臺灣證券交易所),,,,,
報酬指數,收盤指數,漲跌(+/-),漲跌點數,漲跌百分比(%),特殊處理註記
寶島股價報酬指數,"26,265.62",-,247.58,-0.93,
發行量加權股價報酬指數,"34,251.26",-,334.06,-0.97,
臺灣公司治理100報酬指數,"13,133.71",-,141.58,-1.07,
臺灣50報酬指數,"26,989.75",-,339.67,-1.24,
臺灣50權重上限30%報酬指數,"25,716.93",-,252.42,-0.97,
臺灣中型100報酬指數,"26,801.90",-,136.33,-0.51,
臺灣資訊科技股報酬指數,"43,668.56",-,650.61,-1.47,
臺灣發達報酬指數,"20,518.65",-,50.46,-0.25,
臺灣高股息報酬指數,"19,999.68",+,1.68,0.01,
臺灣就業99報酬指數,"15,218.97",-,68.89,-0.45,
臺灣高薪100報酬指數,"12,933.64",-,65.35,-0.50,
未含金融電子報酬指數,"33,530.39",-,117.91,-0.35,
小型股300報酬指數,"11,472.49",-,39.64,-0.34,
水泥類報酬指數,353.72,-,0.29,-0.08,
食品類報酬指數,"2,825.86",-,7.24,-0.26,
塑膠類報酬指數,489.04,+,0.82,0.17,
紡織纖維類報酬指數,905.79,-,8.22,-0.90,
電機機械類報酬指數,335.42,-,0.06,-0.02,
電器電纜類報酬指數,123.99,-,1.23,-0.98,
化學生技醫療類報酬指數,179.18,-,0.82,-0.46,
化學類報酬指數,237.67,-,0.30,-0.13,
生技醫療類報酬指數,87.64,-,0.81,-0.92,
玻璃陶瓷類報酬指數,73.16,+,1.05,1.46,
造紙類報酬指數,562.53,-,0.05,-0.01,
鋼鐵類報酬指數,287.64,+,2.77,0.97,
橡膠類報酬指數,432.12,-,2.19,-0.50,
汽車類報酬指數,488.08,-,8.45,-1.70,
電子工業類報酬指數,"1,464.28",-,19.34,-1.30,
半導體類報酬指數,683.76,-,13.03,-1.87,
電腦及週邊設備類報酬指數,292.06,-,0.30,-0.10,
光電類報酬指數,55.11,-,0.16,-0.29,
通信網路類報酬指數,272.75,-,1.05,-0.38,
電子零組件類報酬指數,328.53,-,2.01,-0.61,
電子通路類報酬指數,458.62,-,1.65,-0.36,
資訊服務類報酬指數,292.15,-,0.12,-0.04,
其他電子類報酬指數,150.66,+,0.24,0.16,
建材營造類報酬指數,690.19,-,2.83,-0.41,
航運類報酬指數,403.82,+,3.66,0.91,
觀光類報酬指數,128.70,-,0.43,-0.33,
金融保險類報酬指數,"2,851.37",-,18.09,-0.63,
貿易百貨類報酬指數,455.32,-,13.89,-2.96,
油電燃氣類報酬指數,188.98,-,4.26,-2.20,
其他類報酬指數,618.26,-,6.52,-1.04,
報酬指數(跨市場),,,,,
報酬指數,收盤指數,漲跌(+/-),漲跌點數,漲跌百分比(%),特殊處理註記
臺灣生技報酬指數,"4,548.19",-,38.98,-0.85,
臺灣中小型公司治理報酬指數,"9,705.97",-,105.55,-1.08,
臺灣IPO報酬指數,"7,573.08",-,209.21,-2.69,
智慧中立報酬指數,"4,487.62",+,20.34,0.46,
加權指數掩護性臺指買權價外5%報酬指數,"7,352.17",-,71.66,-0.97,
臺灣5G報酬指數,"9,578.96",-,130.74,-1.35,
臺灣企業社會責任中小型報酬指數,"9,445.16",-,33.84,-0.36,
特選臺灣電動車代表報酬指數,"6,649.91",+,29.81,0.45,
臺灣5G+通訊報酬指數,"6,809.97",-,83.80,-1.22,
臺灣全市場報酬指數,"6,036.06",-,58.22,-0.96,
臺灣全市場半導體報酬指數,"6,252.22",-,101.79,-1.60,
臺灣電動車與自駕科技永續概念報酬指數,"5,041.94",-,54.58,-1.07,
臺灣智慧移動與電動車報酬指數,"4,878.79",-,50.85,-1.03,
特選小資高價30報酬指數,"5,427.65",-,67.17,-1.22,
特選臺灣綠能及電動車報酬指數,"5,015.13",-,10.04,-0.20,
特選臺灣智能車供應鏈聯盟報酬指數,"4,929.62",-,43.45,-0.87,
臺灣全市場半導體精選30報酬指數,"4,900.94",-,83.09,-1.67,
特選臺灣高股息30報酬指數,"5,324.12",-,8.71,-0.16,
臺灣友善環境報酬指數,"5,384.85",-,32.65,-0.60,
台灣永續價值報酬指數,"4,832.64",-,35.59,-0.73,
特選臺灣IC設計報酬指數,"4,319.62",-,75.92,-1.73,
報酬指數(臺灣指數公司),,,,,
報酬指數,收盤指數,漲跌(+/-),漲跌點數,漲跌百分比(%),特殊處理註記
漲升股利150報酬指數,"11,381.03",-,82.15,-0.72,
藍籌30報酬指數,"10,288.36",-,131.25,-1.26,
工業菁英30報酬指數,"11,264.43",-,169.39,-1.48,
電子菁英30報酬指數,"10,301.49",-,60.56,-0.58,
低波動股利精選30報酬指數,"9,191.13",-,52.69,-0.57,
中小型A級動能50報酬指數,"17,544.51",-,32.95,-0.19,
特選高息低波報酬指數,"9,797.01",-,42.97,-0.44,
臺灣永續報酬指數,"10,672.20",-,96.53,-0.90,
特選內需高收益報酬指數,"7,719.89",-,28.58,-0.37,
價值投資報酬指數,"10,206.27",-,89.92,-0.87,
存股雙十等權重報酬指數,"9,949.00",-,26.02,-0.26,
特選大蘋果報酬指數,"8,247.21",+,0.35,--,
中小型300報酬指數,"10,333.82",-,49.58,-0.48,
特股高息20報酬指數,"6,994.97",-,15.79,-0.23,
臺灣500報酬指數,"9,944.32",-,90.36,-0.90,
臺灣勞工權益報酬指數,"9,094.80",-,66.12,-0.72,
微波高息精選20報酬指數,"7,525.53",-,20.99,-0.28,
特選世代行動通訊報酬指數,"6,478.47",-,27.39,-0.42,
智慧投資多因子30報酬指數,"6,603.77",-,23.04,-0.35,
特選大蘋果報酬正向兩倍指數,"14,458.16",+,1.23,0.01,
特選大蘋果報酬反向一倍指數,"7,140.98",-,0.30,--,
特選價值成長報酬指數,"9,369.29",+,4.73,0.05,
臺灣上櫃永續報酬指數,"6,799.69",-,50.08,-0.73,
特選台股領航報酬指數,"8,550.23",-,62.98,-0.73,
特選Smart多因子報酬指數,"7,009.22",-,59.87,-0.85,
特選ESG高股息報酬指數,"4,974.45",-,73.16,-1.45,
特選上櫃ESG成長報酬指數,"4,781.72",-,31.83,-0.66,
特選上櫃ESG電子菁英報酬指數,"5,131.02",-,37.14,-0.72,
新臺灣高股息報酬指數,"5,239.49",-,13.08,-0.25,
臺灣ESG優息存股報酬指數,"5,074.19",-,37.19,-0.73,
111年03月11日 大盤統計資訊,,,,,
成交統計,成交金額(元),成交股數(股),成交筆數,,
1.一般股票,"252,562,086,644","3,148,455,796","1,858,094",,
2.台灣存託憑證,"44,997,743","8,740,554","2,225",,
3.受益憑證,0,0,0,,
4.ETF,"13,608,255,082","808,076,762","207,742",,
5.受益證券,"69,021,323","3,695,101",227,,
6.變更交易股票,"12,688,083","2,709,812","1,118",,
7.認購(售)權證,"2,362,439,440","1,984,805,000","75,395",,
8.轉換公司債,0,0,0,,
9.附認股權特別股,0,0,0,,
10.附認股權公司債,0,0,0,,
11.認股權憑證,0,0,0,,
12.公司債,0,0,0,,
13.ETN,"17,434,610","3,150,000",477,,
14.創新板股票,0,0,0,,
15.創新板-變更交易方法股票,0,0,0,,
證券合計(1+6+14+15),"252,574,774,727","3,151,165,608","1,859,212",,
總計(1~15),"268,676,922,925","5,959,633,025","2,145,278",,
漲跌證券數合計,,,,,
類型,整體市場,股票,,,
上漲(漲停),"4,186(2)",244(0),,,
下跌(跌停),"7,352(32)",616(1),,,
持平,700,93,,,
未成交,"15,958",5,,,
無比價,"1,527",4,,,
備註:,,,,,
外幣成交值係以本公司當日下午3時30分公告匯率換算後加入成交金額。公告匯率請參考本公司首頁>產品與服務>交易系統>雙幣ETF專區>代號對應及每日公告匯率。,,,,,
111年03月11日 每日收盤行情(全部(不含權證、牛熊證)),,,,,
備註:,,,,,
漲跌(+/-)欄位符號說明:+/-/X表示漲/跌/不比價。,,,,,
當證券代號為認購(售)權證及認股權憑證時本益比欄位置為結算價；但如為以外國證券或指數為標的之認購(售)權證及履約方式採歐式者，該欄位為空白。,,,,,
除境外指數股票型基金及外國股票第二上市外，餘交易單位皆為千股。,,,,,
本統計資訊含一般、零股、盤後定價、鉅額交易，不含拍賣、標購。,,,,,
