指數,收盤指數,漲跌(+/-),漲跌點數,漲跌百分比(%),特殊處理註記
寶島股價指數,"24,111.73",-,198.46,-0.82,
發行量加權股價指數,"21,174.22",-,190.26,-0.89,
臺灣公司治理100指數,"12,135.15",-,169.10,-1.37,
臺灣50指數,"16,564.22",-,250.06,-1.49,
臺灣50權重上限30%指數,"14,960.49",-,185.93,-1.23,
臺灣中型100指數,"20,131.60",-,98.43,-0.49,
臺灣資訊科技指數,"32,841.40",-,666.85,-1.99,
臺灣發達指數,"10,133.72",-,7.92,-0.08,
臺灣高股息指數,"9,867.66",-,64.65,-0.65,
臺灣就業99指數,"13,035.99",-,21.38,-0.16,
臺灣高薪100指數,"11,557.85",-,163.82,-1.40,
未含金融指數,"18,506.27",-,210.58,-1.13,
未含電子指數,"20,083.20",+,146.15,0.73,
未含金融電子指數,"16,118.69",+,86.80,0.54,
小型股300指數,"11,874.91",+,96.94,0.82,
水泥窯製類指數,605.91,+,2.23,0.37,
塑膠化工類指數,772.23,+,6.13,0.80,
機電類指數,"6,211.54",-,100.27,-1.59,
水泥類指數,157.94,+,0.49,0.31,
食品類指數,"2,213.64",+,61.17,2.84,
塑膠類指數,182.96,-,0.46,-0.25,
紡織纖維類指數,642.25,+,9.74,1.54,
電機機械類指數,413.59,+,2.24,0.54,
電器電纜類指數,117.90,+,0.92,0.79,
化學生技醫療類指數,135.62,+,1.37,1.02,
化學類指數,169.40,+,0.80,0.47,
生技醫療類指數,73.49,+,1.03,1.42,
玻璃陶瓷類指數,51.13,+,0.40,0.79,
造紙類指數,344.38,+,2.57,0.75,
鋼鐵類指數,145.36,+,1.04,0.72,
橡膠類指數,329.30,+,12.77,4.03,
汽車類指數,412.38,+,5.12,1.26,
電子工業類指數,"1,108.28",-,18.74,-1.66,
半導體類指數,535.86,-,11.42,-2.09,
電腦及週邊設備類指數,281.46,-,4.40,-1.54,
光電類指數,39.29,-,0.04,-0.10,
通信網路類指數,155.78,+,0.44,0.28,
電子零組件類指數,224.81,-,1.35,-0.60,
電子通路類指數,277.85,-,1.88,-0.67,
資訊服務類指數,197.10,+,0.96,0.49,
其他電子類指數,155.59,-,2.69,-1.70,
建材營造類指數,607.75,+,18.43,3.13,
航運類指數,194.29,-,6.60,-3.29,
觀光餐旅類指數,134.95,-,0.18,-0.13,
金融保險類指數,"1,927.34",+,21.67,1.14,
貿易百貨類指數,295.74,+,3.74,1.28,
油電燃氣類指數,92.50,-,0.31,-0.33,
綠能環保類指數,108.23,-,1.06,-0.97,
數位雲端類指數,71.65,+,2.50,3.62,
運動休閒類指數,98.99,+,0.76,0.77,
居家生活類指數,110.43,-,0.05,-0.05,
其他類指數,366.14,+,2.71,0.75,
臺指日報酬兩倍指數,"54,746.41",-,992.76,-1.78,
臺指反向一倍指數,"3,147.15",+,27.78,0.89,
電子類兩倍槓桿指數,"64,609.99",-,"2,222.57",-3.33,
電子類反向指數,"2,475.41",+,40.49,1.66,
價格指數(跨市場),,,,,
指數,收盤指數,漲跌(+/-),漲跌點數,漲跌百分比(%),特殊處理註記
臺灣生技指數,"4,113.85",+,47.13,1.16,
臺灣中小型公司治理指數,"10,221.50",-,173.97,-1.67,
臺灣IPO指數,"5,575.65",+,9.21,0.17,
智慧中立指數,"3,748.07",-,17.84,-0.47,
臺灣5G指數,"10,711.86",-,185.98,-1.71,
臺灣企業社會責任中小型指數,"12,684.90",-,6.69,-0.05,
特選臺灣電動車代表指數,"9,750.86",-,82.25,-0.84,
臺灣5G+通訊指數,"9,113.22",-,199.85,-2.15,
臺灣全市場指數,"7,309.92",-,71.92,-0.97,
臺灣全市場半導體指數,"7,359.03",-,157.00,-2.09,
臺灣智慧移動與電動車指數,"5,679.67",-,79.98,-1.39,
特選小資高價30指數,"7,215.71",-,146.26,-1.99,
特選臺灣綠能及電動車指數,"5,960.73",-,57.43,-0.95,
特選臺灣智能車供應鏈聯盟指數,"6,586.14",-,129.06,-1.92,
臺灣全市場半導體精選30指數,"5,822.62",-,133.24,-2.24,
特選臺灣高股息30指數,"5,781.08",-,22.94,-0.40,
臺灣友善環境指數,"6,441.93",-,48.58,-0.75,
台灣永續價值指數,"5,755.18",-,36.65,-0.63,
特選臺灣IC設計指數,"4,515.49",-,131.56,-2.83,
特選臺灣環境永續高股息指數,"7,970.77",-,211.40,-2.58,
臺灣友善環境50指數,"5,358.91",-,84.72,-1.56,
特選臺灣IC設計產業代表指數,"5,842.36",-,178.18,-2.96,
特選臺灣綠能指數,"5,652.63",+,4.97,0.09,
特選臺灣智慧50指數,"4,862.46",-,49.49,-1.01,
臺灣晶圓製造指數,"6,038.03",-,98.72,-1.61,
臺灣精選高息指數,"5,655.67",-,80.77,-1.41,
臺灣多因子優選高股息30指數,"8,699.30",-,28.32,-0.32,
特選臺灣優利高填息30指數,"7,464.61",-,58.32,-0.78,
特選臺灣科技優息指數,"9,405.97",-,104.14,-1.10,
臺灣半導體收益指數,"6,989.82",-,141.66,-1.99,
臺灣優選成長高股息指數,"7,836.40",-,42.53,-0.54,
特選臺灣ESG低碳高息40指數,"8,809.44",-,61.28,-0.69,
臺灣優選多因子30指數,"8,124.53",-,19.83,-0.24,
臺灣創新科技50指數,"6,936.92",-,150.58,-2.12,
臺灣全市場新經濟產業指數,"4,923.53",+,11.53,0.23,
臺灣ESG永續高股息等權重指數,"6,586.71",-,20.05,-0.30,
臺灣永續高息中小型指數,"6,459.54",+,10.80,0.17,
特選臺灣高息優質成長指數,"6,279.59",-,1.62,-0.03,
特選臺灣高息動能指數,"6,710.37",-,132.64,-1.94,
臺灣電子成長高息等權重指數,"6,072.57",-,45.67,-0.75,
特選臺灣優利成長指數,"5,493.76",-,65.28,-1.17,
臺灣價值高息指數,"5,723.40",-,15.38,-0.27,
特選臺灣IC設計動能指數,"5,092.18",-,112.47,-2.16,
臺灣科技高股息指數,"5,980.52",-,28.82,-0.48,
臺灣趨勢動能高股息指數,"5,810.07",-,6.56,-0.11,
特選臺灣科技高息成長指數,"5,755.96",-,98.18,-1.68,
價格指數(臺灣指數公司),,,,,
指數,收盤指數,漲跌(+/-),漲跌點數,漲跌百分比(%),特殊處理註記
金融類日報酬兩倍指數,"40,227.67",+,894.54,2.27,
金融類日報酬反向一倍指數,"3,881.98",-,44.65,-1.14,
漲升股利150指數,"10,126.42",-,89.50,-0.88,
藍籌30指數,"9,882.80",-,167.68,-1.67,
工業菁英30指數,"10,633.92",-,120.49,-1.12,
低波動股利精選30指數,"8,100.62",+,82.36,1.03,
中小型A級動能50指數,"26,390.93",+,61.76,0.23,
特選高息低波指數,"10,428.46",+,52.88,0.51,
臺灣永續指數,"10,936.50",-,140.83,-1.27,
價值投資指數,"8,204.06",-,172.21,-2.06,
存股雙十等權重指數,"9,711.92",-,195.31,-1.97,
特選大蘋果指數,"10,741.84",-,176.07,-1.61,
中小型300指數,"12,239.21",+,3.05,0.02,
臺灣500指數,"10,826.33",-,92.51,-0.85,
臺灣勞工權益指數,"9,684.25",-,98.93,-1.01,
微波高息精選20指數,"8,918.17",-,60.45,-0.67,
特選世代行動通訊指數,"8,728.40",-,121.03,-1.37,
智慧投資多因子30指數,"7,191.70",-,63.23,-0.87,
臺股期貨指數,"11,548.65",-,57.51,-0.50,
特選價值成長指數,"10,083.28",-,29.30,-0.29,
臺灣上櫃永續指數,"7,472.63",-,24.33,-0.32,
特選台股領航指數,"10,225.22",-,185.88,-1.79,
特選Smart多因子指數,"8,404.25",-,115.55,-1.36,
特選ESG高股息指數,"6,990.74",-,158.63,-2.22,
特選上櫃ESG成長指數,"5,385.36",-,42.72,-0.79,
特選上櫃ESG電子菁英指數,"5,424.98",-,41.49,-0.76,
臺灣優息存股指數,"5,309.38",-,29.09,-0.54,
特選上櫃ESG永續高股息指數,"7,821.99",+,33.38,0.43,
特選臺灣金融高股息存股指數,"6,176.37",+,55.50,0.91,
特選臺灣產業龍頭存股等權重指數,"7,026.94",+,12.55,0.18,
上櫃ESG 30指數,"6,743.68",-,3.02,-0.04,
臺灣ESG低碳50指數,"7,351.25",-,128.78,-1.72,
臺灣創新板指數,"5,664.88",-,101.81,-1.77,
特選上櫃ESG龍頭指數,"6,337.64",-,9.79,-0.15,
報酬指數(臺灣證券交易所),,,,,
報酬指數,收盤指數,漲跌(+/-),漲跌點數,漲跌百分比(%),特殊處理註記
寶島股價報酬指數,"35,085.71",-,287.88,-0.81,
發行量加權股價報酬指數,"45,797.29",-,410.34,-0.89,
臺灣公司治理100報酬指數,"17,390.46",-,242.33,-1.37,
臺灣50報酬指數,"36,123.02",-,545.33,-1.49,
臺灣50權重上限30%報酬指數,"33,107.77",-,411.47,-1.23,
臺灣中型100報酬指數,"40,708.29",-,199.05,-0.49,
臺灣資訊科技股報酬指數,"67,200.84",-,"1,364.52",-1.99,
臺灣發達報酬指數,"20,498.06",-,16.03,-0.08,
臺灣高股息報酬指數,"28,784.30",-,188.57,-0.65,
臺灣就業99報酬指數,"21,125.47",-,34.64,-0.16,
臺灣高薪100報酬指數,"18,038.87",-,255.68,-1.40,
未含金融電子報酬指數,"35,972.15",+,197.41,0.55,
小型股300報酬指數,"16,361.62",+,135.49,0.84,
水泥類報酬指數,322.96,+,0.99,0.31,
食品類報酬指數,"3,587.30",+,102.17,2.93,
塑膠類報酬指數,347.75,-,0.87,-0.25,
紡織纖維類報酬指數,"1,106.16",+,16.79,1.54,
