指數,收盤指數,漲跌(+/-),漲跌點數,漲跌百分比(%),特殊處理註記
寶島股價指數,"19,051.36",+,163.09,0.86,
發行量加權股價指數,"16,636.30",+,131.25,0.80,
臺灣公司治理100指數,"9,501.53",+,49.95,0.53,
臺灣50指數,"12,658.93",+,63.01,0.50,
臺灣50權重上限30%指數,"11,840.15",+,64.66,0.55,
臺灣中型100指數,"15,366.56",+,307.27,2.04,
臺灣資訊科技指數,"22,609.55",+,180.98,0.81,
臺灣發達指數,"10,398.20",+,80.81,0.78,
臺灣高股息指數,"7,122.14",+,88.64,1.26,
臺灣就業99指數,"10,335.34",+,86.09,0.84,
臺灣高薪100指數,"9,116.13",+,84.89,0.94,
未含金融指數,"14,419.12",+,116.48,0.81,
未含電子指數,"18,521.69",+,98.66,0.54,
未含金融電子指數,"15,503.99",+,75.21,0.49,
小型股300指數,"9,348.69",+,99.01,1.07,
水泥窯製類指數,651.91,+,1.79,0.28,
塑膠化工類指數,870.68,+,1.33,0.15,
機電類指數,"4,481.05",+,42.80,0.96,
水泥類指數,171.70,+,0.29,0.17,
食品類指數,"2,043.53",+,1.22,0.06,
塑膠類指數,250.53,-,0.15,-0.06,
紡織纖維類指數,578.09,+,2.82,0.49,
電機機械類指數,300.64,+,3.53,1.19,
電器電纜類指數,113.32,+,1.48,1.32,
化學生技醫療類指數,127.27,+,0.83,0.66,
化學類指數,144.36,+,0.86,0.60,
生技醫療類指數,76.62,+,0.54,0.71,
玻璃陶瓷類指數,51.50,+,0.53,1.04,
造紙類指數,353.90,+,5.64,1.62,
鋼鐵類指數,141.51,+,0.05,0.04,
橡膠類指數,250.79,+,0.14,0.06,
汽車類指數,418.52,+,0.11,0.03,
電子工業類指數,797.58,+,7.54,0.95,
半導體類指數,379.02,+,2.73,0.73,
電腦及週邊設備類指數,171.59,+,2.55,1.51,
光電類指數,36.39,+,0.79,2.22,
通信網路類指數,142.94,+,1.08,0.76,
電子零組件類指數,182.27,+,0.83,0.46,
電子通路類指數,189.20,+,1.14,0.61,
資訊服務類指數,176.32,+,3.33,1.92,
其他電子類指數,103.15,+,2.51,2.49,
建材營造類指數,379.49,-,0.30,-0.08,
航運類指數,165.46,+,3.31,2.04,
觀光類指數,152.56,+,0.23,0.15,
金融保險類指數,"1,620.43",+,10.41,0.65,
貿易百貨類指數,289.10,-,0.05,-0.02,
油電燃氣類指數,115.12,-,0.30,-0.26,
其他類指數,372.74,+,2.72,0.74,
臺指日報酬兩倍指數,"34,358.76",+,537.89,1.59,
臺指反向一倍指數,"4,083.34",-,32.73,-0.80,
電子類兩倍槓桿指數,"34,489.29",+,645.99,1.91,
電子類反向指數,"3,549.33",-,34.20,-0.95,
價格指數(跨市場),,,,,
指數,收盤指數,漲跌(+/-),漲跌點數,漲跌百分比(%),特殊處理註記
臺灣生技指數,"4,286.91",+,55.08,1.30,
臺灣中小型公司治理指數,"8,188.14",+,235.26,2.96,
臺灣IPO指數,"5,038.28",+,75.87,1.53,
智慧中立指數,"3,500.78",-,5.75,-0.16,
臺灣5G指數,"8,182.11",+,48.40,0.60,
臺灣企業社會責任中小型指數,"9,539.78",+,149.96,1.60,
特選臺灣電動車代表指數,"7,448.46",+,138.28,1.89,
臺灣5G+通訊指數,"6,360.99",+,81.92,1.30,
臺灣全市場指數,"5,660.96",+,51.10,0.91,
臺灣全市場半導體指數,"5,399.02",+,80.45,1.51,
臺灣智慧移動與電動車指數,"4,383.94",+,57.07,1.32,
特選小資高價30指數,"5,311.03",+,93.53,1.79,
特選臺灣綠能及電動車指數,"5,053.81",+,56.09,1.12,
特選臺灣智能車供應鏈聯盟指數,"4,751.84",+,46.72,0.99,
臺灣全市場半導體精選30指數,"4,321.77",+,68.95,1.62,
特選臺灣高股息30指數,"4,246.33",+,57.04,1.36,
臺灣友善環境指數,"5,049.30",+,45.98,0.92,
台灣永續價值指數,"4,711.12",+,23.52,0.50,
特選臺灣IC設計指數,"3,525.26",+,123.52,3.63,
特選臺灣環境永續高股息指數,"4,788.38",+,64.71,1.37,
臺灣友善環境50指數,"4,242.86",+,26.22,0.62,
特選臺灣IC設計產業代表指數,"4,375.47",+,131.87,3.11,
特選臺灣綠能指數,"5,250.02",+,53.90,1.04,
特選臺灣智慧50指數,"4,108.90",+,24.33,0.60,
特選臺灣標竿PCB指數,"4,110.92",+,40.31,0.99,
臺灣晶圓製造指數,"4,880.15",+,60.99,1.27,
臺灣精選高息指數,"4,279.14",+,61.14,1.45,
臺灣多因子優選高股息30指數,"5,578.93",+,43.38,0.78,
特選臺灣優利高填息30指數,"5,283.47",+,67.06,1.29,
臺灣多因子優選成長30指數,"6,316.09",+,45.86,0.73,
特選臺灣科技優息指數,"6,396.21",+,82.77,1.31,
臺灣工業4.0指數,"5,472.47",+,113.18,2.11,
臺灣半導體收益指數,"5,262.79",+,74.67,1.44,
臺灣優選成長高股息指數,"5,274.84",+,51.46,0.99,
特選臺灣ESG低碳高息40指數,"5,713.22",+,60.93,1.08,
價格指數(臺灣指數公司),,,,,
指數,收盤指數,漲跌(+/-),漲跌點數,漲跌百分比(%),特殊處理註記
金融類日報酬兩倍指數,"28,870.75",+,368.58,1.29,
金融類日報酬反向一倍指數,"4,688.47",-,30.51,-0.65,
漲升股利150指數,"8,575.64",+,58.04,0.68,
藍籌30指數,"7,958.10",+,55.02,0.70,
工業菁英30指數,"8,534.83",+,83.61,0.99,
電子菁英30指數,"8,934.99",+,123.62,1.40,
低波動股利精選30指數,"7,001.86",+,56.10,0.81,
中小型A級動能50指數,"17,959.78",+,624.84,3.60,
特選高息低波指數,"7,807.57",+,122.19,1.59,
臺灣永續指數,"8,447.63",+,60.50,0.72,
價值投資指數,"6,504.89",+,107.88,1.69,
存股雙十等權重指數,"7,269.70",+,80.32,1.12,
特選大蘋果指數,"7,761.27",+,48.19,0.62,
中小型300指數,"9,711.97",+,156.38,1.64,
臺灣500指數,"8,555.40",+,68.38,0.81,
臺灣勞工權益指數,"7,768.04",+,77.09,1.00,
微波高息精選20指數,"6,862.58",+,36.28,0.53,
特選世代行動通訊指數,"6,738.40",+,150.50,2.28,
智慧投資多因子30指數,"5,430.62",+,30.68,0.57,
臺股期貨指數,"8,858.92",+,72.18,0.82,
特選價值成長指數,"7,238.84",+,98.21,1.38,
臺灣上櫃永續指數,"6,362.52",+,86.61,1.38,
特選台股領航指數,"7,323.71",+,47.67,0.66,
特選Smart多因子指數,"6,233.52",+,56.51,0.91,
特選ESG高股息指數,"4,695.14",+,69.17,1.50,
特選上櫃ESG成長指數,"4,472.37",+,56.31,1.28,
特選上櫃ESG電子菁英指數,"4,607.78",+,52.61,1.15,
臺灣優息存股指數,"4,880.84",+,24.24,0.50,
特選上櫃ESG永續高股息指數,"6,393.76",+,42.69,0.67,
特選臺灣金融高股息存股指數,"5,228.35",+,38.10,0.73,
特選臺灣產業龍頭存股等權重指數,"6,006.87",+,73.40,1.24,
上櫃ESG 30指數,"5,904.43",+,50.78,0.87,
臺灣ESG低碳50指數,"5,571.49",+,55.73,1.01,
報酬指數(臺灣證券交易所),,,,,
報酬指數,收盤指數,漲跌(+/-),漲跌點數,漲跌百分比(%),特殊處理註記
寶島股價報酬指數,"26,744.09",+,229.38,0.87,
