指數,收盤指數,漲跌(+/-),漲跌點數,漲跌百分比(%),特殊處理註記
寶島股價指數,"25,072.39",+,289.68,1.17,
發行量加權股價指數,"22,048.96",+,256.84,1.18,
臺灣公司治理100指數,"12,816.73",+,193.63,1.53,
臺灣50指數,"17,659.77",+,339.66,1.96,
臺灣50權重上限30%指數,"15,657.92",+,227.36,1.47,
臺灣中型100指數,"20,139.48",-,14.62,-0.07,
臺灣資訊科技指數,"35,239.73",+,823.77,2.39,
臺灣發達指數,"10,145.02",-,32.47,-0.32,
臺灣高股息指數,"9,883.60",+,30.27,0.31,
臺灣就業99指數,"13,270.72",+,42.52,0.32,
臺灣高薪100指數,"11,764.52",+,10.47,0.09,
未含金融指數,"19,319.29",+,264.03,1.39,
未含電子指數,"20,140.93",-,127.98,-0.63,
未含金融電子指數,"16,039.79",-,106.09,-0.66,
小型股300指數,"11,896.53",-,7.04,-0.06,
水泥窯製類指數,606.67,+,0.08,0.01,
塑膠化工類指數,749.67,-,4.57,-0.61,
機電類指數,"6,574.67",+,125.91,1.95,
水泥類指數,157.79,+,0.35,0.22,
食品類指數,"2,209.40",+,18.54,0.85,
塑膠類指數,174.14,-,1.60,-0.91,
紡織纖維類指數,662.57,-,3.87,-0.58,
電機機械類指數,419.49,-,2.13,-0.51,
電器電纜類指數,118.93,-,0.39,-0.33,
化學生技醫療類指數,138.64,-,0.18,-0.13,
化學類指數,169.36,-,0.28,-0.17,
生技醫療類指數,76.36,-,0.07,-0.09,
玻璃陶瓷類指數,51.93,-,0.69,-1.31,
造紙類指數,337.84,-,1.00,-0.30,
鋼鐵類指數,145.41,+,0.05,0.03,
橡膠類指數,291.59,-,3.16,-1.07,
汽車類指數,414.86,+,0.84,0.20,
電子工業類指數,"1,174.82",+,23.44,2.04,
半導體類指數,582.30,+,14.39,2.53,
電腦及週邊設備類指數,276.15,+,0.97,0.35,
光電類指數,39.86,+,0.64,1.63,
通信網路類指數,157.10,+,0.48,0.31,
電子零組件類指數,229.39,+,2.45,1.08,
電子通路類指數,278.04,+,0.62,0.22,
資訊服務類指數,205.12,+,2.69,1.33,
其他電子類指數,165.55,+,4.58,2.85,
建材營造類指數,610.54,-,8.72,-1.41,
航運類指數,189.96,-,5.61,-2.87,
觀光餐旅類指數,134.48,+,0.04,0.03,
金融保險類指數,"1,964.27",-,11.44,-0.58,
貿易百貨類指數,295.34,-,2.16,-0.73,
油電燃氣類指數,90.85,-,0.06,-0.07,
綠能環保類指數,109.71,-,0.13,-0.12,
數位雲端類指數,70.66,-,0.83,-1.16,
運動休閒類指數,99.37,-,0.70,-0.70,
居家生活類指數,114.48,-,1.18,-1.02,
其他類指數,368.12,-,0.10,-0.03,
臺指日報酬兩倍指數,"59,309.56",+,"1,365.84",2.36,
臺指反向一倍指數,"3,019.49",-,36.01,-1.18,
電子類兩倍槓桿指數,"72,470.35",+,"2,835.29",4.07,
電子類反向指數,"2,330.82",-,48.44,-2.04,
價格指數(跨市場),,,,,
指數,收盤指數,漲跌(+/-),漲跌點數,漲跌百分比(%),特殊處理註記
臺灣生技指數,"4,236.88",-,3.59,-0.08,
臺灣中小型公司治理指數,"10,587.63",+,73.86,0.70,
臺灣IPO指數,"5,788.92",+,60.56,1.06,
智慧中立指數,"3,813.04",+,22.35,0.59,
臺灣5G指數,"11,163.23",+,195.94,1.79,
臺灣企業社會責任中小型指數,"12,822.18",+,19.88,0.16,
特選臺灣電動車代表指數,"9,915.44",+,64.90,0.66,
臺灣5G+通訊指數,"9,636.84",+,209.75,2.22,
臺灣全市場指數,"7,631.73",+,98.49,1.31,
臺灣全市場半導體指數,"7,774.14",+,148.61,1.95,
