指數,收盤指數,漲跌(+/-),漲跌點數,漲跌百分比(%),特殊處理註記
寶島股價指數,"19,405.18",-,281.09,-1.43,
發行量加權股價指數,"17,048.37",-,236.17,-1.37,
臺灣公司治理100指數,"9,907.20",-,124.88,-1.24,
臺灣50指數,"13,217.40",-,178.74,-1.33,
臺灣50權重上限30%指數,"12,597.95",-,160.10,-1.25,
臺灣中型100指數,"14,350.38",-,230.28,-1.58,
臺灣資訊科技指數,"22,033.35",-,424.01,-1.89,
臺灣發達指數,"11,205.12",-,67.70,-0.60,
臺灣高股息指數,"7,671.97",-,91.07,-1.17,
臺灣就業99指數,"10,488.34",-,123.78,-1.17,
臺灣高薪100指數,"9,841.33",-,69.18,-0.70,
未含金融指數,"14,476.03",-,230.42,-1.57,
未含電子指數,"20,543.79",-,116.87,-0.57,
未含金融電子指數,"16,677.49",-,138.40,-0.82,
小型股300指數,"9,073.79",-,159.44,-1.73,
水泥窯製類指數,738.97,-,5.93,-0.80,
塑膠化工類指數,960.00,-,8.96,-0.92,
機電類指數,"4,328.58",-,83.29,-1.89,
水泥類指數,192.00,-,1.32,-0.68,
食品類指數,"1,882.11",-,6.18,-0.33,
塑膠類指數,289.84,-,3.57,-1.22,
紡織纖維類指數,592.32,+,0.56,0.09,
電機機械類指數,230.20,-,2.82,-1.21,
電器電纜類指數,86.34,-,0.55,-0.63,
化學生技醫療類指數,126.34,+,0.50,0.40,
化學類指數,158.36,+,1.11,0.71,
生技醫療類指數,67.38,-,0.03,-0.04,
玻璃陶瓷類指數,63.83,-,0.95,-1.47,
造紙類指數,376.55,-,6.17,-1.61,
鋼鐵類指數,188.10,+,0.39,0.21,
橡膠類指數,265.93,-,5.78,-2.13,
汽車類指數,311.56,-,4.85,-1.53,
電子工業類指數,776.23,-,15.12,-1.91,
半導體類指數,381.14,-,7.25,-1.87,
電腦及週邊設備類指數,136.79,-,1.68,-1.21,
光電類指數,36.01,-,1.03,-2.78,
通信網路類指數,138.06,+,0.21,0.15,
電子零組件類指數,174.92,-,8.34,-4.55,
電子通路類指數,204.50,-,0.77,-0.38,
資訊服務類指數,130.01,-,1.53,-1.16,
其他電子類指數,95.80,-,1.12,-1.16,
建材營造類指數,376.91,-,4.61,-1.21,
航運類指數,260.86,-,1.94,-0.74,
觀光類指數,93.91,-,1.46,-1.53,
金融保險類指數,"1,923.09",-,0.34,-0.02,
貿易百貨類指數,313.22,+,0.10,0.03,
油電燃氣類指數,121.73,-,1.45,-1.18,
其他類指數,386.43,-,5.43,-1.39,
臺指日報酬兩倍指數,"37,488.23",-,"1,053.23",-2.73,
臺指反向一倍指數,"4,139.17",+,55.79,1.37,
