指數,收盤指數,漲跌(+/-),漲跌點數,漲跌百分比(%),特殊處理註記
寶島股價指數,"20,495.95",+,5.12,0.02,
發行量加權股價指數,"17,875.83",+,1.24,0.01,
臺灣公司治理100指數,"10,083.79",-,0.73,-0.01,
臺灣50指數,"13,496.01",+,1.79,0.01,
臺灣50權重上限30%指數,"12,485.21",+,8.88,0.07,
臺灣中型100指數,"18,211.02",-,77.74,-0.43,
臺灣資訊科技指數,"26,206.66",-,51.01,-0.19,
臺灣發達指數,"9,483.47",+,25.86,0.27,
臺灣高股息指數,"8,831.81",+,2.15,0.02,
臺灣就業99指數,"11,599.84",+,6.68,0.06,
臺灣高薪100指數,"9,876.31",+,27.85,0.28,
未含金融指數,"15,570.99",-,3.84,-0.02,
未含電子指數,"17,943.42",+,80.32,0.45,
未含金融電子指數,"14,596.02",+,77.67,0.53,
小型股300指數,"10,085.93",+,6.37,0.06,
水泥窯製類指數,586.83,+,0.87,0.15,
塑膠化工類指數,766.77,+,7.64,1.01,
機電類指數,"5,087.06",-,10.42,-0.20,
水泥類指數,152.63,+,0.02,0.01,
食品類指數,"2,010.70",-,4.75,-0.24,
塑膠類指數,200.35,+,2.31,1.17,
紡織纖維類指數,610.04,+,2.33,0.38,
電機機械類指數,315.70,+,1.43,0.46,
電器電纜類指數,101.62,+,0.28,0.28,
化學生技醫療類指數,127.03,+,0.70,0.55,
化學類指數,158.49,+,1.35,0.86,
生技醫療類指數,68.97,+,0.19,0.28,
玻璃陶瓷類指數,50.34,+,0.52,1.04,
造紙類指數,333.41,+,2.00,0.60,
鋼鐵類指數,140.54,+,0.89,0.64,
橡膠類指數,261.10,+,4.17,1.62,
汽車類指數,392.61,+,2.74,0.70,
電子工業類指數,909.07,-,2.05,-0.22,
半導體類指數,427.80,,--,--,
電腦及週邊設備類指數,253.18,-,1.80,-0.71,
光電類指數,38.28,+,0.11,0.29,
通信網路類指數,148.77,+,0.04,0.03,
電子零組件類指數,197.80,-,2.42,-1.21,
電子通路類指數,260.85,-,0.08,-0.03,
資訊服務類指數,179.76,-,0.63,-0.35,
其他電子類指數,99.82,-,0.61,-0.61,
建材營造類指數,424.25,+,1.50,0.35,
航運類指數,152.24,+,1.08,0.71,
觀光餐旅類指數,125.89,+,1.35,1.08,
金融保險類指數,"1,673.19",+,4.44,0.27,
貿易百貨類指數,276.19,+,0.99,0.36,
油電燃氣類指數,98.49,+,0.70,0.72,
綠能環保類指數,95.91,-,0.25,-0.26,
數位雲端類指數,74.58,+,0.43,0.58,
運動休閒類指數,87.45,+,0.75,0.87,
居家生活類指數,99.95,-,1.06,-1.05,
其他類指數,360.56,-,0.06,-0.02,
臺指日報酬兩倍指數,"39,366.73",+,5.46,0.01,
臺指反向一倍指數,"3,761.18",-,0.26,-0.01,
電子類兩倍槓桿指數,"44,148.66",-,199.57,-0.45,
電子類反向指數,"3,065.29",+,6.88,0.22,
價格指數(跨市場),,,,,
指數,收盤指數,漲跌(+/-),漲跌點數,漲跌百分比(%),特殊處理註記
臺灣生技指數,"4,059.18",+,10.32,0.25,
臺灣中小型公司治理指數,"9,715.71",-,79.56,-0.81,
臺灣IPO指數,"5,191.88",+,44.08,0.86,
智慧中立指數,"3,423.98",-,3.90,-0.11,
臺灣5G指數,"8,965.16",+,8.71,0.10,
臺灣企業社會責任中小型指數,"11,515.35",-,8.49,-0.07,
特選臺灣電動車代表指數,"8,221.18",-,42.36,-0.51,
臺灣5G+通訊指數,"7,287.33",-,3.95,-0.05,
臺灣全市場指數,"6,145.96",-,0.40,-0.01,
臺灣全市場半導體指數,"6,340.47",+,7.72,0.12,
臺灣智慧移動與電動車指數,"4,735.46",-,8.58,-0.18,
特選小資高價30指數,"6,036.70",-,36.82,-0.61,
特選臺灣綠能及電動車指數,"5,253.60",-,0.82,-0.02,
特選臺灣智能車供應鏈聯盟指數,"5,349.06",-,8.77,-0.16,
臺灣全市場半導體精選30指數,"5,064.62",+,1.57,0.03,
特選臺灣高股息30指數,"4,882.18",+,20.54,0.42,
臺灣友善環境指數,"5,411.27",+,0.61,0.01,
台灣永續價值指數,"4,970.89",-,2.80,-0.06,
特選臺灣IC設計指數,"4,454.36",-,32.70,-0.73,
