指數,收盤指數,漲跌(+/-),漲跌點數,漲跌百分比(%),特殊處理註記
寶島股價指數,"26,470.83",+,160.85,0.61,
發行量加權股價指數,"23,348.45",+,155.93,0.67,
臺灣公司治理100指數,"13,924.73",+,103.38,0.75,
臺灣50指數,"19,535.63",+,153.45,0.79,
臺灣50權重上限30%指數,"16,780.03",+,164.31,0.99,
臺灣中型100指數,"19,790.47",+,125.62,0.64,
臺灣資訊科技指數,"39,122.41",+,323.21,0.83,
臺灣發達指數,"10,174.17",+,79.44,0.79,
臺灣高股息指數,"9,640.94",+,80.19,0.84,
臺灣就業99指數,"13,587.96",+,107.24,0.80,
臺灣高薪100指數,"12,089.05",+,104.37,0.87,
未含金融指數,"20,441.49",+,142.47,0.70,
未含電子指數,"19,961.02",+,75.63,0.38,
未含金融電子指數,"15,311.85",+,54.87,0.36,
小型股300指數,"11,609.69",+,25.74,0.22,
水泥窯製類指數,614.44,+,0.39,0.06,
塑膠化工類指數,676.90,+,2.30,0.34,
機電類指數,"7,139.12",+,55.84,0.79,
水泥類指數,160.53,-,0.02,-0.01,
食品類指數,"2,329.20",-,13.43,-0.57,
塑膠類指數,140.36,+,0.72,0.52,
紡織纖維類指數,650.34,+,6.64,1.03,
電機機械類指數,405.43,+,2.28,0.57,
電器電纜類指數,103.34,+,0.31,0.30,
化學生技醫療類指數,138.48,+,0.04,0.03,
化學類指數,171.12,+,0.53,0.31,
生技醫療類指數,75.68,-,0.13,-0.17,
玻璃陶瓷類指數,51.07,+,0.29,0.57,
造紙類指數,318.58,+,0.66,0.21,
鋼鐵類指數,133.58,+,0.60,0.45,
橡膠類指數,274.94,+,2.56,0.94,
汽車類指數,394.27,+,4.52,1.16,
電子工業類指數,"1,281.07",+,10.12,0.80,
半導體類指數,650.99,+,4.03,0.62,
電腦及週邊設備類指數,275.16,+,3.27,1.20,
光電類指數,41.12,+,0.23,0.56,
通信網路類指數,160.62,+,1.08,0.68,
電子零組件類指數,235.11,+,2.89,1.24,
電子通路類指數,264.03,+,1.02,0.39,
資訊服務類指數,202.76,-,4.07,-1.97,
其他電子類指數,190.42,+,3.03,1.62,
建材營造類指數,545.44,-,0.46,-0.08,
航運類指數,191.33,+,1.79,0.94,
觀光餐旅類指數,122.69,+,0.09,0.07,
金融保險類指數,"2,094.26",+,8.73,0.42,
貿易百貨類指數,311.80,+,1.43,0.46,
油電燃氣類指數,69.39,-,0.44,-0.63,
綠能環保類指數,120.60,+,0.38,0.32,
數位雲端類指數,65.94,+,0.24,0.37,
運動休閒類指數,98.78,+,0.96,0.98,
居家生活類指數,139.31,+,0.05,0.04,
其他類指數,364.41,-,1.51,-0.41,
臺指日報酬兩倍指數,"64,674.05",+,858.11,1.34,
臺指反向一倍指數,"2,777.04",-,18.80,-0.67,
電子類兩倍槓桿指數,"82,755.12",+,"1,297.23",1.59,
電子類反向指數,"2,056.95",-,16.51,-0.80,
價格指數(跨市場),,,,,
指數,收盤指數,漲跌(+/-),漲跌點數,漲跌百分比(%),特殊處理註記
臺灣生技指數,"4,241.63",-,5.48,-0.13,
臺灣中小型公司治理指數,"10,433.44",+,8.51,0.08,
臺灣IPO指數,"5,673.63",+,20.22,0.36,
智慧中立指數,"3,754.05",-,7.41,-0.20,
臺灣5G指數,"11,554.87",+,143.78,1.26,
臺灣企業社會責任中小型指數,"12,000.07",+,52.69,0.44,
特選臺灣電動車代表指數,"10,405.45",+,130.39,1.27,
臺灣5G+通訊指數,"10,457.98",+,146.86,1.42,
臺灣全市場指數,"8,096.86",+,53.66,0.67,
臺灣全市場半導體指數,"7,939.15",+,62.12,0.79,
臺灣智慧移動與電動車指數,"5,957.30",+,108.30,1.85,
特選小資高價30指數,"8,273.62",+,51.03,0.62,
特選臺灣綠能及電動車指數,"6,290.80",+,62.00,1.00,
特選臺灣智能車供應鏈聯盟指數,"7,505.56",+,93.59,1.26,
臺灣全市場半導體精選30指數,"6,219.80",+,47.34,0.77,
特選臺灣高股息30指數,"5,260.18",+,18.84,0.36,
臺灣友善環境指數,"7,141.62",+,56.86,0.80,
台灣永續價值指數,"6,496.13",+,40.12,0.62,
特選臺灣IC設計指數,"4,285.39",+,7.55,0.18,
特選臺灣環境永續高股息指數,"6,877.46",+,7.79,0.11,
臺灣友善環境50指數,"6,028.42",+,66.59,1.12,
特選臺灣IC設計產業代表指數,"5,817.68",+,42.69,0.74,
特選臺灣綠能指數,"5,606.18",+,23.17,0.42,
特選臺灣智慧50指數,"5,445.96",+,38.45,0.71,
臺灣晶圓製造指數,"6,325.98",+,35.46,0.56,
臺灣精選高息指數,"5,357.30",+,30.01,0.56,
