指數,收盤指數,漲跌(+/-),漲跌點數,漲跌百分比(%),特殊處理註記
寶島股價指數,"18,260.77",+,24.38,0.13,
發行量加權股價指數,"16,061.70",+,12.78,0.08,
臺灣公司治理100指數,"9,336.37",-,2.35,-0.03,
臺灣50指數,"12,398.92",-,17.52,-0.14,
臺灣50權重上限30%指數,"11,856.25",-,7.81,-0.07,
臺灣中型100指數,"13,595.32",+,65.84,0.49,
臺灣資訊科技指數,"20,845.86",+,6.41,0.03,
臺灣發達指數,"10,794.47",+,2.25,0.02,
臺灣高股息指數,"7,381.14",+,21.37,0.29,
臺灣就業99指數,"9,795.56",+,27.50,0.28,
臺灣高薪100指數,"9,185.03",+,3.53,0.04,
未含金融指數,"13,766.41",+,14.96,0.11,
未含電子指數,"19,192.48",-,13.05,-0.07,
未含金融電子指數,"15,981.23",-,6.70,-0.04,
小型股300指數,"8,554.74",+,33.90,0.40,
水泥窯製類指數,674.08,-,4.50,-0.66,
塑膠化工類指數,906.66,-,3.00,-0.33,
機電類指數,"4,106.10",+,6.49,0.16,
水泥類指數,176.58,-,1.07,-0.60,
食品類指數,"1,844.91",+,7.55,0.41,
塑膠類指數,276.40,-,0.55,-0.20,
紡織纖維類指數,559.08,+,0.13,0.02,
電機機械類指數,217.15,-,0.75,-0.34,
電器電纜類指數,97.32,-,1.20,-1.22,
化學生技醫療類指數,116.37,-,1.26,-1.07,
化學類指數,143.57,-,1.26,-0.87,
生技醫療類指數,63.45,-,0.87,-1.35,
玻璃陶瓷類指數,55.38,-,0.58,-1.04,
造紙類指數,356.88,-,1.40,-0.39,
鋼鐵類指數,162.61,-,0.56,-0.34,
橡膠類指數,249.57,+,1.38,0.56,
汽車類指數,301.02,+,0.78,0.26,
電子工業類指數,735.54,+,1.32,0.18,
半導體類指數,357.79,+,0.54,0.15,
電腦及週邊設備類指數,132.11,-,0.59,-0.44,
光電類指數,33.08,+,0.44,1.35,
通信網路類指數,134.93,+,0.32,0.24,
電子零組件類指數,164.54,+,0.62,0.38,
電子通路類指數,194.92,-,0.27,-0.14,
資訊服務類指數,126.07,-,0.54,-0.43,
其他電子類指數,96.32,+,0.24,0.25,
建材營造類指數,364.55,+,0.30,0.08,
航運類指數,275.10,+,3.63,1.34,
觀光類指數,92.07,+,0.07,0.08,
金融保險類指數,"1,699.14",-,2.16,-0.13,
貿易百貨類指數,281.46,-,0.95,-0.34,
油電燃氣類指數,117.79,-,0.37,-0.31,
其他類指數,360.78,-,3.10,-0.85,
臺指日報酬兩倍指數,"33,179.96",+,52.76,0.16,
臺指反向一倍指數,"4,381.24",-,3.49,-0.08,
電子類兩倍槓桿指數,"30,987.92",+,111.02,0.36,
電子類反向指數,"4,066.78",-,7.32,-0.18,
價格指數(跨市場),,,,,
指數,收盤指數,漲跌(+/-),漲跌點數,漲跌百分比(%),特殊處理註記
臺灣生技指數,"3,960.51",-,66.69,-1.66,
臺灣中小型公司治理指數,"6,807.12",+,31.12,0.46,
臺灣IPO指數,"6,069.45",+,20.16,0.33,
智慧中立指數,"4,091.48",+,18.65,0.46,
臺灣5G指數,"8,104.35",+,52.51,0.65,
臺灣企業社會責任中小型指數,"8,288.08",+,30.93,0.37,
特選臺灣電動車代表指數,"5,544.35",-,20.81,-0.37,
臺灣5G+通訊指數,"5,942.53",+,19.14,0.32,
臺灣全市場指數,"5,436.38",+,5.76,0.11,
臺灣全市場半導體指數,"5,330.94",+,52.97,1.00,
臺灣電動車與自駕科技永續概念指數,"4,419.67",+,16.23,0.37,
臺灣智慧移動與電動車指數,"4,183.13",+,35.90,0.87,
特選小資高價30指數,"4,648.68",+,15.58,0.34,
特選臺灣綠能及電動車指數,"4,503.26",-,9.84,-0.22,
特選臺灣智能車供應鏈聯盟指數,"4,342.61",+,7.04,0.16,
臺灣全市場半導體精選30指數,"4,217.98",+,42.73,1.02,
特選臺灣高股息30指數,"4,668.63",+,5.45,0.12,
臺灣友善環境指數,"4,996.74",+,4.94,0.10,
台灣永續價值指數,"4,534.88",-,12.02,-0.26,
特選臺灣IC設計指數,"3,512.47",+,67.18,1.95,
特選臺灣環境永續高股息指數,"4,673.87",-,1.16,-0.02,
臺灣友善環境50指數,"4,334.43",+,5.47,0.13,
特選台灣策略高股息30指數,"4,485.71",+,18.39,0.41,
特選臺灣IC設計產業代表指數,"3,934.27",+,95.85,2.50,
特選臺灣綠能指數,"4,723.52",-,23.41,-0.49,
特選臺灣成長高股息指數,"4,467.77",+,14.59,0.33,
特選臺灣智慧50指數,"4,544.63",+,21.18,0.47,
特選臺灣標竿PCB指數,"4,494.96",+,65.13,1.47,
價格指數(臺灣指數公司),,,,,
指數,收盤指數,漲跌(+/-),漲跌點數,漲跌百分比(%),特殊處理註記
金融類日報酬兩倍指數,"32,544.24",-,82.85,-0.25,
金融類日報酬反向一倍指數,"4,583.78",+,5.81,0.13,
漲升股利150指數,"8,459.77",+,26.63,0.32,
藍籌30指數,"7,824.39",-,12.72,-0.16,
工業菁英30指數,"8,359.19",+,24.33,0.29,
電子菁英30指數,"7,646.03",+,21.86,0.29,
低波動股利精選30指數,"7,194.47",-,5.09,-0.07,
中小型A級動能50指數,"13,880.98",+,32.96,0.24,
特選高息低波指數,"7,440.84",+,30.64,0.41,
臺灣永續指數,"8,236.11",-,4.92,-0.06,
特選內需高收益指數,"6,262.76",+,11.90,0.19,
價值投資指數,"7,509.22",+,49.98,0.67,
存股雙十等權重指數,"8,001.42",+,36.09,0.45,
特選大蘋果指數,"6,675.48",+,18.15,0.27,
中小型300指數,"8,690.15",+,37.62,0.43,
特股高息20指數,"6,243.77",+,11.45,0.18,
臺灣500指數,"8,320.84",+,8.56,0.10,
臺灣勞工權益指數,"7,735.84",-,5.66,-0.07,
微波高息精選20指數,"6,685.24",+,19.72,0.30,
特選世代行動通訊指數,"5,877.04",+,13.12,0.22,
智慧投資多因子30指數,"5,782.02",+,30.20,0.53,
臺股期貨指數,"8,017.85",+,6.00,0.07,
特選價值成長指數,"7,522.90",+,35.12,0.47,
臺灣上櫃永續指數,"5,612.71",+,46.01,0.83,
特選台股領航指數,"7,371.48",-,7.91,-0.11,
特選Smart多因子指數,"6,240.23",+,14.43,0.23,
特選ESG高股息指數,"4,505.86",+,24.25,0.54,
特選上櫃ESG成長指數,"4,065.45",+,49.18,1.22,
特選上櫃ESG電子菁英指數,"4,354.55",+,49.89,1.16,
新臺灣高股息指數,"4,972.78",+,10.14,0.20,
臺灣優息存股指數,"5,061.01",-,10.52,-0.21,
報酬指數(臺灣證券交易所),,,,,
報酬指數,收盤指數,漲跌(+/-),漲跌點數,漲跌百分比(%),特殊處理註記
寶島股價報酬指數,"24,465.31",+,32.66,0.13,
發行量加權股價報酬指數,"31,944.81",+,25.40,0.08,
臺灣公司治理100報酬指數,"12,252.61",-,3.09,-0.03,
臺灣50報酬指數,"24,929.55",-,35.23,-0.14,
臺灣50權重上限30%報酬指數,"23,902.44",-,15.75,-0.07,
臺灣中型100報酬指數,"25,389.49",+,122.97,0.49,
臺灣資訊科技股報酬指數,"39,625.70",+,12.20,0.03,
臺灣發達報酬指數,"19,585.33",+,4.09,0.02,
臺灣高股息報酬指數,"18,579.97",+,53.80,0.29,
臺灣就業99報酬指數,"14,533.56",+,40.80,0.28,
臺灣高薪100報酬指數,"12,445.06",+,4.78,0.04,
未含金融電子報酬指數,"32,087.04",-,13.44,-0.04,
小型股300報酬指數,"10,818.34",+,42.87,0.40,
水泥類報酬指數,335.72,-,2.04,-0.60,
食品類報酬指數,"2,791.83",+,11.42,0.41,
塑膠類報酬指數,468.37,-,0.92,-0.20,
紡織纖維類報酬指數,881.63,+,0.20,0.02,
電機機械類報酬指數,319.92,-,1.10,-0.34,
電器電纜類報酬指數,143.59,-,1.77,-1.22,
化學生技醫療類報酬指數,177.50,-,1.92,-1.07,
化學類報酬指數,233.89,-,2.05,-0.87,
生技醫療類報酬指數,87.60,-,1.20,-1.35,
玻璃陶瓷類報酬指數,64.39,-,0.66,-1.01,
造紙類報酬指數,525.99,-,2.06,-0.39,
鋼鐵類報酬指數,254.68,-,0.89,-0.35,
橡膠類報酬指數,387.31,+,2.13,0.55,
汽車類報酬指數,466.33,+,1.21,0.26,
電子工業類報酬指數,"1,334.79",+,2.40,0.18,
半導體類報酬指數,613.20,+,0.94,0.15,
電腦及週邊設備類報酬指數,273.67,-,1.22,-0.44,
光電類報酬指數,46.65,+,0.63,1.37,
通信網路類報酬指數,273.87,+,0.65,0.24,
電子零組件類報酬指數,295.64,+,1.12,0.38,
電子通路類報酬指數,435.00,-,0.61,-0.14,
資訊服務類報酬指數,279.10,-,1.19,-0.42,
其他電子類報酬指數,148.53,+,0.38,0.26,
建材營造類報酬指數,693.53,+,0.57,0.08,
航運類報酬指數,389.40,+,5.14,1.34,
觀光類報酬指數,124.79,+,0.09,0.07,
金融保險類報酬指數,"2,811.71",-,3.59,-0.13,
貿易百貨類報酬指數,424.12,-,1.42,-0.33,
油電燃氣類報酬指數,178.88,-,0.56,-0.31,
其他類報酬指數,591.58,-,5.08,-0.85,
報酬指數(跨市場),,,,,
報酬指數,收盤指數,漲跌(+/-),漲跌點數,漲跌百分比(%),特殊處理註記
臺灣生技報酬指數,"4,316.61",-,72.69,-1.66,
臺灣中小型公司治理報酬指數,"8,549.11",+,39.09,0.46,
臺灣IPO報酬指數,"6,850.30",+,22.76,0.33,
智慧中立報酬指數,"4,452.59",+,20.31,0.46,
加權指數掩護性臺指買權價外5%報酬指數,"6,902.55",+,5.54,0.08,
臺灣5G報酬指數,"8,600.33",+,55.72,0.65,
臺灣企業社會責任中小型報酬指數,"9,086.52",+,33.90,0.37,
特選臺灣電動車代表報酬指數,"5,935.48",-,22.28,-0.37,
臺灣5G+通訊報酬指數,"6,172.15",+,19.88,0.32,
臺灣全市場報酬指數,"5,603.95",+,5.94,0.11,
臺灣全市場半導體報酬指數,"5,478.11",+,54.43,1.00,
臺灣電動車與自駕科技永續概念報酬指數,"4,570.40",+,16.78,0.37,
臺灣智慧移動與電動車報酬指數,"4,305.83",+,36.96,0.87,
特選小資高價30報酬指數,"4,769.45",+,15.99,0.34,
特選臺灣綠能及電動車報酬指數,"4,641.03",-,10.14,-0.22,
特選臺灣智能車供應鏈聯盟報酬指數,"4,461.13",+,7.24,0.16,
臺灣全市場半導體精選30報酬指數,"4,272.55",+,43.28,1.02,
特選臺灣高股息30報酬指數,"4,712.05",+,5.50,0.12,
臺灣友善環境報酬指數,"5,014.17",+,4.95,0.10,
台灣永續價值報酬指數,"4,543.03",-,12.04,-0.26,
特選臺灣IC設計報酬指數,"3,522.59",+,67.37,1.95,
特選臺灣環境永續高股息報酬指數,"4,733.11",-,1.17,-0.02,
臺灣友善環境50報酬指數,"4,339.86",+,5.47,0.13,
特選台灣策略高股息30報酬指數,"4,548.29",+,18.65,0.41,
特選臺灣IC設計產業代表報酬指數,"3,937.63",+,95.94,2.50,
特選臺灣綠能報酬指數,"4,723.52",-,23.41,-0.49,
特選臺灣成長高股息報酬指數,"4,492.68",+,14.67,0.33,
特選臺灣智慧50報酬指數,"4,545.36",+,21.18,0.47,
特選臺灣標竿PCB報酬指數,"4,503.28",+,65.25,1.47,
報酬指數(臺灣指數公司),,,,,
報酬指數,收盤指數,漲跌(+/-),漲跌點數,漲跌百分比(%),特殊處理註記
漲升股利150報酬指數,"10,753.20",+,33.86,0.32,
藍籌30報酬指數,"9,507.22",-,15.46,-0.16,
工業菁英30報酬指數,"10,121.55",+,29.46,0.29,
電子菁英30報酬指數,"9,161.31",+,26.19,0.29,
低波動股利精選30報酬指數,"8,967.88",-,6.35,-0.07,
中小型A級動能50報酬指數,"15,865.78",+,37.67,0.24,
特選高息低波報酬指數,"9,625.71",+,39.65,0.41,
臺灣永續報酬指數,"10,003.84",-,5.98,-0.06,
特選內需高收益報酬指數,"7,657.44",+,14.55,0.19,
價值投資報酬指數,"9,344.74",+,62.19,0.67,
存股雙十等權重報酬指數,"9,196.37",+,41.48,0.45,
特選大蘋果報酬指數,"7,659.54",+,20.84,0.27,
中小型300報酬指數,"9,719.18",+,42.07,0.43,
特股高息20報酬指數,"7,030.83",+,12.89,0.18,
臺灣500報酬指數,"9,285.33",+,9.55,0.10,
臺灣勞工權益報酬指數,"8,779.33",-,6.42,-0.07,
微波高息精選20報酬指數,"7,492.94",+,22.09,0.30,
特選世代行動通訊報酬指數,"6,335.54",+,14.15,0.22,
智慧投資多因子30報酬指數,"6,272.48",+,32.77,0.53,
特選大蘋果報酬正向兩倍指數,"12,410.93",+,67.35,0.55,
特選大蘋果報酬反向一倍指數,"7,652.13",-,20.93,-0.27,
特選價值成長報酬指數,"8,149.81",+,38.05,0.47,
臺灣上櫃永續報酬指數,"6,060.98",+,49.69,0.83,
特選台股領航報酬指數,"7,838.58",-,8.41,-0.11,
特選Smart多因子報酬指數,"6,468.88",+,14.96,0.23,
特選ESG高股息報酬指數,"4,671.88",+,25.15,0.54,
特選上櫃ESG成長報酬指數,"4,200.56",+,50.82,1.22,
特選上櫃ESG電子菁英報酬指數,"4,504.64",+,51.61,1.16,
新臺灣高股息報酬指數,"4,987.57",+,10.16,0.20,
臺灣優息存股報酬指數,"5,061.01",-,10.52,-0.21,
111年05月10日 大盤統計資訊,,,,,
成交統計,成交金額(元),成交股數(股),成交筆數,,
1.一般股票,"242,836,973,505","3,592,680,222","1,785,251",,
2.台灣存託憑證,"30,438,443","6,771,076","1,862",,
3.受益憑證,0,0,0,,
4.ETF,"16,386,004,711","1,140,510,462","263,499",,
5.受益證券,"108,696,707","5,602,709",182,,
6.變更交易股票,"12,400,921","1,997,030",711,,
7.認購(售)權證,"2,091,691,410","2,101,822,000","74,755",,
8.轉換公司債,0,0,0,,
9.附認股權特別股,0,0,0,,
10.附認股權公司債,0,0,0,,
11.認股權憑證,0,0,0,,
12.公司債,0,0,0,,
13.ETN,"26,616,170","5,715,000","1,018",,
14.創新板股票,0,0,0,,
15.創新板-變更交易方法股票,0,0,0,,
證券合計(1+6+14+15),"242,849,374,426","3,594,677,252","1,785,962",,
總計(1~15),"261,492,821,867","6,855,098,499","2,127,278",,
漲跌證券數合計,,,,,
類型,整體市場,股票,,,
上漲(漲停),"4,150(5)",519(5),,,
下跌(跌停),"5,367(60)",348(3),,,
持平,703,90,,,
未成交,"17,386",3,,,
無比價,"2,613",1,,,
備註:,,,,,
外幣成交值係以本公司當日下午3時30分公告匯率換算後加入成交金額。公告匯率請參考本公司首頁>產品與服務>交易系統>雙幣ETF專區>代號對應及每日公告匯率。,,,,,
111年05月10日 每日收盤行情(全部(不含權證、牛熊證)),,,,,
備註:,,,,,
漲跌(+/-)欄位符號說明:+/-/X表示漲/跌/不比價。,,,,,
當證券代號為認購(售)權證及認股權憑證時本益比欄位置為結算價；但如為以外國證券或指數為標的之認購(售)權證及履約方式採歐式者，該欄位為空白。,,,,,
除境外指數股票型基金及外國股票第二上市外，餘交易單位皆為千股。,,,,,
本統計資訊含一般、零股、盤後定價、鉅額交易，不含拍賣、標購。,,,,,
