指數,收盤指數,漲跌(+/-),漲跌點數,漲跌百分比(%),特殊處理註記
寶島股價指數,"19,554.13",-,649.42,-3.21,
發行量加權股價指數,"17,178.69",-,557.83,-3.15,
臺灣公司治理100指數,"9,962.77",-,334.25,-3.25,
臺灣50指數,"13,390.32",-,443.09,-3.20,
臺灣50權重上限30%指數,"12,685.76",-,420.23,-3.21,
臺灣中型100指數,"14,347.99",-,466.56,-3.15,
臺灣資訊科技指數,"22,937.88",-,829.02,-3.49,
臺灣發達指數,"11,334.20",-,289.57,-2.49,
臺灣高股息指數,"7,838.65",-,173.41,-2.16,
臺灣就業99指數,"10,142.12",-,345.21,-3.29,
臺灣高薪100指數,"9,466.25",-,284.34,-2.92,
未含金融指數,"14,854.76",-,490.78,-3.20,
未含電子指數,"19,843.79",-,531.29,-2.61,
未含金融電子指數,"16,748.68",-,438.97,-2.55,
小型股300指數,"8,996.77",-,265.09,-2.86,
水泥窯製類指數,702.77,-,8.83,-1.24,
塑膠化工類指數,941.19,-,23.05,-2.39,
機電類指數,"4,479.75",-,160.14,-3.45,
水泥類指數,183.43,-,2.33,-1.25,
食品類指數,"1,899.03",-,31.51,-1.63,
塑膠類指數,288.05,-,6.86,-2.33,
紡織纖維類指數,601.56,-,18.47,-2.98,
電機機械類指數,224.63,-,6.31,-2.73,
電器電纜類指數,87.41,-,0.08,-0.09,
化學生技醫療類指數,116.58,-,3.06,-2.56,
化學類指數,144.21,-,3.09,-2.10,
生技醫療類指數,63.35,-,2.08,-3.18,
玻璃陶瓷類指數,59.06,-,0.67,-1.12,
造紙類指數,380.26,-,9.94,-2.55,
鋼鐵類指數,187.05,+,1.91,1.03,
橡膠類指數,274.14,-,6.89,-2.45,
汽車類指數,319.00,-,11.73,-3.55,
電子工業類指數,804.49,-,29.07,-3.49,
半導體類指數,400.03,-,15.15,-3.65,
電腦及週邊設備類指數,139.12,-,4.37,-3.05,
光電類指數,38.53,-,1.10,-2.78,
通信網路類指數,133.17,-,2.98,-2.19,
電子零組件類指數,179.45,-,9.37,-4.96,
電子通路類指數,203.31,-,3.67,-1.77,
資訊服務類指數,132.40,-,0.56,-0.42,
其他電子類指數,96.78,-,2.36,-2.38,
建材營造類指數,362.34,-,9.82,-2.64,
航運類指數,278.81,-,14.88,-5.07,
觀光類指數,94.90,-,4.08,-4.12,
金融保險類指數,"1,701.84",-,47.86,-2.74,
貿易百貨類指數,304.86,-,9.11,-2.90,
油電燃氣類指數,130.17,-,0.09,-0.07,
其他類指數,378.29,-,12.93,-3.31,
臺指日報酬兩倍指數,"38,196.99",-,"2,563.94",-6.29,
臺指反向一倍指數,"4,122.31",+,125.70,3.15,
電子類兩倍槓桿指數,"37,397.49",-,"2,804.02",-6.97,
電子類反向指數,"3,751.04",+,126.41,3.49,
價格指數(跨市場),,,,,
指數,收盤指數,漲跌(+/-),漲跌點數,漲跌百分比(%),特殊處理註記
臺灣生技指數,"4,204.44",-,171.67,-3.92,
臺灣中小型公司治理指數,"7,787.87",-,283.83,-3.52,
臺灣IPO指數,"6,830.19",-,338.02,-4.72,
智慧中立指數,"4,099.93",-,27.18,-0.66,
臺灣5G指數,"8,962.35",-,377.21,-4.04,
臺灣企業社會責任中小型指數,"8,612.53",-,217.58,-2.46,
特選臺灣電動車代表指數,"6,063.84",-,159.56,-2.56,
臺灣5G+通訊指數,"6,524.57",-,249.08,-3.68,
臺灣全市場指數,"5,837.57",-,196.31,-3.25,
臺灣全市場半導體指數,"6,057.54",-,272.22,-4.30,
臺灣電動車與自駕科技永續概念指數,"4,836.18",-,187.13,-3.73,
臺灣智慧移動與電動車指數,"4,680.94",-,210.83,-4.31,
特選小資高價30指數,"5,251.30",-,222.90,-4.07,
特選臺灣綠能及電動車指數,"4,812.63",-,127.28,-2.58,
特選臺灣智能車供應鏈聯盟指數,"4,761.37",-,167.94,-3.41,
