指數,收盤指數,漲跌(+/-),漲跌點數,漲跌百分比(%),特殊處理註記
寶島股價指數,"24,218.70",-,363.83,-1.48,
發行量加權股價指數,"21,523.83",-,319.86,-1.46,
臺灣公司治理100指數,"12,872.21",-,208.00,-1.59,
臺灣50指數,"18,116.72",-,285.64,-1.55,
臺灣50權重上限30%指數,"15,613.63",-,260.68,-1.64,
臺灣中型100指數,"18,136.50",-,272.97,-1.48,
臺灣資訊科技指數,"35,672.89",-,639.90,-1.76,
臺灣發達指數,"9,639.32",-,86.27,-0.89,
臺灣高股息指數,"9,245.35",-,108.23,-1.16,
臺灣就業99指數,"12,704.87",-,181.14,-1.41,
臺灣高薪100指數,"11,724.65",-,155.82,-1.31,
未含金融指數,"18,679.02",-,285.66,-1.51,
未含電子指數,"18,780.83",-,162.32,-0.86,
未含金融電子指數,"13,991.35",-,98.84,-0.70,
小型股300指數,"10,413.08",-,103.35,-0.98,
水泥窯製類指數,565.89,-,4.60,-0.81,
塑膠化工類指數,581.66,-,2.77,-0.47,
機電類指數,"6,521.55",-,112.92,-1.70,
水泥類指數,150.47,-,0.94,-0.62,
食品類指數,"2,165.78",+,46.56,2.20,
塑膠類指數,106.55,-,0.59,-0.55,
紡織纖維類指數,552.82,-,6.36,-1.14,
電機機械類指數,373.54,-,2.55,-0.68,
電器電纜類指數,85.58,-,0.75,-0.87,
化學生技醫療類指數,126.70,-,0.69,-0.54,
化學類指數,155.73,-,2.02,-1.28,
生技醫療類指數,69.50,-,0.08,-0.11,
玻璃陶瓷類指數,41.47,-,0.93,-2.19,
造紙類指數,268.61,+,1.98,0.74,
鋼鐵類指數,122.83,-,0.39,-0.32,
橡膠類指數,266.11,-,0.07,-0.03,
汽車類指數,354.50,-,6.26,-1.74,
電子工業類指數,"1,170.56",-,20.61,-1.73,
半導體類指數,600.73,-,10.27,-1.68,
電腦及週邊設備類指數,255.84,-,5.01,-1.92,
光電類指數,35.20,-,0.64,-1.79,
通信網路類指數,165.25,-,1.22,-0.73,
電子零組件類指數,213.28,-,4.55,-2.09,
電子通路類指數,242.43,-,1.59,-0.65,
資訊服務類指數,217.86,-,3.49,-1.58,
其他電子類指數,147.05,-,3.76,-2.49,
建材營造類指數,524.90,-,1.12,-0.21,
航運類指數,219.17,-,2.80,-1.26,
觀光餐旅類指數,117.94,+,0.53,0.45,
金融保險類指數,"2,076.75",-,23.69,-1.13,
貿易百貨類指數,263.00,-,2.78,-1.05,
油電燃氣類指數,56.99,-,1.36,-2.33,
綠能環保類指數,107.23,+,2.18,2.08,
數位雲端類指數,54.42,-,0.95,-1.72,
運動休閒類指數,81.98,-,1.72,-2.05,
居家生活類指數,121.44,-,2.33,-1.88,
其他類指數,299.90,-,2.33,-0.77,
臺指日報酬兩倍指數,"52,514.24",-,"1,584.35",-2.93,
臺指反向一倍指數,"2,881.89",+,41.59,1.46,
電子類兩倍槓桿指數,"65,243.64",-,"2,338.66",-3.46,
電子類反向指數,"2,127.95",+,36.19,1.73,
價格指數(跨市場),,,,,
指數,收盤指數,漲跌(+/-),漲跌點數,漲跌百分比(%),特殊處理註記
臺灣生技指數,"3,501.03",+,14.69,0.42,
臺灣中小型公司治理指數,"9,441.92",-,141.49,-1.48,
臺灣IPO指數,"5,422.22",-,116.14,-2.10,
智慧中立指數,"3,867.98",+,16.93,0.44,
臺灣5G指數,"10,799.39",-,223.04,-2.02,
臺灣企業社會責任中小型指數,"10,914.64",-,134.10,-1.21,
特選臺灣電動車代表指數,"9,141.70",-,143.47,-1.55,
臺灣科技龍頭通訊指數,"9,494.53",-,187.72,-1.94,
臺灣全市場指數,"7,427.36",-,115.53,-1.53,
臺灣全市場半導體指數,"7,206.79",-,171.91,-2.33,
臺灣智慧移動與電動車指數,"5,394.47",-,113.47,-2.06,
特選小資高價30指數,"7,425.14",-,198.62,-2.61,
特選臺灣綠能及電動車指數,"5,652.38",-,79.32,-1.38,
特選臺灣智能車供應鏈聯盟指數,"6,754.76",-,150.34,-2.18,
臺灣全市場半導體精選30指數,"5,659.61",-,142.76,-2.46,
特選臺灣高股息30指數,"4,923.05",-,65.00,-1.30,
臺灣友善環境指數,"6,660.88",-,100.06,-1.48,
台灣永續價值指數,"6,032.84",-,89.71,-1.47,
特選臺灣IC設計指數,"4,135.74",-,131.45,-3.08,
特選臺灣環境永續高股息指數,"6,928.17",-,83.88,-1.20,
臺灣友善環境50指數,"5,536.39",-,96.50,-1.71,
特選臺灣IC設計產業代表指數,"5,253.39",-,171.94,-3.17,
特選臺灣綠能指數,"4,890.86",-,52.90,-1.07,
特選臺灣智慧50指數,"5,178.33",-,96.87,-1.84,
臺灣晶圓製造指數,"5,684.12",-,130.52,-2.24,
臺灣精選高息指數,"5,481.20",-,73.19,-1.32,
臺灣多因子優選高股息30指數,"8,254.89",-,89.78,-1.08,
特選臺灣優利高填息30指數,"7,355.67",-,107.20,-1.44,
特選臺灣科技優息指數,"8,431.18",-,126.91,-1.48,
臺灣半導體收益指數,"6,348.12",-,127.90,-1.97,
臺灣優選成長高股息指數,"7,379.52",-,140.29,-1.87,
特選臺灣ESG低碳高息40指數,"7,869.75",-,95.49,-1.20,
臺灣優選多因子30指數,"8,415.75",-,148.76,-1.74,
臺灣創新科技50指數,"7,086.84",-,164.19,-2.26,
臺灣全市場新經濟產業指數,"4,390.60",-,48.23,-1.09,
臺灣ESG永續高股息等權重指數,"5,765.66",-,48.95,-0.84,
臺灣永續高息中小型指數,"5,292.31",-,47.35,-0.89,
特選臺灣高息優質成長指數,"5,923.36",-,57.97,-0.97,
特選臺灣高息動能指數,"6,545.92",-,57.91,-0.88,
臺灣電子成長高息等權重指數,"5,489.36",-,73.54,-1.32,
特選臺灣優利成長指數,"4,785.00",-,47.36,-0.98,
臺灣價值高息指數,"5,397.39",-,95.08,-1.73,
