指數,收盤指數,漲跌(+/-),漲跌點數,漲跌百分比(%),特殊處理註記
寶島股價指數,"17,915.94",+,233.47,1.32,
發行量加權股價指數,"15,615.41",+,196.64,1.28,
臺灣公司治理100指數,"8,901.73",+,117.01,1.33,
臺灣50指數,"11,929.71",+,171.33,1.46,
臺灣50權重上限30%指數,"11,277.55",+,137.56,1.23,
臺灣中型100指數,"13,881.24",+,164.10,1.20,
臺灣資訊科技指數,"20,683.27",+,384.62,1.89,
臺灣發達指數,"10,119.55",+,76.19,0.76,
臺灣高股息指數,"6,479.79",+,74.58,1.16,
臺灣就業99指數,"9,585.28",+,53.70,0.56,
臺灣高薪100指數,"8,520.21",+,79.13,0.94,
未含金融指數,"13,472.50",+,188.21,1.42,
未含電子指數,"18,095.00",+,104.50,0.58,
未含金融電子指數,"15,180.75",+,109.97,0.73,
小型股300指數,"8,880.69",+,93.98,1.07,
水泥窯製類指數,678.28,+,16.19,2.45,
塑膠化工類指數,864.79,+,3.64,0.42,
機電類指數,"4,102.33",+,67.12,1.66,
水泥類指數,174.92,+,4.58,2.69,
食品類指數,"1,868.75",+,14.63,0.79,
塑膠類指數,249.76,+,0.07,0.03,
紡織纖維類指數,589.93,+,2.27,0.39,
電機機械類指數,262.31,-,0.63,-0.24,
電器電纜類指數,124.44,+,0.05,0.04,
化學生技醫療類指數,126.43,+,1.66,1.33,
化學類指數,138.58,+,1.41,1.03,
生技醫療類指數,78.52,+,1.23,1.59,
玻璃陶瓷類指數,61.33,+,0.60,0.99,
造紙類指數,314.23,+,3.30,1.06,
鋼鐵類指數,150.42,+,0.39,0.26,
橡膠類指數,242.92,+,0.71,0.29,
汽車類指數,350.34,+,4.11,1.19,
電子工業類指數,729.90,+,12.43,1.73,
半導體類指數,351.42,+,7.82,2.28,
電腦及週邊設備類指數,134.60,+,2.19,1.65,
光電類指數,35.75,-,0.06,-0.17,
通信網路類指數,130.95,+,0.84,0.65,
電子零組件類指數,163.88,+,0.84,0.52,
電子通路類指數,180.61,+,0.79,0.44,
資訊服務類指數,136.41,+,0.18,0.13,
其他電子類指數,99.64,+,1.13,1.15,
建材營造類指數,363.55,+,2.01,0.56,
航運類指數,167.44,+,4.26,2.61,
觀光類指數,146.55,+,4.36,3.07,
金融保險類指數,"1,574.82",+,3.70,0.24,
貿易百貨類指數,297.41,+,0.05,0.02,
油電燃氣類指數,111.83,-,0.08,-0.07,
其他類指數,371.62,+,1.34,0.36,
臺指日報酬兩倍指數,"30,368.84",+,755.34,2.55,
臺指反向一倍指數,"4,364.35",-,56.38,-1.28,
電子類兩倍槓桿指數,"29,045.08",+,972.70,3.46,
電子類反向指數,"3,900.29",-,68.76,-1.73,
價格指數(跨市場),,,,,
指數,收盤指數,漲跌(+/-),漲跌點數,漲跌百分比(%),特殊處理註記
臺灣生技指數,"4,583.96",+,60.38,1.33,
臺灣中小型公司治理指數,"7,464.32",+,162.10,2.22,
臺灣IPO指數,"5,270.57",+,101.01,1.95,
智慧中立指數,"3,436.45",+,8.47,0.25,
臺灣5G指數,"7,827.85",+,123.00,1.60,
臺灣企業社會責任中小型指數,"8,575.76",+,92.80,1.09,
特選臺灣電動車代表指數,"5,969.89",+,66.34,1.12,
臺灣5G+通訊指數,"5,875.28",+,95.12,1.65,
臺灣全市場指數,"5,316.10",+,73.05,1.39,
臺灣全市場半導體指數,"5,149.93",+,129.75,2.58,
臺灣智慧移動與電動車指數,"4,057.21",+,48.42,1.21,
特選小資高價30指數,"4,891.20",+,112.53,2.35,
特選臺灣綠能及電動車指數,"4,680.91",+,50.42,1.09,
