指數,收盤指數,漲跌(+/-),漲跌點數,漲跌百分比(%),特殊處理註記
寶島股價指數,"19,407.01",-,16.46,-0.08,
發行量加權股價指數,"16,915.54",-,26.76,-0.16,
臺灣公司治理100指數,"9,593.59",-,37.39,-0.39,
臺灣50指數,"12,721.72",-,40.42,-0.32,
臺灣50權重上限30%指數,"11,861.51",-,72.67,-0.61,
臺灣中型100指數,"16,360.38",+,127.97,0.79,
臺灣資訊科技指數,"23,217.22",+,69.09,0.30,
臺灣發達指數,"10,286.63",-,129.53,-1.24,
臺灣高股息指數,"7,496.96",+,10.86,0.15,
臺灣就業99指數,"10,655.79",-,85.18,-0.79,
臺灣高薪100指數,"9,077.71",-,205.34,-2.21,
未含金融指數,"14,686.09",-,19.98,-0.14,
未含電子指數,"18,634.77",-,156.24,-0.83,
未含金融電子指數,"15,616.70",-,164.91,-1.04,
小型股300指數,"9,680.10",+,41.57,0.43,
水泥窯製類指數,661.59,-,1.56,-0.24,
塑膠化工類指數,843.29,-,5.24,-0.62,
機電類指數,"4,589.58",+,12.38,0.27,
水泥類指數,173.58,-,0.24,-0.14,
食品類指數,"2,092.42",+,2.26,0.11,
塑膠類指數,236.01,-,1.12,-0.47,
紡織纖維類指數,620.19,-,1.29,-0.21,
電機機械類指數,323.37,+,2.24,0.70,
電器電纜類指數,108.45,+,1.02,0.95,
化學生技醫療類指數,128.45,-,1.01,-0.78,
化學類指數,145.88,-,0.76,-0.52,
生技醫療類指數,77.25,-,0.79,-1.01,
玻璃陶瓷類指數,53.66,-,0.47,-0.87,
造紙類指數,390.32,-,2.09,-0.53,
鋼鐵類指數,145.53,-,0.32,-0.22,
橡膠類指數,255.24,-,2.66,-1.03,
汽車類指數,444.87,-,0.33,-0.07,
電子工業類指數,816.19,+,2.05,0.25,
半導體類指數,381.68,-,0.09,-0.02,
電腦及週邊設備類指數,197.09,+,5.45,2.84,
光電類指數,36.94,-,0.02,-0.05,
通信網路類指數,137.44,-,1.41,-1.02,
電子零組件類指數,187.94,+,0.63,0.34,
電子通路類指數,186.09,-,0.22,-0.12,
資訊服務類指數,181.15,+,2.43,1.36,
其他電子類指數,109.50,+,0.14,0.13,
建材營造類指數,383.62,-,0.77,-0.20,
航運類指數,156.97,-,13.47,-7.90,
觀光類指數,157.44,-,0.97,-0.61,
