指數,收盤指數,漲跌(+/-),漲跌點數,漲跌百分比(%),特殊處理註記
寶島股價指數,"22,530.76",-,52.04,-0.23,
發行量加權股價指數,"19,726.08",-,59.24,-0.30,
臺灣公司治理100指數,"11,315.36",-,84.81,-0.74,
臺灣50指數,"15,425.14",-,147.02,-0.94,
臺灣50權重上限30%指數,"13,940.50",-,61.52,-0.44,
臺灣中型100指數,"19,328.66",+,123.95,0.65,
臺灣資訊科技指數,"30,621.79",-,342.84,-1.11,
臺灣發達指數,"9,762.12",+,46.81,0.48,
臺灣高股息指數,"9,401.06",+,5.41,0.06,
臺灣就業99指數,"12,328.76",+,21.67,0.18,
臺灣高薪100指數,"10,675.34",+,25.27,0.24,
未含金融指數,"17,279.37",-,66.75,-0.38,
未含電子指數,"18,586.57",+,115.23,0.62,
未含金融電子指數,"15,006.25",+,105.62,0.71,
小型股300指數,"10,522.64",+,61.84,0.59,
水泥窯製類指數,584.95,+,0.50,0.09,
塑膠化工類指數,753.84,+,4.24,0.57,
機電類指數,"5,795.30",-,39.21,-0.67,
水泥類指數,151.51,+,0.03,0.02,
食品類指數,"2,119.06",+,29.24,1.40,
塑膠類指數,190.62,+,1.46,0.77,
紡織纖維類指數,633.44,+,1.05,0.17,
電機機械類指數,368.99,+,5.00,1.37,
電器電纜類指數,102.23,+,1.45,1.44,
化學生技醫療類指數,129.53,+,0.54,0.42,
化學類指數,168.69,+,0.22,0.13,
生技醫療類指數,67.95,+,0.44,0.65,
玻璃陶瓷類指數,51.54,+,0.26,0.51,
造紙類指數,333.18,+,4.59,1.40,
鋼鐵類指數,139.79,-,0.38,-0.27,
橡膠類指數,264.69,+,0.33,0.12,
汽車類指數,408.46,+,4.43,1.10,
電子工業類指數,"1,035.78",-,7.71,-0.74,
半導體類指數,509.66,-,9.09,-1.75,
電腦及週邊設備類指數,266.91,+,3.29,1.25,
光電類指數,37.71,+,0.65,1.75,
通信網路類指數,149.12,+,0.94,0.63,
電子零組件類指數,217.17,+,0.78,0.36,
電子通路類指數,275.83,-,3.70,-1.32,
資訊服務類指數,187.33,+,2.36,1.28,
其他電子類指數,109.75,+,3.10,2.91,
建材營造類指數,458.99,+,6.04,1.33,
航運類指數,159.28,+,1.18,0.75,
觀光餐旅類指數,122.18,+,1.82,1.51,
金融保險類指數,"1,761.42",+,7.78,0.44,
貿易百貨類指數,278.68,+,1.21,0.44,
油電燃氣類指數,97.02,+,0.81,0.84,
綠能環保類指數,102.89,-,1.61,-1.54,
數位雲端類指數,68.27,-,0.02,-0.03,
運動休閒類指數,93.66,+,0.48,0.52,
居家生活類指數,110.73,+,0.66,0.60,
其他類指數,357.91,+,2.03,0.57,
臺指日報酬兩倍指數,"47,848.26",-,288.25,-0.60,
臺指反向一倍指數,"3,401.75",+,10.15,0.30,
電子類兩倍槓桿指數,"57,077.55",-,856.11,-1.48,
電子類反向指數,"2,678.57",+,19.65,0.74,
價格指數(跨市場),,,,,
指數,收盤指數,漲跌(+/-),漲跌點數,漲跌百分比(%),特殊處理註記
臺灣生技指數,"3,979.74",+,9.53,0.24,
臺灣中小型公司治理指數,"9,959.28",+,13.27,0.13,
臺灣IPO指數,"5,749.37",+,122.64,2.18,
智慧中立指數,"3,530.82",-,1.61,-0.05,
臺灣5G指數,"10,251.80",-,66.08,-0.64,
臺灣企業社會責任中小型指數,"12,217.25",+,24.03,0.20,
特選臺灣電動車代表指數,"8,845.74",+,106.91,1.22,
臺灣5G+通訊指數,"8,337.16",-,16.82,-0.20,
臺灣全市場指數,"6,825.04",-,27.48,-0.40,
臺灣全市場半導體指數,"7,240.66",-,66.23,-0.91,
臺灣智慧移動與電動車指數,"5,216.83",+,39.83,0.77,
特選小資高價30指數,"6,965.76",-,15.06,-0.22,
特選臺灣綠能及電動車指數,"5,683.62",+,26.26,0.46,
特選臺灣智能車供應鏈聯盟指數,"6,084.00",-,23.57,-0.39,
臺灣全市場半導體精選30指數,"5,795.02",-,54.11,-0.93,
特選臺灣高股息30指數,"5,432.37",-,22.84,-0.42,
臺灣友善環境指數,"5,971.54",-,22.23,-0.37,
台灣永續價值指數,"5,445.22",-,36.76,-0.67,
特選臺灣IC設計指數,"4,886.96",+,6.55,0.13,
特選臺灣環境永續高股息指數,"6,940.10",+,14.75,0.21,
臺灣友善環境50指數,"4,930.26",-,12.13,-0.25,
特選臺灣IC設計產業代表指數,"6,142.39",+,28.64,0.47,
特選臺灣綠能指數,"5,322.56",+,44.77,0.85,
特選臺灣智慧50指數,"4,611.65",-,23.27,-0.50,
特選臺灣標竿PCB指數,"5,433.68",+,65.29,1.22,
臺灣晶圓製造指數,"5,935.50",-,44.70,-0.75,
臺灣精選高息指數,"5,574.00",-,23.55,-0.42,
臺灣多因子優選高股息30指數,"7,854.82",-,24.93,-0.32,
特選臺灣優利高填息30指數,"6,722.16",+,20.78,0.31,
特選臺灣科技優息指數,"9,221.73",-,55.99,-0.60,
臺灣工業4.0指數,"7,161.91",+,74.21,1.05,
臺灣半導體收益指數,"6,816.31",-,51.43,-0.75,
臺灣優選成長高股息指數,"7,645.32",-,50.23,-0.65,
特選臺灣ESG低碳高息40指數,"8,509.46",-,6.40,-0.08,
臺灣優選多因子30指數,"6,796.79",+,58.44,0.87,
臺灣創新科技50指數,"6,725.55",-,62.65,-0.92,
臺灣全市場新經濟產業指數,"4,722.92",+,17.98,0.38,
臺灣ESG永續高股息等權重指數,"6,250.51",+,4.29,0.07,
臺灣永續高息中小型指數,"6,119.29",-,8.53,-0.14,
特選臺灣高息優質成長指數,"5,992.53",-,14.78,-0.25,
特選臺灣高息動能指數,"6,740.31",-,37.10,-0.55,
臺灣電子成長高息等權重指數,"5,572.70",-,7.45,-0.13,
特選臺灣優利成長指數,"5,480.76",-,30.87,-0.56,
臺灣價值高息指數,"5,479.32",-,27.47,-0.50,
特選臺灣IC設計動能指數,"5,397.05",+,5.77,0.11,
臺灣科技高股息指數,"5,450.74",-,16.06,-0.29,
臺灣趨勢動能高股息指數,"5,626.71",-,25.24,-0.45,
