指數,收盤指數,漲跌(+/-),漲跌點數,漲跌百分比(%),特殊處理註記
寶島股價指數,"25,328.74",+,315.55,1.26,
發行量加權股價指數,"22,553.72",+,297.70,1.34,
臺灣公司治理100指數,"13,668.51",+,211.97,1.58,
臺灣50指數,"19,383.69",+,334.37,1.76,
臺灣50權重上限30%指數,"16,393.14",+,216.90,1.34,
臺灣中型100指數,"18,718.69",+,84.86,0.46,
臺灣資訊科技指數,"38,661.58",+,716.67,1.89,
臺灣發達指數,"9,638.25",+,125.85,1.32,
臺灣高股息指數,"9,151.17",+,46.47,0.51,
臺灣就業99指數,"12,945.92",+,54.20,0.42,
臺灣高薪100指數,"11,737.99",+,77.87,0.67,
未含金融指數,"19,622.52",+,295.00,1.53,
未含電子指數,"18,461.98",+,101.56,0.55,
未含金融電子指數,"13,406.58",+,133.36,1.00,
小型股300指數,"10,358.60",+,65.74,0.64,
水泥窯製類指數,532.84,+,8.43,1.61,
塑膠化工類指數,574.94,+,4.83,0.85,
機電類指數,"7,005.76",+,112.62,1.63,
水泥類指數,139.22,+,2.71,1.99,
食品類指數,"2,120.75",+,17.66,0.84,
塑膠類指數,97.60,+,1.13,1.17,
紡織纖維類指數,530.26,+,3.00,0.57,
電機機械類指數,372.58,+,3.10,0.84,
電器電纜類指數,84.19,+,0.11,0.13,
化學生技醫療類指數,136.62,+,0.86,0.63,
化學類指數,153.33,+,1.12,0.74,
生技醫療類指數,78.63,+,0.46,0.59,
玻璃陶瓷類指數,44.27,-,0.38,-0.85,
造紙類指數,243.07,+,4.14,1.73,
鋼鐵類指數,117.83,+,0.82,0.70,
橡膠類指數,217.45,+,2.21,1.03,
汽車類指數,334.29,+,6.79,2.07,
電子工業類指數,"1,260.14",+,20.56,1.66,
半導體類指數,651.95,+,12.65,1.98,
電腦及週邊設備類指數,269.42,+,1.50,0.56,
光電類指數,34.44,-,0.13,-0.38,
通信網路類指數,168.94,+,1.03,0.61,
電子零組件類指數,235.60,+,2.85,1.22,
電子通路類指數,243.68,+,4.14,1.73,
資訊服務類指數,209.10,+,3.36,1.63,
其他電子類指數,159.88,+,3.11,1.98,
建材營造類指數,514.96,+,9.52,1.88,
航運類指數,191.08,+,1.69,0.89,
觀光餐旅類指數,114.19,+,0.18,0.16,
金融保險類指數,"2,131.90",-,3.85,-0.18,
貿易百貨類指數,259.54,+,2.41,0.94,
油電燃氣類指數,56.08,+,1.67,3.07,
綠能環保類指數,102.41,+,0.99,0.98,
數位雲端類指數,53.32,-,0.31,-0.58,
