指數,收盤指數,漲跌(+/-),漲跌點數,漲跌百分比(%),特殊處理註記
寶島股價指數,"23,645.18",-,2.96,-0.01,
發行量加權股價指數,"20,736.57",-,16.65,-0.08,
臺灣公司治理100指數,"11,918.02",-,45.16,-0.38,
臺灣50指數,"16,280.59",-,71.80,-0.44,
臺灣50權重上限30%指數,"14,608.48",-,78.36,-0.53,
臺灣中型100指數,"19,778.52",+,111.47,0.57,
臺灣資訊科技指數,"32,387.63",-,93.52,-0.29,
臺灣發達指數,"10,050.68",+,9.24,0.09,
臺灣高股息指數,"9,664.72",-,56.07,-0.58,
臺灣就業99指數,"12,757.66",-,39.64,-0.31,
臺灣高薪100指數,"10,974.41",-,57.76,-0.52,
未含金融指數,"18,199.50",-,2.84,-0.02,
未含電子指數,"19,448.41",+,30.57,0.16,
未含金融電子指數,"15,790.82",+,83.50,0.53,
小型股300指數,"11,379.05",+,87.76,0.78,
水泥窯製類指數,591.51,-,3.18,-0.53,
塑膠化工類指數,778.85,-,0.89,-0.11,
機電類指數,"6,144.64",-,0.43,-0.01,
水泥類指數,154.87,-,0.85,-0.55,
食品類指數,"2,124.14",+,2.52,0.12,
塑膠類指數,192.66,-,1.14,-0.59,
紡織纖維類指數,626.87,-,5.88,-0.93,
電機機械類指數,473.68,+,23.54,5.23,
電器電纜類指數,120.14,+,4.20,3.62,
化學生技醫療類指數,136.66,+,0.25,0.18,
化學類指數,173.77,+,1.20,0.70,
生技醫療類指數,73.10,-,0.16,-0.22,
玻璃陶瓷類指數,48.49,-,0.22,-0.45,
造紙類指數,342.03,-,1.23,-0.36,
鋼鐵類指數,143.46,-,1.37,-0.95,
橡膠類指數,281.04,+,2.71,0.97,
汽車類指數,417.57,+,1.99,0.48,
電子工業類指數,"1,091.26",-,2.12,-0.19,
半導體類指數,533.66,-,1.31,-0.24,
電腦及週邊設備類指數,272.22,-,3.56,-1.29,
光電類指數,38.16,+,0.21,0.55,
通信網路類指數,152.31,-,1.08,-0.70,
電子零組件類指數,223.89,+,1.03,0.46,
電子通路類指數,292.19,+,4.97,1.73,
資訊服務類指數,195.02,+,1.21,0.62,
其他電子類指數,140.09,+,1.14,0.82,
建材營造類指數,529.36,+,3.05,0.58,
航運類指數,158.85,+,1.01,0.64,
觀光餐旅類指數,131.16,+,1.45,1.12,
金融保險類指數,"1,820.90",-,11.81,-0.64,
貿易百貨類指數,287.87,-,1.77,-0.61,
油電燃氣類指數,98.62,-,0.96,-0.96,
綠能環保類指數,110.08,+,1.25,1.15,
數位雲端類指數,65.77,-,1.59,-2.36,
運動休閒類指數,97.70,+,0.44,0.45,
居家生活類指數,108.67,-,0.14,-0.13,
其他類指數,366.19,+,0.74,0.20,
臺指日報酬兩倍指數,"52,800.49",-,84.86,-0.16,
