指數,收盤指數,漲跌(+/-),漲跌點數,漲跌百分比(%),特殊處理註記
寶島股價指數,"24,994.32",+,492.71,2.01,
發行量加權股價指數,"22,242.14",+,451.85,2.07,
臺灣公司治理100指數,"13,399.56",+,324.98,2.49,
臺灣50指數,"18,933.33",+,506.00,2.75,
臺灣50權重上限30%指數,"16,157.96",+,316.19,2.00,
臺灣中型100指數,"18,650.26",+,157.91,0.85,
臺灣資訊科技指數,"37,603.76",+,"1,188.72",3.26,
臺灣發達指數,"9,644.89",+,78.80,0.82,
臺灣高股息指數,"9,337.06",+,94.38,1.02,
臺灣就業99指數,"12,993.68",+,139.72,1.09,
臺灣高薪100指數,"11,831.41",+,133.08,1.14,
未含金融指數,"19,313.21",+,449.34,2.38,
未含電子指數,"18,680.39",+,36.25,0.19,
未含金融電子指數,"13,644.67",+,70.06,0.52,
小型股300指數,"10,398.69",+,104.27,1.01,
水泥窯製類指數,544.82,+,0.64,0.12,
塑膠化工類指數,580.69,+,0.24,0.04,
機電類指數,"6,839.98",+,188.33,2.83,
水泥類指數,141.84,+,0.68,0.48,
食品類指數,"2,065.30",+,2.76,0.13,
塑膠類指數,102.11,+,0.93,0.92,
紡織纖維類指數,538.91,+,4.40,0.82,
電機機械類指數,371.81,+,3.28,0.89,
電器電纜類指數,82.71,+,1.35,1.66,
化學生技醫療類指數,132.04,-,0.43,-0.32,
化學類指數,156.48,+,0.53,0.34,
生技醫療類指數,73.90,-,0.51,-0.69,
玻璃陶瓷類指數,46.35,-,1.03,-2.17,
造紙類指數,252.28,+,1.00,0.40,
鋼鐵類指數,119.22,+,0.30,0.25,
橡膠類指數,246.88,-,1.54,-0.62,
汽車類指數,341.56,+,1.61,0.47,
電子工業類指數,"1,229.68",+,34.45,2.88,
半導體類指數,633.54,+,22.51,3.68,
電腦及週邊設備類指數,269.79,+,4.11,1.55,
光電類指數,35.18,+,0.37,1.06,
通信網路類指數,169.09,+,2.69,1.62,
電子零組件類指數,231.42,+,4.07,1.79,
電子通路類指數,246.49,-,1.41,-0.57,
資訊服務類指數,213.75,+,1.32,0.62,
其他電子類指數,149.07,+,0.81,0.55,
建材營造類指數,524.62,+,3.82,0.73,
航運類指數,205.41,+,1.95,0.96,
觀光餐旅類指數,115.75,+,0.97,0.85,
金融保險類指數,"2,136.43",-,7.22,-0.34,
貿易百貨類指數,259.87,+,2.57,1.00,
油電燃氣類指數,56.85,+,0.61,1.08,
綠能環保類指數,106.07,-,0.13,-0.12,
數位雲端類指數,52.35,+,0.03,0.06,
運動休閒類指數,79.19,+,0.14,0.18,
居家生活類指數,121.35,+,0.19,0.16,
其他類指數,295.20,+,1.08,0.37,
臺指日報酬兩倍指數,"55,988.47",+,"2,229.52",4.15,
臺指反向一倍指數,"2,784.28",-,58.96,-2.07,
電子類兩倍槓桿指數,"71,818.01",+,"3,914.36",5.76,
電子類反向指數,"2,020.32",-,59.96,-2.88,
價格指數(跨市場),,,,,
指數,收盤指數,漲跌(+/-),漲跌點數,漲跌百分比(%),特殊處理註記
臺灣生技指數,"3,623.39",-,29.57,-0.81,
臺灣中小型公司治理指數,"9,788.89",+,85.73,0.88,
臺灣IPO指數,"5,777.70",+,52.11,0.91,
智慧中立指數,"3,805.13",-,1.72,-0.05,
臺灣5G指數,"11,409.06",+,291.36,2.62,
臺灣企業社會責任中小型指數,"10,799.45",+,84.61,0.79,
特選臺灣電動車代表指數,"9,320.13",+,73.08,0.79,
臺灣科技龍頭通訊指數,"9,992.68",+,268.04,2.76,
臺灣全市場指數,"7,659.19",+,146.98,1.96,
臺灣全市場半導體指數,"7,484.32",+,212.34,2.92,
臺灣智慧移動與電動車指數,"5,686.31",+,127.09,2.29,
特選小資高價30指數,"8,033.77",+,239.22,3.07,
特選臺灣綠能及電動車指數,"5,740.52",+,69.13,1.22,
特選臺灣智能車供應鏈聯盟指數,"7,031.03",+,177.38,2.59,
臺灣全市場半導體精選30指數,"5,929.26",+,175.40,3.05,
特選臺灣高股息30指數,"4,923.59",+,45.88,0.94,
臺灣友善環境指數,"6,825.99",+,111.76,1.66,
台灣永續價值指數,"6,239.22",+,97.24,1.58,
特選臺灣IC設計指數,"4,330.33",+,101.93,2.41,
特選臺灣環境永續高股息指數,"6,702.19",+,65.09,0.98,
臺灣友善環境50指數,"5,693.51",+,120.63,2.16,
特選臺灣IC設計產業代表指數,"5,516.36",+,125.67,2.33,
特選臺灣綠能指數,"4,917.65",+,68.59,1.41,
特選臺灣智慧50指數,"5,268.46",+,112.05,2.17,
臺灣晶圓製造指數,"5,887.50",+,143.13,2.49,
臺灣精選高息指數,"5,443.98",+,43.71,0.81,
臺灣多因子優選高股息30指數,"8,160.28",+,74.38,0.92,
特選臺灣優利高填息30指數,"7,353.54",+,74.10,1.02,
特選臺灣科技優息指數,"8,519.90",+,127.94,1.52,
臺灣半導體收益指數,"6,557.43",+,145.29,2.27,
臺灣優選成長高股息指數,"7,444.44",+,65.54,0.89,
特選臺灣ESG低碳高息40指數,"7,886.07",+,64.53,0.83,
臺灣優選多因子30指數,"8,735.50",+,84.44,0.98,
臺灣創新科技50指數,"7,438.53",+,203.69,2.82,
臺灣全市場新經濟產業指數,"4,293.08",+,8.83,0.21,
臺灣ESG永續高股息等權重指數,"5,731.75",+,27.47,0.48,
臺灣永續高息中小型指數,"5,450.53",+,43.93,0.81,
特選臺灣高息優質成長指數,"5,771.97",+,28.78,0.50,
特選臺灣高息動能指數,"6,470.23",+,22.45,0.35,
