指數,收盤指數,漲跌(+/-),漲跌點數,漲跌百分比(%),特殊處理註記
寶島股價指數,"18,118.49",-,49.37,-0.27,
發行量加權股價指數,"15,770.66",-,47.54,-0.30,
臺灣公司治理100指數,"8,971.66",-,23.63,-0.26,
臺灣50指數,"12,020.04",-,26.19,-0.22,
臺灣50權重上限30%指數,"11,362.41",-,39.40,-0.35,
臺灣中型100指數,"14,027.94",-,51.50,-0.37,
臺灣資訊科技指數,"20,946.81",-,18.52,-0.09,
臺灣發達指數,"10,134.84",-,58.00,-0.57,
臺灣高股息指數,"6,594.94",-,31.57,-0.48,
臺灣就業99指數,"9,715.67",-,56.88,-0.58,
臺灣高薪100指數,"8,595.51",-,34.81,-0.40,
未含金融指數,"13,636.24",-,35.18,-0.26,
未含電子指數,"18,091.41",-,103.20,-0.57,
未含金融電子指數,"15,218.80",-,82.94,-0.54,
小型股300指數,"9,020.04",-,39.57,-0.44,
水泥窯製類指數,646.62,-,5.66,-0.87,
塑膠化工類指數,853.80,-,9.79,-1.13,
機電類指數,"4,169.58",-,6.89,-0.16,
水泥類指數,166.96,-,1.50,-0.89,
食品類指數,"1,913.38",-,3.92,-0.20,
塑膠類指數,245.95,-,3.59,-1.44,
紡織纖維類指數,582.49,-,7.18,-1.22,
電機機械類指數,271.77,-,2.88,-1.05,
電器電纜類指數,118.10,-,1.62,-1.35,
化學生技醫療類指數,125.05,-,0.77,-0.61,
化學類指數,137.94,-,0.99,-0.71,
生技醫療類指數,77.24,-,0.41,-0.53,
玻璃陶瓷類指數,58.05,-,0.43,-0.74,
造紙類指數,317.47,+,1.83,0.58,
鋼鐵類指數,148.49,-,1.69,-1.13,
橡膠類指數,242.59,-,1.68,-0.69,
汽車類指數,350.66,-,2.22,-0.63,
電子工業類指數,741.98,-,0.96,-0.13,
半導體類指數,356.62,+,0.74,0.21,
電腦及週邊設備類指數,137.44,-,0.36,-0.26,
光電類指數,37.19,-,0.62,-1.64,
通信網路類指數,134.57,-,0.12,-0.09,
電子零組件類指數,167.60,-,1.00,-0.59,
電子通路類指數,182.92,-,2.70,-1.45,
資訊服務類指數,146.35,-,0.08,-0.05,
其他電子類指數,99.11,-,1.19,-1.19,
建材營造類指數,367.91,-,0.81,-0.22,
航運類指數,172.98,+,2.43,1.42,
觀光類指數,141.67,-,0.53,-0.37,
金融保險類指數,"1,564.60",-,9.86,-0.63,
貿易百貨類指數,302.27,-,0.63,-0.21,
油電燃氣類指數,111.54,-,1.38,-1.22,
其他類指數,377.50,-,1.07,-0.28,
臺指日報酬兩倍指數,"30,968.36",-,187.27,-0.60,
臺指反向一倍指數,"4,320.36",+,12.95,0.30,
