指數,收盤指數,漲跌(+/-),漲跌點數,漲跌百分比(%),特殊處理註記
寶島股價指數,"25,985.49",-,303.48,-1.15,
發行量加權股價指數,"22,926.59",-,271.48,-1.17,
臺灣公司治理100指數,"13,679.34",-,150.90,-1.09,
臺灣50指數,"19,159.48",-,222.03,-1.15,
臺灣50權重上限30%指數,"16,500.33",-,211.04,-1.26,
臺灣中型100指數,"19,467.16",-,247.25,-1.25,
臺灣資訊科技指數,"38,219.31",-,509.68,-1.32,
臺灣發達指數,"10,113.62",-,82.17,-0.81,
臺灣高股息指數,"9,508.81",-,105.51,-1.10,
臺灣就業99指數,"13,425.08",-,136.42,-1.01,
臺灣高薪100指數,"11,925.40",-,143.52,-1.19,
未含金融指數,"20,046.32",-,251.02,-1.24,
未含電子指數,"19,787.92",-,196.39,-0.98,
未含金融電子指數,"15,166.77",-,182.33,-1.19,
小型股300指數,"11,382.04",-,149.24,-1.29,
水泥窯製類指數,618.00,-,2.11,-0.34,
塑膠化工類指數,673.28,-,8.93,-1.31,
機電類指數,"6,981.48",-,89.74,-1.27,
水泥類指數,160.42,-,0.53,-0.33,
食品類指數,"2,325.44",-,18.72,-0.80,
塑膠類指數,141.47,-,2.23,-1.55,
紡織纖維類指數,646.04,-,1.70,-0.26,
電機機械類指數,395.58,-,7.92,-1.96,
電器電纜類指數,101.16,-,1.74,-1.69,
化學生技醫療類指數,136.29,-,1.71,-1.24,
化學類指數,167.46,-,2.12,-1.25,
生技醫療類指數,74.78,-,0.94,-1.24,
玻璃陶瓷類指數,53.57,-,0.22,-0.41,
造紙類指數,313.43,-,3.56,-1.12,
鋼鐵類指數,133.14,-,0.93,-0.69,
橡膠類指數,272.17,-,2.00,-0.73,
汽車類指數,387.10,-,7.99,-2.02,
電子工業類指數,"1,252.84",-,15.87,-1.25,
半導體類指數,635.83,-,7.47,-1.16,
電腦及週邊設備類指數,269.06,-,4.84,-1.77,
光電類指數,40.12,-,0.55,-1.35,
通信網路類指數,159.35,-,0.16,-0.10,
電子零組件類指數,231.10,-,3.24,-1.38,
電子通路類指數,258.85,-,3.39,-1.29,
資訊服務類指數,202.68,+,1.24,0.62,
其他電子類指數,185.64,-,3.69,-1.95,
建材營造類指數,542.02,-,7.17,-1.31,
航運類指數,189.10,-,2.85,-1.48,
觀光餐旅類指數,121.38,-,1.43,-1.16,
金融保險類指數,"2,079.22",-,12.57,-0.60,
貿易百貨類指數,311.49,+,1.64,0.53,
油電燃氣類指數,68.22,-,1.76,-2.52,
綠能環保類指數,117.02,-,1.57,-1.32,
數位雲端類指數,66.37,-,0.40,-0.60,
運動休閒類指數,98.84,+,0.05,0.05,
居家生活類指數,134.90,-,2.53,-1.84,
其他類指數,360.30,-,4.10,-1.13,
臺指日報酬兩倍指數,"62,346.74",-,"1,494.22",-2.34,
臺指反向一倍指數,"2,827.64",+,32.71,1.17,
電子類兩倍槓桿指數,"79,127.87",-,"2,030.38",-2.50,
電子類反向指數,"2,102.78",+,25.98,1.25,
價格指數(跨市場),,,,,
指數,收盤指數,漲跌(+/-),漲跌點數,漲跌百分比(%),特殊處理註記
臺灣生技指數,"4,197.33",-,32.09,-0.76,
臺灣中小型公司治理指數,"10,250.27",-,125.42,-1.21,
臺灣IPO指數,"5,514.56",-,34.37,-0.62,
智慧中立指數,"3,784.68",+,18.17,0.48,
臺灣5G指數,"11,358.03",-,165.97,-1.44,
臺灣企業社會責任中小型指數,"11,832.74",-,152.87,-1.28,
特選臺灣電動車代表指數,"10,287.28",-,103.69,-1.00,
臺灣5G+通訊指數,"10,228.62",-,161.72,-1.56,
臺灣全市場指數,"7,947.43",-,94.98,-1.18,
臺灣全市場半導體指數,"7,742.20",-,129.36,-1.64,
臺灣智慧移動與電動車指數,"5,827.35",-,99.22,-1.67,
特選小資高價30指數,"8,063.16",-,142.16,-1.73,
特選臺灣綠能及電動車指數,"6,180.27",-,90.57,-1.44,
特選臺灣智能車供應鏈聯盟指數,"7,347.16",-,110.66,-1.48,
臺灣全市場半導體精選30指數,"6,059.20",-,107.11,-1.74,
特選臺灣高股息30指數,"5,218.92",-,39.69,-0.75,
臺灣友善環境指數,"7,028.30",-,75.31,-1.06,
台灣永續價值指數,"6,407.62",-,50.70,-0.79,
特選臺灣IC設計指數,"4,149.01",-,87.28,-2.06,
特選臺灣環境永續高股息指數,"6,787.40",-,57.94,-0.85,
臺灣友善環境50指數,"5,931.81",-,78.73,-1.31,
特選臺灣IC設計產業代表指數,"5,631.93",-,121.27,-2.11,
特選臺灣綠能指數,"5,495.05",-,91.68,-1.64,
特選臺灣智慧50指數,"5,360.51",-,64.24,-1.18,
臺灣晶圓製造指數,"6,149.08",-,114.36,-1.83,
臺灣精選高息指數,"5,260.81",-,75.85,-1.42,
臺灣多因子優選高股息30指數,"8,867.17",-,49.24,-0.55,
特選臺灣優利高填息30指數,"7,379.72",-,89.92,-1.20,
特選臺灣科技優息指數,"8,773.18",-,107.42,-1.21,
臺灣半導體收益指數,"6,749.31",-,125.26,-1.82,
臺灣優選成長高股息指數,"7,750.35",-,128.58,-1.63,
特選臺灣ESG低碳高息40指數,"8,259.30",-,93.98,-1.13,
臺灣優選多因子30指數,"8,827.95",-,104.13,-1.17,
臺灣創新科技50指數,"7,597.25",-,122.48,-1.59,
臺灣全市場新經濟產業指數,"5,012.23",-,33.89,-0.67,
臺灣ESG永續高股息等權重指數,"6,285.04",-,69.76,-1.10,
臺灣永續高息中小型指數,"5,699.11",-,49.19,-0.86,
特選臺灣高息優質成長指數,"5,968.85",-,39.42,-0.66,
特選臺灣高息動能指數,"6,591.37",-,52.18,-0.79,
臺灣電子成長高息等權重指數,"5,912.88",-,50.76,-0.85,
特選臺灣優利成長指數,"5,207.07",-,38.98,-0.74,
臺灣價值高息指數,"5,541.94",-,78.36,-1.39,
特選臺灣IC設計動能指數,"4,779.11",-,99.66,-2.04,
臺灣科技高股息指數,"5,369.81",-,86.76,-1.59,
臺灣趨勢動能高股息指數,"5,758.96",-,48.72,-0.84,
特選臺灣科技高息成長指數,"5,222.31",-,83.23,-1.57,
特選臺灣AI優息動能指數,"4,902.60",-,75.35,-1.51,
臺灣優選AI 50指數,"4,862.71",-,60.49,-1.23,
臺灣AI供應鏈聯盟指數,"5,340.50",-,103.52,-1.90,
台灣旗艦動能50指數,"5,221.56",-,68.40,-1.29,
價格指數(臺灣指數公司),,,,,
指數,收盤指數,漲跌(+/-),漲跌點數,漲跌百分比(%),特殊處理註記
金融類日報酬兩倍指數,"46,103.81",-,560.84,-1.20,
金融類日報酬反向一倍指數,"3,545.89",+,21.18,0.60,
漲升股利150指數,"10,077.54",-,131.21,-1.29,
藍籌30指數,"10,857.47",-,129.07,-1.17,
工業菁英30指數,"11,250.57",-,150.83,-1.32,
低波動股利精選30指數,"8,404.38",-,24.89,-0.30,
中小型A級動能50指數,"23,851.26",-,314.69,-1.30,
特選高息低波指數,"10,447.50",-,44.19,-0.42,
臺灣永續指數,"12,063.69",-,150.83,-1.23,
價值投資指數,"7,982.02",-,116.73,-1.44,
存股雙十等權重指數,"9,491.35",-,169.63,-1.76,
特選大蘋果指數,"11,708.46",-,189.40,-1.59,
中小型300指數,"11,638.97",-,138.50,-1.18,
臺灣500指數,"11,519.63",-,141.02,-1.21,
臺灣勞工權益指數,"9,791.68",-,144.54,-1.45,
微波高息精選20指數,"9,102.13",-,119.22,-1.29,
特選世代行動通訊指數,"8,642.38",-,47.90,-0.55,
智慧投資多因子30指數,"7,804.20",-,13.19,-0.17,
臺股期貨指數,"12,532.36",-,190.91,-1.50,
特選價值成長指數,"9,704.63",-,90.16,-0.92,
臺灣上櫃永續指數,"7,868.75",-,67.48,-0.85,
特選台股領航指數,"11,607.21",-,155.55,-1.32,
特選Smart多因子指數,"9,298.97",-,117.37,-1.25,
特選ESG高股息指數,"6,888.66",-,109.66,-1.57,
特選上櫃ESG成長指數,"5,697.42",-,64.73,-1.12,
特選上櫃ESG電子菁英指數,"5,776.83",-,65.32,-1.12,
臺灣優息存股指數,"5,264.56",-,41.18,-0.78,
特選上櫃ESG永續高股息指數,"7,275.30",-,122.41,-1.65,
特選臺灣金融高股息存股指數,"6,680.63",-,31.62,-0.47,
特選臺灣產業龍頭存股等權重指數,"6,910.26",-,56.27,-0.81,
上櫃ESG 30指數,"6,684.57",-,97.11,-1.43,
臺灣ESG低碳50指數,"7,855.10",-,103.82,-1.30,
臺灣創新板指數,"7,553.32",-,45.73,-0.60,
特選上櫃ESG龍頭指數,"6,409.87",-,56.71,-0.88,
報酬指數(臺灣證券交易所),,,,,
報酬指數,收盤指數,漲跌(+/-),漲跌點數,漲跌百分比(%),特殊處理註記
寶島股價報酬指數,"38,568.48",-,450.44,-1.15,
發行量加權股價報酬指數,"50,584.04",-,598.99,-1.17,
臺灣公司治理100報酬指數,"19,971.02",-,220.31,-1.09,
臺灣50報酬指數,"42,517.67",-,492.73,-1.15,
臺灣50權重上限30%報酬指數,"37,339.15",-,477.57,-1.26,
臺灣中型100報酬指數,"40,261.69",-,511.34,-1.25,
臺灣資訊科技股報酬指數,"79,320.28",-,"1,057.80",-1.32,
臺灣發達報酬指數,"20,991.13",-,170.56,-0.81,
