指數,收盤指數,漲跌(+/-),漲跌點數,漲跌百分比(%),特殊處理註記
寶島股價指數,"20,040.65",+,39.22,0.20,
發行量加權股價指數,"17,450.63",+,32.29,0.19,
臺灣公司治理100指數,"9,772.20",+,28.56,0.29,
臺灣50指數,"12,969.89",+,35.88,0.28,
臺灣50權重上限30%指數,"12,162.48",+,17.93,0.15,
臺灣中型100指數,"17,750.71",+,0.92,0.01,
臺灣資訊科技指數,"24,523.55",+,113.32,0.46,
臺灣發達指數,"9,787.75",-,59.90,-0.61,
臺灣高股息指數,"8,519.83",+,24.33,0.29,
臺灣就業99指數,"11,386.52",+,7.75,0.07,
臺灣高薪100指數,"9,559.63",+,37.32,0.39,
未含金融指數,"15,120.53",+,27.27,0.18,
未含電子指數,"18,425.13",+,11.52,0.06,
未含金融電子指數,"15,046.66",-,1.64,-0.01,
小型股300指數,"10,188.58",+,3.01,0.03,
水泥窯製類指數,612.24,-,0.10,-0.02,
塑膠化工類指數,812.44,+,0.76,0.09,
機電類指數,"4,840.41",+,11.81,0.24,
水泥類指數,159.99,-,0.12,-0.07,
食品類指數,"2,066.44",-,1.93,-0.09,
塑膠類指數,221.41,+,0.34,0.15,
紡織纖維類指數,625.51,-,3.74,-0.59,
電機機械類指數,316.87,-,1.72,-0.54,
電器電纜類指數,105.48,+,1.79,1.73,
化學生技醫療類指數,126.56,-,0.32,-0.25,
化學類指數,157.19,-,0.30,-0.19,
生技醫療類指數,69.15,-,0.22,-0.32,
玻璃陶瓷類指數,50.92,+,0.20,0.39,
造紙類指數,353.07,-,2.45,-0.69,
鋼鐵類指數,138.89,-,0.40,-0.29,
橡膠類指數,268.32,+,1.97,0.74,
汽車類指數,425.64,+,0.32,0.08,
電子工業類指數,863.19,+,2.19,0.25,
半導體類指數,403.38,+,2.35,0.59,
電腦及週邊設備類指數,221.28,-,1.00,-0.45,
光電類指數,35.42,+,0.02,0.06,
通信網路類指數,150.27,+,0.20,0.13,
電子零組件類指數,203.12,-,1.59,-0.78,
電子通路類指數,240.52,+,3.49,1.47,
資訊服務類指數,177.19,-,1.05,-0.59,
其他電子類指數,100.58,-,0.09,-0.09,
建材營造類指數,419.49,-,0.02,--,
航運類指數,147.40,+,1.40,0.96,
觀光餐旅類指數,128.91,-,0.75,-0.58,
金融保險類指數,"1,703.51",+,3.77,0.22,
貿易百貨類指數,281.94,-,0.70,-0.25,
油電燃氣類指數,110.05,+,0.84,0.77,
綠能環保類指數,92.96,+,0.25,0.27,
數位雲端類指數,82.27,-,1.55,-1.85,
運動休閒類指數,90.76,-,1.20,-1.30,
居家生活類指數,101.60,-,1.86,-1.80,
其他類指數,367.40,-,0.01,--,
臺指日報酬兩倍指數,"37,578.59",+,138.81,0.37,
臺指反向一倍指數,"3,859.34",-,7.17,-0.19,
電子類兩倍槓桿指數,"39,911.53",+,202.01,0.51,
電子類反向指數,"3,237.20",-,8.25,-0.25,
價格指數(跨市場),,,,,
指數,收盤指數,漲跌(+/-),漲跌點數,漲跌百分比(%),特殊處理註記
臺灣生技指數,"4,095.96",-,9.30,-0.23,
臺灣中小型公司治理指數,"9,806.30",-,22.32,-0.23,
臺灣IPO指數,"5,183.74",+,28.13,0.55,
智慧中立指數,"3,386.55",+,18.79,0.56,
臺灣5G指數,"8,858.81",+,5.49,0.06,
臺灣企業社會責任中小型指數,"11,232.55",+,52.42,0.47,
特選臺灣電動車代表指數,"8,160.93",-,56.38,-0.69,
臺灣5G+通訊指數,"6,931.02",+,7.36,0.11,
臺灣全市場指數,"5,973.44",+,13.43,0.23,
臺灣全市場半導體指數,"6,169.65",+,36.90,0.60,
臺灣智慧移動與電動車指數,"4,590.62",-,3.56,-0.08,
特選小資高價30指數,"5,761.39",+,19.92,0.35,
特選臺灣綠能及電動車指數,"5,184.80",-,9.49,-0.18,
特選臺灣智能車供應鏈聯盟指數,"5,144.10",+,5.94,0.12,
臺灣全市場半導體精選30指數,"4,925.68",+,41.85,0.86,
特選臺灣高股息30指數,"4,767.19",+,35.33,0.75,
臺灣友善環境指數,"5,248.99",+,11.00,0.21,
台灣永續價值指數,"4,823.41",+,5.58,0.12,
特選臺灣IC設計指數,"4,393.58",+,23.36,0.53,
特選臺灣環境永續高股息指數,"6,087.51",+,134.10,2.25,
臺灣友善環境50指數,"4,296.86",+,7.69,0.18,
特選臺灣IC設計產業代表指數,"5,589.89",+,45.09,0.81,
特選臺灣綠能指數,"5,024.04",-,5.49,-0.11,
特選臺灣智慧50指數,"4,129.32",+,13.96,0.34,
特選臺灣標竿PCB指數,"5,110.51",-,6.69,-0.13,
臺灣晶圓製造指數,"5,133.73",+,44.29,0.87,
臺灣精選高息指數,"4,678.32",+,29.78,0.64,
臺灣多因子優選高股息30指數,"7,072.47",+,75.04,1.07,
特選臺灣優利高填息30指數,"6,260.13",+,82.74,1.34,
特選臺灣科技優息指數,"8,385.52",+,109.17,1.32,
臺灣工業4.0指數,"6,370.81",-,50.13,-0.78,
臺灣半導體收益指數,"5,900.10",+,55.05,0.94,
臺灣優選成長高股息指數,"6,824.05",+,34.34,0.51,
特選臺灣ESG低碳高息40指數,"7,484.37",+,71.50,0.96,
臺灣優選多因子30指數,"6,427.32",+,28.97,0.45,
臺灣創新科技50指數,"5,668.03",+,19.07,0.34,
