指數,收盤指數,漲跌(+/-),漲跌點數,漲跌百分比(%),特殊處理註記
寶島股價指數,"20,158.60",-,59.46,-0.29,
發行量加權股價指數,"17,693.47",-,47.09,-0.27,
臺灣公司治理100指數,"10,306.90",-,18.21,-0.18,
臺灣50指數,"13,828.59",-,28.47,-0.21,
臺灣50權重上限30%指數,"13,087.38",-,14.45,-0.11,
臺灣中型100指數,"14,729.08",-,49.68,-0.34,
臺灣資訊科技指數,"23,565.85",-,116.77,-0.49,
臺灣發達指數,"11,299.74",-,20.44,-0.18,
臺灣高股息指數,"7,861.49",-,20.97,-0.27,
臺灣就業99指數,"10,656.30",-,5.83,-0.05,
臺灣高薪100指數,"9,947.69",+,17.21,0.17,
未含金融指數,"15,157.71",-,66.06,-0.43,
未含電子指數,"20,507.52",+,20.92,0.10,
未含金融電子指數,"16,819.23",-,47.47,-0.28,
小型股300指數,"9,370.94",-,42.54,-0.45,
水泥窯製類指數,750.53,-,0.81,-0.11,
塑膠化工類指數,967.25,-,2.72,-0.28,
機電類指數,"4,605.30",-,22.96,-0.50,
水泥類指數,194.80,+,0.44,0.23,
食品類指數,"1,874.42",-,3.10,-0.17,
塑膠類指數,293.01,-,0.50,-0.17,
紡織纖維類指數,595.71,-,1.50,-0.25,
電機機械類指數,235.54,-,1.33,-0.56,
電器電纜類指數,87.88,+,0.52,0.60,
化學生技醫療類指數,123.79,-,0.84,-0.67,
化學類指數,153.33,-,1.82,-1.17,
生技醫療類指數,67.14,+,0.02,0.03,
玻璃陶瓷類指數,65.23,-,1.36,-2.04,
造紙類指數,389.85,+,1.06,0.27,
鋼鐵類指數,186.49,-,0.65,-0.35,
橡膠類指數,280.06,-,0.33,-0.12,
汽車類指數,323.02,-,0.57,-0.18,
電子工業類指數,826.80,-,4.17,-0.50,
半導體類指數,410.27,-,2.51,-0.61,
電腦及週邊設備類指數,142.03,-,0.25,-0.18,
光電類指數,38.58,-,0.34,-0.87,
通信網路類指數,137.21,-,0.05,-0.04,
電子零組件類指數,190.12,-,1.32,-0.69,
電子通路類指數,206.47,-,1.02,-0.49,
資訊服務類指數,130.30,-,0.87,-0.66,
其他電子類指數,99.63,+,0.25,0.25,
建材營造類指數,379.10,-,0.15,-0.04,
航運類指數,262.97,-,0.77,-0.29,
觀光類指數,96.08,-,0.49,-0.51,
金融保險類指數,"1,878.00",+,17.65,0.95,
貿易百貨類指數,311.64,-,2.77,-0.88,
油電燃氣類指數,123.04,-,1.00,-0.81,
其他類指數,390.10,+,0.03,0.01,
臺指日報酬兩倍指數,"40,406.42",-,215.65,-0.53,
臺指反向一倍指數,"3,990.89",+,10.57,0.27,
電子類兩倍槓桿指數,"39,343.24",-,398.87,-1.00,
電子類反向指數,"3,634.93",+,18.15,0.50,
價格指數(跨市場),,,,,
指數,收盤指數,漲跌(+/-),漲跌點數,漲跌百分比(%),特殊處理註記
臺灣生技指數,"4,314.68",-,54.38,-1.24,
臺灣中小型公司治理指數,"7,762.82",-,21.12,-0.27,
臺灣IPO指數,"7,014.07",-,41.64,-0.59,
智慧中立指數,"4,011.12",+,5.86,0.15,
臺灣5G指數,"9,109.52",-,57.82,-0.63,
臺灣企業社會責任中小型指數,"8,924.64",-,7.72,-0.09,
特選臺灣電動車代表指數,"6,165.71",-,7.49,-0.12,
臺灣5G+通訊指數,"6,614.22",-,28.42,-0.43,
臺灣全市場指數,"6,021.52",-,17.46,-0.29,
臺灣全市場半導體指數,"6,138.92",-,48.19,-0.78,
臺灣電動車與自駕科技永續概念指數,"4,924.15",-,31.74,-0.64,
臺灣智慧移動與電動車指數,"4,785.89",-,20.27,-0.42,
特選小資高價30指數,"5,376.22",-,32.13,-0.59,
特選臺灣綠能及電動車指數,"4,924.96",-,8.29,-0.17,
特選臺灣智能車供應鏈聯盟指數,"4,864.89",-,14.27,-0.29,
臺灣全市場半導體精選30指數,"4,865.91",-,39.17,-0.80,
特選臺灣高股息30指數,"5,214.45",-,30.60,-0.58,
臺灣友善環境指數,"5,453.00",-,13.59,-0.25,
台灣永續價值指數,"5,046.72",+,0.95,0.02,
特選臺灣IC設計指數,"4,235.10",-,30.88,-0.72,
特選臺灣環境永續高股息指數,"5,052.78",-,5.17,-0.10,
臺灣友善環境50指數,"4,733.89",-,8.98,-0.19,
特選台灣策略高股息30指數,"4,952.03",-,33.16,-0.67,
特選臺灣IC設計產業代表指數,"4,736.55",-,39.89,-0.84,
特選臺灣綠能指數,"5,145.43",-,0.44,-0.01,
價格指數(臺灣指數公司),,,,,
指數,收盤指數,漲跌(+/-),漲跌點數,漲跌百分比(%),特殊處理註記
金融類日報酬兩倍指數,"39,950.83",+,743.95,1.90,
金融類日報酬反向一倍指數,"4,166.90",-,39.91,-0.95,
漲升股利150指數,"9,078.49",-,34.38,-0.38,
藍籌30指數,"8,675.03",-,14.64,-0.17,
工業菁英30指數,"9,398.21",-,51.12,-0.54,
電子菁英30指數,"8,643.03",-,33.61,-0.39,
低波動股利精選30指數,"7,822.50",+,30.82,0.40,
中小型A級動能50指數,"15,868.06",-,185.71,-1.16,
特選高息低波指數,"7,887.52",+,12.67,0.16,
臺灣永續指數,"9,039.35",-,6.29,-0.07,
特選內需高收益指數,"6,467.30",-,10.90,-0.17,
價值投資指數,"8,337.25",-,11.59,-0.14,
