指數,收盤指數,漲跌(+/-),漲跌點數,漲跌百分比(%),特殊處理註記
寶島股價指數,"18,052.72",-,194.95,-1.07,
發行量加權股價指數,"15,838.61",-,160.64,-1.00,
臺灣公司治理100指數,"9,165.94",-,53.43,-0.58,
臺灣50指數,"12,217.14",-,64.42,-0.52,
臺灣50權重上限30%指數,"11,699.40",-,73.53,-0.62,
臺灣中型100指數,"13,393.13",-,243.89,-1.79,
臺灣資訊科技指數,"20,596.14",-,149.67,-0.72,
臺灣發達指數,"10,636.59",-,148.17,-1.37,
臺灣高股息指數,"6,922.43",-,116.88,-1.66,
臺灣就業99指數,"9,582.38",-,69.94,-0.72,
臺灣高薪100指數,"8,979.74",-,47.41,-0.53,
未含金融指數,"13,610.88",-,157.03,-1.14,
未含電子指數,"18,817.50",-,215.27,-1.13,
未含金融電子指數,"15,758.54",-,257.70,-1.61,
小型股300指數,"8,564.99",-,146.02,-1.68,
水泥窯製類指數,630.64,-,3.54,-0.56,
塑膠化工類指數,916.95,-,5.77,-0.63,
機電類指數,"4,075.47",-,38.91,-0.95,
水泥類指數,164.17,-,0.51,-0.31,
食品類指數,"1,799.99",-,3.91,-0.22,
塑膠類指數,280.48,-,0.93,-0.33,
紡織纖維類指數,566.14,-,6.43,-1.12,
電機機械類指數,238.12,-,3.59,-1.49,
電器電纜類指數,100.92,-,2.79,-2.69,
化學生技醫療類指數,117.14,-,1.62,-1.36,
化學類指數,143.65,-,3.29,-2.24,
生技醫療類指數,64.40,-,0.09,-0.14,
玻璃陶瓷類指數,53.85,-,1.11,-2.02,
造紙類指數,326.68,-,4.70,-1.42,
鋼鐵類指數,154.63,-,2.60,-1.65,
橡膠類指數,249.27,-,2.24,-0.89,
汽車類指數,322.12,-,1.08,-0.33,
電子工業類指數,728.15,-,6.74,-0.92,
半導體類指數,353.34,-,2.28,-0.64,
電腦及週邊設備類指數,127.89,-,0.90,-0.70,
光電類指數,33.17,-,0.79,-2.33,
通信網路類指數,136.46,-,0.77,-0.56,
電子零組件類指數,157.34,-,4.79,-2.95,
電子通路類指數,189.50,-,0.54,-0.28,
資訊服務類指數,127.22,-,1.11,-0.86,
其他電子類指數,101.62,-,0.71,-0.69,
建材營造類指數,359.87,-,5.86,-1.60,
航運類指數,236.82,-,11.95,-4.80,
觀光類指數,96.84,-,1.41,-1.44,
金融保險類指數,"1,644.21",+,0.01,--,
貿易百貨類指數,277.77,-,2.59,-0.92,
油電燃氣類指數,124.72,-,1.34,-1.06,
其他類指數,371.90,-,5.24,-1.39,
臺指日報酬兩倍指數,"32,143.59",-,658.70,-2.01,
臺指反向一倍指數,"4,426.39",+,44.00,1.00,
電子類兩倍槓桿指數,"30,224.34",-,564.76,-1.83,
電子類反向指數,"4,088.59",+,37.16,0.92,
價格指數(跨市場),,,,,
指數,收盤指數,漲跌(+/-),漲跌點數,漲跌百分比(%),特殊處理註記
臺灣生技指數,"4,091.84",+,36.53,0.90,
臺灣中小型公司治理指數,"6,904.57",-,72.94,-1.05,
臺灣IPO指數,"6,080.57",-,154.86,-2.48,
智慧中立指數,"3,944.91",-,39.67,-1.00,
臺灣5G指數,"8,059.09",-,112.84,-1.38,
臺灣企業社會責任中小型指數,"8,232.00",-,101.89,-1.22,
特選臺灣電動車代表指數,"5,537.57",-,50.83,-0.91,
臺灣5G+通訊指數,"5,968.69",-,55.27,-0.92,
臺灣全市場指數,"5,364.28",-,55.13,-1.02,
臺灣全市場半導體指數,"5,313.47",-,75.85,-1.41,
臺灣電動車與自駕科技永續概念指數,"4,405.27",-,42.17,-0.95,
臺灣智慧移動與電動車指數,"4,082.20",-,77.11,-1.85,
特選小資高價30指數,"4,594.78",-,60.93,-1.31,
特選臺灣綠能及電動車指數,"4,519.92",-,33.97,-0.75,
特選臺灣智能車供應鏈聯盟指數,"4,348.20",-,35.22,-0.80,
臺灣全市場半導體精選30指數,"4,197.22",-,52.77,-1.24,
特選臺灣高股息30指數,"4,533.73",-,43.18,-0.94,
臺灣友善環境指數,"4,864.77",-,52.74,-1.07,
台灣永續價值指數,"4,426.80",-,12.56,-0.28,
特選臺灣IC設計指數,"3,413.46",-,65.10,-1.87,
特選臺灣環境永續高股息指數,"4,454.24",-,40.06,-0.89,
臺灣友善環境50指數,"4,275.24",-,36.51,-0.85,
特選台灣策略高股息30指數,"4,311.52",-,101.18,-2.29,
特選臺灣IC設計產業代表指數,"3,868.09",-,63.76,-1.62,
特選臺灣綠能指數,"4,576.61",-,55.54,-1.20,
特選臺灣成長高股息指數,"4,302.13",-,72.45,-1.66,
特選臺灣智慧50指數,"4,322.21",-,81.12,-1.84,
特選臺灣標竿PCB指數,"4,136.18",-,174.41,-4.05,
價格指數(臺灣指數公司),,,,,
指數,收盤指數,漲跌(+/-),漲跌點數,漲跌百分比(%),特殊處理註記
金融類日報酬兩倍指數,"30,338.89",+,0.37,--,
金融類日報酬反向一倍指數,"4,716.10",-,0.03,--,
漲升股利150指數,"8,367.92",-,88.28,-1.04,
藍籌30指數,"7,799.68",-,37.47,-0.48,
工業菁英30指數,"8,410.36",-,91.07,-1.07,
電子菁英30指數,"7,590.01",-,86.81,-1.13,
低波動股利精選30指數,"7,021.27",-,12.49,-0.18,
中小型A級動能50指數,"13,909.22",-,334.07,-2.35,
特選高息低波指數,"7,296.21",-,62.71,-0.85,
臺灣永續指數,"8,106.36",-,54.60,-0.67,
特選內需高收益指數,"6,188.22",-,46.28,-0.74,
價值投資指數,"6,759.61",-,211.60,-3.04,
存股雙十等權重指數,"7,514.93",-,113.98,-1.49,
特選大蘋果指數,"6,506.55",-,89.31,-1.35,
中小型300指數,"8,661.43",-,160.75,-1.82,
特股高息20指數,"6,182.69",+,7.27,0.12,
臺灣500指數,"8,201.75",-,85.70,-1.03,
臺灣勞工權益指數,"7,583.71",-,10.89,-0.14,
微波高息精選20指數,"6,503.90",-,12.78,-0.20,
特選世代行動通訊指數,"6,211.70",-,60.46,-0.96,
智慧投資多因子30指數,"5,532.59",-,90.10,-1.60,
臺股期貨指數,"7,939.14",-,70.07,-0.87,
特選價值成長指數,"7,158.37",-,198.39,-2.70,
臺灣上櫃永續指數,"5,790.17",-,155.42,-2.61,
特選台股領航指數,"7,307.12",-,54.42,-0.74,
特選Smart多因子指數,"6,110.92",-,79.62,-1.29,
特選ESG高股息指數,"4,456.62",-,20.56,-0.46,
特選上櫃ESG成長指數,"4,208.99",-,108.09,-2.50,
特選上櫃ESG電子菁英指數,"4,506.23",-,129.17,-2.79,
新臺灣高股息指數,"4,813.37",-,46.97,-0.97,
臺灣優息存股指數,"4,962.09",-,21.94,-0.44,
報酬指數(臺灣證券交易所),,,,,
報酬指數,收盤指數,漲跌(+/-),漲跌點數,漲跌百分比(%),特殊處理註記
寶島股價報酬指數,"24,248.74",-,217.65,-0.89,
發行量加權股價報酬指數,"31,584.23",-,260.09,-0.82,
臺灣公司治理100報酬指數,"12,059.34",-,42.65,-0.35,
臺灣50報酬指數,"24,624.52",-,69.06,-0.28,
臺灣50權重上限30%報酬指數,"23,622.99",-,111.47,-0.47,
臺灣中型100報酬指數,"25,122.70",-,407.14,-1.59,
臺灣資訊科技股報酬指數,"39,305.54",-,142.95,-0.36,
臺灣發達報酬指數,"19,313.96",-,269.05,-1.37,
臺灣高股息報酬指數,"17,544.78",-,236.12,-1.33,
臺灣就業99報酬指數,"14,229.93",-,92.91,-0.65,
臺灣高薪100報酬指數,"12,183.23",-,53.88,-0.44,
未含金融電子報酬指數,"31,695.21",-,500.13,-1.55,
小型股300報酬指數,"10,868.91",-,177.46,-1.61,
水泥類報酬指數,312.13,-,0.98,-0.31,
食品類報酬指數,"2,726.31",-,5.92,-0.22,
