指數,收盤指數,漲跌(+/-),漲跌點數,漲跌百分比(%),特殊處理註記
寶島股價指數,"18,780.54",-,164.05,-0.87,
發行量加權股價指數,"16,460.12",-,161.22,-0.97,
臺灣公司治理100指數,"9,509.20",-,110.36,-1.15,
臺灣50指數,"12,686.59",-,160.19,-1.25,
臺灣50權重上限30%指數,"12,131.46",-,122.79,-1.00,
臺灣中型100指數,"13,974.36",-,104.26,-0.74,
臺灣資訊科技指數,"21,574.00",-,312.94,-1.43,
臺灣發達指數,"11,030.93",-,83.40,-0.75,
臺灣高股息指數,"7,222.78",-,56.10,-0.77,
臺灣就業99指數,"9,854.31",-,72.03,-0.73,
臺灣高薪100指數,"9,191.64",-,70.65,-0.76,
未含金融指數,"14,202.03",-,149.47,-1.04,
未含電子指數,"19,349.19",-,121.87,-0.63,
未含金融電子指數,"16,335.77",-,116.50,-0.71,
小型股300指數,"8,858.89",-,18.38,-0.21,
水泥窯製類指數,651.21,-,4.13,-0.63,
塑膠化工類指數,934.05,-,1.37,-0.15,
機電類指數,"4,263.64",-,52.30,-1.21,
水泥類指數,168.88,-,1.03,-0.61,
食品類指數,"1,817.50",-,6.88,-0.38,
塑膠類指數,284.53,-,0.54,-0.19,
紡織纖維類指數,582.63,-,3.08,-0.53,
電機機械類指數,245.46,-,4.55,-1.82,
電器電纜類指數,104.37,-,1.41,-1.33,
化學生技醫療類指數,120.51,+,0.23,0.19,
化學類指數,148.25,-,0.74,-0.50,
生技醫療類指數,65.97,+,0.76,1.17,
玻璃陶瓷類指數,56.88,-,0.45,-0.78,
造紙類指數,331.98,-,1.37,-0.41,
鋼鐵類指數,162.42,-,0.74,-0.45,
橡膠類指數,255.27,-,1.74,-0.68,
汽車類指數,331.31,+,0.38,0.11,
電子工業類指數,762.10,-,9.23,-1.20,
半導體類指數,371.29,-,5.87,-1.56,
電腦及週邊設備類指數,131.62,-,1.10,-0.83,
光電類指數,35.05,-,0.35,-0.99,
通信網路類指數,137.09,-,0.68,-0.49,
電子零組件類指數,170.94,+,0.18,0.11,
電子通路類指數,194.65,-,0.49,-0.25,
資訊服務類指數,129.87,+,0.53,0.41,
其他電子類指數,103.73,-,1.16,-1.11,
建材營造類指數,368.18,-,1.21,-0.33,
航運類指數,262.67,-,4.38,-1.64,
觀光類指數,99.77,+,0.24,0.24,
金融保險類指數,"1,658.60",-,7.14,-0.43,
貿易百貨類指數,289.68,-,5.20,-1.76,
油電燃氣類指數,124.99,-,1.21,-0.96,
其他類指數,379.37,-,1.39,-0.37,
臺指日報酬兩倍指數,"34,740.06",-,687.26,-1.94,
臺指反向一倍指數,"4,262.12",+,40.94,0.97,
電子類兩倍槓桿指數,"33,136.48",-,812.49,-2.39,
電子類反向指數,"3,909.60",+,46.23,1.20,
價格指數(跨市場),,,,,
指數,收盤指數,漲跌(+/-),漲跌點數,漲跌百分比(%),特殊處理註記
臺灣生技指數,"4,123.32",+,48.43,1.19,
臺灣中小型公司治理指數,"7,218.98",-,29.33,-0.40,
臺灣IPO指數,"6,596.30",-,39.68,-0.60,
智慧中立指數,"4,005.73",-,24.66,-0.61,
臺灣5G指數,"8,523.69",-,50.48,-0.59,
臺灣企業社會責任中小型指數,"8,482.80",-,49.31,-0.58,
特選臺灣電動車代表指數,"5,712.91",-,42.28,-0.73,
臺灣5G+通訊指數,"6,260.91",-,52.41,-0.83,
臺灣全市場指數,"5,586.19",-,53.27,-0.94,
臺灣全市場半導體指數,"5,653.41",-,52.45,-0.92,
臺灣電動車與自駕科技永續概念指數,"4,610.10",-,33.73,-0.73,
臺灣智慧移動與電動車指數,"4,382.00",-,23.28,-0.53,
特選小資高價30指數,"4,859.57",-,50.29,-1.02,
特選臺灣綠能及電動車指數,"4,660.38",-,39.47,-0.84,
特選臺灣智能車供應鏈聯盟指數,"4,550.69",-,41.38,-0.90,
臺灣全市場半導體精選30指數,"4,474.34",-,40.81,-0.90,
特選臺灣高股息30指數,"4,681.67",-,29.01,-0.62,
臺灣友善環境指數,"5,069.97",-,54.18,-1.06,
台灣永續價值指數,"4,541.67",-,46.00,-1.00,
特選臺灣IC設計指數,"3,711.68",-,25.26,-0.68,
特選臺灣環境永續高股息指數,"4,579.58",-,33.28,-0.72,
臺灣友善環境50指數,"4,458.91",-,41.32,-0.92,
特選台灣策略高股息30指數,"4,524.36",-,35.57,-0.78,
特選臺灣IC設計產業代表指數,"4,153.87",-,31.89,-0.76,
特選臺灣綠能指數,"4,794.55",-,15.73,-0.33,
特選臺灣成長高股息指數,"4,490.31",-,43.20,-0.95,
特選臺灣智慧50指數,"4,601.16",-,57.20,-1.23,
特選臺灣標竿PCB指數,"4,570.18",+,3.76,0.08,
價格指數(臺灣指數公司),,,,,
指數,收盤指數,漲跌(+/-),漲跌點數,漲跌百分比(%),特殊處理註記
金融類日報酬兩倍指數,"30,881.44",-,267.03,-0.86,
金融類日報酬反向一倍指數,"4,676.55",+,19.96,0.43,
漲升股利150指數,"8,672.61",-,73.33,-0.84,
藍籌30指數,"8,090.89",-,72.59,-0.89,
工業菁英30指數,"8,827.26",-,76.14,-0.86,
電子菁英30指數,"8,025.15",-,57.86,-0.72,
低波動股利精選30指數,"7,115.03",-,57.40,-0.80,
中小型A級動能50指數,"14,504.59",-,30.09,-0.21,
特選高息低波指數,"7,420.85",-,29.48,-0.40,
臺灣永續指數,"8,390.71",-,83.85,-0.99,
特選內需高收益指數,"6,296.51",-,34.61,-0.55,
價值投資指數,"7,310.05",-,88.92,-1.20,
存股雙十等權重指數,"7,886.28",-,106.26,-1.33,
特選大蘋果指數,"6,878.68",-,48.68,-0.70,
中小型300指數,"9,029.31",-,58.00,-0.64,
特股高息20指數,"6,173.91",+,0.34,0.01,
臺灣500指數,"8,522.85",-,80.37,-0.93,
臺灣勞工權益指數,"7,727.75",-,64.62,-0.83,
微波高息精選20指數,"6,553.17",-,31.28,-0.48,
特選世代行動通訊指數,"6,303.97",+,16.54,0.26,
智慧投資多因子30指數,"5,772.69",-,60.65,-1.04,
臺股期貨指數,"8,258.59",-,53.58,-0.64,
特選價值成長指數,"7,636.79",-,120.63,-1.56,
臺灣上櫃永續指數,"6,269.19",+,39.95,0.64,
特選台股領航指數,"7,609.39",-,41.01,-0.54,
特選Smart多因子指數,"6,396.45",-,70.00,-1.08,
特選ESG高股息指數,"4,591.29",-,27.32,-0.59,
特選上櫃ESG成長指數,"4,596.12",+,24.04,0.53,
特選上櫃ESG電子菁英指數,"4,926.42",+,21.75,0.44,
新臺灣高股息指數,"4,975.14",-,24.54,-0.49,
臺灣優息存股指數,"5,039.58",-,31.08,-0.61,
報酬指數(臺灣證券交易所),,,,,
報酬指數,收盤指數,漲跌(+/-),漲跌點數,漲跌百分比(%),特殊處理註記
寶島股價報酬指數,"25,176.87",-,218.46,-0.86,
發行量加權股價報酬指數,"32,757.15",-,318.98,-0.96,
臺灣公司治理100報酬指數,"12,481.38",-,144.86,-1.15,
臺灣50報酬指數,"25,507.96",-,322.08,-1.25,
臺灣50權重上限30%報酬指數,"24,457.28",-,247.54,-1.00,
臺灣中型100報酬指數,"26,149.73",-,195.11,-0.74,
臺灣資訊科技股報酬指數,"41,023.31",-,595.07,-1.43,
臺灣發達報酬指數,"20,022.17",-,151.39,-0.75,
臺灣高股息報酬指數,"18,244.33",-,141.70,-0.77,
臺灣就業99報酬指數,"14,620.73",-,106.87,-0.73,
臺灣高薪100報酬指數,"12,460.08",-,95.78,-0.76,
未含金融電子報酬指數,"32,826.80",-,229.25,-0.69,
小型股300報酬指數,"11,227.61",-,17.92,-0.16,
水泥類報酬指數,321.09,-,1.95,-0.60,
食品類報酬指數,"2,752.82",-,10.44,-0.38,
塑膠類報酬指數,482.15,-,0.91,-0.19,
紡織纖維類報酬指數,919.17,-,4.45,-0.48,
電機機械類報酬指數,362.09,-,6.72,-1.82,
電器電纜類報酬指數,154.00,-,2.08,-1.33,
化學生技醫療類報酬指數,183.97,+,0.36,0.20,
化學類報酬指數,241.52,-,1.19,-0.49,
生技醫療類報酬指數,91.25,+,1.04,1.15,
玻璃陶瓷類報酬指數,66.13,-,0.52,-0.78,
造紙類報酬指數,489.29,-,2.01,-0.41,
鋼鐵類報酬指數,254.39,-,1.15,-0.45,
橡膠類報酬指數,396.16,-,2.70,-0.68,
汽車類報酬指數,513.27,+,0.57,0.11,
電子工業類報酬指數,"1,383.73",-,16.72,-1.19,
半導體類報酬指數,636.39,-,10.06,-1.56,
電腦及週邊設備類報酬指數,272.64,-,2.29,-0.83,
光電類報酬指數,49.50,-,0.49,-0.98,
通信網路類報酬指數,278.28,-,1.37,-0.49,
電子零組件類報酬指數,307.31,+,0.34,0.11,
電子通路類報酬指數,443.85,-,1.12,-0.25,
資訊服務類報酬指數,287.50,+,1.17,0.41,
其他電子類報酬指數,160.05,-,1.73,-1.07,
建材營造類報酬指數,700.73,-,2.30,-0.33,
航運類報酬指數,372.76,-,5.90,-1.56,
觀光類報酬指數,135.22,+,0.33,0.24,
金融保險類報酬指數,"2,745.74",-,11.81,-0.43,
貿易百貨類報酬指數,436.50,-,7.84,-1.76,
油電燃氣類報酬指數,189.82,-,1.83,-0.95,
其他類報酬指數,623.28,-,2.29,-0.37,
報酬指數(跨市場),,,,,
報酬指數,收盤指數,漲跌(+/-),漲跌點數,漲跌百分比(%),特殊處理註記
臺灣生技報酬指數,"4,498.69",+,52.83,1.19,
臺灣中小型公司治理報酬指數,"9,103.81",-,26.27,-0.29,
臺灣IPO報酬指數,"7,453.98",-,39.53,-0.53,
智慧中立報酬指數,"4,361.38",-,26.87,-0.61,
加權指數掩護性臺指買權價外5%報酬指數,"7,084.78",-,68.39,-0.96,
臺灣5G報酬指數,"9,050.53",-,53.61,-0.59,
臺灣企業社會責任中小型報酬指數,"9,321.14",-,54.18,-0.58,
特選臺灣電動車代表報酬指數,"6,115.94",-,45.26,-0.73,
臺灣5G+通訊報酬指數,"6,502.83",-,54.44,-0.83,
臺灣全市場報酬指數,"5,761.70",-,54.60,-0.94,
臺灣全市場半導體報酬指數,"5,810.65",-,53.91,-0.92,
臺灣電動車與自駕科技永續概念報酬指數,"4,767.33",-,34.88,-0.73,
臺灣智慧移動與電動車報酬指數,"4,510.53",-,23.97,-0.53,
特選小資高價30報酬指數,"4,986.92",-,51.61,-1.02,
特選臺灣綠能及電動車報酬指數,"4,802.96",-,40.68,-0.84,
特選臺灣智能車供應鏈聯盟報酬指數,"4,674.89",-,42.50,-0.90,
臺灣全市場半導體精選30報酬指數,"4,532.83",-,41.34,-0.90,
特選臺灣高股息30報酬指數,"4,742.98",-,29.38,-0.62,
臺灣友善環境報酬指數,"5,088.59",-,54.37,-1.06,
台灣永續價值報酬指數,"4,549.83",-,46.08,-1.00,
特選臺灣IC設計報酬指數,"3,723.03",-,25.34,-0.68,
特選臺灣環境永續高股息報酬指數,"4,673.44",-,33.96,-0.72,
臺灣友善環境50報酬指數,"4,464.78",-,41.38,-0.92,
