指數,收盤指數,漲跌(+/-),漲跌點數,漲跌百分比(%),特殊處理註記
寶島股價指數,"18,523.30",+,26.34,0.14,
發行量加權股價指數,"16,149.68",+,15.07,0.09,
臺灣公司治理100指數,"9,062.56",-,1.41,-0.02,
臺灣50指數,"12,019.55",-,8.70,-0.07,
臺灣50權重上限30%指數,"11,295.19",-,4.14,-0.04,
臺灣中型100指數,"16,200.93",+,98.31,0.61,
臺灣資訊科技指數,"22,438.58",+,60.72,0.27,
臺灣發達指數,"9,270.20",-,2.73,-0.03,
臺灣高股息指數,"7,906.88",+,30.47,0.39,
臺灣就業99指數,"10,482.37",-,19.44,-0.19,
臺灣高薪100指數,"8,841.37",+,36.04,0.41,
未含金融指數,"13,974.91",+,29.56,0.21,
未含電子指數,"17,258.82",-,44.63,-0.26,
未含金融電子指數,"14,107.12",-,0.53,--,
小型股300指數,"9,468.82",+,43.57,0.46,
水泥窯製類指數,577.51,+,3.52,0.61,
塑膠化工類指數,781.73,-,3.01,-0.38,
機電類指數,"4,448.21",+,12.41,0.28,
水泥類指數,150.07,+,1.25,0.84,
食品類指數,"1,918.90",+,1.88,0.10,
塑膠類指數,209.57,-,0.96,-0.46,
紡織纖維類指數,597.28,+,3.46,0.58,
電機機械類指數,289.92,-,1.34,-0.46,
電器電纜類指數,97.35,+,0.64,0.66,
化學生技醫療類指數,126.19,-,0.35,-0.28,
化學類指數,158.97,-,0.53,-0.33,
生技醫療類指數,67.83,-,0.14,-0.21,
玻璃陶瓷類指數,49.82,-,0.42,-0.84,
造紙類指數,322.68,+,0.45,0.14,
鋼鐵類指數,129.97,+,0.68,0.53,
橡膠類指數,255.12,-,0.82,-0.32,
汽車類指數,379.47,-,1.59,-0.42,
電子工業類指數,793.32,+,2.35,0.30,
半導體類指數,367.26,+,2.51,0.69,
電腦及週邊設備類指數,210.84,-,0.29,-0.14,
光電類指數,32.64,+,0.29,0.90,
通信網路類指數,142.74,+,0.01,0.01,
電子零組件類指數,182.72,+,0.12,0.07,
電子通路類指數,219.64,+,3.50,1.62,
資訊服務類指數,168.11,+,0.92,0.55,
其他電子類指數,94.57,-,2.38,-2.45,
建材營造類指數,390.63,+,0.92,0.24,
航運類指數,132.08,+,0.67,0.51,
觀光餐旅類指數,119.02,+,0.11,0.09,
金融保險類指數,"1,592.56",-,12.90,-0.80,
貿易百貨類指數,268.20,-,0.16,-0.06,
油電燃氣類指數,105.65,-,0.33,-0.31,
綠能環保類指數,86.84,+,0.58,0.67,
數位雲端類指數,83.81,+,0.13,0.16,
運動休閒類指數,87.11,-,0.40,-0.46,
居家生活類指數,90.24,+,0.97,1.09,
其他類指數,351.89,-,0.47,-0.13,
臺指日報酬兩倍指數,"32,232.74",+,60.10,0.19,
臺指反向一倍指數,"4,176.63",-,3.90,-0.09,
電子類兩倍槓桿指數,"33,785.24",+,199.57,0.59,
電子類反向指數,"3,530.15",-,10.52,-0.30,
價格指數(跨市場),,,,,
指數,收盤指數,漲跌(+/-),漲跌點數,漲跌百分比(%),特殊處理註記
臺灣生技指數,"4,081.32",-,17.10,-0.42,
臺灣中小型公司治理指數,"9,030.27",+,71.62,0.80,
臺灣IPO指數,"4,618.82",+,36.06,0.79,
智慧中立指數,"3,319.91",+,1.85,0.06,
臺灣5G指數,"8,095.33",+,117.96,1.48,
臺灣企業社會責任中小型指數,"10,262.70",+,5.02,0.05,
特選臺灣電動車代表指數,"7,718.98",-,16.67,-0.22,
臺灣5G+通訊指數,"6,435.69",+,34.65,0.54,
臺灣全市場指數,"5,511.72",+,8.77,0.16,
臺灣全市場半導體指數,"5,508.57",+,111.10,2.06,
臺灣智慧移動與電動車指數,"4,201.50",+,29.51,0.71,
特選小資高價30指數,"5,247.36",+,50.15,0.96,
特選臺灣綠能及電動車指數,"4,817.91",+,1.01,0.02,
特選臺灣智能車供應鏈聯盟指數,"4,720.83",+,16.73,0.36,
臺灣全市場半導體精選30指數,"4,360.19",+,92.98,2.18,
特選臺灣高股息30指數,"4,327.02",+,38.10,0.89,
臺灣友善環境指數,"4,873.62",+,1.05,0.02,
台灣永續價值指數,"4,497.57",-,17.98,-0.40,
特選臺灣IC設計指數,"3,840.10",+,146.90,3.98,
特選臺灣環境永續高股息指數,"5,417.47",+,87.96,1.65,
臺灣友善環境50指數,"3,962.13",+,6.92,0.17,
特選臺灣IC設計產業代表指數,"4,868.54",+,165.52,3.52,
特選臺灣綠能指數,"4,704.16",+,21.37,0.46,
特選臺灣智慧50指數,"3,819.36",+,1.07,0.03,
特選臺灣標竿PCB指數,"4,551.40",+,5.43,0.12,
臺灣晶圓製造指數,"4,602.23",+,54.22,1.19,
臺灣精選高息指數,"4,284.18",+,65.10,1.54,
臺灣多因子優選高股息30指數,"6,424.41",+,24.70,0.39,
特選臺灣優利高填息30指數,"5,673.50",+,38.26,0.68,
臺灣多因子優選成長30指數,"6,285.07",-,33.32,-0.53,
特選臺灣科技優息指數,"7,521.43",+,89.11,1.20,
臺灣工業4.0指數,"5,954.49",+,25.56,0.43,
臺灣半導體收益指數,"5,336.94",+,99.10,1.89,
臺灣優選成長高股息指數,"6,102.58",+,91.70,1.53,
特選臺灣ESG低碳高息40指數,"6,768.67",+,82.04,1.23,
臺灣優選多因子30指數,"6,049.03",-,4.27,-0.07,
臺灣創新科技50指數,"5,151.66",+,72.10,1.42,
臺灣全市場新經濟產業指數,"4,353.24",+,2.25,0.05,
臺灣ESG永續高股息等權重指數,"5,395.76",+,48.63,0.91,
臺灣永續高息中小型指數,"5,162.77",+,23.19,0.45,
